ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
SPOT,LONG,0.43201792738662337,4.320179273866234,2.17,3.4601,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",,NEUTRAL,unknown,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.17,1.0,True,default,2.5,False,2,1.0,99.0,2.9e-05,0.0,1169721.9221022972,0.0,17.133242,2,0,0.221132,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.3e-05,0.0,0.586648,0.0,0.0,0.0,1,0.43201792738662337,0.43201792738662337,n/a,2026-04-28,2026-04-28,False,
HCA,LONG,0.26318295888302606,2.6318295888302607,2.16,2.4431,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",,NEUTRAL,unknown,,,,,,,,,,,,,,,0.0,0.03,1.0,0.0,0.47,0.65,False,default,2.5,False,1,1.0,99.0,3e-06,0.0,291222.27957767376,0.0,2.99637,1,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1e-06,0.0,0.357285,0.0,0.0,0.0,1,0.26318295888302606,0.26318295888302606,n/a,2026-04-28,2026-04-28,False,
CDNS,LONG,0.2503219016314139,2.503219016314139,5.77,3.8099,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,,NEUTRAL,trend_continuation,,,,,,,,,,,,,,,1.88,0.81,0.0,1.4,0.68,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,3e-06,0.0,310254.843784114,0.0,21.551724,0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.026704,0.0,0.0,0.0,1,0.2503219016314139,0.2503219016314139,n/a,2026-04-28,2026-04-28,False,
NBIS,LONG,0.24274277826320437,2.427427782632044,5.46,3.6405,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,,NEUTRAL,ema_pullback,,,,,,,,,,,,,,,1.8,0.73,1.0,1.2,0.08,0.65,False,default,2.5,False,1,0.7,99.0,1.2e-05,0.0,344829.22760144796,0.0,2.25,0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3e-06,0.0,0.26086,0.0,0.0,0.0,1,0.24274277826320437,0.24274277826320437,n/a,2026-04-28,2026-04-28,False,
CEG,LONG,0.08331392185391699,0.83313921853917,6.25,2.9999,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,,NEUTRAL,trend_continuation,,,,,,,,,,,,,,,1.61,0.67,1.0,1.4,1.33,0.23,False,default,2.5,False,1,0.7,99.0,2e-06,0.0,272413.9161999906,0.0,1.043333,0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1e-06,0.0,0.222082,0.0,0.0,0.0,1,0.08331392185391699,0.08331392185391699,n/a,2026-04-28,2026-04-28,False,
IBIT,SHORT,0.2617290859354888,2.6172908593548883,5.25,3.6704,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",,NEUTRAL,trend_continuation,,,,,,,,,,,,,,,0.0,0.76,1.0,1.4,1.81,0.28,False,default,2.5,False,1,1.0,0.0,0.0,1.2e-05,0.0,768976.8087635314,,0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,5e-06,0.0,0.427493,0.0,0.0,1,0.2617290859354888,0.2617290859354888,n/a,2026-04-28,2026-04-28,False,2.126323
INTU,LONG,0.37074931330040817,3.707493133004082,4.64,4.0805,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",,NEUTRAL,trend_continuation,,,,,,,,,,,,,,,0.0,0.98,1.0,1.4,1.23,0.04,False,default,2.5,False,2,1.0,99.0,1e-05,0.0,5.574934767384924e-30,0.0,12.492674,1,0,0.480327,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.512492,0.0,0.0,0.0,1,0.37074931330040817,0.37074931330040817,n/a,2026-04-23,2026-04-23,,
EWZ,LONG,0.27050099602934163,2.7050099602934163,5.37,3.771,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",,NEUTRAL,retest_and_confirm,,,,,,,,,,,,,,,1.61,0.9,0.97,1.4,0.42,0.08,False,default,2.5,False,1,0.7,99.0,5.2e-05,0.0,6.988387228857677e-07,0.0,41.074468,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.273707,0.0,0.0,0.0,1,0.27050099602934163,0.27050099602934163,n/a,2026-04-23,2026-04-23,,
SMMT,SHORT,0.6814994530821066,6.814994530821066,4.86,6.033,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",,NEUTRAL,bounce_and_fail,,,,,,,,,,,,,,,0.0,0.9,1.0,1.0,1.86,0.1,False,default,2.5,False,1,1.0,0.0,0.0,0.000105,0.0,1730932.246119547,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.4e-05,0.0,0.157717,0.0,0.0,1,0.6814994530821066,0.6814994530821066,n/a,2026-04-23,2026-04-23,,6.218905
CAVA,SHORT,0.3167906179115428,3.1679061791154277,4.75,3.8007,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",,NEUTRAL,bounce_and_fail,,,,,,,,,,,,,,,0.0,0.79,1.0,1.0,1.77,0.18,False,default,2.5,False,1,1.0,0.0,0.0,5.2e-05,0.0,4.4837216967592745e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.377228,0.0,0.0,1,0.3167906179115428,0.3167906179115428,n/a,2026-04-23,2026-04-23,,4.495536
