ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
BLK,LONG,0.5430243103623125,5.430243103623125,5.09,5.2421,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,1760.0,390.0,74.05,61.43,19324.0,18775.0,0.972,10599.0,8956.0,18544.0,87.2,0.341,0.0,0.91,0.81,1.4,1.97,0.0,False,default,2.5,False,7,0.7,73.83119246250601,2.6e-05,4e-06,4.3555249144703506e-10,1.4748254664457146e-11,25.927254,8.140625,0,0,0.072553,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.592658,0.4399,0.0,0.0,1.0,0.5430243103623125,0.5430243103623125,n/a,2026-07-06,2026-07-06,False,,,,
ASHR,LONG,0.519147000838503,5.191470008385029,5.25,4.3107,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,0.7,POSITIVE,ema_pullback,6854639.62,35.56,36.0,32.0,1.21,10.04,298722.0,305075.0,1.021,170146.0,13698.0,419953.0,96.7,0.241,1.51,0.79,0.92,1.2,0.68,0.15,False,default,2.5,False,3,0.7,2.0754450547708427,0.001455,0.000795,1.5508516219368054e-09,1.4944762024625512e-09,44.727941,2.746432,0,0,0.419051,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.701194,0.35274,0.0,0.0,1.0,0.519147000838503,0.519147000838503,n/a,2026-07-06,2026-07-06,False,,,,
ITT,LONG,0.5065163738543761,5.065163738543761,3.51,4.2056,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.1,NEUTRAL,ema_pullback,,,195.0,185.0,2.59,2.67,5100.0,5861.0,1.149,9421.0,1123.0,417.0,86.6,0.379,0.0,0.81,0.57,1.2,0.87,0.05,False,default,2.5,False,1,1.0,99.0,3.4e-05,0.0,1.4280266699110278e-50,0.0,8.426966,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.55878,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-06,2026-07-06,False,,,,
NAMS,LONG,0.4808020881400903,4.808020881400903,5.77,5.075,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,NEUTRAL,trend_continuation,,,40.0,25.0,14.61,28.37,4261.0,18384.0,4.314,1758.0,10373.0,10514.0,89.4,0.942,1.83,0.77,0.35,1.4,1.23,0.19,False,sustained_trend,5.0,False,1,0.7,99.0,0.000276,0.0,1.579242448813763e-51,0.0,5.298013,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.409477,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-06,2026-07-06,False,,,,
EQIX,LONG,0.45293933373105605,4.529393337310561,1.42,3.7907,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,1150.0,800.0,15.13,19.91,4607.0,11261.0,2.444,2522.0,10310.0,3036.0,99.4,0.399,0.0,0.14,1.0,0.0,0.09,0.19,False,default,2.5,False,2,1.0,99.0,8e-06,4e-06,0.3300702648106576,4.836323257946799e-41,17.2,49.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.647151,0.842842,0.0,0.0,1.0,0.45293933373105605,0.45293933373105605,n/a,2026-07-06,2026-07-06,False,,,,
DELL,LONG,0.36421814233988936,3.6421814233988936,0.0,2.1853,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.5238809975909273,2e-05,1.9e-05,0.028524654721372247,0.056155280037876246,6.46202,3.057471,1,1,0.526492,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415464,0.452766,0.0,0.0,,,,,,,False,,,,
GDX,LONG,0.3605080214834244,3.6050802148342442,0.0,2.163,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.9965824605257191,0.0,0.0,0.01608195648122189,0.032274211353746494,17.22549,3.11271,0,0,0.464769,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.387714,0.467405,0.0,0.0,,,,,,,False,,,,
CVS,LONG,0.34892710757474393,3.4892710757474394,5.68,4.3286,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.4,POSITIVE,trend_continuation,6523873.14,102.09,110.0,50.0,7.76,51.02,181098.0,139197.0,0.769,43059.0,88816.0,188420.0,89.1,0.375,2.64,0.89,0.47,1.4,0.17,0.12,False,sustained_trend,5.0,False,2,1.0,99.0,1.2e-05,0.0,1.473349625245749e-07,0.0,2.953187,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.412973,0.0,0.0,0.0,1.0,0.34892710757474393,0.34892710757474393,n/a,2026-07-06,2026-07-06,False,,,,
ON,LONG,0.3355386813867255,3.3553868138672547,3.91,4.0907,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.2,NEGATIVE,bounce_and_fail,-3810160.59,94.8,145.0,90.0,53.13,4.95,153325.0,140295.0,0.915,95140.0,77668.0,120812.0,100.0,0.92,0.0,0.47,1.0,1.0,1.35,0.1,False,default,2.5,False,1,0.7,99.0,4.1e-05,0.0,592075.5227384024,0.0,1.247646,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.214032,0.0,0.0,0.0,1.0,0.3355386813867255,0.3355386813867255,n/a,2026-07-06,2026-07-06,False,,,,
DASH,LONG,0.33174280029097214,3.3174280029097214,0.0,1.9905,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.162155206595589e-11,1.7e-05,1.6e-05,2.580364448669796e-44,5.967111983447054e-34,24.697674,5.185561,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.550472,0.389802,0.0,0.0,,,,,,,False,,,,
