ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
JPM,LONG,0.48701364734813984,4.8701364734813986,6.17,5.2661,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,POSITIVE,trend_continuation,40107063.18,312.4,320.0,250.0,2.47,19.95,317975.0,384465.0,1.209,174767.0,221166.0,306507.0,40.9,0.235,1.88,0.11,1.0,1.4,1.55,0.24,60.65271470825955,14,1.0,1.525452631998904,2e-06,0.0,24904.816059435987,59862.664345689256,3.122396,0.549446,1,0,0.392718,0.428877,,,,
COP,LONG,0.4865727857597172,4.865727857597172,1.45,3.8479,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.9,POSITIVE,unknown,20902521.97,118.58,125.0,95.0,5.42,19.88,231662.0,171444.0,0.74,107166.0,128168.0,167772.0,74.8,0.329,0.0,0.21,1.0,0.0,0.11,0.14,513511957528605.44,26,1.0,99.0,1.1e-05,5e-06,20476.92344972542,0.00336451255505617,1.56219,0.520431,5,1,0.461121,0.218138,,,,
APLD,LONG,0.48188456435375365,4.818845643537537,5.52,5.2254,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.8,POSITIVE,retest_and_confirm,6824491.65,31.13,40.0,25.0,28.37,19.77,510000.0,223358.0,0.438,223926.0,144151.0,365281.0,28.1,1.039,0.0,0.42,1.0,1.4,1.9,0.79,0.8689291941249635,5,1.0,4.013275088463445,5.4e-05,1.3e-05,95169.16869068691,35570.38824634526,5.304227,2.104955,0,1,0.413653,0.280202,,,,
EFA,LONG,0.48123545175442206,4.812354517544221,0.0,2.8874,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.264488100431273e+17,21,1.0,6.920382625878847,1e-05,1.3e-05,2534.8617390375175,488.3856622914412,20.72903,2.743709,0,2,0.058955,5e-06,,,,
CVNA,LONG,0.4806023036581804,4.806023036581804,0.0,2.8836,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3044403251850545,13,1.0,5.470019524890777,3.6e-05,7e-06,147189.25483967428,89694.5334898741,1.360251,1.578165,3,1,0.762964,0.434183,,,,
NCLH,LONG,0.4803899829851779,4.803899829851779,4.79,4.7989,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.8,POSITIVE,retest_and_confirm,4109168.23,21.25,25.0,18.0,17.73,15.23,283751.0,231242.0,0.815,99645.0,202380.0,212968.0,93.4,0.649,0.0,0.43,1.0,1.4,1.97,0.0,148693.91927805968,7,1.0,6.294421552274165,8e-05,4e-06,29146.79919794772,27783.457738781755,0.418154,0.414266,1,0,0.065046,0.0,,,,
ENPH,LONG,0.47853555184139634,4.785355518413963,2.18,4.5067,price_validation_failed,"not_extended, trend_continuation","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",7.3,NEGATIVE,trend_continuation,-1790859.0,31.66,50.0,30.0,57.75,5.35,180915.0,148574.0,0.821,68355.0,120613.0,140521.0,86.2,0.882,0.0,0.02,0.15,1.4,0.5,0.11,47689475088686.336,3,1.0,99.0,0.000117,2.9e-05,29844.461758922556,4.6261115974108773e-10,0.680507,1.384906,0,0,0.0,0.0,,,,
WIX,LONG,0.46946306282060507,4.694630628206051,0.0,2.8168,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,102209356361.14772,8,1.0,99.0,9.3e-05,0.000106,1.940881784443782e-06,4.942282224880522e-11,0.384817,304.528441,1,1,5.5e-05,0.0,,,,
CIFR,LONG,0.4671636562968147,4.671636562968147,0.0,2.803,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5233366769198777,4,1.0,99.0,0.000114,0.0,138312.0297998818,0.0,0.553646,,0,0,0.621883,0.0,,,,
BP,LONG,0.45586008206104933,4.5586008206104935,5.84,4.8313,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,POSITIVE,trend_continuation,21227086.14,45.87,55.0,38.0,19.86,17.18,337143.0,173048.0,0.513,110066.0,98474.0,301651.0,91.8,0.34,1.95,0.8,0.56,1.4,1.13,0.0,9.768616260714632e+23,16,1.0,0.04862417814991484,1.4e-05,9e-06,0.0009307525778523119,0.014888039226719087,3.380744,44.060504,0,2,0.121762,0.0,,,,
DELL,LONG,0.4513221091618281,4.513221091618281,0.0,2.7079,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,12.694760187759671,28,1.0,0.2126632418762043,2.3e-05,3.7e-05,13468.727231518751,47500.194836300776,1.016953,0.55285,1,8,0.599716,0.363999,,,,
ETOR,LONG,0.44382503517527905,4.4382503517527905,0.0,2.663,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.804009699010384e+33,3,1.0,99.0,6.9e-05,0.0,11728.762432805916,0.0,1.032004,,0,0,0.061424,0.0,,,,
OKLO,LONG,0.4380628558288786,4.380628558288786,5.64,5.4423,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.8,NEGATIVE,flag_breakout,-1122014.54,,200.0,50.0,252.61,11.85,311703.0,193933.0,0.622,137717.0,90626.0,277293.0,62.1,0.999,0.0,0.73,1.0,1.6,1.31,1.0,0.503873915158307,6,1.0,4.838758071202801,8e-05,1.2e-05,122648.5965205495,50694.24621597664,1.161156,0.135647,0,0,0.53221,0.301092,,,,
PONY,LONG,0.42411856858284275,4.241185685828428,4.86,5.1986,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",8.1,NEUTRAL,trend_continuation,,,15.0,9.5,45.84,7.63,87248.0,20944.0,0.24,30571.0,58564.0,19057.0,46.9,0.81,0.0,0.94,1.0,1.4,1.22,0.3,3519.0987103917496,3,1.0,0.027961954016880695,7.7e-05,7e-06,8.51758466400226e-20,6.092267127583555e-18,0.716494,32.627119,1,1,0.020603,0.0,,,,
FSLR,LONG,0.4228296525564282,4.228296525564282,0.0,2.537,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,23387.887449156726,15,1.0,0.0510737085342611,2.6e-05,0.000132,1030.1154819235549,23050.506224632718,0.522098,1.058925,3,2,0.516382,0.166511,,,,
FLEX,LONG,0.4222896073184033,4.2228960731840335,0.0,2.5337,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,783046212.4635495,11,1.0,9.830278460139608e-06,5.9e-05,2.7e-05,0.05384389933554032,3129.9156582604733,1.103967,2.661804,0,3,5.8e-05,0.0,,,,
META,LONG,0.4219335443041355,4.219335443041355,0.0,2.5316,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7540173623450778,28,1.0,3.1189653125067323,4e-06,2e-06,356198.7189002297,114204.12964258027,11.797775,0.612976,1,3,0.744681,0.819204,,,,
DUOL,LONG,0.40030038197045603,4.00300381970456,4.0,4.4615,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",6.3,NEUTRAL,pullback_to_support,,,100.0,60.0,7.64,35.42,76941.0,47576.0,0.618,33486.0,42999.0,48032.0,82.1,0.941,0.0,0.7,1.0,1.4,0.66,0.23,0.0,1,1.0,99.0,4.9e-05,0.0,183863.67115441707,0.0,1.532819,,0,0,0.0,0.0,,,,
SJM,LONG,0.3995327657445012,3.995327657445012,3.38,4.3717,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.8,NEUTRAL,bounce_and_fail,,,110.0,90.0,19.64,2.12,18830.0,8489.0,0.451,7222.0,11711.0,8386.0,68.4,0.28,0.0,0.18,1.0,1.0,1.0,0.2,0.0,3,1.0,11.256944444444443,6.8e-05,6e-06,1.0791480020937135e-27,1.9173018174151113e-28,4.625531,2.108527,0,0,0.07773,0.0,,,,
JNJ,LONG,0.39943855211004464,3.9943855211004466,0.0,2.3966,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6.625646718510518e+26,13,1.0,99.0,2e-06,4e-06,13933.865039936902,2.2591478064797433e-10,5.036841,0.280871,1,2,0.0,0.174347,,,,
AMZN,LONG,0.39710264734813994,3.971026473481399,0.0,2.3826,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.5687350952873986,28,1.0,1.1304625470904672,2e-06,1e-06,222744.2307018512,354668.64098704746,0.298753,0.281349,4,0,0.708964,0.599567,,,,
COIN,LONG,0.3951314923014742,3.951314923014742,4.98,4.9697,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.5,NEGATIVE,trend_continuation,-7599625.24,182.78,200.0,150.0,9.42,17.94,667975.0,459613.0,0.688,282701.0,348902.0,495985.0,93.8,0.744,0.0,0.8,1.0,1.4,1.49,0.3,0.07277809055027867,6,1.0,99.0,6.4e-05,0.0,306353.4021852597,0.0,1.061278,,2,0,0.278453,0.0,,,,
BTDR,SHORT,0.7950000000000002,7.950000000000001,0.0,4.77,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.4220198952074266,8,1.0,0.3180152264751656,0.000725,0.001713,256417.0325218,806304.2621068462,0.417138,384.737101,1,2,0.238867,0.053927,,,,
KORU,SHORT,0.7727763494021533,7.727763494021533,0.0,4.6367,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,147865033.42919794,36,1.0,7.999408202569656,0.003806,0.000313,47577.99410799078,65424.581660900854,122.263389,25.767857,30,1,0.629685,0.381616,,,,
SPXS,SHORT,0.7710943375482782,7.710943375482781,0.0,4.6266,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,523505786.7074072,7,1.0,1.3684380541207417e-05,0.001328,0.000464,0.20451332442392656,19926.691730335027,8.397471,2.641939,4,3,8.2e-05,0.0,,,,
JETS,SHORT,0.6436390347745946,6.436390347745946,0.0,3.8618,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,39842069.113217816,7,1.0,4.830780489818839e-08,0.000242,0.000122,0.0008749233391263687,45278.570459283044,0.313437,1.068835,1,1,0.647177,0.3199,,,,
WIX,SHORT,0.6325000000000001,6.325000000000001,0.0,3.795,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,102209356361.14772,8,1.0,99.0,9.3e-05,0.000106,1.940881784443782e-06,4.942282224880522e-11,0.384817,304.528441,1,1,5.5e-05,0.0,,,,
TTWO,SHORT,0.6027674102983853,6.027674102983854,4.82,5.2998,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.2,NEUTRAL,ema_rally,,,290.0,200.0,41.2,2.62,81514.0,59397.0,0.729,28307.0,55005.0,57599.0,88.3,0.432,1.6,0.6,0.92,1.2,0.37,0.13,8008478948.465092,6,1.0,8.29743649578266e-12,9e-06,0.000288,5.214336779121091e-05,1256854.880846966,0.492126,0.383026,0,1,0.0,0.0,,,,
MRVL,SHORT,0.591885398526917,5.91885398526917,0.0,3.5513,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.1036071113738526,23,1.0,0.9096600259872712,5e-06,2.8e-05,44969.141208273395,21627.85954815047,0.850729,12.380872,2,1,0.6385,0.697713,,,,
SVIX,SHORT,0.5879180422530588,5.879180422530588,2.6,5.2196,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.5,NEUTRAL,ema_rally,,,19.0,14.0,1.25,25.39,44945.0,41345.0,0.92,27311.0,30887.0,28092.0,49.5,0.623,0.0,0.33,0.79,1.2,0.29,0.0,50067.67048225504,2,1.0,0.0,0.0,0.000227,0.0,1663.9218328905577,,2.499476,0,1,0.0,1e-05,,,,
AEHR,SHORT,0.5800000000000001,5.800000000000001,0.0,3.48,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,173096.25325679575,5,1.0,99.0,0.000198,0.000107,520.1111673491638,0.013690613686110534,3.262274,16.057143,0,0,0.000962,0.0,,,,
FSLR,SHORT,0.5754125020205224,5.754125020205224,7.22,6.4431,poor_rr (1.4:1),"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.0,NEGATIVE,flag_breakdown,-10827784.77,196.76,410.0,180.0,108.38,8.52,320085.0,207216.0,0.647,55006.0,98363.0,373932.0,85.9,0.629,1.66,0.94,0.46,1.6,1.99,0.57,23387.887449156726,15,1.0,0.0510737085342611,2.6e-05,0.000132,1030.1154819235549,23050.506224632718,0.522098,1.058925,3,2,0.516382,0.166511,196.76,209.07,180.0,1.36
AXP,SHORT,0.560605819529735,5.60605819529735,0.0,3.3636,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.85887558571392,23,1.0,0.8569001378926908,4e-06,5e-06,31547.966103660285,23667.676611919043,0.311347,6.526937,4,4,0.645628,0.749506,,,,
IWM,SHORT,0.5581711029835732,5.581711029835732,0.0,3.349,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.9351387607438055,23,1.0,0.20368721313733582,1.3e-05,6.5e-05,72504.05668797657,228830.02820878293,0.19371,0.590339,1,5,0.788771,0.762257,,,,
SYY,SHORT,0.5568056534896209,5.5680565348962086,0.0,3.3408,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.9776995302618383,17,1.0,2.9386650914406323,3.8e-05,1.4e-05,2.74135884345317,0.508831934009366,12.09994,13.848584,1,1,0.421586,0.843996,,,,
