ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
PVH,LONG,0.6915163738543759,6.915163738543759,2.99,5.8946,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",7.7,NEUTRAL,bounce_and_fail,,,120.0,50.0,68.28,29.88,7300.0,25306.0,3.467,1610.0,23853.0,7143.0,38.2,0.433,0.0,0.2,1.0,1.0,0.41,0.37,False,default,2.5,False,1,1.0,99.0,0.000309,0.0,973738.8379610603,0.0,34.333333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000133,0.0,0.459326,0.0,0.0,0.0,1.0,0.6915163738543759,0.6915163738543759,n/a,2026-06-25,2026-06-25,False,,,,,
ASHR,LONG,0.6829232151483365,6.829232151483366,5.1,5.4646,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",2.6,POSITIVE,ema_pullback,14626954.31,36.74,38.0,32.0,3.42,12.91,264694.0,257953.0,0.975,164159.0,2383.0,356105.0,94.4,0.235,1.76,0.42,0.19,1.2,1.25,0.27,False,default,2.5,False,3,0.7,2.075445054770835,0.001455,0.000795,53285.78983972869,51348.7839316588,44.727941,0,0,0.419051,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6.7e-05,1.6e-05,0.701194,0.35274,0.0,0.0,1.0,0.6829232151483365,0.6829232151483365,n/a,2026-06-25,2026-06-25,False,2.746432,,,,
MXL,LONG,0.5707285755622493,5.707285755622493,6.42,6.0396,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,6.3,NEUTRAL,retest_and_confirm,,,150.0,90.0,56.56,6.06,37371.0,12621.0,0.338,12958.0,21981.0,15053.0,84.0,1.238,1.96,0.82,0.22,1.4,1.62,0.39,False,sustained_trend,5.0,False,3,1.0,99.0,0.000239,6e-05,735243.2714782951,1.4656306905444979e-27,4.966851,2,0,0.462282,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000119,0.0,0.615846,0.70455,0.0,0.0,1.0,0.5707285755622493,0.5707285755622493,n/a,2026-06-25,2026-06-25,False,19.595238,,,,
GDS,LONG,0.5065163738543761,5.065163738543761,2.0,4.6326,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.5,NEUTRAL,unknown,,,36.0,13.0,21.87,55.99,61773.0,10587.0,0.171,17172.0,29702.0,25486.0,63.3,0.657,0.0,0.15,1.0,0.0,0.34,0.51,False,default,2.5,False,1,1.0,99.0,0.000164,0.0,2.719080866814565e-15,0.0,17.365011,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.100916,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-25,2026-06-25,False,,,,,
JETS,LONG,0.4578123005263654,4.578123005263654,7.28,5.6731,poor_rr (0.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.0,NEUTRAL,trend_continuation,,,34.0,26.0,2.27,21.79,56713.0,138769.0,2.447,55363.0,74904.0,65215.0,55.5,0.375,2.43,0.31,1.0,1.4,1.74,0.4,False,sustained_trend,5.0,False,1,1.0,99.0,0.000944,0.0,3.655731929655849e-45,0.0,1.66299,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.407533,0.0,0.0,0.0,1.0,0.4578123005263654,0.4578123005263654,n/a,2026-06-25,2026-06-25,False,,33.24,29.26,34.0,0.19
ACMR,LONG,0.44344952580256036,4.434495258025604,6.58,5.0512,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.3,NEUTRAL,trend_continuation,,,110.0,75.0,2.95,29.8,38777.0,11063.0,0.285,18576.0,12158.0,19106.0,96.1,1.028,2.66,0.67,0.0,1.4,1.5,0.35,False,sustained_trend,5.0,False,3,1.0,3.972327848281746e-27,0.000195,0.000119,4.5019563047888926e-30,0.0022666589852276373,154.37931,1,0,0.039691,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.074323,0.59392,0.0,0.0,1.0,0.44344952580256036,0.44344952580256036,n/a,2026-06-25,2026-06-25,False,,,,,
SMH,LONG,0.43669555371124225,4.366955537112423,0.0,2.6202,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,11,1.0,0.10179999188420225,3.5e-05,4.9e-05,1184.9004305188935,20369.11511512458,33.487374,3,0,0.745221,0.529827,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.480198,0.26256,0.0,0.0,,,,,,,False,45.776887,,,,
CBRS,LONG,0.4243088459193195,4.243088459193195,2.72,4.0775,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.7,NEUTRAL,unknown,,,400.0,115.0,130.14,33.84,120562.0,82143.0,0.681,145777.0,24798.0,32130.0,10.2,0.979,0.0,0.42,1.0,0.0,0.3,1.0,False,default,2.5,False,1,0.7,99.0,8.3e-05,0.0,1170715.7942851195,0.0,1.693572,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001828,0.0,0.0,0.0,1.0,0.4243088459193195,0.4243088459193195,n/a,2026-06-25,2026-06-25,False,,,,,
QBTS,LONG,0.4224781661437693,4.224781661437693,3.1,4.7024,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.3,NEGATIVE,ema_pullback,-145449.87,22.38,30.0,5.0,34.53,77.58,326151.0,244381.0,0.749,202958.0,72169.0,295405.0,50.0,1.014,0.0,0.68,1.0,1.2,0.09,0.13,False,default,2.5,False,1,1.0,99.0,5.3e-05,0.0,362312.2901342202,0.0,4.716599,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,0.0,0.498867,0.0,0.0,0.0,1.0,0.4224781661437693,0.4224781661437693,n/a,2026-06-25,2026-06-25,False,,,,,
DRAM,LONG,0.41863072424226455,4.186307242422646,7.7,5.4032,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,NEGATIVE,trend_continuation,-2457553.87,77.18,80.0,60.0,3.63,22.28,861418.0,789372.0,0.916,726584.0,472646.0,451560.0,94.5,0.982,2.25,0.64,1.0,1.4,1.42,1.0,False,sustained_trend,5.0,False,5,1.0,5.942867777344893,0.0,0.0,4455.284634004696,2998.7439067642813,15.644299,1,1,0.596277,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.29528,0.48208,0.0,0.0,1.0,0.41863072424226455,0.41863072424226455,n/a,2026-06-25,2026-06-25,False,13.532051,77.2,67.94,80.0,0.3
ASTS,LONG,0.41572353478755686,4.157235347875568,1.71,3.9716,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.9,NEGATIVE,unknown,-5121129.31,,100.0,60.0,52.54,8.47,806595.0,368719.0,0.457,439507.0,217603.0,518204.0,8.8,0.975,0.0,0.18,1.0,0.0,0.17,0.36,False,default,2.5,False,1,0.7,99.0,0.000118,0.0,2391481.30812921,0.0,4.203629,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.3e-05,0.0,0.276719,0.0,0.0,0.0,1.0,0.41572353478755686,0.41572353478755686,n/a,2026-06-25,2026-06-25,False,,,,,
NEM,LONG,0.407963394231266,4.07963394231266,3.56,4.7678,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.3,NEGATIVE,pullback_to_support,-10626456.18,96.11,110.0,95.0,14.43,1.18,315236.0,211398.0,0.671,139878.0,126820.0,259936.0,56.3,0.49,0.0,0.47,1.0,1.4,0.44,0.25,False,default,2.5,False,5,1.0,0.0846454860746711,3.7e-05,1.2e-05,4.265754817705967e-13,7.559330713647642e-12,2.804518,1,1,0.0,0.208665,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1331,0.333703,0.0,0.0,1.0,0.407963394231266,0.407963394231266,n/a,2026-06-25,2026-06-25,False,1.737761,,,,
CVX,LONG,0.39495814685159075,3.9495814685159076,2.99,4.3118,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.2,POSITIVE,bounce_and_fail,9952095.13,171.56,200.0,170.0,16.56,0.92,275528.0,188550.0,0.684,117835.0,136997.0,209246.0,48.2,0.259,0.0,0.13,1.0,1.0,0.65,0.21,False,default,2.5,False,5,1.0,99.0,1.4e-05,0.0,9700.276611912926,0.0,7.595585,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.555601,0.0,0.0,0.0,1.0,0.39495814685159075,0.39495814685159075,n/a,2026-06-25,2026-06-25,False,,,,,
RVMD,LONG,0.3895965356146666,3.8959653561466663,7.86,5.286,"wall_proximity (0.6%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.9,NEUTRAL,trend_continuation,,,180.0,80.0,0.59,55.29,39224.0,15950.0,0.407,14765.0,18233.0,22176.0,26.8,0.504,2.46,0.44,1.0,1.4,1.58,0.98,False,sustained_trend,5.0,False,2,1.0,99.0,3.1e-05,0.0,6.285516172658889e-24,0.0,1.159914,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.385946,0.0,0.0,0.0,1.0,0.3895965356146666,0.3895965356146666,n/a,2026-06-25,2026-06-25,False,,,,,
