ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
MSTR,LONG,0.31911962890012924,3.1911962890012924,4.77,4.3466,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.6,NEGATIVE,trend_continuation,-185682.39,100.11,125.0,50.0,24.96,50.01,1276107.0,1210032.0,0.948,950513.0,426575.0,1109051.0,78.6,0.814,0.0,0.97,1.0,1.4,1.37,0.02,False,default,2.5,False,2,1.0,99.0,4.4e-05,0.0,0.04053109160306656,0.0,2.056589,,0,0,0.406679,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.004944,0.0,0.0,0.0,1.0,0.31911962890012924,0.31911962890012924,n/a,2026-07-22,2026-07-22,False
OKLO,LONG,0.3075775629178758,3.075775629178758,5.05,4.8329,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,8.9,NEGATIVE,flag_breakout,-1267967.07,,90.0,40.0,102.07,10.19,386825.0,230194.0,0.595,156795.0,99143.0,361081.0,46.5,0.951,0.0,0.62,1.0,1.6,1.26,0.58,False,default,2.5,False,3,0.7,99.0,0.000335,0.0,1.0940639776958687e-05,0.0,9.390378,,0,0,0.398615,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.331178,0.0,0.0,0.0,1.0,0.3075775629178758,0.3075775629178758,n/a,2026-07-22,2026-07-22,False
AA,LONG,0.30560662409491846,3.0560662409491846,4.02,4.034,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.5,NEUTRAL,bounce_and_fail,,,50.0,40.0,7.81,13.76,123840.0,108972.0,0.88,70069.0,54766.0,107977.0,27.4,0.552,0.0,0.47,1.0,1.0,1.41,0.14,False,default,2.5,False,1,1.0,99.0,8.4e-05,0.0,0.07263613088487457,0.0,6.638065,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.085764,0.0,0.0,0.0,1.0,0.30560662409491846,0.30560662409491846,n/a,2026-07-22,2026-07-22,False
AVGO,LONG,0.3026289047221396,3.026289047221396,5.08,3.9371,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.5,NEGATIVE,retest_and_confirm,-322673.59,396.55,400.0,300.0,0.87,24.34,956656.0,992604.0,1.038,478771.0,436049.0,1034440.0,64.7,0.518,0.0,0.74,1.0,1.4,1.93,0.0,False,default,2.5,False,4,1.0,0.3935600181613111,6e-06,1e-06,15860.737266072081,120902.04696228418,3.809552,487.0,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511604,0.486122,0.0,0.0,1.0,0.3026289047221396,0.3026289047221396,n/a,2026-07-22,2026-07-22,False
UNH,LONG,0.3025495507399118,3.025495507399118,6.14,4.0747,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.6,POSITIVE,trend_continuation,41378253.57,432.48,500.0,200.0,15.66,53.74,514016.0,422197.0,0.821,191290.0,135053.0,609870.0,5.7,0.273,2.46,0.83,0.76,1.4,0.68,0.01,False,sustained_trend,5.0,False,5,1.0,6.367575261977482,9e-06,4e-06,59100.716252282,13922.26565546584,13.961629,6.179437,1,1,0.108002,0.195206,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.691046,0.456913,0.0,0.0,1.0,0.3025495507399118,0.3025495507399118,n/a,2026-07-22,2026-07-22,False
CCJ,LONG,0.30041850458516306,3.0041850458516306,0.0,1.8025,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,2.6e-05,2.3e-05,2.6906281684292727e-06,3.1032209850250485e-20,1048.05,3250.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.023731,0.008844,0.0,0.0,,,,,,,False
TWLO,LONG,0.2988236000176636,2.988236000176636,1.6,2.9541,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.9,NEUTRAL,unknown,,,220.0,130.0,19.53,29.37,42919.0,29004.0,0.676,23674.0,14611.0,33638.0,98.6,0.812,0.0,0.28,1.0,0.0,0.06,0.26,False,default,2.5,False,1,1.0,99.0,2e-05,0.0,4.2734894910364595e-13,0.0,3.970297,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.188837,0.0,0.0,0.0,1.0,0.2988236000176636,0.2988236000176636,n/a,2026-07-22,2026-07-22,False
CNC,LONG,0.29787266589780415,2.9787266589780415,5.74,4.3314,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.6,POSITIVE,trend_continuation,2093577.03,66.12,70.0,20.0,5.8,69.77,211534.0,87489.0,0.414,32362.0,61345.0,205316.0,73.0,0.546,1.81,0.97,0.33,1.4,1.2,0.02,False,sustained_trend,5.0,False,1,1.0,99.0,1.1e-05,0.0,5.088677515457893e-23,0.0,5.386885,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.499716,0.0,0.0,0.0,1.0,0.29787266589780415,0.29787266589780415,n/a,2026-07-22,2026-07-22,False
MRVL,LONG,0.29338957171439245,2.9338957171439244,0.0,1.7603,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,2.5536617281660433e-06,1.9e-05,2.7e-05,0.00813102276878822,2122.709435658798,1.52049,2.457142,1,2,0.165579,2e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.052642,0.011203,0.0,0.0,,,,,,,False
COST,LONG,0.2903581115686352,2.903581115686352,3.11,3.9848,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.0,NEGATIVE,ema_pullback,-20309788.54,925.17,1000.0,900.0,8.07,2.74,150141.0,168397.0,1.122,165053.0,46367.0,107118.0,40.8,0.224,0.0,0.71,1.0,1.2,0.2,0.0,False,default,2.5,False,3,1.0,0.014559344370818374,6e-06,2e-06,1.3698218799942518e-05,0.0018817081938659504,10.336142,4.427083,1,1,8e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448431,0.518506,0.0,0.0,1.0,0.2903581115686352,0.2903581115686352,n/a,2026-07-22,2026-07-22,False
RKLB,LONG,0.28806831200361094,2.8806831200361094,4.38,4.1343,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,NEGATIVE,bounce_and_fail,-2248006.17,71.75,85.0,60.0,18.43,16.4,598186.0,406016.0,0.679,274129.0,120672.0,609401.0,86.8,1.014,0.0,0.45,1.0,1.0,1.54,0.39,False,default,2.5,False,1,1.0,99.0,4.7e-05,0.0,1.2897995873360786,0.0,5.714026,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.217827,0.0,0.0,0.0,1.0,0.28806831200361094,0.28806831200361094,n/a,2026-07-22,2026-07-22,False
KRE,LONG,0.28486690513589985,2.8486690513589985,5.64,4.3563,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.2,NEGATIVE,trend_continuation,-46725833.54,,80.0,65.0,5.95,13.92,584872.0,1231147.0,2.105,590932.0,350220.0,874867.0,9.4,0.237,2.26,0.92,0.59,1.4,0.34,0.14,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,0.018276599784846866,0.0,12.006098,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.375271,0.0,0.0,0.0,1.0,0.28486690513589985,0.28486690513589985,n/a,2026-07-22,2026-07-22,False
SMCI,LONG,0.2847720803096433,2.8477208030964327,0.0,1.7086,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.9107263577243113,5.6e-05,6.3e-05,2.0280265034187324e-21,1.1134115567305467e-21,5.488912,3.847449,0,2,0.0,0.467507,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.382423,0.247082,0.0,0.0,,,,,,,False
ARM,LONG,0.2835436206134616,2.835436206134616,4.42,3.1437,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",2.0,POSITIVE,bounce_and_fail,3250340.59,286.31,300.0,200.0,4.83,30.11,344600.0,390410.0,1.133,213049.0,156105.0,365856.0,97.7,1.106,0.0,0.73,1.0,1.0,1.69,0.0,False,default,2.5,False,1,1.0,99.0,2e-06,0.0,26406.944450796695,0.0,2.666667,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000111,0.0,0.0,0.0,1.0,0.2835436206134616,0.2835436206134616,n/a,2026-07-22,2026-07-22,False
FCX,LONG,0.28184154643348514,2.8184154643348514,5.47,3.9502,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,4.5,POSITIVE,support_ema_confluence,5478944.06,64.38,70.0,50.0,8.74,22.33,496637.0,534720.0,1.077,249559.0,161171.0,620627.0,63.6,0.527,0.0,0.67,1.0,1.6,1.85,0.35,False,consolidation_break,3.0,False,1,1.0,99.0,4e-06,0.0,4.5853360468175034e-11,0.0,10.645848,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008985,0.0,0.0,0.0,1.0,0.28184154643348514,0.28184154643348514,n/a,2026-07-22,2026-07-22,False
VRT,LONG,0.28028609531244,2.8028609531243998,0.0,1.6817,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,8.634387184441636e-05,3.6e-05,3.9e-05,0.06543057836706728,1136.6859680262041,1.898854,217.944444,0,0,0.036708,0.001044,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.094179,0.279527,0.0,0.0,,,,,,,False
TXN,LONG,0.27999532531559956,2.7999532531559956,4.52,3.756,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,400.0,220.0,35.54,25.45,136363.0,97056.0,0.712,82449.0,63933.0,87037.0,94.6,0.669,0.0,0.95,0.31,1.4,1.73,0.13,False,default,2.5,False,2,1.0,99.0,7e-06,0.0,31095.250599357994,0.0,4.184313,,0,0,0.049866,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.121692,0.0,0.0,0.0,1.0,0.27999532531559956,0.27999532531559956,n/a,2026-07-22,2026-07-22,False
CBRS,LONG,0.2765982964722842,2.7659829647228418,0.0,1.6596,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2.7e-05,5.6e-05,0.00015194443135814215,1.9377100138559392e-22,3.367893,1.439516,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,2e-06,0.394738,0.0,0.0,,,,,,,False
ORCL,LONG,0.27598578532849316,2.759857853284932,3.38,3.7339,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.7,NEGATIVE,bounce_and_fail,-37574982.4,,200.0,120.0,58.17,5.1,1559091.0,1269708.0,0.814,841544.0,546353.0,1440902.0,73.0,0.666,0.0,0.25,1.0,1.0,1.09,0.03,False,default,2.5,False,1,1.0,99.0,1e-06,0.0,262739.8317654641,0.0,24.942308,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.198002,0.0,0.0,0.0,1.0,0.27598578532849316,0.27598578532849316,n/a,2026-07-22,2026-07-22,False
SNOW,LONG,0.2699161442720833,2.6991614427208335,5.44,3.9016,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.6,POSITIVE,ema_pullback,144038.31,268.88,300.0,160.0,11.6,40.48,263652.0,234746.0,0.89,107732.0,60849.0,329817.0,71.0,0.638,2.25,0.74,0.3,1.2,0.93,0.01,False,default,2.5,False,1,1.0,99.0,5e-06,0.0,1760.3818461910287,0.0,1.296703,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.311117,0.0,0.0,0.0,1.0,0.2699161442720833,0.2699161442720833,n/a,2026-07-22,2026-07-22,False
TSM,LONG,0.2671284358937349,2.671284358937349,0.0,1.6028,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2e-06,3e-06,6.983400021148462e-05,2.1391820523052868e-13,2.246392,4.287879,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.466452,0.504384,0.0,0.0,,,,,,,False
STX,LONG,0.2649783949626639,2.649783949626639,6.34,4.1469,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,4.6,NEUTRAL,retest_and_confirm,,,1050.0,200.0,14.64,78.16,103292.0,143711.0,1.391,79735.0,38008.0,129260.0,100.0,1.126,1.85,0.78,0.0,1.4,1.95,0.36,False,default,2.5,False,1,1.0,99.0,4e-06,0.0,725641.0748593138,0.0,35.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00128,0.0,0.0,0.0,1.0,0.2649783949626639,0.2649783949626639,n/a,2026-07-22,2026-07-22,False
IWM,LONG,0.26384810264071046,2.6384810264071046,5.52,3.8152,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,NEGATIVE,trend_continuation,-1203055139.74,,300.0,290.0,1.91,1.48,2444673.0,6394359.0,2.616,2373240.0,1627333.0,4838459.0,16.5,0.193,1.51,0.96,0.56,1.4,0.88,0.22,False,default,2.5,False,1,1.0,99.0,7e-06,0.0,387195.6155981517,0.0,1.529298,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.455407,0.0,0.0,0.0,1.0,0.26384810264071046,0.26384810264071046,n/a,2026-07-22,2026-07-22,False
GEV,LONG,0.26181297852722785,2.6181297852722785,3.5,3.2991,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",4.7,NEUTRAL,ema_pullback,,,1200.0,800.0,20.78,19.48,88683.0,119071.0,1.343,67307.0,43788.0,96659.0,88.7,0.601,0.0,0.58,0.62,1.2,0.15,0.96,False,default,2.5,False,1,1.0,99.0,6e-06,0.0,1094441.164753804,0.0,3.179487,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.588217,0.0,0.0,0.0,1.0,0.26181297852722785,0.26181297852722785,n/a,2026-07-22,2026-07-22,False
RIOT,LONG,0.25992930415172566,2.5992930415172566,0.0,1.5596,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,9.304344054812021e-11,6.4e-05,0.000256,8.493320492212674e-06,30427.79602795713,1.12794,3.0514,0,0,0.0,0.381682,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,6e-06,0.367177,0.52902,0.0,0.0,,,,,,,False
EXP,LONG,0.25925301228537023,2.5925301228537023,4.04,3.6283,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.6,NEUTRAL,support_ema_confluence,,,240.0,130.0,16.46,36.92,6120.0,325.0,0.053,1737.0,159.0,4549.0,96.1,0.435,0.0,0.75,1.0,1.6,0.69,0.0,False,default,2.5,False,1,1.0,99.0,0.000109,0.0,7.939932154033054e-36,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.353898,0.0,0.0,0.0,1.0,0.25925301228537023,0.25925301228537023,n/a,2026-07-22,2026-07-22,False
