ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
GOOG,LONG,0.4135986428571428,4.135986428571428,6.53,4.747,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",3.6,POSITIVE,trend_continuation,586896529.55,335.37,350.0,305.0,4.36,9.06,1091347.0,764757.0,0.701,728844.0,299528.0,827732.0,64.0,0.353,2.43,0.0,0.57,1.4,1.83,0.3,,,,,153.41059457278928,8,1.0,99.0,1e-06,0.0,62055.277747719934,293.52987755314103,13.355404,0.229904,0,1,0.150381,0.0
EEM,LONG,0.4082363926857556,4.082363926857556,0.0,2.4494,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.2686351704988805,7,1.0,1.5992395179610217,1.1e-05,1.9e-05,32329.3648052627,15161.59607840431,194.059978,7.891141,1,0,0.128609,0.468258
SQQQ,LONG,0.3948313095238095,3.9483130952380954,1.95,3.7992,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.2,POSITIVE,unknown,5415923.86,56.52,74.5,55.0,31.79,2.71,294315.0,75744.0,0.257,278417.0,44180.0,47462.0,47.8,0.573,0.0,0.0,1.0,0.0,0.07,0.88,,,,,5.252781909033796,4,1.0,13.719847034967747,0.0,0.0,10240.996722111895,2239.3099637358973,5.951728,0.167439,2,0,0.284305,0.0
IBM,LONG,0.39467191174562843,3.9467191174562846,0.0,2.368,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,766410870.0536945,18,1.0,1.745267452214281,3e-06,4e-06,84.60548715056483,38.7816719062619,1.46516,0.728407,2,3,0.537552,0.0
EWY,LONG,0.3886864084212509,3.886864084212509,6.75,5.1084,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.7,NEGATIVE,trend_continuation,-2196336.89,,160.0,110.0,4.53,28.13,380881.0,337709.0,0.887,408322.0,82974.0,227294.0,73.4,0.492,1.97,0.13,1.0,1.4,1.8,0.46,,,,,10.399636628492921,3,1.0,99.0,4.5e-05,0.0,142726.0505656627,0.0,0.259767,,2,0,0.057091,0.0
IREN,LONG,0.3832472830653759,3.832472830653759,6.54,4.8182,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.7,POSITIVE,trend_continuation,28875021.66,48.19,50.0,30.0,3.73,37.76,1129806.0,815736.0,0.722,791832.0,275167.0,878543.0,42.6,1.04,1.81,0.04,1.0,1.4,1.72,0.57,,,,,0.7694378186414055,4,1.0,4.992211871429851,2.1e-05,4e-06,98727.78619298269,59329.084222965146,7.345571,0.038096,0,0,0.60906,0.0
LNG,LONG,0.37881077870148655,3.7881077870148654,0.0,2.2729,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5790281637528.03,24,1.0,0.185052628318898,1.7e-05,2e-05,5385.881408954305,24626.963207794553,0.464996,0.315946,2,1,0.000784,0.075824
NFLX,LONG,0.3782443850831039,3.7824438508310387,6.87,5.4922,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,7.7,NEGATIVE,trend_continuation,-240600.21,98.05,120.0,5.0,22.38,94.9,3241474.0,2999776.0,0.925,1868268.0,777588.0,3595394.0,27.4,0.302,2.26,0.79,1.0,1.4,0.43,1.0,,,,,2.32455558982987,5,1.0,6.751480084092677,1e-06,0.0,77895.7775534061,46150.34130779009,12.330352,0.629694,0,1,0.625191,0.0
ALB,LONG,0.3779615917066848,3.779615917066848,6.85,4.8048,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.3,NEUTRAL,trend_continuation,,,200.0,70.0,1.41,64.51,97723.0,112008.0,1.146,34717.0,65327.0,109687.0,59.3,0.649,1.81,0.55,1.0,1.4,1.09,1.0,,,,,706.3253262513703,6,1.0,17.998310934039992,1.9e-05,1.1e-05,19996.690398846462,555.5157501203893,2.17699,3.022672,1,1,0.24599,0.02375
META,LONG,0.3743932792677174,3.743932792677174,0.0,2.2464,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.439842055286954,23,1.0,0.5333871089333999,2e-06,4e-06,248924.5786352149,358989.637914028,0.172651,0.32566,5,2,0.555862,0.781797
CPNG,LONG,0.37427410340520445,3.7427410340520444,7.2,4.8714,poor_rr (1.1:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.2,POSITIVE,trend_continuation,9255974.31,,25.0,20.0,13.43,9.26,335192.0,167046.0,0.498,166877.0,131807.0,203554.0,87.3,0.564,2.07,0.15,1.0,1.4,1.96,0.62,22.04,19.4,25.0,1.12,281.1080613395333,8,1.0,99.0,1.7e-05,4e-06,36213.30931477567,472.726925333429,0.442641,0.114087,2,0,0.570005,0.0
UTHR,LONG,0.3678543444854342,3.678543444854342,7.82,5.3653,poor_rr (0.3:1),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.9,NEUTRAL,flag_breakout,,,610.0,450.0,3.33,23.77,30704.0,21754.0,0.709,46284.0,3500.0,2674.0,34.7,0.36,2.41,0.49,1.0,1.6,1.81,0.51,590.32,519.48,610.0,0.28,5936061520035512.0,3,1.0,99.0,8e-06,2e-06,14.15561935340567,2.3846820498115367e-15,7.035714,1.6,0,0,0.0,0.0
LQDA,LONG,0.3659934930161365,3.6599349301613646,6.53,5.229,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,7.2,NEUTRAL,trend_continuation,,,55.0,30.0,43.55,21.7,150723.0,50654.0,0.336,100111.0,310.0,100956.0,54.0,1.269,1.83,0.96,1.0,1.4,0.35,1.0,,,,,5.609889928101455e+16,5,1.0,2.4920219469138996e-10,5.3e-05,3e-05,2.083193522754491e-08,125.39176422589105,0.622518,0.250393,0,1,0.0,0.0
EQT,LONG,0.36484958474578516,3.6484958474578515,3.35,4.4092,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.9,NEGATIVE,bounce_and_fail,-19855601.23,57.37,70.0,50.0,22.03,12.84,143318.0,162178.0,1.132,115370.0,77471.0,112655.0,52.0,0.369,0.0,0.29,0.78,1.0,0.76,0.52,,,,,802977.6372636204,8,1.0,0.07234096642615856,3.5e-05,1.2e-05,27.300686321034796,377.3890185570267,1.144573,0.77243,0,1,0.040314,0.101984
FSLR,LONG,0.34967526412658084,3.4967526412658083,0.0,2.0981,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,42.759934568283285,3,1.0,0.7297158420003423,3e-06,5e-06,3610.1259270907653,2473.65187878782,3.411765,0.164031,1,1,0.0,0.060986
VRT,LONG,0.3474836322505117,3.474836322505117,0.0,2.0849,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,507.28134945432737,17,1.0,0.043648381895248015,1.3e-05,2.9e-05,435.8461715485755,11233.565179320638,0.306173,10.876381,1,0,0.201295,0.007127
BKNG,LONG,0.33092836,3.3092835999999997,0.0,1.9856,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.303134446632742e+16,6,1.0,99.0,1e-06,6e-06,16074.716672556551,9.805470150450445,2.348806,0.555556,0,1,0.004347,0.0
AMGN,LONG,0.33,3.3000000000000003,0.0,1.98,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.852270018262345e+25,5,1.0,99.0,0.0,1e-05,2840.4591754725384,3.4484977787522946e-07,5.8,3.437154,0,3,0.0,0.322168
TER,LONG,0.3263524532163186,3.2635245321631863,0.0,1.9581,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1099795937837.431,16,1.0,99.0,1.4e-05,5.7e-05,87565.44468599411,14.707306170764108,1.262217,2.573788,1,1,5e-06,6e-06
HAYW,LONG,0.3247294353833555,3.2472943538335555,0.0,1.9484,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,36188635.24368216,2,1.0,99.0,5e-05,3.6e-05,61.03387535235926,1.6865481370429576e-06,,1545.0,0,0,0.0,0.0
LUV,LONG,0.3246797680709481,3.246797680709481,5.26,4.2214,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.1,POSITIVE,unknown,8612256.66,44.1,55.0,35.0,24.74,20.62,249758.0,148592.0,0.595,120739.0,157498.0,120113.0,87.5,0.563,0.0,0.46,1.0,1.2,1.75,0.85,,,,,1779.4836168728325,8,1.0,99.0,2.5e-05,3e-06,5210.769969839065,65.57557103568648,0.208279,0.179705,0,0,0.097104,1e-06
AFRM,LONG,0.32098901817174275,3.2098901817174275,0.0,1.9259,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,568.035055469702,2,1.0,99.0,1.2e-05,0.0,4936.609989068989,0.0,1.997113,,0,0,0.001757,0.0
UBS,LONG,0.31987230412658085,3.1987230412658088,0.0,1.9192,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.059589452958797e+22,12,1.0,99.0,3e-06,6e-06,4.347602068315064,0.0001232088483762561,1.378284,1.192373,0,0,1.8e-05,0.378276
SYM,LONG,0.31749653574537257,3.1749653574537255,0.0,1.905,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,229149164.90497878,2,1.0,99.0,4e-06,5e-06,4.1813646050839625e-14,1.8247348214504066e-22,2.404762,0.333333,1,0,0.0,0.0
BTDR,SHORT,0.6792662251163042,6.792662251163042,1.88,4.8603,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,POSITIVE,unknown,2716700.23,13.11,15.0,7.5,14.9,42.55,419878.0,249171.0,0.593,231218.0,258022.0,179809.0,85.2,1.122,0.0,0.0,1.0,0.0,0.12,0.76,,,,,173.1687855930726,4,1.0,0.003597764387635788,3.3e-05,0.001492,441.1249249822598,40870.28104621918,0.026152,512.974709,0,0,0.0,0.314303
KORU,SHORT,0.6392820952380953,6.392820952380953,0.0,3.8357,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,201640998.18083987,26,1.0,99.0,0.002506,0.000301,2592.462873250173,20.666016419094845,46.556044,25.767857,19,1,0.008318,0.381616
RELY,SHORT,0.6220576280888632,6.220576280888633,3.18,5.0643,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,20.0,17.5,0.55,12.02,26647.0,13362.0,0.501,18089.0,315.0,21605.0,87.0,0.71,0.0,0.0,1.0,1.0,0.18,1.0,,,,,848.1027749558228,6,1.0,0.7687676227536496,3.8e-05,8.9e-05,22359.873929783837,29085.348118190745,2.37037,5.672811,0,1,0.418294,0.0
UVXY,SHORT,0.6058333333333333,6.058333333333334,0.0,3.635,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3122216897.2604103,5,1.0,30.099430890965834,0.001145,0.000311,182.87448155413418,9.113518568669493,2.127191,75.296392,0,1,0.0,0.037303
MDGL,SHORT,0.6037166980952381,6.037166980952381,3.68,5.0026,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,NEUTRAL,bounce_and_fail,,,570.0,450.0,8.28,14.52,14157.0,4734.0,0.334,6307.0,0.0,12584.0,89.2,0.63,0.0,0.57,1.0,1.0,0.89,0.21,,,,,4290205636787.888,7,1.0,99.0,0.000142,0.000331,67909.25999364065,9.603295294580898e-07,38.380952,2.474916,1,0,0.0,0.499771
TER,SHORT,0.5983468213431635,5.983468213431635,2.57,4.6827,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.6,NEUTRAL,bounce_and_fail,,,440.0,310.0,17.17,17.45,44225.0,29200.0,0.66,38706.0,9333.0,25386.0,91.6,0.771,0.0,0.0,1.0,1.0,0.4,0.17,,,,,1099795937837.431,16,1.0,99.0,1.4e-05,5.7e-05,87565.44468599411,14.707306170764108,1.262217,2.573788,1,1,5e-06,6e-06
WSM,SHORT,0.5974627362054632,5.9746273620546315,2.42,5.0533,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",6.7,NEUTRAL,unknown,,,230.0,175.0,15.18,12.36,8409.0,10658.0,1.267,9968.0,3519.0,5580.0,28.6,0.379,0.0,0.27,1.0,0.0,0.65,0.5,,,,,6664.184305781646,4,1.0,2.6037058985535967e-05,1e-06,8.1e-05,7.852188015850302e-18,1.005257931296097e-13,0.062687,3.392395,0,1,0.0,0.307522
CDNS,SHORT,0.5772415799999999,5.772415799999999,1.75,4.6512,price_validation_failed,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",6.2,NEUTRAL,bounce_and_fail,,,320.0,265.0,2.89,14.79,36572.0,50798.0,1.389,28742.0,36903.0,21725.0,92.8,0.515,0.0,0.05,0.19,1.0,0.26,0.24,,,,,7.374672201908283e+18,14,1.0,1.596918891262218e-19,2e-06,0.000197,1.6227479000875545e-15,4064.69710883042,0.455913,0.745693,0,1,0.61199,0.007701
SYY,SHORT,0.5337136952835266,5.337136952835266,0.0,3.2023,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2145058.018033802,14,1.0,99.0,3.5e-05,1.1e-05,2456.7712640836858,0.00019643601959366718,11.482153,16.51004,2,1,0.0,0.843989
EFA,SHORT,0.5193056534896208,5.193056534896208,0.0,3.1158,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6.659208200895876e+20,21,1.0,0.0003110684820764113,1e-05,1.4e-05,0.8734914390535384,3088.839398145358,22.565726,27.400746,0,2,0.058955,4.5e-05
VRT,SHORT,0.5128726394738082,5.128726394738083,1.99,3.9414,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",3.9,POSITIVE,unknown,35933596.11,304.37,310.0,190.0,1.89,37.55,222382.0,233754.0,1.051,196593.0,97813.0,161730.0,81.8,0.703,0.0,0.09,1.0,0.0,0.83,0.07,,,,,507.28134945432737,17,1.0,0.043648381895248015,1.3e-05,2.9e-05,435.8461715485755,11233.565179320638,0.306173,10.876381,1,0,0.201295,0.007127
HUN,SHORT,0.49125767059644354,4.912576705964435,4.85,4.9913,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,NEUTRAL,bounce_and_fail,,,15.0,8.0,11.91,40.32,76750.0,69523.0,0.906,111392.0,21.0,34860.0,59.3,0.641,0.0,0.79,1.0,1.0,1.44,0.61,,,,,1.8455984423355114,9,1.0,0.5049384165238836,7.6e-05,0.000117,3.4426600009675864e-09,3.408989976112016e-09,1.075309,0.35514,1,0,0.412398,0.724611
