ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
ADBE,LONG,0.31849544187656614,3.1849544187656615,0.0,1.911,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.04214953294353267,1.9e-05,8.5e-05,2.348319873849934e-17,5.571401887171457e-16,1.8774,34.334119,0,1,0.325955,0.145067,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.182471,0.121385,0.0,0.0,,,,,,,False
NVTS,LONG,0.30869312595881165,3.0869312595881166,0.0,1.8522,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.000311,0.000219,2.1892286159576533,3.9353573690469675e-25,1453.396714,3.585259,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449381,0.055534,0.0,0.0,,,,,,,False
CORZ,LONG,0.3067210618152786,3.067210618152786,3.43,3.4026,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,bounce_and_fail,2538836.1,18.0,30.0,12.0,66.53,33.39,1038748.0,482032.0,0.464,775971.0,119401.0,625408.0,3.5,0.728,0.0,0.53,1.0,1.0,0.79,0.11,False,default,2.5,False,,,,,1,1.0,99.0,0.000205,0.0,0.0002529574508171611,0.0,298.507463,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013224,0.0,0.0,0.0,1.0,0.3067210618152786,0.3067210618152786,n/a,2026-08-25,2026-08-25,False
ON,LONG,0.3028562780911269,3.028562780911269,1.46,3.5523,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.0,NEGATIVE,unknown,-2430982.45,71.95,145.0,50.0,101.51,30.51,162006.0,124616.0,0.769,101840.0,35972.0,148810.0,32.9,0.539,0.0,0.25,1.0,0.0,0.2,0.01,False,default,2.5,False,,,,,1,1.0,99.0,4.3e-05,0.0,3.2474781830283e-21,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,1.0,0.3028562780911269,0.3028562780911269,n/a,2026-08-25,2026-08-25,False
FSLR,LONG,0.2882648490817356,2.882648490817356,1.71,3.3943,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.2,NEGATIVE,unknown,-28222328.31,,410.0,180.0,97.8,13.16,352298.0,233209.0,0.662,96025.0,20242.0,469240.0,9.2,0.492,0.0,0.52,1.0,0.0,0.19,0.0,False,default,2.5,False,,,,,2,0.7,99.0,3e-05,0.0,5.388794091864417e-05,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,1.0,0.2882648490817356,0.2882648490817356,n/a,2026-08-25,2026-08-25,False
IBIT,LONG,0.2867783521950501,2.867783521950501,0.0,1.7207,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.9362804430851964,2.7e-05,2.8e-05,20.50853370433034,21.904263680603414,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,,,,,,,False
CDE,LONG,0.2861672600731071,2.861672600731071,6.91,4.4038,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.5,POSITIVE,trend_continuation,5050908.51,21.23,25.0,15.0,17.54,29.48,342019.0,121120.0,0.354,117293.0,71781.0,274065.0,8.0,0.665,2.22,0.54,1.0,1.4,1.47,0.29,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,2.7e-05,0.0,2.2483707530846373e-20,0.0,1.208472,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.062137,0.0,0.0,0.0,1.0,0.2861672600731071,0.2861672600731071,n/a,2026-08-25,2026-08-25,False
TQQQ,LONG,0.2776702459702569,2.776702459702569,4.53,4.2274,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.4,NEGATIVE,trend_continuation,-9603075.7,70.28,80.0,60.0,13.77,14.67,799013.0,687919.0,0.861,687665.0,72791.0,726476.0,20.1,0.564,0.0,0.84,1.0,1.4,0.83,0.47,False,default,2.5,False,,,,,1,1.0,99.0,1.1e-05,0.0,318387.3055072454,0.0,2.532528,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.220906,0.0,0.0,0.0,1.0,0.2776702459702569,0.2776702459702569,n/a,2026-08-25,2026-08-25,False
CRCL,LONG,0.2763282070636525,2.7632820706365253,7.87,4.9626,poor_rr (0.8:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.1,POSITIVE,trend_continuation,5468821.58,91.13,100.0,60.0,9.73,34.16,431425.0,339374.0,0.787,279846.0,108704.0,382249.0,42.9,0.844,2.35,0.46,1.0,1.4,1.81,0.86,False,sustained_trend,5.0,False,91.13,80.2,100.0,0.81,1,1.0,99.0,1.9e-05,0.0,4.4925365024683925,0.0,1.22252,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.72367,0.0,0.0,0.0,1.0,0.2763282070636525,0.2763282070636525,n/a,2026-08-25,2026-08-25,False
RKLB,LONG,0.2750902046684025,2.750902046684025,1.99,3.1725,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-1067792.61,67.43,90.0,60.0,33.35,11.1,579632.0,455052.0,0.785,226278.0,115989.0,692417.0,1.0,0.721,0.0,0.47,1.0,0.0,0.16,0.37,False,default,2.5,False,,,,,3,1.0,0.678847912244489,3.6e-05,1.7e-05,1.4665287703812008e-19,4.32064014318726e-19,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,1.0,0.2750902046684025,0.2750902046684025,n/a,2026-08-25,2026-08-25,False
GE,LONG,0.27471608821568705,2.7471608821568703,0.0,1.6483,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,4.701690045108059e-18,2e-06,8e-06,3.87090556601856e-37,2.058252207653554e-20,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,,,,,,,False
WDC,LONG,0.27378363474443124,2.737836347444312,3.66,3.6269,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEGATIVE,pullback_to_support,-6644554.53,,700.0,90.0,57.92,79.7,165317.0,255171.0,1.544,139702.0,52375.0,228411.0,6.1,0.695,0.0,0.63,1.0,1.4,0.59,0.04,False,default,2.5,False,,,,,4,0.7,99.0,2.9e-05,0.0,40090.924235455954,0.0,3.944494,,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.717478,0.0,0.0,0.0,1.0,0.27378363474443124,0.27378363474443124,n/a,2026-08-25,2026-08-25,False
CSCO,LONG,0.27369596995617895,2.7369596995617895,0.0,1.6422,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,1e-06,7e-06,6.624081546901106e-34,5.358868253947193e-38,1.475789,1.682822,0,1,0.0,0.145133,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.137418,0.786294,0.0,0.0,,,,,,,False
RIOT,LONG,0.2724589051942227,2.7245890519422273,4.69,3.8293,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.3,POSITIVE,retest_and_confirm,6134596.81,21.22,25.0,11.0,17.65,48.24,520976.0,397198.0,0.762,414907.0,154940.0,348327.0,61.1,0.89,0.0,0.84,0.66,1.4,1.56,0.23,False,default,2.5,False,,,,,1,1.0,99.0,0.000113,0.0,0.03933674850079794,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,1.0,0.2724589051942227,0.2724589051942227,n/a,2026-08-25,2026-08-25,False
W,LONG,0.27222076167336146,2.7222076167336144,0.0,1.6333,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.191822425907691e-11,2.3e-05,2.1e-05,3.192232550615289e-19,1.4564284555548801e-08,13.076923,9.285714,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511184,0.627355,0.0,0.0,,,,,,,False
GDX,LONG,0.2710209199050108,2.7102091990501083,7.74,4.2371,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.8,POSITIVE,trend_continuation,73126215.61,,110.0,70.0,4.77,33.33,987828.0,1528604.0,1.547,887928.0,296368.0,1332136.0,72.0,0.489,2.69,0.22,1.0,1.4,1.95,0.47,False,sustained_trend,5.0,False,104.99,92.39,110.0,0.4,1,1.0,99.0,0.0,0.0,0.4953896504859311,0.0,9.018692,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,1.0,0.2710209199050108,0.2710209199050108,n/a,2026-08-25,2026-08-25,False
BMNR,LONG,0.26217527504507165,2.6217527504507165,8.1,5.0209,poor_rr (1.6:1),"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target, trend_aligned",none,6.4,POSITIVE,pullback_to_support,10308488.12,25.14,30.0,15.0,19.28,40.36,1064882.0,413063.0,0.388,386802.0,180699.0,910444.0,41.7,0.831,2.67,0.21,1.0,1.4,1.83,1.0,False,sustained_trend,5.0,False,25.15,22.13,30.0,1.61,1,1.0,99.0,3.1e-05,0.0,0.024466118377220597,0.0,19.900862,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.525667,0.0,0.0,0.0,1.0,0.26217527504507165,0.26217527504507165,n/a,2026-08-25,2026-08-25,False
RDDT,LONG,0.25443833138626626,2.544383313862663,4.69,3.5392,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,bounce_and_fail,8941854.42,159.97,220.0,115.0,37.44,28.16,284692.0,231650.0,0.814,147117.0,60839.0,308386.0,9.4,0.579,0.0,0.97,0.79,1.0,1.93,0.0,False,default,2.5,False,,,,,2,0.7,99.0,5.9e-05,0.0,23226.748338958165,0.0,3.444882,,0,0,0.000188,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.707409,0.0,0.0,0.0,1.0,0.25443833138626626,0.25443833138626626,n/a,2026-08-25,2026-08-25,False
AXP,LONG,0.2533721949455078,2.533721949455078,3.94,3.8089,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.8,NEGATIVE,trend_continuation,-24471622.83,337.28,480.0,300.0,42.31,11.06,143712.0,100811.0,0.701,74016.0,26124.0,144383.0,11.8,0.243,0.0,0.87,0.68,1.4,0.88,0.11,False,default,2.5,False,,,,,1,1.0,99.0,2e-06,0.0,27860.543800663152,0.0,2.781931,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.461472,0.0,0.0,0.0,1.0,0.2533721949455078,0.2533721949455078,n/a,2026-08-25,2026-08-25,False
ORCL,LONG,0.2519459574388987,2.519459574388987,4.5,3.9697,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.8,NEGATIVE,ema_pullback,-60300714.24,,200.0,120.0,37.84,17.3,1526198.0,1355623.0,0.888,795243.0,428726.0,1657852.0,71.2,0.68,0.0,0.9,1.0,1.2,1.4,0.0,False,default,2.5,False,,,,,2,1.0,99.0,1.3e-05,3e-06,8.369216967550043e-10,6.602680807043604e-20,5.076336,284.25,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343718,0.515223,0.0,0.0,1.0,0.2519459574388987,0.2519459574388987,n/a,2026-08-25,2026-08-25,False
HPE,LONG,0.24879345872179567,2.4879345872179566,0.0,1.4928,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.4948387806926554e-12,4e-06,1.3e-05,1.8237423227599265e-19,7.310060821860366e-08,9.93617,6.447496,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.687636,0.189151,0.0,0.0,,,,,,,False
CRWV,LONG,0.24654643146073693,2.4654643146073694,0.0,1.4793,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.021349086117781788,1.9e-05,5.7e-05,0.002336487179864725,0.10944202327792618,5.283678,1.169447,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000264,0.023365,0.0,0.0,,,,,,,False
IREN,LONG,0.24385005542350974,2.4385005542350973,0.0,1.4631,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,4.6e-05,6.8e-05,1.7270053309606298e-09,3.604514428871188e-21,1.569347,2.962406,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001979,0.532372,0.0,0.0,,,,,,,False
DRAM,LONG,0.2428720852059578,2.4287208520595778,5.92,3.7904,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,POSITIVE,trend_continuation,22287962.01,56.05,60.0,50.0,7.08,10.77,1616564.0,825505.0,0.511,936635.0,460298.0,1045136.0,3.3,0.662,1.53,0.93,1.0,1.4,1.02,0.04,False,default,2.5,False,,,,,1,1.0,99.0,0.0,0.0,303570.2848912901,0.0,5.201049,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.148023,0.0,0.0,0.0,1.0,0.2428720852059578,0.2428720852059578,n/a,2026-08-25,2026-08-25,False
BE,LONG,0.23498880311358095,2.3498880311358095,5.95,3.6199,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,3.3,POSITIVE,flag_breakout,19974136.88,215.85,250.0,80.0,15.66,62.99,438976.0,457406.0,1.042,338275.0,140564.0,417543.0,2.3,0.894,0.0,1.0,1.0,1.6,1.85,0.49,False,default,2.5,False,,,,,1,0.7,99.0,9e-06,0.0,1.3684821479016413e-16,0.0,1.45977,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426065,0.0,0.0,0.0,1.0,0.23498880311358095,0.23498880311358095,n/a,2026-08-25,2026-08-25,False
WULF,LONG,0.13160540766678908,1.3160540766678908,4.51,2.811,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",4.0,POSITIVE,pullback_to_support,5051171.73,16.12,25.0,9.0,54.8,44.27,1681916.0,791843.0,0.471,652681.0,597185.0,1223893.0,5.4,0.86,0.0,0.77,1.0,1.4,1.02,0.32,False,default,2.5,False,,,,,1,1.0,99.0,9e-05,0.0,0.5376941569122522,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,1.9e-05,0.0,0.0,0.0,1.0,0.13160540766678908,0.13160540766678908,n/a,2026-08-25,2026-08-25,False
DXYZ,SHORT,0.5146929516791289,5.146929516791289,2.27,4.1345,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.4,POSITIVE,unknown,1710686.92,33.96,40.0,25.0,17.79,26.38,72350.0,21651.0,0.299,52211.0,1326.0,40464.0,69.4,0.985,0.0,0.37,1.0,0.0,0.51,0.4,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.002548,0.0,280000.4454743487,,3.412393,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.000846,0.0,0.428523,0.0,0.0,1.0,0.5146929516791289,0.5146929516791289,n/a,2026-08-25,2026-08-25,False
PAAS,SHORT,0.4892048747004074,4.892048747004074,1.61,3.729,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.0,POSITIVE,unknown,4467300.84,53.83,60.0,50.0,11.46,7.11,179313.0,65325.0,0.364,37465.0,53124.0,154049.0,4.4,0.517,0.0,0.16,1.0,0.0,0.02,0.43,False,default,2.5,False,,,,,1,1.0,0.0,0.0,4.2e-05,0.0,707289.585357594,,3.630384,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,5e-06,0.0,0.147193,0.0,0.0,1.0,0.4892048747004074,0.4892048747004074,n/a,2026-08-25,2026-08-25,False
