ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
GDDY,LONG,0.5738629412822847,5.7386294128228466,4.45,5.4043,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.0,NEUTRAL,ema_pullback,,,90.0,80.0,3.73,7.79,16324.0,13503.0,0.827,18971.0,2665.0,8191.0,50.2,0.432,0.0,0.82,1.0,1.2,0.64,0.78,False,default,2.5,False,1,0.7,99.0,4.6e-05,0.0,281603.3710782505,0.0,4.97351,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.374325,0.0,0.0,0.0,1.0,0.5738629412822847,0.5738629412822847,n/a,2026-05-01,2026-05-01,False,,,,,
CMI,LONG,0.5685934191520383,5.685934191520383,5.78,5.757,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.9,NEUTRAL,trend_continuation,,,700.0,500.0,6.47,23.95,9121.0,8960.0,0.982,2412.0,7098.0,8571.0,96.6,0.441,2.15,0.68,0.17,1.4,1.09,0.29,False,sustained_trend,5.0,False,1,1.0,99.0,2.4e-05,0.0,1486061.0695204975,0.0,3.187302,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.340142,0.0,0.0,0.0,1.0,0.5685934191520383,0.5685934191520383,n/a,2026-05-01,2026-05-01,False,,,,,
AS,LONG,0.5206480393716602,5.2064803937166015,4.08,5.1672,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.7,NEUTRAL,ema_pullback,,,40.0,35.0,13.48,0.71,30839.0,7043.0,0.228,12901.0,12635.0,12346.0,64.1,0.517,0.0,0.99,0.65,1.2,1.03,0.21,False,default,2.5,False,1,1.0,99.0,2e-05,0.0,209372.53689223365,0.0,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.071483,0.0,0.0,0.0,1.0,0.5206480393716602,0.5206480393716602,n/a,2026-05-01,2026-05-01,False,,,,,
TAN,LONG,0.5114994530821066,5.1149945308210665,6.81,5.2805,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.4,NEUTRAL,trend_continuation,,,60.0,55.0,1.23,7.2,30521.0,23460.0,0.769,9399.0,17609.0,26973.0,9.0,0.373,1.65,0.7,1.0,1.4,1.7,0.36,False,sustained_trend,5.0,False,1,1.0,99.0,0.001236,0.0,0.00032321576501027373,0.0,4367.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.366905,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-01,2026-05-01,False,,,,,
AMZN,LONG,0.4881512319306591,4.881512319306591,6.37,5.1518,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.0,POSITIVE,trend_continuation,60564996.17,268.37,275.0,200.0,2.51,25.45,3382654.0,2083628.0,0.616,1588005.0,1064344.0,2813933.0,20.7,0.278,2.71,0.48,0.1,1.4,1.37,0.32,False,sustained_trend,5.0,False,21,1.0,4.493955529947167,6e-06,1e-06,1689.4843967763927,939.8648837966222,22.564281,1,2,0.902613,0.777988,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.510086,0.488586,0.0,0.0,1.0,0.4881512319306591,0.4881512319306591,n/a,2026-05-01,2026-05-01,False,32.776798,,,,
SGI,LONG,0.48578516736782085,4.8578516736782085,3.32,4.5249,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.5,NEUTRAL,ema_pullback,,,85.0,60.0,12.46,20.61,25392.0,2529.0,0.1,9866.0,2615.0,15440.0,98.8,0.519,0.0,0.68,1.0,1.2,0.39,0.06,False,default,2.5,False,1,0.7,99.0,0.000122,0.0,4186.875019797606,0.0,1250.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.309492,0.0,0.0,0.0,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-05-01,2026-05-01,False,,,,,
WBD,LONG,0.48578516736782085,4.8578516736782085,2.97,4.5999,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.4,NEGATIVE,unknown,-54469512.46,,29.0,20.0,7.53,25.84,486511.0,1251336.0,2.572,149965.0,444712.0,1143170.0,5.6,0.111,0.0,0.66,1.0,0.0,1.23,0.08,False,default,2.5,False,1,0.7,99.0,4.8e-05,0.0,484.66659386550634,0.0,23.255814,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380449,0.0,0.0,0.0,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-05-01,2026-05-01,False,,,,,
IVZ,LONG,0.48578516736782085,4.8578516736782085,5.75,5.1739,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,NEUTRAL,trend_continuation,,,26.0,22.0,0.42,15.03,70506.0,6369.0,0.09,34632.0,30336.0,11907.0,46.7,0.372,1.67,0.82,0.51,1.4,1.35,0.0,False,sustained_trend,5.0,False,1,0.7,99.0,0.00015,0.0,1.0469194244345396e-11,0.0,96.230769,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.430112,0.0,0.0,0.0,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-05-01,2026-05-01,False,,,,,
SMMT,LONG,0.4770209231850067,4.7702092318500675,0.0,2.8621,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.03139437198383598,6e-05,0.00012,5.660839220014387e-06,0.00018031382258351856,21.771014,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.381442,0.157717,0.0,0.0,,,,,,,False,6.218905,,,,
MRVL,LONG,0.4207971272018701,4.2079712720187015,6.62,4.75,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.3,POSITIVE,trend_continuation,89363763.89,164.81,180.0,75.0,9.12,54.53,622566.0,773549.0,1.243,441413.0,418717.0,535985.0,99.2,0.834,2.82,0.44,0.1,1.4,1.85,0.0,False,sustained_trend,5.0,False,6,1.0,0.1521659761210449,4.1e-05,1e-05,0.0001045045652834984,0.0013735602129659676,147.336111,4,1,0.354657,0.336907,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.673753,0.192819,0.0,0.0,1.0,0.4207971272018701,0.4207971272018701,n/a,2026-05-01,2026-05-01,False,25.596639,,,,
