ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
MRVL,LONG,0.579338321444148,5.79338321444148,6.89,5.7637,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,POSITIVE,trend_continuation,5408957.18,157.36,180.0,75.0,14.38,52.34,565569.0,697677.0,1.234,347764.0,403756.0,511726.0,95.4,0.786,3.0,0.4,1.0,1.4,0.83,0.26,False,sustained_trend,5.0,False,12,1.0,0.16099917821355086,7.3e-05,1.2e-05,4.835994763501991,90.112163623981,115.837181,34.031706,7,1,0.390447,0.337324,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.660451,0.192822,0.0,0.0,1.0,0.579338321444148,0.579338321444148,n/a,2026-04-27,2026-04-27,False,,,,
RCL,LONG,0.49144472351943985,4.914447235194398,1.8,4.1172,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.6,NEUTRAL,unknown,,,300.0,240.0,15.56,7.55,48498.0,60697.0,1.252,29283.0,46017.0,33895.0,93.8,0.608,0.0,0.59,1.0,0.0,0.09,0.12,False,default,2.5,False,1,1.0,99.0,4.6e-05,0.0,2481085.202472606,0.0,9.443396,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7e-06,0.0,0.209031,0.0,0.0,0.0,1.0,0.49144472351943985,0.49144472351943985,n/a,2026-04-27,2026-04-27,False,,,,
IVZ,LONG,0.48578516736782085,4.8578516736782085,5.98,4.9829,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,NEUTRAL,trend_continuation,,,26.0,15.0,1.13,41.66,74358.0,3716.0,0.05,27254.0,38917.0,11903.0,95.9,0.471,1.66,0.52,0.62,1.4,1.59,0.19,False,default,2.5,False,1,0.7,99.0,0.000155,0.0,1.0295967916195775e-06,0.0,96.230769,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.430112,0.0,0.0,0.0,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-04-27,2026-04-27,False,,,,
USO,LONG,0.42350054691789335,4.235005469178933,6.21,4.7205,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.7,POSITIVE,trend_continuation,16802051.96,134.46,200.0,100.0,48.72,25.64,659711.0,1025668.0,1.555,595792.0,541688.0,547899.0,81.5,0.732,2.08,0.77,0.33,1.4,1.64,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.000208,0.0,130768.44479815266,0.0,8.21875,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6.3e-05,0.0,0.594801,0.0,0.0,0.0,1.0,0.42350054691789335,0.42350054691789335,n/a,2026-04-27,2026-04-27,False,,,,
FXI,LONG,0.3788041400007254,3.7880414000072538,3.61,4.617,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.2,NEGATIVE,ema_pullback,-52342452.61,,40.0,36.0,9.63,1.33,1940419.0,2137225.0,1.101,715489.0,1881766.0,1480389.0,28.0,0.223,0.0,0.9,1.0,1.2,0.36,0.15,False,default,2.5,False,1,1.0,99.0,0.000251,0.0,0.0030106653465673946,0.0,4.633136,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448939,0.0,0.0,0.0,1.0,0.3788041400007254,0.3788041400007254,n/a,2026-04-27,2026-04-27,False,,,,
BURL,LONG,0.3726105641932177,3.726105641932177,4.96,4.5111,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,ema_pullback,,,360.0,270.0,10.23,17.33,5004.0,25857.0,5.167,10178.0,17750.0,2933.0,72.0,0.457,1.51,0.8,0.76,1.2,0.45,0.23,False,default,2.5,False,4,1.0,0.00012182778816085197,5.8e-05,3.6e-05,17.00802966179422,418821.4343842015,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.020512,0.038173,0.0,0.0,1.0,0.3726105641932177,0.3726105641932177,n/a,2026-04-27,2026-04-27,False,,,,
IWM,LONG,0.3593265843622788,3.5932658436227882,0.0,2.156,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,1.7029048381425866,3.3e-05,2.2e-05,2.5317547930811357,4.4601813378648965,20.034491,8.521368,0,1,0.416216,0.003636,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558004,0.557219,0.0,0.0,,,,,,,False,,,,
LCID,LONG,0.32871921742872834,3.2871921742872834,1.4,3.1836,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEGATIVE,unknown,-42596.82,,10.0,5.0,67.22,16.39,277072.0,315634.0,1.139,278321.0,75850.0,238535.0,98.8,1.098,0.0,0.0,1.0,0.0,0.03,0.36,True,default,2.5,False,1,1.0,99.0,0.000275,0.0,0.0016131562540529381,0.0,82.306931,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.16589,0.0,0.0,0.0,1.0,0.32871921742872834,0.32871921742872834,n/a,2026-04-27,2026-04-27,False,,,,
CHTR,LONG,0.3214750254859497,3.214750254859497,3.34,4.1294,price_validation_failed,"confirmation_volume, room_to_target, trend_continuation","momentum_aligned, not_extended, trend_aligned",7.6,NEUTRAL,trend_continuation,,,400.0,160.0,129.68,8.13,79003.0,61013.0,0.772,25364.0,37587.0,77065.0,53.8,0.48,0.0,0.0,1.0,1.4,0.03,0.91,True,default,2.5,False,1,1.0,99.0,1.6e-05,0.0,3.542462245442607,0.0,9.605405,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.52301,0.0,0.0,0.0,1.0,0.3214750254859497,0.3214750254859497,n/a,2026-04-27,2026-04-27,False,,,,
SOXX,LONG,0.3031804010460049,3.031804010460049,6.6,4.1959,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.5,NEUTRAL,trend_continuation,,,470.0,400.0,3.62,11.81,47438.0,96312.0,2.03,68400.0,31650.0,43700.0,95.7,0.434,2.9,0.15,0.14,1.4,1.56,0.45,False,sustained_trend,5.0,False,1,1.0,99.0,1.8e-05,0.0,82.07015940187878,0.0,17.652174,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.288876,0.0,0.0,0.0,1.0,0.3031804010460049,0.3031804010460049,n/a,2026-04-27,2026-04-27,False,,,,
