ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
BTDR,LONG,0.3491306289999192,3.491306289999192,6.6,4.4857,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.8,POSITIVE,trend_continuation,12092906.02,18.43,20.0,7.5,8.17,59.44,872521.0,216908.0,0.249,455871.0,390087.0,243471.0,99.1,1.329,2.71,0.72,0.38,1.4,0.87,0.52,False,sustained_trend,5.0,False,1,1.0,99.0,0.000245,0.0,0.5782675772545631,0.0,3.442784,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.363555,0.0,0.0,0.0,1.0,0.3491306289999192,0.3491306289999192,n/a,2026-06-08,2026-06-08,False
APP,LONG,0.3427249395217647,3.427249395217647,6.1,5.1836,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",8.2,NEGATIVE,trend_continuation,-2302241.19,,700.0,400.0,24.18,29.04,167616.0,135377.0,0.808,104270.0,50575.0,148148.0,34.5,0.679,2.21,0.85,1.0,1.4,0.44,0.21,False,sustained_trend,5.0,False,7,1.0,99.0,4.1e-05,3e-06,1.650414491845033e-07,6.386271864847994e-17,5.716804,6.882353,0,0,0.040808,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427093,0.112555,0.0,0.0,1.0,0.3427249395217647,0.3427249395217647,n/a,2026-06-08,2026-06-08,False
VICR,LONG,0.33996795645182765,3.3996795645182765,5.15,4.3248,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.4,NEUTRAL,ema_pullback,,,300.0,200.0,9.1,27.26,14228.0,10378.0,0.729,10550.0,8183.0,5873.0,83.6,1.045,1.68,0.7,1.0,1.2,0.37,0.2,False,default,2.5,False,3,0.7,99.0,0.000141,4.4e-05,4.868511143717799e-10,5.218155438254612e-16,41.0,12.321429,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.063086,0.505245,0.0,0.0,1.0,0.33996795645182765,0.33996795645182765,n/a,2026-06-08,2026-06-08,False
NBIS,LONG,0.334426446824715,3.3442644682471503,0.0,2.0066,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,5.8e-05,8.8e-05,27.15862916769359,0.040518081586801646,4.047827,34.0,1,1,0.423594,0.39101,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.104096,0.617543,0.0,0.0,,,,,,,False
XLI,LONG,0.32288900597822723,3.2288900597822723,5.25,4.2894,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEGATIVE,trend_continuation,-747654.05,173.63,180.0,145.0,3.67,16.49,130511.0,530264.0,4.063,347514.0,76131.0,237130.0,67.5,0.211,1.59,0.97,0.54,1.4,0.61,0.14,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,2.3664984326217917e-07,0.0,119.233333,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.333417,0.0,0.0,0.0,1.0,0.32288900597822723,0.32288900597822723,n/a,2026-06-08,2026-06-08,False
FUTU,LONG,0.32218579970070643,3.2218579970070644,1.25,2.9059,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.6,NEUTRAL,unknown,,,267.45,67.45,193.64,25.94,63666.0,82631.0,1.298,61902.0,32593.0,51802.0,83.9,0.612,0.0,0.0,1.0,0.0,0.25,0.0,True,default,2.5,False,2,1.0,4.004580977637035,7.9e-05,2.9e-05,8.903197665409579e-11,2.2232532479997566e-11,1.809264,2.762248,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.691457,0.088353,0.0,0.0,1.0,0.32218579970070643,0.32218579970070643,n/a,2026-06-08,2026-06-08,False
TER,LONG,0.3205955578729278,3.205955578729278,5.24,4.215,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.2,NEUTRAL,ema_pullback,,,400.0,300.0,6.75,19.93,36642.0,30583.0,0.835,25353.0,16418.0,25454.0,92.1,0.811,1.71,0.95,0.56,1.2,0.62,0.2,False,default,2.5,False,2,1.0,99.0,4.5e-05,0.0,0.4619977290827954,0.0,25.155556,,0,0,0.053477,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.428197,0.0,0.0,0.0,1.0,0.3205955578729278,0.3205955578729278,n/a,2026-06-08,2026-06-08,False
ALAB,LONG,0.3131164868128979,3.131164868128979,0.0,1.8787,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1e-05,1.4e-05,213940.3679940107,0.0013633222983305156,401.0,2.935673,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.017803,0.145613,0.0,0.0,,,,,,,False
EEM,LONG,0.3121711200934626,3.1217112009346257,5.44,4.3929,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.0,NEGATIVE,trend_continuation,-126136268.54,,70.0,55.0,6.46,16.35,2197815.0,3911005.0,1.779,2764948.0,569166.0,2774706.0,94.9,0.336,1.61,0.68,1.0,1.4,0.43,0.31,False,default,2.5,False,1,1.0,99.0,1.8e-05,0.0,296219.21608034614,0.0,148.142857,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.606501,0.0,0.0,0.0,1.0,0.3121711200934626,0.3121711200934626,n/a,2026-06-08,2026-06-08,False
ALB,LONG,0.3108795673862087,3.1087956738620868,1.7,3.3044,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.2,NEUTRAL,unknown,,,260.0,70.0,73.52,53.28,103775.0,130054.0,1.253,87357.0,20372.0,126100.0,28.6,0.611,0.0,0.0,1.0,0.0,0.06,0.63,True,default,2.5,False,1,0.7,99.0,0.000127,0.0,1.9828635587025797e-10,0.0,12.735632,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.400448,0.0,0.0,0.0,1.0,0.3108795673862087,0.3108795673862087,n/a,2026-06-08,2026-06-08,False
NU,LONG,0.30722729219728306,3.0722729219728304,2.07,3.5971,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",7.2,POSITIVE,unknown,4742941.29,11.59,13.0,10.0,12.07,13.79,1391974.0,640258.0,0.46,415215.0,633146.0,983871.0,44.1,0.42,0.0,0.16,1.0,0.0,0.7,0.21,False,default,2.5,False,1,0.7,99.0,1.4e-05,0.0,5.899022795047721e-11,0.0,42.85124,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.510873,0.0,0.0,0.0,1.0,0.30722729219728306,0.30722729219728306,n/a,2026-06-08,2026-06-08,False
STM,LONG,0.30238068964673237,3.023806896467324,6.56,4.3199,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.2,POSITIVE,trend_continuation,13335104.62,,80.0,55.0,6.65,26.68,221845.0,119561.0,0.539,124432.0,62892.0,154082.0,98.8,0.807,2.78,0.67,0.41,1.4,0.93,0.36,False,sustained_trend,5.0,False,1,1.0,99.0,8e-06,0.0,0.0146853275505802,0.0,2.1625,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327021,0.0,0.0,0.0,1.0,0.30238068964673237,0.30238068964673237,n/a,2026-06-08,2026-06-08,False
AMAT,LONG,0.3019333231596797,3.019333231596797,0.0,1.8116,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,3.953396941353061e-07,2e-05,2.5e-05,0.01713110098290529,25999.566302657367,9.305182,8.534906,1,2,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.189252,0.41473,0.0,0.0,,,,,,,False
PLTR,LONG,0.3013721652224865,3.013721652224865,0.0,1.8082,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,7e-06,8e-06,24.60044829122758,0.0006562211246894351,4.545413,6.32585,1,0,2.9e-05,3.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.423111,0.566038,0.0,0.0,,,,,,,False
SNOW,LONG,0.3000614103519759,3.000614103519759,0.0,1.8004,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5886269355224542,1.1e-05,2.5e-05,2.93040431524258e-08,4.978372783164618e-08,19.974026,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.119489,0.531635,0.0,0.0,,,,,,,False
MSTR,LONG,0.29851804691294187,2.9851804691294186,3.91,3.4256,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,3.8,POSITIVE,unknown,13424518.87,127.41,180.0,5.0,41.51,96.07,1439108.0,1429804.0,0.994,1373461.0,374434.0,1121017.0,79.5,0.773,0.0,0.16,1.0,1.4,0.9,0.45,False,default,2.5,False,1,1.0,99.0,7e-06,0.0,140784.79367365426,0.0,1.794969,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012875,0.0,0.0,0.0,1.0,0.29851804691294187,0.29851804691294187,n/a,2026-06-08,2026-06-08,False
MU,LONG,0.2949780416489778,2.949780416489778,6.52,4.5909,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.8,NEGATIVE,retest_and_confirm,-55989262.55,,1000.0,500.0,5.34,47.33,1539430.0,2078774.0,1.35,1316662.0,682573.0,1618969.0,100.0,1.035,2.69,0.74,0.62,1.4,0.76,0.31,False,sustained_trend,5.0,False,1,1.0,99.0,1e-06,0.0,482975.7699013521,0.0,1.261538,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.782536,0.0,0.0,0.0,1.0,0.2949780416489778,0.2949780416489778,n/a,2026-06-08,2026-06-08,False
MRVL,LONG,0.2912601082562475,2.9126010825624746,5.14,3.6583,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned","continuation_pattern, not_extended",3.3,POSITIVE,unknown,69145826.42,289.1,320.0,130.0,10.78,54.99,839028.0,947050.0,1.129,753057.0,355763.0,677258.0,99.0,1.053,2.91,0.0,0.38,0.0,1.01,0.83,True,default,2.5,True,1,1.0,99.0,4e-06,0.0,730193.264833275,0.0,2.820961,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.407682,0.0,0.0,0.0,1.0,0.2912601082562475,0.2912601082562475,n/a,2026-06-08,2026-06-08,False
RH,LONG,0.2909849039237765,2.9098490392377654,5.67,4.2559,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.5,NEUTRAL,ema_pullback,,,250.0,95.0,70.3,35.29,40766.0,36765.0,0.902,23372.0,8879.0,45280.0,80.4,0.878,1.8,0.77,1.0,1.2,0.57,0.32,False,default,2.5,False,1,1.0,99.0,0.000102,0.0,0.0004612929533692783,0.0,1.885496,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.566747,0.0,0.0,0.0,1.0,0.2909849039237765,0.2909849039237765,n/a,2026-06-08,2026-06-08,False
PANW,LONG,0.2874932614882295,2.874932614882295,6.18,4.0115,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",3.6,POSITIVE,trend_continuation,2525875.66,,300.0,150.0,12.64,43.68,321772.0,325584.0,1.012,204934.0,105218.0,337204.0,84.9,0.506,2.75,0.82,0.97,1.4,0.11,0.13,False,sustained_trend,5.0,False,2,0.7,99.0,6e-06,0.0,77259.14404308623,0.0,2.145833,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.544931,0.0,0.0,0.0,1.0,0.2874932614882295,0.2874932614882295,n/a,2026-06-08,2026-06-08,False
EOSE,LONG,0.2870799001082062,2.8707990010820623,1.6,3.2554,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.7,POSITIVE,unknown,1299148.44,6.67,10.0,5.5,49.48,17.79,998202.0,375741.0,0.376,175886.0,285628.0,912429.0,39.9,1.1,0.0,0.45,1.0,0.0,0.06,0.1,False,default,2.5,False,1,1.0,99.0,0.000107,0.0,3.56860033955401e-28,0.0,4.681499,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.531845,0.0,0.0,0.0,1.0,0.2870799001082062,0.2870799001082062,n/a,2026-06-08,2026-06-08,False
LULU,LONG,0.2864634801098139,2.8646348010981386,0.0,1.7188,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.757376405575881,6.9e-05,9.2e-05,73.45179736437545,13.319145912731301,18.518519,27.641522,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.537043,0.649716,0.0,0.0,,,,,,,False
NOW,LONG,0.28380492402838137,2.8380492402838136,5.45,3.834,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",3.9,POSITIVE,ema_pullback,18450329.0,114.32,150.0,100.0,31.36,12.43,836507.0,658506.0,0.787,452983.0,307747.0,734283.0,90.6,0.638,2.18,0.74,1.0,1.2,0.28,0.04,False,default,2.5,False,1,1.0,99.0,1.8e-05,0.0,1.9208184820618103e-10,0.0,1.123223,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.439682,0.0,0.0,0.0,1.0,0.28380492402838137,0.28380492402838137,n/a,2026-06-08,2026-06-08,False
HUT,LONG,0.2820255461850518,2.8202554618505182,6.23,4.3591,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,POSITIVE,retest_and_confirm,206800.6,119.54,130.0,70.0,8.7,41.47,154101.0,102538.0,0.665,90742.0,40643.0,125254.0,26.3,0.976,2.4,0.86,0.66,1.4,0.7,0.2,False,sustained_trend,5.0,False,2,0.7,99.0,0.000163,6.8e-05,208.12475959213586,0.0013836992691122563,6.030534,2.94012,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.541982,0.161302,0.0,0.0,1.0,0.2820255461850518,0.2820255461850518,n/a,2026-06-08,2026-06-08,False
LLY,LONG,0.28196246177784556,2.8196246177784556,0.0,1.6918,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,2.4383379555239353,2e-06,4e-06,99712.42339019936,24536.16156799899,6.273359,11.614354,0,1,0.0,6.5e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.320977,0.919381,0.0,0.0,,,,,,,False
