ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
GRAL,LONG,0.6599971671925418,6.599971671925418,4.75,5.825,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,5.5,NEUTRAL,ema_pullback,,,70.0,55.0,5.81,16.86,12716.0,7181.0,0.565,3631.0,3510.0,12756.0,2.2,0.775,0.0,0.78,1.0,1.2,0.77,1.0,False,default,2.5,False,1,1.0,99.0,0.000184,0.0,447915.46603002114,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.7e-05,0.0,0.106197,0.0,0.0,0.0,1.0,0.6599971671925418,0.6599971671925418,n/a,2026-08-07,2026-08-07,False,,,,,
REAL,LONG,0.6508020881400902,6.508020881400903,6.05,6.309,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.2,NEUTRAL,trend_continuation,,,15.0,12.5,17.92,1.73,46737.0,26356.0,0.564,38652.0,419.0,34022.0,11.7,0.63,2.01,0.79,0.09,1.4,0.76,1.0,False,sustained_trend,5.0,False,1,0.7,99.0,0.000502,0.0,676432.3975641491,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8.5e-05,0.0,0.194798,0.0,0.0,0.0,1.0,0.6508020881400902,0.6508020881400902,n/a,2026-08-07,2026-08-07,False,,,,,
TTWO,LONG,0.5160602007693877,5.1606020076938774,6.34,5.5423,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,5.3,POSITIVE,retest_and_confirm,24725896.75,235.31,290.0,180.0,20.32,25.32,152480.0,90232.0,0.592,79223.0,71509.0,91980.0,65.5,0.444,1.54,0.95,0.18,1.4,1.27,1.0,False,default,2.5,False,3,0.7,99.0,0.000234,0.0,123674.61235802418,0.0,4.963109,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.542599,0.0,0.0,0.0,1.0,0.5160602007693877,0.5160602007693877,n/a,2026-08-07,2026-08-07,False,,,,,
SKHY,LONG,0.4998622603480478,4.998622603480478,3.79,4.7963,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.8,NEGATIVE,ema_pullback,-11859348.89,,200.0,100.0,45.48,27.26,414224.0,597389.0,1.442,580745.0,147332.0,283536.0,0.0,0.842,0.0,0.62,1.0,1.2,0.33,0.63,False,default,2.5,False,10,1.0,99.0,2.4e-05,1e-06,546.1602763378212,17.733528853972008,56.988603,3,0,0.727678,0.0,4,4,2,2,4,4,2,2,4,4,4,4,4,4,4,4,0.0,0.0,0.219703,0.131624,0.0,0.0,1.0,0.4998622603480478,0.4998622603480478,n/a,2026-08-07,2026-08-07,False,1.619385,,,,
DKS,LONG,0.49802266882332297,4.98022668823323,5.51,5.2831,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.7,NEUTRAL,trend_continuation,,,240.0,160.0,17.05,21.96,8882.0,25379.0,2.857,10418.0,14608.0,9235.0,80.5,0.476,0.0,0.88,1.0,1.4,1.98,0.26,False,default,2.5,False,1,1.0,99.0,5.1e-05,0.0,0.002461136675945902,0.0,127.290909,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.044698,0.0,0.0,0.0,1.0,0.49802266882332297,0.49802266882332297,n/a,2026-08-07,2026-08-07,False,,,,,
AXTI,LONG,0.48526644632031735,4.8526644632031735,7.5,5.8563,poor_rr (1.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,5.9,POSITIVE,unknown,508688.93,86.26,100.0,45.0,16.04,47.78,155516.0,104743.0,0.674,141419.0,19268.0,99572.0,32.9,1.452,2.0,0.25,1.0,1.4,1.85,1.0,False,consolidation_break,3.0,False,2,1.0,99.0,0.000194,0.0,465389.5220713386,0.0,9.886162,0,0,0.272995,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.3e-05,0.0,0.120043,0.0,0.0,0.0,1.0,0.48526644632031735,0.48526644632031735,n/a,2026-08-07,2026-08-07,False,,86.18,75.84,100.0,1.34
VST,LONG,0.4520592847764973,4.5205928477649735,4.1,4.9703,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",7.4,NEGATIVE,bounce_and_fail,-26053416.45,,165.0,115.0,16.68,18.68,326860.0,238745.0,0.73,188567.0,162615.0,214423.0,23.5,0.496,0.0,0.5,1.0,1.0,0.6,1.0,False,default,2.5,False,2,1.0,3.7534267989959027e-32,0.000194,2.6e-05,9.24432289792303e-30,246.2902140624142,2.202077,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.210392,0.018669,0.0,0.0,1.0,0.4520592847764973,0.4520592847764973,n/a,2026-08-07,2026-08-07,False,4.248636,,,,
CROX,LONG,0.44707062037545475,4.470706203754547,5.38,5.0494,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.0,NEUTRAL,retest_and_confirm,,,145.0,120.0,5.0,13.11,21400.0,20271.0,0.947,7383.0,15053.0,19235.0,24.7,0.42,1.71,0.84,0.01,1.4,1.37,0.04,False,sustained_trend,5.0,False,1,0.7,99.0,0.00011,0.0,5.238731907694582e-66,0.0,1.099217,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59169,0.0,0.0,0.0,1.0,0.44707062037545475,0.44707062037545475,n/a,2026-08-07,2026-08-07,False,,,,,
MTZ,LONG,0.4066814421434063,4.066814421434063,0.0,2.4401,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2e-05,6.1e-05,333975.36012660735,286.455076799285,5.373626,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.348376,0.395752,0.0,0.0,,,,,,,False,6.824561,,,,
RMBS,LONG,0.40218748829338374,4.0218748829338375,5.41,4.9939,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",6.8,NEUTRAL,support_ema_confluence,,,150.0,100.0,46.34,2.44,31575.0,25918.0,0.821,35181.0,6458.0,15854.0,56.9,0.816,0.0,0.9,1.0,1.6,1.83,0.07,False,default,2.5,False,2,1.0,99.0,0.000114,0.0,6.808862731838772e-05,0.0,2.518829,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.518296,0.0,0.0,0.0,1.0,0.40218748829338374,0.40218748829338374,n/a,2026-08-07,2026-08-07,False,,,,,
DDOG,LONG,0.3675305199530452,3.675305199530452,0.0,2.2052,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,2.4456454285638864,4.7e-05,4.5e-05,28662.812984160642,11719.93807826501,9.021545,2,1,0.328278,0.068689,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327175,0.116433,0.0,0.0,,,,,,,False,2.757799,,,,
RBLX,LONG,0.3623591249444796,3.6235912494447957,3.78,4.6458,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,8.5,NEGATIVE,bounce_and_fail,-1377537.61,,80.0,35.0,116.45,5.3,264364.0,160854.0,0.608,105777.0,109732.0,209709.0,21.7,0.636,0.0,0.08,1.0,1.0,1.19,0.52,False,default,2.5,False,2,1.0,99.0,7.4e-05,0.0,76.62275047855294,0.0,3.1104,1,0,0.112709,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.362202,0.0,0.0,0.0,1.0,0.3623591249444796,0.3623591249444796,n/a,2026-08-07,2026-08-07,False,,,,,
BE,LONG,0.3579450162337469,3.5794501623374693,0.0,2.1477,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,0.5495499450096427,0.000145,0.000117,29.175798719285503,70.787132838972,3.4489,1,2,0.59284,0.363411,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.076916,0.060843,0.0,0.0,,,,,,,False,7.417609,,,,
NBIS,LONG,0.35596521080550103,3.55965210805501,0.0,2.1358,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,0.5738872718699229,0.000367,0.000262,15.92953421215569,69.39313255829741,6.433115,1,1,0.56554,0.461318,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.002271,0.30014,0.0,0.0,,,,,,,False,4.764317,,,,
MSTR,LONG,0.3499938688408138,3.499938688408138,5.89,5.137,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,8.1,NEGATIVE,flag_breakout,-16696932.98,,200.0,50.0,96.43,50.89,1444389.0,1264584.0,0.876,1024087.0,493017.0,1191869.0,35.8,0.704,0.0,0.8,1.0,1.6,1.49,1.0,False,consolidation_break,3.0,False,4,1.0,99.0,0.000169,0.0,212.9882049642937,0.0,6.963694,0,0,0.480152,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.023456,0.0,0.0,0.0,1.0,0.3499938688408138,0.3499938688408138,n/a,2026-08-07,2026-08-07,False,,,,,
SOXX,LONG,0.34985069546473013,3.4985069546473015,5.41,4.1323,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",3.8,NEGATIVE,support_ema_confluence,-408991.7,,550.0,500.0,1.61,7.63,243473.0,337057.0,1.384,293151.0,108807.0,178572.0,72.3,0.517,0.0,0.89,1.0,1.6,1.79,0.13,False,default,2.5,False,4,1.0,99.0,0.000239,0.0,414.5104633069679,0.0,41.364087,0,0,0.422617,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.075128,0.0,0.0,0.0,1.0,0.34985069546473013,0.34985069546473013,n/a,2026-08-07,2026-08-07,False,,,,,
TQQQ,LONG,0.34941470439092565,3.4941470439092566,6.7,5.3971,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,8.2,NEGATIVE,support_ema_confluence,-175458.91,,80.0,60.0,7.66,19.26,894764.0,675698.0,0.755,647089.0,234275.0,689098.0,36.8,0.605,1.76,0.59,0.37,1.6,1.67,0.71,False,default,2.5,False,2,1.0,99.0,0.0,0.0,1878.8805207821592,0.0,16.381469,0,0,0.253582,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.258364,0.0,0.0,0.0,1.0,0.34941470439092565,0.34941470439092565,n/a,2026-08-07,2026-08-07,False,,,,,
TSEM,LONG,0.343749264987457,3.43749264987457,5.74,4.8407,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,7.0,NEUTRAL,support_ema_confluence,,,300.0,180.0,17.97,29.22,46420.0,35256.0,0.76,32585.0,30971.0,18120.0,54.3,0.897,0.0,0.7,1.0,1.6,2.0,0.44,False,consolidation_break,3.0,False,1,1.0,99.0,1.1e-05,0.0,256690.84891566768,0.0,9.160714,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.048454,0.0,0.0,0.0,1.0,0.343749264987457,0.343749264987457,n/a,2026-08-07,2026-08-07,False,,,,,
GLW,LONG,0.3249242974710673,3.2492429747106732,0.0,1.9495,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,5.1e-05,4.2e-05,103.16278894802751,3.729437760441334e-05,3.657827,0,1,0.031009,0.320074,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.047154,0.146311,0.0,0.0,,,,,,,False,7.084291,,,,
RGTI,LONG,0.3237864732044362,3.237864732044362,5.53,4.0379,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,3.8,POSITIVE,retest_and_confirm,2211776.23,17.32,20.0,17.0,15.47,1.85,401850.0,303816.0,0.756,254874.0,153616.0,297176.0,2.6,0.855,0.0,0.63,1.0,1.4,1.73,0.76,False,default,2.5,False,2,1.0,99.0,0.000322,0.0,0.00014149174903426603,0.0,3.442209,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.590349,0.0,0.0,0.0,1.0,0.3237864732044362,0.3237864732044362,n/a,2026-08-07,2026-08-07,False,,,,,
WULF,LONG,0.3195580847239111,3.1955808472391114,1.39,3.0948,price_validation_failed,"confirmation_volume, not_extended","continuation_pattern, momentum_aligned, room_to_target, trend_aligned",5.4,POSITIVE,unknown,932973.34,17.08,30.0,15.0,75.7,12.15,1876648.0,759277.0,0.405,962725.0,448711.0,1224489.0,20.5,0.912,0.0,0.61,0.03,0.0,0.18,0.58,False,default,2.5,False,3,1.0,4.798507462686567,0.000366,7.6e-05,23.206489860759667,9.672378355650997,5.083978,0,0,0.090202,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.153755,0.001588,0.0,0.0,1.0,0.3195580847239111,0.3195580847239111,n/a,2026-08-07,2026-08-07,False,2.168219,,,,
KRE,LONG,0.3107354256723312,3.107354256723312,5.47,4.1547,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.8,NEGATIVE,trend_continuation,-58925209.5,,80.0,65.0,4.79,14.85,733424.0,1427238.0,1.946,629444.0,590351.0,940867.0,4.7,0.229,2.01,0.95,0.46,1.4,0.4,0.25,False,sustained_trend,5.0,False,2,1.0,99.0,0.0,0.0,26041.78458671788,0.0,8.81498,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.451141,0.0,0.0,0.0,1.0,0.3107354256723312,0.3107354256723312,n/a,2026-08-07,2026-08-07,False,,,,,
LEU,LONG,0.30857008917267115,3.0857008917267112,0.0,1.8514,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,8.625091680228887e-38,0.000165,0.000165,1.523218047416156e-40,0.0017660311378576948,4.032922,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00692,0.386102,0.0,0.0,,,,,,,False,94.666667,,,,
AAOI,LONG,0.3032203386351322,3.032203386351322,5.68,4.4401,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.1,POSITIVE,support_ema_confluence,11593342.08,137.38,150.0,50.0,9.34,63.55,184470.0,149927.0,0.813,140515.0,48484.0,145398.0,43.5,1.266,0.0,0.47,1.0,1.6,1.6,1.0,False,default,2.5,False,2,1.0,99.0,0.000158,0.0,0.00016060580538393725,0.0,2.161729,0,0,0.335971,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.084462,0.0,0.0,0.0,1.0,0.3032203386351322,0.3032203386351322,n/a,2026-08-07,2026-08-07,False,,,,,
