ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
UVIX,LONG,0.7940234523809524,7.940234523809524,3.32,6.2461,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",6.4,POSITIVE,pullback_to_support,137982.85,5.58,6.0,5.0,7.53,10.39,255254.0,134714.0,0.528,256476.0,56929.0,76563.0,40.6,1.365,0.0,0.17,1.0,1.4,0.28,0.47,104962810320.1317,3,1.0,99.0,0.00164,0.0,25544.5272886521,0.0,7.331695,2,0,0.272995,0.0,,,,,
IVZ,LONG,0.7895808333333334,7.895808333333334,4.95,6.6129,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,retest_and_confirm,,,30.0,23.0,19.74,8.2,160956.0,5922.0,0.037,123037.0,6.0,43835.0,81.2,0.438,0.0,0.52,0.8,1.4,1.9,0.33,5518865031698.051,9,0.7,99.0,0.000405,2.5e-05,616169.8657748513,6.726533943263312e-08,211.828862,0,2,0.487465,0.543647,242.365789,,,,
KWEB,LONG,0.7312534650004907,7.312534650004907,5.63,6.2653,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.6,POSITIVE,trend_continuation,121358521.87,30.56,33.0,28.0,7.98,8.38,2678759.0,886049.0,0.331,1549739.0,814092.0,1200977.0,83.0,0.355,0.0,0.36,1.0,1.4,1.87,1.0,1.51974299226175,8,1.0,2.194323830161117,0.000192,7e-05,103066.0708275129,140908.1960613972,7.479201,2,0,0.713373,0.067448,1127.523436,,,,
HUT,LONG,0.7022058333333334,7.022058333333334,6.9,7.321,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.7,NEGATIVE,trend_continuation,-36833.32,74.52,100.0,35.0,34.19,53.03,151163.0,103361.0,0.684,122072.0,35450.0,97002.0,38.0,0.991,2.15,0.08,1.0,1.4,1.76,0.51,3.1908864546097147,10,1.0,0.9627018466979657,0.000205,4.7e-05,10.383809871146527,10.786111927345562,3.41291,2,2,0.714215,0.53367,0.279573,,,,
LITE,LONG,0.6624226739729702,6.624226739729702,5.8,6.1321,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,1000.0,350.0,14.28,60.0,95278.0,108101.0,1.135,108922.0,36345.0,58112.0,68.4,1.014,2.1,0.5,0.29,1.4,1.36,0.15,19.188139433804917,6,1.0,24.829922532217317,8.8e-05,1.1e-05,709657.3082634168,57161.45971399003,3.584285,0,0,0.482629,0.359971,0.35169,,,,
USAR,LONG,0.6457965521587858,6.457965521587859,7.18,6.023,"wall_proximity (0.5%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.2,POSITIVE,trend_continuation,7023119.74,19.95,20.0,15.0,0.45,24.66,356613.0,146737.0,0.411,250040.0,127614.0,125696.0,28.0,1.001,1.69,0.45,1.0,1.4,1.64,1.0,4494.881856345983,5,1.0,99.0,0.000103,1.1e-05,21580.708252152956,9.602170735560744,2.717762,2,0,0.006115,0.0,0.179794,,,,
MOD,LONG,0.6186038265406169,6.186038265406168,0.0,3.7116,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1153.9632906006768,12,1.0,0.4013747649419039,7.6e-05,8.7e-05,76.33235370733244,135.84090120574368,3.140196,1,1,0.373674,0.428627,1.020787,,,,
IBIT,LONG,0.603557646103355,6.035576461033551,6.98,5.8318,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.6,POSITIVE,unknown,255806174.4,44.19,45.0,35.0,1.89,20.75,4016331.0,2572791.0,0.641,2325194.0,1394842.0,2869086.0,50.5,0.447,1.68,0.24,1.0,1.2,1.86,1.0,1.2891807113451514,17,1.0,8.281879389200233,4e-05,5e-06,163414.05535457446,47355.644102039034,3.653423,4,1,0.823523,0.69874,0.94484,,,,
CENX,LONG,0.6000000000000001,6.000000000000001,6.05,6.135,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.6,NEUTRAL,trend_continuation,,,65.0,55.0,5.86,10.42,21499.0,12476.0,0.58,10331.0,11131.0,12513.0,78.9,0.815,1.86,0.95,0.52,1.4,0.7,0.62,0.0,1,1.0,99.0,0.000128,0.0,605340.3684756744,0.0,26.338346,0,0,0.0,0.0,,,,,
REAL,LONG,0.5933333333333333,5.933333333333333,6.81,6.1697,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, support_ema_confluence, trend_aligned",not_extended,5.8,NEUTRAL,support_ema_confluence,,,15.0,10.0,20.63,19.58,78159.0,18309.0,0.234,67369.0,6.0,29093.0,83.4,0.954,1.85,0.0,1.0,1.6,1.98,0.38,19.976302892863274,2,1.0,99.0,0.001476,0.0,3.985567726214263e-21,0.0,13.938264,0,0,0.047673,0.0,,,,,
W,LONG,0.5842300999729213,5.842300999729213,0.0,3.5054,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,376243419.70262015,10,1.0,99.0,9.8e-05,0.000202,1.2673713100552944e-06,2.6785602242198843e-13,1.812352,1,2,0.000136,0.250959,3.270557,,,,
PONY,LONG,0.5800000000000001,5.800000000000001,4.9,5.77,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.0,NEUTRAL,trend_continuation,,,15.0,10.0,28.21,14.53,92447.0,35793.0,0.387,102176.0,5635.0,20429.0,52.1,0.832,0.0,0.23,1.0,1.4,1.82,0.44,3.044564805129368e+26,2,1.0,99.0,0.000293,7e-06,1048604.7572501888,1.7220930155330233e-21,,0,1,0.0,0.0,32.627119,,,,
APO,LONG,0.577921515846329,5.77921515846329,6.95,5.8346,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,4.3,POSITIVE,support_ema_confluence,10786495.69,125.56,250.0,105.0,99.1,16.38,191581.0,178981.0,0.934,98772.0,65565.0,206225.0,80.1,0.458,1.98,0.11,1.0,1.6,1.91,0.35,673.6327563246823,28,1.0,0.14615829126025118,3.3e-05,1e-05,193.09637083526835,4844.200218072303,1.835012,4,3,0.759502,0.438822,5.255601,,,,
CORZ,LONG,0.5639285528740695,5.639285528740695,6.51,6.0126,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.2,POSITIVE,unknown,36819670.58,19.67,27.0,12.0,37.37,38.95,1328676.0,692925.0,0.522,872615.0,543378.0,605608.0,42.6,0.831,1.79,0.36,1.0,1.2,1.64,0.52,142.41307730354814,7,1.0,2.3938792325514506,5.7e-05,1e-05,14143.753104568354,14770.746276842903,924.298209,1,1,0.01282,0.004475,0.112517,,,,
SYY,LONG,0.5145085380791186,5.145085380791185,4.42,5.0985,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support","confirmation_volume, room_to_target, trend_aligned",6.0,NEUTRAL,pullback_to_support,,,80.0,70.0,5.25,7.91,76315.0,22434.0,0.294,27126.0,46201.0,25422.0,96.6,0.288,0.0,0.95,0.0,1.4,1.91,0.15,2145058.0180338016,14,1.0,99.0,3.5e-05,1.1e-05,2198.500535189098,0.00017578547116724313,11.482153,2,1,0.0,0.843989,16.51004,,,,
VSAT,LONG,0.5112134518997282,5.112134518997282,6.01,5.8791,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",7.6,NEUTRAL,trend_continuation,,,70.0,42.0,9.71,34.17,58036.0,18379.0,0.317,43017.0,20065.0,13333.0,45.6,0.798,2.42,0.0,0.0,1.4,1.86,0.33,315301064030.20197,4,1.0,99.0,5.4e-05,4e-06,451.51685468854686,2.3684587950854436e-09,108.793175,0,0,0.10262,0.0,0.024794,,,,
