ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
YPF,LONG,0.5867320750526606,5.867320750526606,7.2,6.4937,poor_rr (0.5:1),"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.0,NEUTRAL,retest_and_confirm,,,50.0,40.0,5.98,15.22,74937.0,43828.0,0.585,0.0,47786.0,70979.0,24.4,0.432,1.6,0.36,1.0,1.4,1.84,1.0,False,consolidation_break,3.0,False,47.18,41.52,50.0,0.5,1,1.0,99.0,4e-05,0.0,611088.7084813487,0.0,14.130326,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.9e-05,0.0,0.531945,0.0,0.0,0.0,1.0,0.5867320750526606,0.5867320750526606,n/a,2026-05-18,2026-05-18,False,
COPX,LONG,0.5065163738543761,5.065163738543761,3.27,5.1936,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.4,NEUTRAL,ema_pullback,,,100.0,75.0,22.15,8.39,170235.0,67462.0,0.396,13279.0,135148.0,89270.0,48.2,0.458,0.0,0.76,1.0,1.2,0.06,0.25,False,default,2.5,False,,,,,1,1.0,99.0,0.002792,0.0,96.04941270152962,0.0,4.129103,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.253884,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,False,
XP,LONG,0.5065163738543761,5.065163738543761,2.44,4.1646,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.5,POSITIVE,unknown,1999351.86,17.11,20.0,16.0,16.79,6.57,182185.0,18271.0,0.1,1346.0,22969.0,176141.0,92.5,0.549,0.0,0.24,1.0,0.0,0.2,1.0,False,default,2.5,False,,,,,1,1.0,99.0,0.000106,0.0,1.2551906895522383e-11,0.0,197.159091,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.314454,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,False,
NPO,LONG,0.5065163738543761,5.065163738543761,3.95,5.0576,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",6.7,NEUTRAL,unknown,,,340.0,280.0,10.97,8.62,1932.0,1109.0,0.574,0.0,1814.0,1227.0,38.7,0.389,2.16,0.78,0.48,0.0,0.28,0.26,False,default,2.5,False,,,,,1,1.0,99.0,3.8e-05,0.0,2.847781234568128e-12,0.0,5.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.318434,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,False,
AS,LONG,0.48156454120587067,4.815645412058707,4.56,4.8558,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.4,NEUTRAL,trend_continuation,,,42.5,30.0,28.71,9.15,35716.0,26124.0,0.731,0.0,48917.0,12923.0,79.3,0.597,0.0,0.58,1.0,1.4,0.58,1.0,False,default,2.5,False,,,,,1,1.0,99.0,2.1e-05,0.0,1.4262922295058064e-15,0.0,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071483,0.0,0.0,0.0,1.0,0.48156454120587067,0.48156454120587067,n/a,2026-05-18,2026-05-18,False,
MTSI,LONG,0.4801242962436082,4.801242962436082,0.0,2.8807,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.7,7.40232596790084e-12,2.6e-05,7.8e-05,7.66098701931708e-12,0.2587358031967887,52.875,0,1,0.0,0.422033,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.419099,0.534436,0.0,0.0,,,,,,,False,100.503472
HYMC,LONG,0.47438186256504256,4.743818625650426,3.27,4.4529,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.5,NEUTRAL,ema_pullback,,,55.0,20.0,56.74,43.0,38841.0,17672.0,0.455,0.0,17547.0,38966.0,0.0,0.938,0.0,0.59,1.0,1.2,0.11,0.36,False,default,2.5,False,,,,,1,1.0,99.0,8.8e-05,0.0,287077.24682877254,0.0,503.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.2e-05,0.0,0.135968,0.0,0.0,0.0,1.0,0.47438186256504256,0.47438186256504256,n/a,2026-05-18,2026-05-18,False,
QCOM,LONG,0.36339251871983136,3.6339251871983134,4.67,4.118,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",4.5,POSITIVE,unknown,15692514.81,198.6,250.0,130.0,25.76,34.6,549426.0,384876.0,0.701,159588.0,334217.0,440497.0,97.1,0.646,2.66,0.61,1.0,0.0,0.29,0.11,False,default,2.5,False,,,,,5,1.0,99.0,1.1e-05,4e-06,127683.41257474649,0.6456535705778997,3.577525,0,1,1e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.434914,0.495014,0.0,0.0,1.0,0.36339251871983136,0.36339251871983136,n/a,2026-05-18,2026-05-18,False,18.804878
LRCX,LONG,0.35575645287686214,3.5575645287686215,0.0,2.1345,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.109755513549263,4e-06,3e-06,1.4583115525717078e-09,3.942250887065241e-09,19.356057,2,0,0.569427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.505764,0.745201,0.0,0.0,,,,,,,False,
WOLF,LONG,0.34761568759752703,3.4761568759752706,0.0,2.0857,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.008999820630476841,8.9e-05,0.001105,0.3513759190035526,13.014182298021181,37.813187,0,0,0.0,0.34041,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.009962,0.732864,0.0,0.0,,,,,,,False,200.444444
ZS,LONG,0.34257060014320934,3.4257060014320935,6.99,4.9699,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended,5.8,NEUTRAL,unknown,,,200.0,150.0,14.07,14.45,90371.0,70287.0,0.778,22794.0,41300.0,96564.0,100.0,0.863,1.81,0.0,1.0,1.2,2.0,0.99,True,consolidation_break,3.0,True,,,,,2,1.0,99.0,5.3e-05,0.0,0.0007612098224966661,0.0,1.856618,1,0,0.000374,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.213995,0.0,0.0,0.0,1.0,0.34257060014320934,0.34257060014320934,n/a,2026-05-18,2026-05-18,False,
MRNA,LONG,0.3414929486333252,3.4149294863332518,3.02,3.8935,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEGATIVE,trend_continuation,-3048915.64,,50.0,25.0,3.31,48.35,337197.0,300246.0,0.89,76538.0,259158.0,301747.0,68.0,0.769,0.0,0.8,0.63,1.4,0.15,0.05,False,default,2.5,False,,,,,1,1.0,99.0,0.00014,0.0,0.011472610216957573,0.0,28.475771,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.606771,0.0,0.0,0.0,1.0,0.3414929486333252,0.3414929486333252,n/a,2026-05-18,2026-05-18,False,
DVN,LONG,0.33807098850072786,3.3807098850072785,6.81,4.3134,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.9,POSITIVE,trend_continuation,40493677.59,49.88,50.0,45.0,0.2,9.82,406626.0,142401.0,0.35,81060.0,268424.0,199543.0,70.9,0.391,1.56,0.78,1.0,1.4,1.88,0.18,False,sustained_trend,5.0,False,,,,,3,1.0,0.13099870179582981,5e-05,1.8e-05,2.468490478874837e-10,9.421812754763567e-10,4.212394,1,1,0.0,0.489127,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.31465,0.20071,0.0,0.0,1.0,0.33807098850072786,0.33807098850072786,n/a,2026-05-18,2026-05-18,False,9.400837
LUNR,LONG,0.3330736165240536,3.330736165240536,6.64,4.6574,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,POSITIVE,trend_continuation,294196.04,33.91,40.0,20.0,17.99,41.0,175183.0,117265.0,0.669,48605.0,99760.0,144083.0,84.4,1.21,2.39,0.73,0.27,1.4,0.92,0.94,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,0.00034,0.0,27.75646006222353,0.0,1.72299,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2608,0.0,0.0,0.0,1.0,0.3330736165240536,0.3330736165240536,n/a,2026-05-18,2026-05-18,False,
BE,LONG,0.32971264851675686,3.297126485167569,0.0,1.9783,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,5.777436450544235e-09,1.9e-05,5.6e-05,0.002333356098044528,269249.302064266,2.059375,2,1,0.456576,0.000197,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.167876,0.088985,0.0,0.0,,,,,,,False,1.941325
CVS,LONG,0.32784048007810035,3.2784048007810034,0.0,1.967,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,7e-06,5e-06,1.0690931369368313e-06,5.412957831128484e-19,4.727784,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.442861,0.497321,0.0,0.0,,,,,,,False,9.546392
MAR,LONG,0.3198182668661904,3.198182668661904,6.24,4.7911,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.6,NEUTRAL,retest_and_confirm,,,370.0,330.0,2.68,8.42,41846.0,20943.0,0.5,2713.0,23058.0,37018.0,35.4,0.273,1.52,0.87,0.72,1.4,1.61,0.13,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,4e-06,0.0,9.525643616000845e-11,0.0,1.924205,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.330686,0.0,0.0,0.0,1.0,0.3198182668661904,0.3198182668661904,n/a,2026-05-18,2026-05-18,False,
CSCO,LONG,0.31396519167272446,3.1396519167272445,6.42,3.9758,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",2.4,POSITIVE,trend_continuation,18713942.11,117.68,120.0,70.0,1.97,40.52,532844.0,354155.0,0.665,109009.0,336063.0,441927.0,88.0,0.354,2.98,0.0,0.0,1.4,1.84,0.2,True,sustained_trend,5.0,True,,,,,2,1.0,99.0,3e-06,0.0,4.390131984456688,0.0,8.76181,0,0,0.000284,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.35036,0.0,0.0,0.0,1.0,0.31396519167272446,0.31396519167272446,n/a,2026-05-18,2026-05-18,False,
