ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
EWZ,LONG,0.676516373854376,6.765163738543761,5.26,6.3806,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.1,POSITIVE,trend_continuation,189527844.79,35.85,45.0,30.0,25.54,16.31,4451745.0,1444125.0,0.324,1113665.0,2613451.0,2168754.0,41.7,0.281,0.0,0.6,1.0,1.4,1.74,0.52,False,consolidation_break,3.0,False,1,1.0,99.0,0.003872,0.0,2722747.7354506883,0.0,9.235423,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.9e-05,0.0,0.147368,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-26,2026-08-26,False,,,,,
VOYA,LONG,0.5556672338345217,5.556672338345217,6.2,5.6383,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.0,POSITIVE,retest_and_confirm,1708292.63,100.95,110.0,72.5,8.96,28.18,8421.0,4944.0,0.587,2152.0,10710.0,503.0,8.2,0.251,1.6,0.86,0.33,1.4,1.85,0.16,False,sustained_trend,5.0,False,1,1.0,99.0,0.000123,0.0,116950.40707193325,0.0,1000.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.3173,0.0,0.0,0.0,1.0,0.5556672338345217,0.5556672338345217,n/a,2026-08-26,2026-08-26,False,,,,,
REAL,LONG,0.4808020881400903,4.808020881400903,4.13,4.943,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.5,POSITIVE,trend_continuation,654658.37,11.17,12.5,10.0,11.91,10.47,65447.0,14070.0,0.215,15669.0,30790.0,33058.0,42.9,0.759,0.0,0.81,1.0,1.4,0.92,0.0,False,default,2.5,False,1,0.7,99.0,0.000577,0.0,1.0286580537721527e-17,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-26,2026-08-26,False,,,,,
BURL,LONG,0.4742688755896998,4.742688755896999,3.21,4.5143,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",5.9,NEGATIVE,bounce_and_fail,-20412085.02,314.46,480.0,305.0,52.64,3.01,6768.0,32713.0,4.833,25171.0,9996.0,4314.0,90.2,0.514,0.0,0.03,1.0,1.0,0.18,1.0,False,default,2.5,False,1,1.0,99.0,3e-05,0.0,66423.07379721262,0.0,56.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.421532,0.0,0.0,0.0,1.0,0.4742688755896998,0.4742688755896998,n/a,2026-08-26,2026-08-26,False,,,,,
TTWO,LONG,0.47025129284631795,4.70251292846318,3.97,5.0023,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,7.3,NEGATIVE,unknown,-3540301.24,,300.0,200.0,26.7,15.54,152827.0,120062.0,0.786,148826.0,35647.0,88416.0,63.3,0.436,0.0,0.84,0.4,1.6,0.74,0.39,False,default,2.5,False,1,1.0,99.0,0.000161,0.0,5.642199568232423e-18,0.0,4.954082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.47025129284631795,0.47025129284631795,n/a,2026-08-26,2026-08-26,False,,,,,
DASH,LONG,0.4372609999562585,4.372609999562585,7.73,5.3853,poor_rr (0.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.4,POSITIVE,trend_continuation,20294915.61,235.57,250.0,150.0,6.11,36.33,130006.0,72179.0,0.555,75821.0,39566.0,86798.0,8.7,0.382,2.66,0.49,1.0,1.4,1.79,0.39,False,sustained_trend,5.0,False,4,1.0,99.0,3.4e-05,3e-06,0.0021327113998136694,8.550979544544339e-10,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.4372609999562585,0.4372609999562585,n/a,2026-08-26,2026-08-26,False,235.6,207.33,250.0,0.51,
ETHA,LONG,0.4299140983156384,4.299140983156384,6.86,5.5076,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.5,POSITIVE,trend_continuation,18151594.4,18.47,20.0,15.0,8.25,18.81,1426822.0,937052.0,0.657,1207904.0,190332.0,965638.0,41.3,0.543,2.54,0.09,1.0,1.4,1.39,0.44,False,sustained_trend,5.0,False,1,1.0,99.0,6.1e-05,0.0,421892.75889453007,0.0,1.754818,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.4e-05,0.0,0.390134,0.0,0.0,0.0,1.0,0.4299140983156384,0.4299140983156384,n/a,2026-08-26,2026-08-26,False,,,,,
KEYS,LONG,0.4136417083179149,4.136417083179149,4.77,4.4592,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,POSITIVE,bounce_and_fail,2210763.73,324.26,340.0,280.0,4.85,13.65,9177.0,5860.0,0.639,5883.0,4045.0,5109.0,31.8,0.403,0.0,0.85,1.0,1.0,1.72,0.19,False,default,2.5,False,1,0.7,99.0,1.1e-05,0.0,589585.5879275112,0.0,1.777778,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7e-06,0.0,0.62635,0.0,0.0,0.0,1.0,0.4136417083179149,0.4136417083179149,n/a,2026-08-26,2026-08-26,False,,,,,
STX,LONG,0.39435510984464245,3.9435510984464246,4.08,4.4358,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.2,NEGATIVE,trend_continuation,-2946572.2,837.7,1050.0,500.0,25.15,40.41,104094.0,161236.0,1.549,85724.0,31891.0,147715.0,8.5,0.694,0.0,0.9,0.43,1.4,1.35,0.0,False,default,2.5,False,14,1.0,9.988922701242817,2.8e-05,5e-06,0.0030434990876461137,0.0011171872071163347,13.311471,1,0,0.05651,0.422369,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380585,0.247754,0.0,0.0,1.0,0.39435510984464245,0.39435510984464245,n/a,2026-08-26,2026-08-26,False,,,,,4.033121
VST,LONG,0.34924821832887204,3.4924821832887205,5.15,4.4512,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,5.8,NEGATIVE,pullback_to_support,-26285937.16,141.03,210.0,125.0,48.77,11.45,258467.0,260772.0,1.009,201143.0,94183.0,223913.0,1.4,0.425,0.0,0.81,1.0,1.4,1.4,0.55,False,default,2.5,False,2,1.0,99.0,7.1e-05,0.0,4.615541983545347e-06,0.0,4680.329321,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.087734,0.0,0.0,0.0,1.0,0.34924821832887204,0.34924821832887204,n/a,2026-08-26,2026-08-26,False,,,,,
