ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
TRIP,LONG,0.722627484965487,7.22627484965487,7.79,6.6301,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.4,POSITIVE,trend_continuation,1326520.36,14.52,20.0,8.0,37.92,44.83,151414.0,107284.0,0.709,42001.0,36783.0,179914.0,100.0,0.708,2.47,0.62,1.0,1.4,1.95,0.35,False,sustained_trend,5.0,False,14.5,12.76,17.46,1.7,3,1.0,99.0,0.001182,0.0,247290.98735058258,0.0,33.506542,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000164,0.0,0.360029,0.0,0.0,0.0,1.0,0.722627484965487,0.722627484965487,n/a,2026-07-13,2026-07-13,False,
EXE,LONG,0.5687385960765983,5.687385960765983,4.23,5.5127,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.0,NEUTRAL,ema_pullback,,,95.0,80.0,7.74,9.27,113672.0,115126.0,1.013,75928.0,91339.0,61531.0,60.7,0.337,0.0,0.79,1.0,1.2,1.14,0.11,False,default,2.5,False,,,,,5,1.0,99.0,0.00042,0.0,0.0003381301466285893,0.0,65.701487,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.17593,0.0,0.0,0.0,1.0,0.5687385960765983,0.5687385960765983,n/a,2026-07-13,2026-07-13,False,
POWL,LONG,0.5188787377168615,5.188787377168616,1.96,4.2424,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,300.0,195.0,33.54,13.2,22319.0,13441.0,0.602,8765.0,7927.0,19068.0,97.3,0.982,0.0,0.18,1.0,0.0,0.15,0.64,False,default,2.5,False,,,,,4,1.0,99.0,0.000247,6.8e-05,9.947062037602675e-34,2.7533827947947505e-50,5.068985,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.488437,0.748581,0.0,0.0,1.0,0.5188787377168615,0.5188787377168615,n/a,2026-07-13,2026-07-13,False,28.25
FWONK,LONG,0.4808020881400903,4.808020881400903,7.23,5.893,poor_rr (1.1:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.6,NEUTRAL,trend_continuation,,,115.0,80.0,13.59,20.98,12800.0,9990.0,0.78,1774.0,10734.0,10282.0,71.7,0.35,2.04,0.51,1.0,1.4,1.89,0.41,False,sustained_trend,5.0,False,101.24,89.09,115.0,1.13,1,0.7,99.0,0.000267,0.0,7.387810866108487e-59,0.0,361.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-13,2026-07-13,False,
ROST,LONG,0.44008783531620016,4.4008783531620015,4.51,4.4934,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.7,NEUTRAL,trend_continuation,,,230.0,210.0,4.38,4.7,14414.0,35357.0,2.453,21680.0,16528.0,11563.0,62.4,0.289,0.0,0.97,1.0,1.4,1.14,0.0,False,default,2.5,False,,,,,2,1.0,99.0,1.4e-05,0.0,7.2080576635076775e-09,0.0,498.067227,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20255,0.0,0.0,0.0,1.0,0.44008783531620016,0.44008783531620016,n/a,2026-07-13,2026-07-13,False,
QUBT,LONG,0.4383217717305724,4.383217717305724,2.94,4.8336,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.8,NEGATIVE,pullback_to_support,-289712.78,8.1,10.0,8.0,23.48,1.22,282042.0,195355.0,0.693,156172.0,99774.0,221451.0,40.9,0.94,0.0,0.36,1.0,1.4,0.04,0.13,False,default,2.5,False,,,,,3,1.0,99.0,0.001013,0.000338,2.3936897223011724e-45,5.743633068992488e-49,63.91704,0,0,0.353233,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.069842,0.006823,0.0,0.0,1.0,0.4383217717305724,0.4383217717305724,n/a,2026-07-13,2026-07-13,False,174.820513
CPNG,LONG,0.41840950307430597,4.18409503074306,5.52,4.668,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.6,POSITIVE,trend_continuation,9946832.6,18.22,25.0,15.0,37.25,17.65,584303.0,123461.0,0.211,116894.0,238590.0,352280.0,98.4,0.647,1.85,0.96,1.0,1.4,0.0,0.31,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,4.6e-05,0.0,3.7243573621354023e-51,0.0,11.44763,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.41840950307430597,0.41840950307430597,n/a,2026-07-13,2026-07-13,False,
CRCL,LONG,0.40754772656046084,4.075477265604609,2.09,3.9647,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.5,NEGATIVE,unknown,-2528710.91,,100.0,60.0,58.81,4.72,423864.0,301582.0,0.712,194495.0,175800.0,355151.0,85.7,0.931,0.0,0.45,1.0,0.0,0.23,0.42,False,default,2.5,False,,,,,1,1.0,99.0,5.8e-05,0.0,693799.6707744107,0.0,6.872093,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.9e-05,0.0,0.860251,0.0,0.0,0.0,1.0,0.40754772656046084,0.40754772656046084,n/a,2026-07-13,2026-07-13,False,
MXL,LONG,0.4009687883983796,4.009687883983796,6.07,5.0458,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.1,NEUTRAL,ema_pullback,,,150.0,70.0,68.88,21.19,46526.0,28961.0,0.622,23315.0,34739.0,17433.0,94.2,1.528,1.7,0.86,1.0,1.2,1.12,0.2,False,default,2.5,False,,,,,4,1.0,1.1741692583547057e-21,0.000222,7.8e-05,1.5385873497569915e-16,131036.24871876849,4.966851,2,0,0.462282,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.3e-05,0.615846,0.400836,0.0,0.0,1.0,0.4009687883983796,0.4009687883983796,n/a,2026-07-13,2026-07-13,False,12.982248
MA,LONG,0.36783377904607123,3.6783377904607124,6.17,4.4102,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.6,NEUTRAL,trend_continuation,,,550.0,450.0,2.68,15.99,69719.0,70639.0,1.013,35724.0,31495.0,73139.0,86.3,0.282,2.02,0.64,0.66,1.4,1.44,0.0,False,sustained_trend,5.0,False,,,,,3,1.0,99.0,6e-06,0.0,0.002049685457190796,0.0,10.992979,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.538884,0.0,0.0,0.0,1.0,0.36783377904607123,0.36783377904607123,n/a,2026-07-13,2026-07-13,False,
DELL,LONG,0.3662101614346775,3.662101614346775,5.87,4.4121,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,POSITIVE,trend_continuation,15480440.05,,450.0,100.0,5.5,76.56,306907.0,329464.0,1.073,149546.0,164000.0,322825.0,95.4,0.805,2.15,0.9,0.39,1.4,0.95,0.08,False,sustained_trend,5.0,False,,,,,3,1.0,99.0,1e-05,0.0,4.8857131320341445,0.0,1.966847,2,0,0.453701,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.550844,0.0,0.0,0.0,1.0,0.3662101614346775,0.3662101614346775,n/a,2026-07-13,2026-07-13,False,
TDG,LONG,0.36360940339987735,3.6360940339987735,0.0,2.1817,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,1.0395781667251823e-10,4e-06,1.6e-05,2.8858814645553637e-19,1.3880059994171948e-09,4.909091,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.549525,0.857701,0.0,0.0,,,,,,,False,
V,LONG,0.362331587896203,3.62331587896203,6.43,4.6407,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.5,NEGATIVE,trend_continuation,-27509660.0,355.7,360.0,320.0,1.22,10.02,223661.0,223609.0,1.0,108285.0,110246.0,228739.0,82.8,0.27,2.23,0.66,0.27,1.4,1.86,0.0,False,sustained_trend,5.0,False,,,,,4,1.0,99.0,6e-06,0.0,0.005615119872708307,0.0,1.988602,1,0,0.275237,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.527483,0.0,0.0,0.0,1.0,0.362331587896203,0.362331587896203,n/a,2026-07-13,2026-07-13,False,
PANW,LONG,0.35372788859093146,3.5372788859093145,6.18,4.5226,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.5,POSITIVE,trend_continuation,4405309.05,328.56,450.0,150.0,36.99,54.34,307247.0,292103.0,0.951,135422.0,139362.0,324566.0,91.8,0.568,2.58,0.83,0.79,1.4,0.56,0.02,False,sustained_trend,5.0,False,,,,,3,1.0,99.0,9e-06,0.0,0.6112675184678559,0.0,7.204815,2,0,0.372854,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.624577,0.0,0.0,0.0,1.0,0.35372788859093146,0.35372788859093146,n/a,2026-07-13,2026-07-13,False,
XLE,LONG,0.3533746382733354,3.5337463827333537,5.5,5.1769,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,8.8,NEGATIVE,retest_and_confirm,-70674864.93,,60.0,50.0,6.19,11.5,1903153.0,2649246.0,1.392,665037.0,1327363.0,2559999.0,50.2,0.255,0.0,0.56,1.0,1.4,1.95,0.59,False,consolidation_break,3.0,False,,,,,3,1.0,99.0,0.0,0.0,16.152502070682,0.0,32.830499,0,0,0.000572,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.465635,0.0,0.0,0.0,1.0,0.3533746382733354,0.3533746382733354,n/a,2026-07-13,2026-07-13,False,
