ticker,direction,flow_score_raw,flow_score_scaled,price_score,reject_reason,checks_passed,checks_failed
HOOD,LONG,6.304213730112196,1.0668573280790896,0,weak_bullish_flow,none,"bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_support, trend_aligned"
SOXS,LONG,6.1680272818636155,0.782080239635564,5,price_validation_failed,"healthy_pullback_volume, not_extended, pullback_to_ema","bullish_rejection_wick, bullish_strong_close, confirmation_volume, pullback_to_support, trend_aligned"
TSM,LONG,6.119611625284634,0.680839111072776,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support","bullish_rejection_wick, bullish_strong_close, pullback_to_ema, trend_aligned"
BMNR,LONG,5.794019911174143,0.0,7,price_validation_failed,"bullish_rejection_wick, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema","bullish_strong_close, pullback_to_support, trend_aligned"
XLI,SHORT,21.422928612338815,10.0,4,price_validation_failed,"confirmation_volume, healthy_pullback_volume, pullback_to_ema","bearish_rejection_wick, bearish_strong_close, not_extended, pullback_to_resistance, trend_aligned"
CRM,SHORT,8.40794829041441,1.6367966674177132,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
SPY,SHORT,7.5933155878728344,1.1133276521592368,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
RUTW,SHORT,7.419360665460098,1.0015471998760648,0,error: No OHLCV data returned for ticker=RUTW,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
SPXW,SHORT,7.29009131878046,0.9184809328352531,0,error: No OHLCV data returned for ticker=SPXW,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
XLU,SHORT,6.559088578312935,0.44875109813805886,5,price_validation_failed,"bearish_strong_close, confirmation_volume, healthy_pullback_volume, pullback_to_resistance","bearish_rejection_wick, not_extended, pullback_to_ema, trend_aligned"
HPQ,SHORT,6.496997588562364,0.40885249210401353,8,price_validation_failed,"healthy_pullback_volume, not_extended, pullback_to_ema, trend_aligned","bearish_rejection_wick, bearish_strong_close, confirmation_volume, pullback_to_resistance"
ORCL,SHORT,6.425535119146801,0.3629319338251805,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
CIA,SHORT,6.260018517556121,0.25657380190476353,7,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, trend_aligned","bearish_rejection_wick, bearish_strong_close, pullback_to_ema, pullback_to_resistance"
HIMS,SHORT,6.16083131885132,0.19283780767047973,6,price_validation_failed,"bearish_strong_close, healthy_pullback_volume, not_extended, pullback_to_ema","bearish_rejection_wick, confirmation_volume, pullback_to_resistance, trend_aligned"
PLTR,SHORT,5.860733357299141,0.0,6,price_validation_failed,"bearish_strong_close, healthy_pullback_volume, not_extended, pullback_to_ema","bearish_rejection_wick, confirmation_volume, pullback_to_resistance, trend_aligned"
MU,LONG,6.8227394011081,6.8227394011081,8,watchlist_reeval_failed,"confirmation_volume, not_extended, pullback_to_ema, trend_aligned","bullish_rejection_wick, bullish_strong_close, healthy_pullback_volume, pullback_to_support"
TLT,SHORT,5.797293748008679,5.797293748008679,8,watchlist_reeval_failed,"bearish_strong_close, confirmation_volume, healthy_pullback_volume, pullback_to_ema, trend_aligned","bearish_rejection_wick, not_extended, pullback_to_resistance"
