ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
SLV,LONG,0.4070752531335207,4.0707525313352075,0.0,2.4425,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.873093769022192,5,1.0,0.326357067500424,6e-06,1.9e-05,95113.59688695185,194293.52358431416,1.399744,0,0,0.4122,0.374878,0.270362,,,,
AMAT,LONG,0.4052471113415504,4.052471113415504,0.0,2.4315,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20.764702691941196,18,1.0,0.25646437775911723,2e-06,5e-06,27018.5230525552,67040.91121398452,1.069048,2,2,0.294607,0.733192,0.527175,,,,
HOOD,LONG,0.40142742986209506,4.0142742986209505,0.0,2.4086,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,144.71527627467918,14,1.0,1.0459649189431466,1.1e-05,3.1e-05,34992.93323292367,44606.89212952557,0.334976,0,1,0.302048,0.52735,2.107957,,,,
META,LONG,0.38197959745493704,3.81979597454937,0.0,2.2919,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.2825331596639133,10,1.0,1.3557880152086734,1e-06,1e-06,120742.23508372245,133585.30285998137,0.275081,3,1,0.698616,0.63222,0.062602,,,,
TSM,LONG,0.3790861835430672,3.7908618354306722,0.0,2.2745,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.42,0.0,0.0,0.0,0.0,30.763367483423266,5,1.0,38.927094050360544,7e-06,0.0,1795032.740101195,69169.02419349368,0.141523,0,1,0.118235,0.325268,0.010334,,,,
UNG,LONG,0.3720444981102251,3.720444981102251,0.0,2.2323,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.95,0.0,0.0,0.0,0.0,243.05631291063906,2,0.7,0.008228545788626813,8.1e-05,4.3e-05,22.95032166126143,2789.110281549688,0.190256,0,0,0.0,0.0,0.319238,,,,
HYG,LONG,0.3718817556018242,3.7188175560182417,0.0,2.2313,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.8869132648026696,3,1.0,0.9810185740186135,4.3e-05,4.2e-05,29818.036290406555,60789.95256585386,0.065865,0,0,0.477063,0.0,0.020208,,,,
ADBE,LONG,0.3677810444238785,3.677810444238785,0.0,2.2067,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.03,0.0,0.0,0.0,0.0,17.586028743999933,10,1.0,1.1213109423695122,7e-06,2e-06,31589.765077009954,42258.25845896364,0.426235,0,1,0.450598,0.616151,0.232125,,,,
GS,LONG,0.36738763852352985,3.6738763852352987,0.0,2.2043,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,84.77997561838696,9,1.0,0.4551602895250645,2e-06,3e-06,39612.338903719436,108786.78296236256,0.342031,1,1,0.573087,0.011022,0.316517,,,,
GOOGL,LONG,0.3652964750747536,3.652964750747536,0.0,2.1918,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.353354222874922,12,1.0,1.8873458908333758,1e-06,0.0,67252.01618864058,25452.22614135997,0.199691,0,1,0.467951,0.409665,0.379639,,,,
C,LONG,0.3582851859637404,3.582851859637404,0.0,2.1497,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,150.74031539161683,11,1.0,1.9955616870983008,3e-06,3e-06,16298.053140309135,6805.958962865468,1.453871,1,2,0.067765,0.588787,0.143592,,,,
SHEL,LONG,0.35583333333333333,3.5583333333333336,0.0,2.135,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15356.154216091672,6,1.0,1.0936233278223483e-05,1e-06,3e-06,0.5169238601289817,23633.542142809543,4.222328,1,1,0.001,0.004954,12.479674,,,,
NVDA,LONG,0.35073115718735404,3.50731157187354,0.0,2.1044,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,0.8139800010268524,10,1.0,1.446298654397243,0.0,0.0,304467.97363253933,210515.28514311515,0.41898,2,1,0.619755,0.567443,0.268552,,,,
GLD,LONG,0.350146269051054,3.50146269051054,0.0,2.1009,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.17,0.0,0.0,0.0,0.0,2.1962895927210844,7,1.0,1.6371460849592356,0.0,0.0,130544.37649016302,106318.65430499119,0.184821,0,0,0.5525,0.506182,0.260632,,,,
XLV,LONG,0.3433333333333333,3.433333333333333,0.0,2.06,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,194.41944885477042,3,1.0,7.386766781242218,0.0,0.0,1066.269929115199,288.6973315098724,81.519314,0,1,0.005464,0.0,0.025966,,,,
LITE,LONG,0.3418602098142268,3.4186020981422685,0.0,2.0512,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.382070461731719,7,1.0,3.501864104490695,7e-06,1.8e-05,38787.19587261567,14768.20905105028,0.778935,0,0,0.109883,0.229811,6.785714,,,,
UBER,LONG,0.3265613167442063,3.265613167442063,0.0,1.9594,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16774.396392277486,5,1.0,97.27257757036507,3e-06,4e-06,44780.86646742431,1841.459025182332,0.113649,0,0,0.243386,0.0,2.456979,,,,
YPF,LONG,0.3192822443168012,3.192822443168012,0.0,1.9157,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1070.7105323399592,5,0.7,0.17765484007353213,4e-06,8e-06,3382.159449902162,4759.453005195737,27.272727,0,0,0.0,0.00146,2.404157,,,,
ASTS,LONG,0.3153734876626091,3.153734876626091,0.0,1.8922,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.51,0.0,0.0,0.0,0.0,1.9546019452079857,2,1.0,3.9092038904159714,1e-05,3e-06,197257.9435125877,50459.87598554186,0.148219,0,1,0.0,0.0,0.039819,,,,
MU,LONG,0.3153404642124537,3.153404642124537,0.0,1.892,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.0,0.0,1.3827343732055142,10,1.0,1.4089090123785832,1e-06,1e-06,98370.96550002799,46547.11062992574,0.284286,1,0,0.54487,0.687921,0.453858,,,,
KOD,LONG,0.3088757833933558,3.088757833933558,0.0,1.8533,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,3.6e-05,0.0,3282.444040307871,0.0,5.578947,0,0,0.0,0.0,,,,,
COHR,LONG,0.30754884228976864,3.0754884228976866,0.0,1.8453,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.088760041420566,4,1.0,9.912951759131762,4e-06,4e-06,27519.539057382743,8328.358613880637,0.341877,0,0,0.39156,0.0,4.052174,,,,
WULF,LONG,0.30036314447058776,3.003631444705878,2.29,3.4488,price_validation_failed,"ema_pullback, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",6.3,POSITIVE,ema_pullback,3290978.49,14.85,20.0,11.0,34.5,26.03,1165816.0,639892.0,0.549,653588.0,553110.0,599010.0,46.6,0.984,0.0,0.76,0.0,1.2,0.16,0.17,0.5432025730278583,3,1.0,2.542997455648851,5.6e-05,1.7e-05,19454.538145433253,3825.119467229154,0.04584,1,0,0.0,0.381363,0.508196,,,,
HUT,SHORT,0.6835762546280527,6.835762546280527,6.13,6.6169,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,6.8,NEUTRAL,retest_and_confirm,,,100.0,35.0,108.25,27.11,131649.0,91752.0,0.697,108853.0,29098.0,85450.0,47.6,1.004,1.53,0.63,0.17,1.4,1.83,0.57,10406.340843562677,7,1.0,0.05964701961411492,6e-06,0.000172,1952.5966712828877,5455.9771913589,0.304511,0,0,0.0,0.567058,11.795663,,,,
ARM,SHORT,0.6440221130701412,6.4402211307014126,0.0,3.8641,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,103.48308297511898,19,1.0,0.7829373330898122,3e-06,5e-06,23079.378176131573,13605.202161759984,1.860088,0,9,0.35922,0.64752,9.029965,,,,
OXY,SHORT,0.6269802263995424,6.269802263995424,0.0,3.7619,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20.01306591635426,24,1.0,0.5757198300805794,2.6e-05,1.2e-05,14486.356970179448,29737.103294271496,8.649553,3,2,0.615949,0.68316,9.656689,,,,
NUGT,SHORT,0.6066666666666667,6.066666666666666,5.54,5.5953,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.5,NEUTRAL,trend_continuation,,,300.0,120.0,81.3,27.48,20655.0,19308.0,0.935,22591.0,5459.0,11913.0,99.6,1.183,2.58,0.27,0.28,1.4,0.66,0.36,384.7021991371327,3,1.0,0.0,0.0,0.000302,0.0,40.90255946412214,,0,0,0.0,0.039391,10.753754,,,,
EEFT,SHORT,0.6000000000000001,6.000000000000001,5.83,5.849,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.5,NEUTRAL,retest_and_confirm,,,75.0,60.0,13.67,9.06,1573.0,1332.0,0.847,450.0,1053.0,1402.0,98.5,0.503,1.96,0.35,0.05,1.4,1.96,0.12,0.0,1,1.0,0.0,0.0,0.00023,0.0,517671.77088924806,,0,0,0.0,0.0,11.538462,,,,
COUR,SHORT,0.5998291599908928,5.998291599908928,0.0,3.599,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.61771092352003,4,1.0,0.0003951731338214621,0.00012,0.000121,41.769227324800596,35232.850068253705,0.172394,1,3,0.0,0.57313,0.650674,,,,
DOW,SHORT,0.5755201873586966,5.755201873586966,0.0,3.4531,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,54.04947692451586,11,1.0,1.5489713312999585,1.5e-05,6e-05,9235.506907552235,4968.623757441995,2.41006,0,0,0.032462,0.247108,168.856062,,,,
LEU,SHORT,0.5754034771650807,5.754034771650806,5.25,5.412,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.8,NEUTRAL,ema_rally,,,640.0,150.0,242.1,19.82,21429.0,15375.0,0.717,9343.0,8505.0,18956.0,8.8,0.782,1.75,0.49,0.0,1.2,1.7,0.11,263297128.65679115,2,1.0,0.0,0.0,5.1e-05,0.0,37101.842739275,,0,1,0.0,0.0,2.848576,,,,
MELI,SHORT,0.4938784026407871,4.938784026407871,5.86,4.8474,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, trend_aligned",room_to_target,3.1,NEUTRAL,bounce_and_fail,,,2000.0,1600.0,24.1,0.72,26149.0,22024.0,0.842,17520.0,9415.0,21238.0,65.9,0.422,2.55,0.22,0.0,1.0,1.63,0.45,508.8936982100464,6,1.0,2.566747506121375e-06,0.0,3e-06,0.35742386673876214,27850.33322415629,,1,1,0.0,0.394536,3.064087,,,,
ROP,SHORT,0.49297701784929265,4.929770178492927,0.0,2.9579,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.040327869719038,7,1.0,3.416537448783373,2.1e-05,6e-06,133010.43697755111,97328.39093049898,46.88,1,0,0.52874,0.257505,87.4,,,,
AMAT,SHORT,0.4916241147357157,4.916241147357157,0.0,2.9497,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.64,0.0,0.0,0.0,0.0,20.764702691941196,18,1.0,0.25646437775911723,2e-06,5e-06,27018.5230525552,67040.91121398452,1.069048,2,2,0.294607,0.733192,0.527175,,,,
GEV,SHORT,0.4732793923279047,4.732793923279047,0.0,2.8397,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,31.898803687082914,22,1.0,1.115158132157813,6e-06,8e-06,11201.54439269372,8370.669645911497,1.474757,4,2,0.41423,0.598179,1.620383,,,,
INOD,SHORT,0.4697577666666667,4.697577666666667,0.0,2.8185,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,470460.4193863167,3,1.0,0.0,0.0,0.00018,0.0,35.85645357016193,,0,0,0.0,1e-05,0.718185,,,,
LITE,SHORT,0.4669002436509975,4.669002436509976,0.0,2.8014,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.84,0.0,0.0,0.0,0.0,5.382070461731719,7,1.0,3.501864104490695,7e-06,1.8e-05,38787.19587261567,14768.20905105028,0.778935,0,0,0.109883,0.229811,6.785714,,,,
SHEL,SHORT,0.4528307634866133,4.528307634866133,0.0,2.717,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15356.154216091672,6,1.0,1.0936233278223483e-05,1e-06,3e-06,0.5169238601289817,23633.542142809543,4.222328,1,1,0.001,0.004954,12.479674,,,,
U,SHORT,0.45078029843753414,4.507802984375341,6.44,5.0059,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.1,POSITIVE,ema_rally,848109.19,18.59,40.0,15.0,114.77,19.46,380883.0,202951.0,0.533,180593.0,156020.0,247221.0,69.1,0.8,2.25,0.7,0.29,1.2,1.0,1.0,121254.95435994357,3,1.0,0.0,0.0,3.8e-05,0.0,49092.76769855676,,0,1,0.0,0.443186,0.18615,,,,
SLV,SHORT,0.4351367500003707,4.3513675000037075,5.17,5.0867,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.8,NEGATIVE,trend_continuation,-2468646.84,,100.0,60.0,56.49,6.1,5909884.0,3535948.0,0.598,2717033.0,3001241.0,3727558.0,79.6,0.698,1.94,0.38,0.08,1.4,0.83,0.53,3.873093769022192,5,1.0,0.326357067500424,6e-06,1.9e-05,95113.59688695185,194293.52358431416,1.399744,0,0,0.4122,0.374878,0.270362,,,,
DIS,SHORT,0.4279194164916701,4.279194164916701,0.0,2.5675,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1444.5089656852253,10,1.0,0.874899503233753,2e-06,5e-06,7336.980569743654,5590.722547847024,0.338885,1,1,0.00181,0.029324,6.511315,,,,
AAPL,SHORT,0.4250641542986811,4.250641542986811,0.0,2.5504,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.2802555629763006,24,1.0,0.9130674673062478,1e-06,1e-06,121364.63485743261,94942.62801183583,0.254525,2,3,0.744049,0.636462,0.567744,,,,
BABA,SHORT,0.4243988758928514,4.243988758928515,0.0,2.5464,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,35.98166712199026,17,1.0,0.45076639960147746,3e-06,2e-06,11689.39309178104,18152.584512689813,11.207471,1,2,0.507672,0.67096,0.543073,,,,
AVGO,SHORT,0.42185847390154485,4.218584739015449,5.19,4.6663,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.0,NEGATIVE,ema_rally,-234249043.72,,350.0,300.0,15.65,0.87,870978.0,1025964.0,1.178,626286.0,417840.0,852816.0,61.0,0.482,1.79,0.26,0.04,1.2,1.83,0.07,26.295737131140356,7,1.0,0.037089916898172266,0.0,0.0,15323.656300996752,68858.14071367322,0.177272,0,2,0.0,0.709716,0.264833,,,,
NBIS,SHORT,0.42181830995424574,4.218183099542458,4.94,5.0711,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",7.4,NEGATIVE,resistance_ema_confluence,-10042549.98,,200.0,10.0,94.88,90.26,374837.0,308836.0,0.824,235663.0,139611.0,308399.0,57.5,0.905,0.0,0.66,0.69,1.6,1.85,0.14,3.3371026759041515,5,1.0,0.22063077015709737,1.2e-05,3.4e-05,20771.39681736326,23536.37799769865,0.816077,0,0,0.0,0.595261,0.378156,,,,
CCL,SHORT,0.41797286039879117,4.179728603987912,6.63,5.3589,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target,6.4,NEGATIVE,flag_breakdown,-7642792.09,,35.0,20.0,44.0,17.71,539967.0,554707.0,1.027,404652.0,265722.0,424300.0,90.0,0.574,2.45,0.32,0.0,1.6,1.71,0.55,40.92586669580293,5,1.0,0.0,0.0,2.4e-05,0.0,26698.43511211446,,0,1,0.0,0.505324,0.294479,,,,
DOCU,SHORT,0.4154442624951614,4.154442624951614,5.55,5.1622,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,7.1,NEUTRAL,ema_rally,,,110.0,30.0,140.54,34.4,59818.0,56909.0,0.951,26140.0,33856.0,56731.0,58.0,0.524,1.67,0.71,0.0,1.2,1.59,0.37,862.9448355088307,2,1.0,0.0,0.0,2.3e-05,0.0,3113.760642425924,,0,0,0.0,0.002312,107.365672,,,,
