ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
CELH,LONG,0.2827147849369517,2.827147849369517,4.84,3.7856,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.6,POSITIVE,trend_continuation,2131450.25,34.02,60.0,30.0,76.32,11.84,331481.0,142144.0,0.429,78331.0,141067.0,254227.0,99.3,0.822,0.0,0.71,1.0,1.4,1.21,0.53,False,default,2.5,False,,,,,1,1.0,99.0,8.1e-05,0.0,5.286378517113207e-20,0.0,2.60574,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.037806,0.0,0.0,0.0,1.0,0.2827147849369517,0.2827147849369517,n/a,2026-04-27,2026-04-27,False
RIO,LONG,0.26722343480656735,2.6722343480656736,5.4,4.3561,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.0,NEUTRAL,trend_continuation,,,105.0,90.0,5.5,9.58,82235.0,79478.0,0.966,31858.0,62591.0,67264.0,65.6,0.319,1.82,0.79,0.05,1.4,1.15,0.2,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,2e-06,0.0,253779.6922721522,0.0,2.529086,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.477067,0.0,0.0,0.0,1.0,0.26722343480656735,0.26722343480656735,n/a,2026-04-27,2026-04-27,False
GOOG,LONG,0.2514022274439859,2.514022274439859,7.66,4.635,"wall_proximity (0.5%, 0.2 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.4,NEGATIVE,trend_continuation,-24669093.96,348.18,350.0,300.0,0.52,13.84,933964.0,713274.0,0.764,410060.0,431704.0,805474.0,67.8,0.361,2.45,0.4,1.0,1.4,1.86,0.54,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,0.0,0.0,141.7770568093754,0.0,16.802469,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247208,0.0,0.0,0.0,1.0,0.2514022274439859,0.2514022274439859,n/a,2026-04-27,2026-04-27,False
MSFT,LONG,0.24650976603110653,2.4650976603110655,6.21,3.8955,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.0,POSITIVE,trend_continuation,911213394.22,421.82,450.0,400.0,6.7,5.16,2582270.0,1224370.0,0.474,973981.0,842689.0,1989970.0,99.2,0.386,2.15,0.34,1.0,1.4,0.93,0.39,False,default,2.5,False,,,,,1,1.0,99.0,0.0,0.0,0.4371717682508428,0.0,2.395833,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.29198,0.0,0.0,0.0,1.0,0.24650976603110653,0.24650976603110653,n/a,2026-04-27,2026-04-27,False
GEV,LONG,0.24236954768070598,2.42369547680706,5.13,4.0108,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",continuation_pattern,6.3,NEUTRAL,unknown,,,1200.0,600.0,8.03,45.99,84611.0,100671.0,1.19,52726.0,53515.0,79041.0,67.2,0.523,2.35,0.07,0.43,0.0,1.28,1.0,False,default,2.5,False,,,,,2,1.0,0.0962335161094,5e-06,3e-06,0.08132162556508345,0.8450447292462593,8.748387,475.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,1.0,0.24236954768070598,0.24236954768070598,n/a,2026-04-27,2026-04-27,False
GOOGL,LONG,0.23850054691789335,2.3850054691789335,7.76,4.3805,"wall_proximity (1.4%, 0.6 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.3,NEGATIVE,trend_continuation,-15701101.5,350.18,355.0,300.0,1.36,14.34,1533421.0,1242662.0,0.81,668125.0,629618.0,1478340.0,73.0,0.372,2.42,0.42,1.0,1.4,1.85,0.66,False,sustained_trend,5.0,False,,,,,2,1.0,2.1046967174714464,0.0,0.0,811739.3730407995,385679.9729397649,18.068966,35.448276,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.530058,0.525095,0.0,0.0,1.0,0.23850054691789335,0.23850054691789335,n/a,2026-04-27,2026-04-27,False
RBLX,LONG,0.23722758125939725,2.3722758125939727,0.0,1.4234,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1.4e-05,2.8e-05,3.060230668368836e-20,7.525229236198998e-25,2.580858,4.532394,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.429756,0.502153,0.0,0.0,,,,,,,False
ARM,LONG,0.18923346627612647,1.8923346627612647,0.0,1.1354,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.4222369550395355,1e-06,4e-06,6.577848314456447,15.578570837885424,1.643478,2.904762,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1238,0.745486,0.0,0.0,,,,,,,False
IBIT,LONG,0.16488973966118653,1.6488973966118654,0.0,0.9893,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.8556701926324675,1.9e-05,1.9e-05,0.9058668495411876,0.5293317783773034,1.811213,5.56551,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.36312,0.162083,0.0,0.0,,,,,,,False
QQQ,LONG,0.1639098426524668,1.639098426524668,6.33,3.0785,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",1.8,POSITIVE,trend_continuation,2596522164.66,662.23,675.0,600.0,1.92,9.41,3847757.0,5966315.0,1.551,3821450.0,2530658.0,3461964.0,66.0,0.21,2.5,0.37,0.0,1.4,1.8,0.26,False,sustained_trend,5.0,False,,,,,3,1.0,2.2652703794668296,2e-06,1e-06,116.68468586133142,103.02053734423983,1.486316,7.475248,0,1,0.276492,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.434007,0.462769,0.0,0.0,1.0,0.1639098426524668,0.1639098426524668,n/a,2026-04-27,2026-04-27,False
AMZN,LONG,0.14396267232468213,1.4396267232468212,0.0,0.8638,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,8.28433906365984,0.0,1e-06,1.3635987513668737e-06,1.6459958252414473e-07,1.240876,1.219573,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,,,,,,,False
FN,SHORT,0.5407801446736007,5.407801446736007,4.89,5.2509,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,NEUTRAL,bounce_and_fail,,,760.0,610.0,11.27,10.69,4081.0,8233.0,2.017,5657.0,2727.0,3930.0,99.0,1.048,0.0,0.68,1.0,1.0,1.61,0.61,False,default,2.5,False,,,,,4,1.0,99.0,7.7e-05,0.000219,0.01845800610241441,2.374629305824226e-15,12.911932,51.613636,0,0,0.0,0.292166,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247044,0.471274,0.0,0.0,1.0,0.5407801446736007,0.5407801446736007,n/a,2026-04-27,2026-04-27,False
CDNS,SHORT,0.5114994530821066,5.1149945308210665,1.62,4.2235,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.9,NEUTRAL,unknown,,,400.0,300.0,19.11,10.67,58757.0,70865.0,1.206,24912.0,67679.0,37031.0,100.0,0.567,0.0,0.03,1.0,0.0,0.05,0.54,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.000174,0.0,4380.4266510606585,,10.699911,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.209118,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-04-27,2026-04-27,False
TVTX,SHORT,0.5114994530821066,5.1149945308210665,2.83,4.6265,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEUTRAL,trend_continuation,,,50.0,37.5,21.39,8.96,14924.0,15147.0,1.015,15165.0,4484.0,10422.0,18.7,0.538,0.0,0.15,1.0,1.4,0.28,0.0,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.000173,0.0,1.6516823392855874e-16,,200.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.112758,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-04-27,2026-04-27,False
VAL,SHORT,0.45698516007123563,4.569851600712356,3.59,4.3019,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",4.7,NEUTRAL,ema_rally,,,120.0,80.0,24.01,17.33,32878.0,22103.0,0.672,11432.0,12832.0,30717.0,94.0,0.613,0.0,0.7,1.0,1.2,0.07,0.62,False,default,2.5,False,,,,,1,1.0,0.0,0.0,4.5e-05,0.0,4.8002477278527365e-12,,2.267574,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.495955,0.0,0.0,1.0,0.45698516007123563,0.45698516007123563,n/a,2026-04-27,2026-04-27,False
URA,SHORT,0.4412767040482179,4.412767040482179,4.38,5.1604,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,8.2,NEGATIVE,bounce_and_fail,-2122418.27,55.73,60.0,50.0,7.66,10.28,184470.0,119183.0,0.646,23832.0,110800.0,169021.0,52.3,0.554,0.0,0.61,1.0,1.0,1.22,0.54,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.000331,0.0,1.0109340528011895e-17,,18.164502,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.148329,0.0,0.0,1.0,0.4412767040482179,0.4412767040482179,n/a,2026-04-27,2026-04-27,False
BURL,SHORT,0.42855987707302745,4.2855987707302745,5.46,5.1808,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.0,NEUTRAL,retest_and_confirm,,,360.0,270.0,11.51,16.37,5004.0,25857.0,5.167,10178.0,17750.0,2933.0,70.6,0.448,0.0,0.73,1.0,1.4,1.78,0.55,False,consolidation_break,3.0,False,,,,,1,1.0,0.0,0.0,3.6e-05,0.0,630379.5319652659,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.038173,0.0,0.0,1.0,0.42855987707302745,0.42855987707302745,n/a,2026-04-27,2026-04-27,False
TER,SHORT,0.38660472391959433,3.866047239195943,4.53,4.252,price_validation_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,4.8,NEUTRAL,unknown,,,440.0,350.0,9.82,12.64,38292.0,22815.0,0.596,25268.0,12907.0,22932.0,98.1,0.85,0.0,0.18,1.0,1.6,0.93,0.82,False,default,2.5,False,,,,,3,1.0,0.0,0.0,3.6e-05,0.0,50.31137141763208,,11.386939,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.286259,0.0,0.0,1.0,0.38660472391959433,0.38660472391959433,n/a,2026-04-27,2026-04-27,False
DPZ,SHORT,0.37446126166456,3.7446126166456,7.0,4.8123,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, room_to_target, trend_aligned",not_extended,4.2,NEUTRAL,flag_breakdown,,,390.0,330.0,16.84,1.13,11001.0,14921.0,1.356,16195.0,4071.0,5656.0,63.9,0.306,1.62,0.0,1.0,1.6,1.78,1.0,True,consolidation_break,3.0,True,,,,,1,1.0,0.0,0.0,3e-05,0.0,9.811744112251525e-29,,27.272727,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.621069,0.0,0.0,1.0,0.37446126166456,0.37446126166456,n/a,2026-04-27,2026-04-27,False
MRVL,SHORT,0.3700393386575175,3.7003933865751746,0.0,2.2202,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,0.1609991782135505,7.3e-05,1.2e-05,7.278787247565593,135.63026833424496,115.837181,34.031706,7,1,0.390447,0.337324,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.660451,0.192822,0.0,0.0,,,,,,,False
RGTI,SHORT,0.3547884758038495,3.547884758038495,7.13,5.3929,poor_rr (1.1:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.4,NEGATIVE,trend_continuation,-1628065.53,,20.0,14.0,23.84,13.31,305569.0,329004.0,1.077,250079.0,138990.0,245504.0,64.4,1.049,1.82,0.9,0.92,1.4,1.97,0.11,False,sustained_trend,5.0,False,16.15,18.09,14.0,1.11,2,1.0,0.0,0.0,0.000244,0.0,141.9135768010034,,4.639956,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.208481,0.0,0.0,1.0,0.3547884758038495,0.3547884758038495,n/a,2026-04-27,2026-04-27,False
SEDG,SHORT,0.3522138417151523,3.522138417151523,3.95,3.9261,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,4.9,NEUTRAL,ema_rally,,,70.0,25.0,52.11,45.68,95367.0,80296.0,0.842,51782.0,36048.0,87833.0,90.8,1.112,0.0,0.73,1.0,1.2,0.66,0.36,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.000351,0.0,2.94146739676584e-15,,4.228448,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.79026,0.0,0.0,1.0,0.3522138417151523,0.3522138417151523,n/a,2026-04-27,2026-04-27,False
INTC,SHORT,0.35157231006817674,3.5157231006817673,3.52,3.7339,price_validation_failed,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned",4.6,POSITIVE,unknown,4063831.7,83.64,90.0,35.0,7.74,58.1,2498486.0,2520149.0,1.009,1090793.0,1410423.0,2517419.0,88.3,0.734,0.0,0.0,1.0,1.2,0.32,1.0,True,default,2.5,False,,,,,3,1.0,0.3085236997526066,3e-06,9e-06,981943.1542922802,1591357.7386107827,19.647651,9.481544,0,0,0.0,0.399902,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,4e-06,0.487122,0.477173,0.0,0.0,1.0,0.35157231006817674,0.35157231006817674,n/a,2026-04-27,2026-04-27,False
ESI,SHORT,0.3414994530821066,3.4149945308210663,3.74,3.8695,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,NEUTRAL,bounce_and_fail,,,41.0,36.0,3.3,9.3,13469.0,16544.0,1.228,23218.0,75.0,6720.0,84.4,0.45,0.0,0.37,1.0,1.0,0.85,0.52,False,default,2.5,False,,,,,1,1.0,0.0,0.0,6.3e-05,0.0,1.0874522242711462e-28,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.363654,0.0,0.0,1.0,0.3414994530821066,0.3414994530821066,n/a,2026-04-27,2026-04-27,False
LULU,SHORT,0.3395072556412497,3.395072556412497,5.74,4.9995,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.9,NEGATIVE,ema_rally,-12430374.59,,200.0,135.0,34.97,8.89,186282.0,163074.0,0.875,69939.0,86761.0,192656.0,58.7,0.452,1.78,0.43,0.2,1.2,1.53,0.61,False,default,2.5,False,,,,,2,1.0,0.0,0.0,7.4e-05,0.0,7.035580585580911,,4.211408,0,0,0.0,0.359611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.460279,0.0,0.0,1.0,0.3395072556412497,0.3395072556412497,n/a,2026-04-27,2026-04-27,False
LITE,SHORT,0.32578138241848636,3.2578138241848635,4.97,4.1399,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.1,NEUTRAL,bounce_and_fail,,,890.0,800.0,5.18,5.46,73003.0,80846.0,1.107,50541.0,45397.0,57911.0,88.1,1.107,0.0,0.92,1.0,1.0,1.39,0.67,False,default,2.5,False,,,,,1,1.0,0.0,0.0,1.5e-05,0.0,897811.2631937021,,35.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.008468,0.0,0.0,1.0,0.32578138241848636,0.32578138241848636,n/a,2026-04-27,2026-04-27,False
TLN,SHORT,0.32488422980333204,3.2488422980333205,3.06,3.5224,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,370.0,260.0,2.06,28.28,36204.0,26150.0,0.722,15045.0,11032.0,36277.0,90.2,0.611,0.0,0.52,1.0,1.0,0.36,0.19,False,default,2.5,False,,,,,1,1.0,0.0,0.0,3.2e-05,0.0,0.6918080993809936,,7.388889,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.534105,0.0,0.0,1.0,0.32488422980333204,0.32488422980333204,n/a,2026-04-27,2026-04-27,False
