ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
UPST,LONG,0.5830424385875905,5.830424385875905,5.14,5.2572,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.0,POSITIVE,trend_continuation,4918175.56,33.0,35.0,25.0,6.69,23.79,212895.0,125864.0,0.591,119884.0,54779.0,164096.0,85.6,0.972,0.0,0.17,1.0,1.4,1.57,1.0,1.0968666477811266,8,1.0,2.0761348711258583,0.000116,5.5e-05,6318.433660131317,3043.3637756418593,3.314119,4.985425,0,0,0.663,0.629801,,,,
CROX,LONG,0.5829850615348807,5.829850615348807,5.8,5.6149,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.8,NEUTRAL,trend_continuation,,,110.0,85.0,7.05,17.28,30713.0,27264.0,0.888,22341.0,17196.0,18440.0,81.2,0.615,2.66,0.0,0.01,1.4,1.48,0.26,1.6824406515332622e+19,7,1.0,99.0,8.8e-05,8e-06,1889.6988869101615,11.088582100933575,1.482671,0.678445,4,0,1e-06,0.0,,,,
APO,LONG,0.573505155846329,5.73505155846329,5.22,5.2135,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_continuation","not_extended, trend_aligned",3.9,POSITIVE,trend_continuation,1446891.53,121.17,250.0,105.0,106.53,13.26,192565.0,173285.0,0.9,96939.0,64098.0,204813.0,87.2,0.483,0.0,0.0,1.0,1.4,1.88,0.94,393.8076228513915,28,1.0,7.118288959741743,3.3e-05,6e-06,4166.572623288509,2692.533862494746,1.761406,6.972621,4,1,0.759502,0.498304,,,,
LYFT,LONG,0.5684518065185522,5.684518065185522,4.94,4.6643,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,1.7,POSITIVE,unknown,3267736.11,14.86,15.0,12.0,0.94,19.25,424588.0,237942.0,0.56,188649.0,146275.0,327606.0,95.6,0.82,0.0,0.36,1.0,1.2,1.9,0.49,3325698998.328034,7,1.0,99.0,0.000107,5.5e-05,3945.3044291147207,2.7261801661544837e-05,1.233696,0.241976,1,0,0.491179,0.001652,,,,
KWEB,LONG,0.5592519155659249,5.592519155659249,5.71,5.4693,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.8,POSITIVE,trend_continuation,100746245.94,29.94,33.0,28.0,10.28,6.43,2604445.0,881166.0,0.338,1539565.0,763504.0,1182542.0,71.9,0.329,0.0,0.59,1.0,1.4,1.71,1.0,0.6785477421322617,13,1.0,28.189137998619028,0.000311,1.1e-05,8122.248294014361,3457.6076619635264,0.178858,0.112109,5,1,0.689141,0.0,,,,
ORBS,LONG,0.5433157915240775,5.433157915240775,5.42,5.7426,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.0,NEUTRAL,trend_continuation,,,1.5,1.0,44.93,3.38,109402.0,58521.0,0.535,121352.0,594.0,45977.0,30.3,1.782,0.0,0.81,1.0,1.4,1.22,1.0,0.0,1,1.0,99.0,0.000198,0.0,10581.772329836265,0.0,4.004373,,1,0,0.0,0.0,,,,
MRVL,LONG,0.5148369140033462,5.148369140033462,6.32,5.8302,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.8,NEGATIVE,trend_continuation,-7748801.27,129.16,150.0,75.0,16.21,41.89,588131.0,640768.0,1.089,473938.0,253690.0,501271.0,66.3,0.638,2.76,0.0,0.4,1.4,0.75,1.0,1.523816073622311,21,1.0,0.728214295659091,4e-05,9e-06,22625.243659064796,50487.91429273462,1.540875,0.430121,5,3,0.58117,0.360761,,,,
SOXL,LONG,0.5143730372394122,5.143730372394122,6.63,4.8009,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",1.2,POSITIVE,trend_continuation,7851908.93,84.05,85.0,25.0,0.69,70.39,546603.0,571053.0,1.045,596117.0,29706.0,491833.0,77.1,1.148,2.53,0.0,0.0,1.4,1.7,1.0,0.7527014110141941,6,1.0,2.8080122513369967,0.00012,4e-06,30705.65381153453,54675.07094549614,1.404441,26.5,3,1,0.521741,0.0,,,,
DPST,LONG,0.514014788633512,5.14014788633512,0.0,3.0841,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1791.5910623489815,2,1.0,99.0,6.7e-05,0.000194,0.00014794812323829385,8.257918134750956e-08,57.0,,0,1,0.0,0.0,,,,
SOXS,LONG,0.5106451668881595,5.106451668881595,3.45,4.7082,price_validation_failed,"confirmation_volume, hammer_at_support, room_to_target","momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,25.0,20.0,17.37,6.1,95022.0,39664.0,0.417,107695.0,8325.0,18666.0,82.4,1.261,0.0,0.0,1.0,1.2,0.25,1.0,1.277625149593912,2,1.0,2.555250299187824,0.00027,0.000107,3163.618430306463,1238.0855336606385,167.111111,66.444444,0,1,0.0,0.0,,,,
IGV,LONG,0.5084188844112787,5.084188844112787,5.95,5.6871,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.8,NEGATIVE,support_ema_confluence,-25482793.24,83.67,90.0,80.0,7.56,4.39,840009.0,551330.0,0.656,605490.0,267864.0,517985.0,78.1,0.347,0.0,0.64,1.0,1.6,1.71,1.0,14.75554046460534,8,1.0,27.673953096659183,8.2e-05,1.8e-05,174942.58481558735,6321.561079638692,0.176065,0.288442,1,2,0.201748,0.69086,,,,
AXTI,LONG,0.4873942417113894,4.873942417113894,0.0,2.9244,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.7022404723867457,17,1.0,0.48439646870071085,0.000668,0.001357,35857.953098716825,22777.243541145006,0.675385,0.472659,1,1,0.322819,0.865249,,,,
TE,LONG,0.48514831707930567,4.851483170793057,5.58,5.5797,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.4,NEUTRAL,trend_continuation,,,7.0,5.0,36.05,2.82,171473.0,36393.0,0.212,77054.0,23823.0,106989.0,39.5,1.227,0.0,0.86,1.0,1.4,1.55,0.77,0.7474150300393491,2,1.0,99.0,7.8e-05,0.0,4248.078913921534,0.0,3.184172,,0,0,0.427726,0.0,,,,
BULL,LONG,0.45838549523334976,4.583854952333498,5.14,4.9739,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.7,POSITIVE,trend_continuation,2947355.41,6.24,10.0,5.0,60.26,19.87,852852.0,106679.0,0.125,276763.0,32096.0,650672.0,54.7,0.788,0.0,0.15,1.0,1.4,1.6,1.0,28.336512625059022,3,1.0,99.0,8.4e-05,0.0,4070.142117729796,0.0,0.531202,,0,0,0.476849,0.0,,,,
ERAS,LONG,0.4401876259104862,4.401876259104862,0.0,2.6411,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1021.6088025379811,5,1.0,3.496447185932089,3.3e-05,6.3e-05,17391.168638444888,1243.4885838128796,3.153132,4.338669,0,1,0.0,0.016768,,,,
COST,LONG,0.4314929987767113,4.314929987767114,0.0,2.589,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2032.7103592324627,14,1.0,0.6227055914726501,2e-06,1e-06,1465.4034458184303,2353.2845471210007,2.881463,0.390246,2,3,0.052736,0.263261,,,,
SMH,LONG,0.4302429120316068,4.302429120316068,6.2,4.7312,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",3.6,NEGATIVE,trend_continuation,-237805473.6,,450.0,405.0,0.09,9.92,431912.0,1095061.0,2.535,863802.0,289551.0,373620.0,77.1,0.394,2.27,0.0,0.0,1.4,1.62,0.92,2.9587572607203296,12,1.0,8.767966678308273,4e-05,5e-06,27613.780868838683,6298.78782207384,0.534576,2.056643,2,2,0.268365,0.683154,,,,
LITE,LONG,0.42186025603779526,4.218602560377953,6.36,5.0173,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,5.0,NEUTRAL,retest_and_confirm,,,1000.0,350.0,13.98,60.11,90820.0,104039.0,1.146,102864.0,35113.0,56882.0,78.3,1.057,2.1,0.43,0.27,1.4,1.17,1.0,0.12053617085226563,11,1.0,1.8392209028473736,7.8e-05,4e-05,48809.55450912976,31845.80238310625,1.371569,2.525551,1,0,0.472297,0.444373,,,,
APP,LONG,0.42138192639575894,4.213819263957589,0.0,2.5283,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7.415381994071833,9,1.0,0.37665548825629913,2e-06,4e-06,3827.34637150477,12701.747654146793,2.737736,0.155801,2,2,0.452509,0.377163,,,,
KOD,LONG,0.4195393061404749,4.195393061404749,0.0,2.5172,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8.079890742686858e+33,3,1.0,1.10674919384608e-24,2.9e-05,2.5e-05,3.775060765976519e-21,1705.4725618808682,5.578947,24.390244,0,1,0.0,0.0,,,,
SQQQ,LONG,0.41839240476190476,4.183924047619048,3.2,4.212,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.8,POSITIVE,bounce_and_fail,13696276.54,59.89,80.0,55.0,33.67,8.1,267683.0,76521.0,0.286,257879.0,42436.0,43889.0,56.1,0.594,0.0,0.0,1.0,1.0,0.2,1.0,7.404463110381359,6,1.0,29.418946945878254,0.0,0.0,24823.519977148604,4218.968140296828,83.022864,0.440994,2,0,0.240827,0.0,,,,
MP,LONG,0.41488184367551845,4.148818436755184,6.1,4.9244,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.1,POSITIVE,trend_continuation,3259299.93,,70.0,50.0,17.35,16.18,215951.0,191584.0,0.887,156276.0,47867.0,203392.0,31.3,0.7,1.83,0.29,0.32,1.4,1.7,0.56,1.0861742047041976,7,1.0,38.7577075506417,7e-05,1.7e-05,8117.263505648428,1256.616660576567,0.560257,0.132497,2,0,0.534087,0.0,,,,
PONY,LONG,0.4071940842008501,4.071940842008502,5.47,4.977,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.5,NEUTRAL,trend_continuation,,,15.0,10.0,35.93,9.38,86835.0,35223.0,0.406,101490.0,370.0,20198.0,59.0,0.849,0.0,0.71,1.0,1.4,1.37,1.0,3519.098710391825,3,1.0,0.027961954016880484,6.9e-05,6e-06,5.431304185290698e-22,3.884781572855637e-20,0.716494,32.627119,1,1,0.020603,0.0,,,,
SNDK,LONG,0.4014115166249864,4.014115166249864,0.0,2.4085,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.890618118616264,18,1.0,2.26971837472664,1.9e-05,1.9e-05,103986.15133267795,29154.720748776628,1.584922,3.498697,0,0,0.313122,0.718209,,,,
NBIS,LONG,0.39999131795184617,3.9999131795184617,6.43,4.949,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.1,POSITIVE,trend_continuation,33873706.49,162.27,200.0,10.0,22.7,93.86,427552.0,370725.0,0.867,336159.0,104597.0,357521.0,62.9,0.931,2.37,0.0,0.0,1.4,1.66,1.0,3.38154693191601,7,1.0,3.9215212063301905,3.2e-05,1.7e-05,40587.17760344257,25874.638608307163,0.927909,1.190474,1,0,0.49019,0.067573,,,,
USO,LONG,0.3986478586815023,3.986478586815023,6.02,4.8192,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,NEGATIVE,trend_continuation,-8998309.21,,130.0,80.0,3.11,36.55,751635.0,1167328.0,1.553,1027758.0,189854.0,701351.0,82.7,0.707,2.22,0.78,0.79,1.4,0.67,0.17,0.0,5,0.7,3.684600476199853,0.000576,0.000158,26885.22067671357,10944.967107170012,0.068593,0.104665,1,1,0.221027,0.461837,,,,
AAPL,LONG,0.39316352,3.9316351999999997,6.59,5.1628,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.1,NEGATIVE,trend_continuation,-109050006.0,262.34,280.0,250.0,6.68,4.75,2719025.0,1913086.0,0.704,1591058.0,840596.0,2200457.0,96.1,0.301,1.59,0.62,0.88,1.4,1.1,1.0,3.102606969589052,27,1.0,1.851656678154735,1e-06,0.0,27627.01549583248,18650.201075182664,0.783942,0.772667,3,5,0.640778,0.636012,,,,
SJM,LONG,0.3929393126605138,3.929393126605138,4.64,4.6167,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEUTRAL,bounce_and_fail,,,100.0,90.0,6.59,4.07,24413.0,8316.0,0.341,9381.0,9769.0,13579.0,93.8,0.317,0.0,0.62,1.0,1.0,1.84,0.17,0.0,3,1.0,11.256944444444443,6.5e-05,6e-06,6.881271265891594e-30,1.2225824334218257e-30,4.625531,2.108527,0,0,0.07773,0.0,,,,
SOXX,LONG,0.38118767781876756,3.8118767781876755,0.0,2.2871,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,962222.2641180276,7,1.0,0.017350316681377778,8e-06,1.3e-05,130.14160983015483,5625.615322478672,18.864754,9.239048,0,0,4.4e-05,0.353394,,,,
HUBS,LONG,0.3715169082861874,3.7151690828618738,5.77,4.6686,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.4,NEUTRAL,trend_continuation,,,300.0,190.0,34.11,15.06,21772.0,12947.0,0.595,11408.0,9264.0,14047.0,94.0,0.881,0.0,0.82,1.0,1.4,1.56,1.0,1.3035334073540605e+33,3,1.0,99.0,2.4e-05,5e-06,2965.1525798258267,19.066251527700544,2.010161,6.454545,1,0,0.0,0.0,,,,
SPOT,LONG,0.3663107787014866,3.663107787014866,6.94,5.2336,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.6,NEGATIVE,trend_continuation,-5993041.66,,600.0,350.0,12.25,34.52,81421.0,75168.0,0.923,57617.0,34209.0,64763.0,87.1,0.558,1.6,0.41,1.0,1.4,1.76,0.77,456300644.9544419,17,1.0,12.886334212709489,1.7e-05,2e-06,9132.029700877489,1700.7840181957938,0.373502,0.98946,1,3,0.070174,0.433177,,,,
GOOGL,LONG,0.3657963077459094,3.657963077459094,7.08,5.053,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.5,NEGATIVE,trend_continuation,-20500954.2,335.87,350.0,250.0,4.11,25.63,1768156.0,1328105.0,0.751,1064659.0,476020.0,1555582.0,71.3,0.368,2.34,0.03,1.0,1.4,1.7,0.61,2.735782822366109,16,1.0,3.215318604964028,2e-06,0.0,31088.786770467126,21271.711857554117,0.11246,0.164797,2,1,0.780967,0.367012,336.17,295.83,350.0,0.34
MU,LONG,0.3617139828586425,3.6171398285864247,6.04,4.8206,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.0,NEGATIVE,trend_continuation,-6696199.0,451.49,500.0,300.0,10.43,33.74,1334936.0,1462421.0,1.095,1181031.0,471383.0,1144943.0,83.4,0.732,1.93,0.2,0.09,1.4,1.55,0.87,1.139128282003982,13,1.0,37.184277456787676,1.6e-05,0.0,102727.133995764,9208.832426119214,0.445204,0.349223,4,3,0.683548,0.605581,,,,
ARKK,LONG,0.3522645139415671,3.522645139415671,0.0,2.1136,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.331906091919437,8,1.0,0.09845185543182149,3.3e-05,9.9e-05,1776.3466774025399,10825.677197923429,1.247108,0.997719,0,2,0.10081,0.513278,,,,
ROKU,LONG,0.3491094235551687,3.491094235551687,6.11,4.5985,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.1,NEUTRAL,trend_continuation,,,120.0,80.0,9.98,26.68,86210.0,74052.0,0.859,75220.0,24215.0,60827.0,81.8,0.706,1.78,0.0,0.46,1.4,1.72,0.75,33295108.00765777,4,1.0,0.00903142746892036,6e-06,3e-06,10.345638456021634,3436.545936383978,1.693914,0.061785,2,0,0.493776,0.0,,,,
BMNR,LONG,0.348807471259918,3.4880747125991802,4.98,3.978,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,3.7,POSITIVE,trend_continuation,12593558.75,21.75,30.0,20.0,37.8,8.13,1148044.0,489469.0,0.426,712889.0,213329.0,711295.0,4.6,0.868,0.0,0.72,1.0,1.4,0.88,0.98,1.3735308745666648,5,1.0,2.542979614512922,4.5e-05,1.8e-05,11077.594203442684,17424.589863359117,1.313737,0.806086,0,0,0.331966,0.0,,,,
HOOD,LONG,0.3427031963988324,3.427031963988324,0.0,2.0562,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.165594836366422,12,1.0,1.635851184682305,1.4e-05,9e-06,14072.329800107656,12043.431520316964,0.76446,0.824808,1,1,0.746625,0.309833,,,,
UPRO,LONG,0.3425,3.4250000000000003,0.0,2.055,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15009466.346351106,8,1.0,2.7824593286150813e-08,0.0,0.0,0.00031011334062186333,1592.1852063574927,6.152174,3.73585,1,1,0.0,0.355429,,,,
TLT,LONG,0.3419303259927466,3.419303259927466,4.33,3.6487,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.2,POSITIVE,ema_pullback,508433959.27,86.75,90.0,85.0,3.75,2.02,4859728.0,2897624.0,0.596,2463813.0,1110489.0,4183050.0,9.3,0.099,0.0,0.9,1.0,1.2,1.01,0.22,14.630580330115958,6,1.0,2.5205342019803556,8e-06,5e-06,81413.16798651849,32299.965587673065,2.257815,0.083168,0,0,0.05035,0.156269,,,,
SIMO,SHORT,0.7164196915890937,7.164196915890937,0.0,4.2985,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,629030281.4212908,15,1.0,99.0,0.000639,8.5e-05,39190.57035968912,0.0001273725408020915,215.398504,176.0,0,3,0.0,0.577604,,,,
DAVE,SHORT,0.6952031941173592,6.952031941173592,0.0,4.1712,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9469436612.634066,19,1.0,1.8313175282297304e-08,0.000872,0.000465,9.04514794206214e-05,10701.486901662081,2.856607,15.628246,2,1,0.120377,0.435115,,,,
W,SHORT,0.6396574038095239,6.396574038095238,5.55,5.5433,price_validation_failed,"confirmation_volume, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",momentum_aligned,3.4,NEUTRAL,resistance_ema_confluence,,,92.5,75.0,20.09,2.63,72875.0,78022.0,1.071,70284.0,13849.0,66764.0,97.6,0.896,1.5,0.76,0.65,1.6,0.51,0.53,431682277.0894442,12,1.0,99.0,9.8e-05,0.00022,2.8589981301009096e-05,4.0283984573521065e-12,1.812352,2.286773,1,2,0.000136,0.250981,,,,
TER,SHORT,0.5983468213431635,5.983468213431635,3.35,4.9567,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,440.0,310.0,21.19,14.62,43813.0,27919.0,0.637,37264.0,9121.0,25347.0,94.9,0.802,0.0,0.14,1.0,1.0,0.94,0.27,53808870843.84195,15,1.0,0.009016506664319938,6e-06,5.7e-05,10.707874797153531,296.89643660794553,1.010734,2.573788,0,1,0.0,6e-06,,,,
AXTI,SHORT,0.5780284364270432,5.780284364270432,4.12,4.7861,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",3.3,POSITIVE,trend_continuation,4600429.53,66.85,105.0,40.0,55.31,40.83,196357.0,71877.0,0.366,164082.0,15722.0,88430.0,96.2,1.848,0.0,0.4,1.0,1.4,0.32,1.0,1.7022404723867457,17,1.0,0.48439646870071085,0.000668,0.001357,35857.953098716825,22777.243541145006,0.675385,0.472659,1,1,0.322819,0.865249,,,,
LRCX,SHORT,0.5720470286168601,5.7204702861686005,0.0,3.4323,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.3672337083023685,31,1.0,0.41061436311202076,1.7e-05,1.1e-05,7249.527873652886,24445.827342672383,3.624743,3.349703,9,3,0.623363,0.800678,,,,
ARKK,SHORT,0.5710322815218758,5.710322815218758,3.21,5.6382,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",9.1,NEGATIVE,bounce_and_fail,-5115447.2,,78.0,70.0,2.47,8.04,268482.0,353723.0,1.317,328458.0,143308.0,150439.0,42.6,0.397,0.0,0.08,0.71,1.0,0.48,0.94,9.331906091919437,8,1.0,0.09845185543182149,3.3e-05,9.9e-05,1776.3466774025399,10825.677197923429,1.247108,0.997719,0,2,0.10081,0.513278,,,,
ERAS,SHORT,0.5576434027289965,5.576434027289965,2.99,4.7852,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.5,NEUTRAL,bounce_and_fail,,,22.5,15.0,25.07,16.62,87821.0,17802.0,0.203,17464.0,13340.0,74819.0,71.8,1.504,0.0,0.41,1.0,1.0,0.53,0.05,1021.6088025379811,5,1.0,3.496447185932089,3.3e-05,6.3e-05,17391.168638444888,1243.4885838128796,3.153132,4.338669,0,1,0.0,0.016768,,,,
