ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
CE,LONG,0.676516373854376,6.765163738543761,4.91,5.7956,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.7,POSITIVE,support_ema_confluence,1529842.89,46.33,50.0,40.0,7.92,13.66,34851.0,21877.0,0.628,25981.0,627.0,30120.0,9.9,0.458,0.0,0.75,1.0,1.6,1.25,0.31,False,default,2.5,False,1,1.0,99.0,0.000125,0.0,429052.31007576815,0.0,16.262136,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,0.0,0.237766,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-09-10,2026-09-10,False,
LOW,LONG,0.5441218002959209,5.441218002959209,1.36,4.5486,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.1,NEGATIVE,unknown,-35837212.08,,240.0,195.0,22.53,0.45,63374.0,65718.0,1.037,49809.0,24077.0,55206.0,20.5,0.275,0.0,0.11,1.0,0.0,0.16,0.1,False,default,2.5,False,5,1.0,99.0,2.7e-05,0.0,2.590117278231655e-22,0.0,8.129415,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.171924,0.0,0.0,0.0,1.0,0.5441218002959209,0.5441218002959209,n/a,2026-09-10,2026-09-10,False,
ESI,LONG,0.5065163738543761,5.065163738543761,1.9,3.9826,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.4,POSITIVE,unknown,1018539.59,33.95,35.0,30.0,3.06,11.66,30630.0,14357.0,0.469,12837.0,15461.0,16689.0,21.5,0.377,0.0,0.44,1.0,0.0,0.28,0.18,False,default,2.5,False,1,1.0,99.0,6.7e-05,0.0,7.927321254926882e-12,0.0,1507.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.62425,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-09-10,2026-09-10,False,
VOYA,LONG,0.5065163738543761,5.065163738543761,5.97,5.3236,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,POSITIVE,trend_continuation,2382898.09,102.78,110.0,72.5,7.0,29.47,8859.0,5006.0,0.565,2160.0,11146.0,559.0,14.3,0.272,1.75,0.88,0.31,1.4,0.69,0.94,False,sustained_trend,5.0,False,1,1.0,99.0,0.000122,0.0,7.351077356434905e-14,0.0,1000.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.3173,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-09-10,2026-09-10,False,
COIN,LONG,0.4992416497121238,4.992416497121238,4.32,5.2522,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",7.3,NEGATIVE,ema_pullback,-6621475.54,173.9,200.0,125.0,15.06,28.09,666826.0,483284.0,0.725,421292.0,176967.0,551851.0,19.7,0.645,1.88,0.97,0.0,1.2,0.27,0.0,False,default,2.5,False,1,1.0,99.0,0.00071,0.0,1457750.2934350064,0.0,20.261044,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.4e-05,0.0,0.647777,0.0,0.0,0.0,1.0,0.4992416497121238,0.4992416497121238,n/a,2026-09-10,2026-09-10,False,
RCL,LONG,0.4768399143920434,4.768399143920433,2.6,4.5442,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",6.9,NEGATIVE,bounce_and_fail,-40726078.44,,310.0,250.0,19.87,3.33,36682.0,75069.0,2.046,44657.0,5583.0,61511.0,14.8,0.382,0.0,0.0,1.0,1.0,0.22,0.39,True,default,2.5,False,2,1.0,1.1083398492664846e-35,3.8e-05,4e-06,1.637010338588483e-48,1.4769931259548958e-13,3.650852,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.348725,0.290716,0.0,0.0,1.0,0.4768399143920434,0.4768399143920434,n/a,2026-09-10,2026-09-10,False,95.285714
APH,LONG,0.47467033191799274,4.746703319179927,5.08,4.8174,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.6,POSITIVE,ema_pullback,7806651.77,80.05,90.0,67.5,12.42,15.69,142990.0,130705.0,0.914,86396.0,93657.0,93642.0,4.1,0.403,1.54,0.89,1.0,1.2,0.35,0.1,False,default,2.5,False,4,1.0,99.0,1.1e-05,0.0,1.0546292256272322e-11,0.0,7.421938,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.077858,0.0,0.0,0.0,1.0,0.47467033191799274,0.47467033191799274,n/a,2026-09-10,2026-09-10,False,
NRG,LONG,0.44249237524365787,4.4249237524365785,3.49,4.5795,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.6,POSITIVE,ema_pullback,2296770.38,112.36,170.0,40.0,51.31,64.4,130074.0,46002.0,0.354,50480.0,4074.0,121522.0,41.4,0.478,0.0,0.68,1.0,1.2,0.39,0.22,False,default,2.5,False,1,1.0,99.0,2.8e-05,0.0,672789.0282070757,0.0,56.210884,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.178638,0.0,0.0,0.0,1.0,0.44249237524365787,0.44249237524365787,n/a,2026-09-10,2026-09-10,False,
AEO,LONG,0.41967386797596895,4.196738679759689,2.03,4.0074,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.5,NEGATIVE,unknown,-865532.77,14.2,17.0,14.0,19.72,1.41,114710.0,76445.0,0.666,113339.0,34789.0,43027.0,6.6,0.488,0.0,0.0,1.0,0.0,0.03,1.0,True,default,2.5,False,1,1.0,99.0,0.000211,0.0,0.002433620042422935,0.0,16.335404,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.809555,0.0,0.0,0.0,1.0,0.41967386797596895,0.41967386797596895,n/a,2026-09-10,2026-09-10,False,
CRCL,LONG,0.392316354568357,3.92316354568357,5.88,5.1656,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.2,NEGATIVE,ema_pullback,-3892965.01,,120.0,55.0,31.16,39.88,471031.0,381765.0,0.81,303347.0,125348.0,424101.0,17.9,0.772,2.55,0.78,1.0,1.2,0.29,0.06,False,default,2.5,False,3,1.0,99.0,0.0001,0.0,0.0028233965482008915,0.0,6.543411,3,0,0.578091,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.693451,0.0,0.0,0.0,1.0,0.392316354568357,0.392316354568357,n/a,2026-09-10,2026-09-10,False,
