ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
COKE,LONG,0.5103803387084291,5.103803387084291,4.45,4.8469,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.8,NEUTRAL,trend_continuation,,,190.0,170.0,5.42,5.68,2309.0,5471.0,2.369,3838.0,3101.0,841.0,95.6,0.497,0.0,0.93,1.0,1.4,1.11,0.0,False,default,2.5,False,1,1.0,99.0,3.7e-05,0.0,14631.948152809462,0.0,30.03125,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.37493,0.0,0.0,0.0,1.0,0.5103803387084291,0.5103803387084291,n/a,2026-07-17,2026-07-17,False,
ALKS,LONG,0.5065163738543761,5.065163738543761,6.14,5.5946,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.1,NEUTRAL,ema_pullback,,,55.0,41.0,5.12,21.64,14448.0,10100.0,0.699,4386.0,12653.0,7509.0,72.5,0.523,2.5,0.72,0.51,1.2,1.21,0.0,False,default,2.5,False,1,1.0,99.0,6.9e-05,0.0,1.8179780057341125e-33,0.0,130.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.46261,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-17,2026-07-17,False,
VSH,LONG,0.49528514657932415,4.952851465793241,0.0,2.9717,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,0.00152,0.001302,471420.2813867073,2.70313925031957e-25,168.6,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000746,0.0,0.697389,0.087155,0.0,0.0,,,,,,,False,18.757576
RMD,LONG,0.47756586842310755,4.775658684231075,4.56,4.6358,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.4,NEUTRAL,trend_continuation,,,220.0,195.0,10.59,1.98,6527.0,14370.0,2.202,7790.0,6472.0,6635.0,93.4,0.406,0.0,0.88,1.0,1.4,1.27,0.0,False,default,2.5,False,1,1.0,99.0,1e-05,0.0,0.0006995460018034187,0.0,66.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.47756586842310755,0.47756586842310755,n/a,2026-07-17,2026-07-17,False,
CVX,LONG,0.4207245357585335,4.207245357585335,5.82,4.8696,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.1,POSITIVE,support_ema_confluence,130472550.34,186.79,200.0,170.0,7.07,8.99,319628.0,213288.0,0.667,130036.0,167867.0,235013.0,88.1,0.3,1.84,0.14,0.48,1.6,1.72,0.04,False,default,2.5,False,5,1.0,99.0,1.3e-05,0.0,15.367204388197285,0.0,12.386682,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437786,0.0,0.0,0.0,1.0,0.4207245357585335,0.4207245357585335,n/a,2026-07-17,2026-07-17,False,
INOD,LONG,0.40631971653000265,4.063197165300027,2.89,3.7786,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.4,NEUTRAL,bounce_and_fail,,,120.0,50.0,96.43,18.15,34031.0,34781.0,1.022,38946.0,9468.0,20398.0,95.2,1.184,0.0,0.25,1.0,1.0,0.54,0.1,False,default,2.5,False,2,1.0,99.0,0.000443,0.0,2.942354874269692e-54,0.0,41.6,2,0,0.473029,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.607861,0.0,0.0,0.0,1.0,0.40631971653000265,0.40631971653000265,n/a,2026-07-17,2026-07-17,False,
RKLB,LONG,0.3940266051784208,3.9402660517842083,2.74,4.1521,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.8,NEGATIVE,bounce_and_fail,-5926733.36,,110.0,60.0,61.17,12.09,674293.0,439719.0,0.652,319712.0,154853.0,639447.0,88.6,1.021,0.0,0.11,1.0,1.0,0.41,0.22,False,default,2.5,False,1,1.0,99.0,4.8e-05,0.0,1098281.1167126175,0.0,5.714026,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.217827,0.0,0.0,0.0,1.0,0.3940266051784208,0.3940266051784208,n/a,2026-07-17,2026-07-17,False,
ABVX,LONG,0.3881635416659499,3.881635416659499,3.78,4.2348,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",5.8,NEUTRAL,unknown,,,150.0,60.0,10.76,55.7,133223.0,68885.0,0.517,90602.0,57522.0,53984.0,10.7,0.727,1.96,0.6,0.46,0.0,0.76,0.0,False,default,2.5,False,4,1.0,1.6952570362034924,0.000257,0.000144,1.7998864228745874e-15,3.1851566773120335e-15,10.020761,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558737,0.551194,0.0,0.0,1.0,0.3881635416659499,0.3881635416659499,n/a,2026-07-17,2026-07-17,False,10.844291
AMGN,LONG,0.38274364159811847,3.8274364159811847,5.57,4.7447,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.8,NEUTRAL,ema_pullback,,,440.0,330.0,20.73,9.45,69734.0,52808.0,0.757,29003.0,45813.0,47726.0,96.4,0.335,1.56,0.78,0.98,1.2,0.85,0.19,False,default,2.5,False,1,0.7,99.0,1.1e-05,0.0,1.45693610993104e-41,0.0,1.825455,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.522121,0.0,0.0,0.0,1.0,0.38274364159811847,0.38274364159811847,n/a,2026-07-17,2026-07-17,False,
IBM,LONG,0.3697955605653979,3.6979556056539793,0.0,2.2188,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,15.714820695041077,3.3e-05,2.2e-05,430021.3566757525,36485.418448454315,165.825827,1,0,0.043424,0.424682,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.508641,0.499516,0.0,0.0,,,,,,,False,4.236968
SPOT,LONG,0.3682581113078754,3.682581113078754,4.92,4.1973,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.4,POSITIVE,support_ema_confluence,7673952.17,475.64,600.0,450.0,25.8,5.65,78999.0,73567.0,0.931,44276.0,49206.0,59084.0,92.3,0.578,0.0,0.98,1.0,1.6,1.15,0.18,False,default,2.5,False,8,1.0,4.419689436571117e-20,3.1e-05,2e-05,4.9874439341662944e-15,188076.71163865202,4.083634,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.716396,0.589358,0.0,0.0,1.0,0.3682581113078754,0.3682581113078754,n/a,2026-07-17,2026-07-17,False,4.119577
NXT,LONG,0.3611973792003015,3.611973792003015,0.0,2.1672,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,3.4e-05,2.9e-05,5.86293928932699e-48,3.2223474015978554e-54,1.492228,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380619,0.206906,0.0,0.0,,,,,,,False,12.469388
V,LONG,0.35701602819902983,3.5701602819902982,4.2,3.8251,price_validation_failed,"momentum_aligned, not_extended, trend_aligned","confirmation_volume, continuation_pattern, room_to_target",3.9,NEGATIVE,unknown,-9392298.31,358.42,360.0,320.0,0.42,10.74,235734.0,253843.0,1.077,137052.0,117797.0,234728.0,72.7,0.263,2.4,0.49,0.12,0.0,1.17,0.02,False,default,2.5,False,5,1.0,0.0038455193151336227,6e-06,2e-06,2.421045474061009,2518.3027577401554,14.139521,2,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.391239,0.516949,0.0,0.0,1.0,0.35701602819902983,0.35701602819902983,n/a,2026-07-17,2026-07-17,False,
XLE,LONG,0.3384445615337828,3.3844456153378277,5.82,4.1982,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,POSITIVE,trend_continuation,77414139.53,57.58,60.0,50.0,4.18,13.18,1986261.0,2700660.0,1.36,692331.0,1414899.0,2579691.0,66.2,0.271,1.75,0.33,0.51,1.4,1.55,0.28,False,default,2.5,False,2,1.0,99.0,0.0,0.0,0.00027512249285812615,0.0,40.96843,0,0,0.000572,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.465635,0.0,0.0,0.0,1.0,0.3384445615337828,0.3384445615337828,n/a,2026-07-17,2026-07-17,False,
SKHY,LONG,0.3227098037796555,3.227098037796555,0.0,1.9363,error: Need at least 21 rows to compute support/resistance,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,99.0,1e-06,0.0,5966.942067280178,68.19310544669509,8.026012,1,0,0.010651,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.005549,0.253779,0.0,0.0,,,,,,,False,
AMAT,LONG,0.32171327370659997,3.2171327370659997,3.21,3.7116,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.7,NEGATIVE,ema_pullback,-3992348.22,,700.0,400.0,31.72,24.73,241795.0,294784.0,1.219,197062.0,105879.0,233638.0,100.0,0.939,0.0,0.57,1.0,1.2,0.36,0.08,False,default,2.5,False,2,1.0,99.0,3e-06,0.0,7.96489168790241e-06,0.0,16.954545,0,0,0.497418,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.658149,0.0,0.0,0.0,1.0,0.32171327370659997,0.32171327370659997,n/a,2026-07-17,2026-07-17,False,
MSTR,LONG,0.3165372644134107,3.1653726441341066,3.43,3.8917,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-10109489.82,,100.0,50.0,5.84,47.08,1457869.0,1334680.0,0.916,970831.0,641468.0,1180250.0,87.0,0.851,0.0,0.69,1.0,1.0,0.75,0.0,False,default,2.5,False,2,1.0,99.0,4.8e-05,0.0,34512.75142624025,0.0,2.056589,0,0,0.406679,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.004944,0.0,0.0,0.0,1.0,0.3165372644134107,0.3165372644134107,n/a,2026-07-17,2026-07-17,False,
WULF,LONG,0.31015593009214387,3.101559300921439,1.94,3.4328,price_validation_failed,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",6.5,NEGATIVE,bounce_and_fail,-4171145.14,17.86,30.0,17.0,68.07,4.76,2044539.0,807866.0,0.395,966128.0,762196.0,1124081.0,88.7,1.09,0.0,0.22,0.0,1.0,0.49,0.23,False,default,2.5,False,1,1.0,99.0,0.000517,0.0,3.60074685768646e-06,0.0,51.683628,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.191769,0.0,0.0,0.0,1.0,0.31015593009214387,0.31015593009214387,n/a,2026-07-17,2026-07-17,False,
OKTA,LONG,0.3062853171369887,3.0628531713698868,0.0,1.8377,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5271710234246467,2.1e-05,3.9e-05,1319.4947678594872,2502.972866922179,3.9375,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.288603,0.636336,0.0,0.0,,,,,,,False,45.333333
LOW,LONG,0.3024787408942946,3.024787408942946,3.47,3.5134,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.8,NEUTRAL,ema_pullback,,,230.0,190.0,9.68,9.4,75664.0,77691.0,1.027,57088.0,45788.0,50479.0,86.9,0.335,0.0,0.65,1.0,1.2,0.43,0.19,False,default,2.5,False,1,0.7,99.0,5e-06,0.0,622548.5334683916,0.0,5.717949,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.532323,0.0,0.0,0.0,1.0,0.3024787408942946,0.3024787408942946,n/a,2026-07-17,2026-07-17,False,
COIN,LONG,0.2980864664979647,2.9808646649796473,3.83,3.8794,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.2,NEGATIVE,ema_pullback,-12648607.26,157.42,200.0,95.0,26.98,39.68,629663.0,559328.0,0.888,428812.0,256100.0,504079.0,97.3,0.811,0.0,0.86,1.0,1.2,0.62,0.15,False,default,2.5,False,3,0.7,99.0,0.000112,0.0,18.602138190513163,0.0,12.147849,1,0,0.531312,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.280194,0.0,0.0,0.0,1.0,0.2980864664979647,0.2980864664979647,n/a,2026-07-17,2026-07-17,False,
