ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
XLI,LONG,0.388152658716153,3.88152658716153,3.03,4.1298,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEGATIVE,ema_pullback,-230884.21,179.0,195.0,170.0,8.94,5.03,139412.0,409920.0,2.94,262657.0,147245.0,139430.0,20.5,0.172,1,0.7,99.0,6.2e-05,0.0,4.761092524202796e-08,0.0,4.647305,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397079,0.0,0.0,0.0,False,0.0,0.42,1.0,1.2,0.18,0.23,False,default,2.5,False,1.0,0.388152658716153,0.388152658716153,n/a,2026-08-24,2026-08-24,,,,
COST,LONG,0.3570718562926604,3.5707185629266043,4.59,3.8824,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,3.6,POSITIVE,support_ema_confluence,59953154.46,,1000.0,900.0,2.94,7.35,154839.0,175456.0,1.133,178060.0,38256.0,113979.0,61.1,0.23,7,1.0,1.1680896739814695e-07,1.2e-05,3e-06,7.058133472503827e-09,0.15106146449454438,2.845185,3.238201,2,0,0.04091,0.080698,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415256,0.686156,0.0,0.0,False,0.0,0.59,0.22,1.6,1.72,0.45,False,default,2.5,False,1.0,0.3570718562926604,0.3570718562926604,n/a,2026-08-24,2026-08-24,,,,
PBR,LONG,0.35508083586288813,3.5508083586288812,6.3,4.6854,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.1,POSITIVE,trend_continuation,14584217.22,,20.0,10.0,7.53,46.24,911444.0,941439.0,1.033,471221.0,199324.0,1182338.0,28.4,0.321,1,1.0,99.0,7e-06,0.0,252131.36255323648,0.0,2.11897,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.239227,0.0,0.0,0.0,False,1.67,0.92,1.0,1.4,0.84,0.48,False,sustained_trend,5.0,False,1.0,0.35508083586288813,0.35508083586288813,n/a,2026-08-24,2026-08-24,,,,
MOD,LONG,0.3528174969002224,3.528174969002224,2.11,3.4771,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.4,POSITIVE,unknown,381209.84,188.44,250.0,160.0,32.72,15.06,11169.0,8165.0,0.731,8736.0,3181.0,7417.0,30.1,0.722,1,1.0,99.0,5.8e-05,0.0,3.843980215528758e-24,0.0,5.641026,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.596226,0.0,0.0,0.0,False,0.0,0.56,1.0,0.0,0.33,0.22,False,default,2.5,False,1.0,0.3528174969002224,0.3528174969002224,n/a,2026-08-24,2026-08-24,,,,
BR,LONG,0.34430263505798364,3.4430263505798364,7.5,4.9315,poor_rr (0.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.8,POSITIVE,trend_continuation,1561270.73,185.82,190.0,170.0,2.45,8.33,5412.0,3502.0,0.647,5214.0,14.0,3686.0,30.5,0.328,1,0.7,99.0,7.7e-05,0.0,295.27570649827464,0.0,13.993007,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447059,0.0,0.0,0.0,False,2.51,0.41,1.0,1.4,1.84,0.34,False,sustained_trend,5.0,False,1.0,0.34430263505798364,0.34430263505798364,n/a,2026-08-24,2026-08-24,185.45,163.2,190.0,0.2
CLF,LONG,0.34068282928693133,3.406828292869313,4.37,4.2944,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,POSITIVE,ema_pullback,1583689.95,11.3,15.0,8.0,32.74,29.2,451708.0,241149.0,0.534,228981.0,64816.0,399060.0,47.6,0.669,1,1.0,99.0,0.000118,0.0,5.654723506752016e-66,0.0,3.225101,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,False,0.0,0.87,1.0,1.2,0.89,0.41,False,default,2.5,False,1.0,0.34068282928693133,0.34068282928693133,n/a,2026-08-24,2026-08-24,,,,
FN,LONG,0.3357207794092292,3.3572077940922918,1.8,3.8386,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",8.1,NEGATIVE,unknown,-1856053.16,419.98,450.0,400.0,6.85,5.02,10739.0,9843.0,0.917,5500.0,7235.0,7847.0,16.5,0.636,3,1.0,99.0,3.3e-05,1.7e-05,9.641777071913572e-19,1.0278081405002151e-37,1.549911,84.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534261,0.541302,0.0,0.0,False,0.0,0.27,1.0,0.0,0.14,0.39,False,default,2.5,False,1.0,0.3357207794092292,0.3357207794092292,n/a,2026-08-24,2026-08-24,,,,
RDDT,LONG,0.3323195723443502,3.323195723443502,3.43,3.9506,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEGATIVE,bounce_and_fail,-11301852.36,152.66,220.0,115.0,44.07,24.69,272153.0,227552.0,0.836,140625.0,59054.0,300026.0,3.5,0.564,1,1.0,99.0,3.3e-05,0.0,423681.6114380477,0.0,4.672897,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.3e-05,0.0,0.707403,0.0,0.0,0.0,False,0.0,0.69,1.0,1.0,0.74,0.0,False,default,2.5,False,1.0,0.3323195723443502,0.3323195723443502,n/a,2026-08-24,2026-08-24,,,,
HWM,LONG,0.31541279704603176,3.1541279704603173,1.35,3.4021,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.1,NEGATIVE,unknown,-7778430.2,,350.0,255.0,32.93,3.15,23695.0,21368.0,0.902,17689.0,9923.0,17451.0,14.4,0.317,1,1.0,99.0,3e-06,0.0,1.4711979713178157e-66,0.0,1520.5,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.080698,0.0,0.0,0.0,False,0.0,0.24,0.58,0.0,0.13,0.4,False,default,2.5,False,1.0,0.31541279704603176,0.31541279704603176,n/a,2026-08-24,2026-08-24,,,,
NVTS,LONG,0.3091502501157412,3.091502501157412,0.0,1.8549,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,0.000311,0.000219,19.970733633245406,3.5899390861236276e-24,1453.396714,3.585259,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449381,0.055534,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CORZ,LONG,0.30780052351330645,3.0780052351330642,1.53,2.838,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.2,POSITIVE,unknown,1072403.63,17.27,30.0,12.0,73.71,30.52,1014399.0,451425.0,0.445,721195.0,119138.0,625491.0,4.7,0.733,1,1.0,99.0,0.000199,0.0,0.002307546061654443,0.0,298.507463,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013224,0.0,0.0,0.0,False,0.0,0.3,1.0,0.0,0.09,0.14,False,default,2.5,False,1.0,0.30780052351330645,0.30780052351330645,n/a,2026-08-24,2026-08-24,,,,
DELL,LONG,0.3071141418597878,3.071141418597878,4.12,3.2516,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",2.4,POSITIVE,ema_pullback,14257090.92,432.35,450.0,100.0,3.88,76.92,290180.0,354110.0,1.22,234964.0,49515.0,359811.0,77.6,0.795,2,1.0,99.0,1.5e-05,0.0,0.0012762471071592714,0.0,19.621951,,2,0,6e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427851,0.0,0.0,0.0,False,1.52,0.83,0.13,1.2,0.28,0.17,False,default,2.5,False,1.0,0.3071141418597878,0.3071141418597878,n/a,2026-08-24,2026-08-24,,,,
SE,LONG,0.29861252916398656,2.9861252916398655,5.66,3.9911,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.0,POSITIVE,ema_pullback,713098.03,,120.0,100.0,3.73,13.55,145055.0,94016.0,0.648,61941.0,52571.0,124559.0,14.9,0.427,1,1.0,99.0,8e-06,0.0,1.7042635949003116e-08,0.0,3.343949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447862,0.0,0.0,0.0,False,1.96,0.98,1.0,1.2,0.52,0.0,False,default,2.5,False,1.0,0.29861252916398656,0.29861252916398656,n/a,2026-08-24,2026-08-24,,,,
DRAM,LONG,0.29482585709604336,2.9482585709604336,0.0,1.769,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,99.0,0.0,0.0,67114.47303490811,24.70716102286676,9.015462,4.376228,0,0,1e-06,0.062382,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.053493,0.164565,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
GLD,LONG,0.29381415720328663,2.9381415720328663,7.8,4.5491,poor_rr (0.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.7,POSITIVE,trend_continuation,3546704035.9,426.68,445.0,325.0,4.29,23.83,4091949.0,2377189.0,0.581,2225157.0,1895165.0,2348816.0,67.3,0.264,2,1.0,5.605831977843164e-05,1.3e-05,4e-06,16.144100691578114,287987.59497942595,1.73535,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.372487,0.483951,0.0,0.0,False,2.42,0.3,1.0,1.4,1.83,0.86,False,sustained_trend,5.0,False,1.0,0.29381415720328663,0.29381415720328663,n/a,2026-08-24,2026-08-24,426.69,395.99,445.0,0.6
CDE,LONG,0.2908588889808944,2.908588889808944,6.85,4.3293,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,POSITIVE,trend_continuation,4672676.87,,25.0,15.0,19.73,28.16,337293.0,116998.0,0.347,111827.0,70700.0,271764.0,5.6,0.653,1,0.7,99.0,2.7e-05,0.0,2.051024415236356e-19,0.0,1.208472,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.062137,0.0,0.0,0.0,False,2.15,0.57,1.0,1.4,1.41,0.33,False,sustained_trend,5.0,False,1.0,0.2908588889808944,0.2908588889808944,n/a,2026-08-24,2026-08-24,,,,
FSLR,LONG,0.2906776584308926,2.906776584308926,1.58,3.3274,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.0,NEGATIVE,unknown,-28900323.54,208.42,410.0,180.0,96.82,13.59,350519.0,232239.0,0.663,94686.0,19830.0,468242.0,10.3,0.498,2,0.7,99.0,2.9e-05,0.0,0.0004915803248166218,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,False,0.0,0.52,1.0,0.0,0.02,0.04,False,default,2.5,False,1.0,0.2906776584308926,0.2906776584308926,n/a,2026-08-24,2026-08-24,,,,
IBIT,LONG,0.28784622313247854,2.8784622313247854,0.0,1.7271,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.9362804430851946,2.7e-05,2.8e-05,187.08437338713216,199.8165985083049,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
AMAT,LONG,0.2836787697943306,2.836787697943306,3.45,3.7334,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-799985.06,,500.0,400.0,3.27,17.39,205820.0,299534.0,1.455,145788.0,82695.0,276871.0,34.7,0.55,1,1.0,99.0,5e-06,0.0,8.446534066726968e-07,0.0,2.635701,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.399929,0.0,0.0,0.0,False,0.0,0.57,1.0,1.0,0.49,0.39,False,default,2.5,False,1.0,0.2836787697943306,0.2836787697943306,n/a,2026-08-24,2026-08-24,,,,
HUM,LONG,0.28353713719190643,2.8353713719190643,6.61,4.8007,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.0,NEGATIVE,retest_and_confirm,-125495.63,386.08,400.0,220.0,3.46,43.1,64804.0,50917.0,0.786,24865.0,20828.0,70028.0,53.2,0.495,1,1.0,99.0,6e-06,0.0,149394.18486984406,0.0,1.278912,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.541745,0.0,0.0,0.0,False,1.58,0.85,1.0,1.4,1.44,0.34,False,default,2.5,False,1.0,0.28353713719190643,0.28353713719190643,n/a,2026-08-24,2026-08-24,,,,
WDC,LONG,0.2806233708903363,2.806233708903363,3.51,3.6761,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEGATIVE,pullback_to_support,-13240824.07,,700.0,90.0,60.78,79.33,158031.0,250290.0,1.584,132272.0,49932.0,226117.0,7.6,0.702,4,0.7,99.0,2.7e-05,0.0,365720.21906751854,0.0,3.944494,,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.717478,0.0,0.0,0.0,False,0.0,0.53,1.0,1.4,0.32,0.27,False,default,2.5,False,1.0,0.2806233708903363,0.2806233708903363,n/a,2026-08-24,2026-08-24,,,,
GDX,LONG,0.2792939295392695,2.7929392953926953,7.29,4.3035,poor_rr (0.5:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.6,POSITIVE,trend_continuation,39161080.62,,110.0,70.0,6.24,32.39,959965.0,1499138.0,1.562,847215.0,282499.0,1329389.0,80.5,0.514,1,1.0,99.0,0.0,0.0,4.519077944809954,0.0,9.018692,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,False,2.54,0.23,1.0,1.4,1.86,0.27,False,sustained_trend,5.0,False,1.0,0.2792939295392695,0.2792939295392695,n/a,2026-08-24,2026-08-24,103.54,91.12,110.0,0.52
CRCL,LONG,0.276333594975156,2.76333594975156,6.47,4.4627,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.7,POSITIVE,trend_continuation,7077032.54,87.67,100.0,60.0,14.0,31.6,412629.0,321703.0,0.78,255696.0,97964.0,380672.0,35.5,0.814,1,1.0,99.0,1.9e-05,0.0,40.98212912733254,0.0,1.22252,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.72367,0.0,0.0,0.0,False,2.01,0.02,1.0,1.4,1.51,0.53,False,default,2.5,False,1.0,0.276333594975156,0.276333594975156,n/a,2026-08-24,2026-08-24,,,,
RKLB,LONG,0.274909380358389,2.7490938035838903,1.68,3.0785,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-7771916.7,,90.0,60.0,31.81,12.13,560497.0,444857.0,0.794,205887.0,111765.0,687702.0,0.0,0.718,3,1.0,0.6788479122444938,3.4e-05,1.6e-05,1.3378070807814003e-18,3.9414044196090146e-18,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,False,0.0,0.48,1.0,0.0,0.02,0.18,False,default,2.5,False,1.0,0.274909380358389,0.274909380358389,n/a,2026-08-24,2026-08-24,,,,
RIOT,LONG,0.2724635529832833,2.724635529832833,4.12,3.4383,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,ema_pullback,3299525.49,20.0,30.0,11.0,50.0,45.0,507761.0,379958.0,0.748,392448.0,153497.0,341774.0,72.9,0.919,1,1.0,99.0,0.000114,0.0,0.3588404246962385,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,False,0.0,0.93,0.91,1.2,0.99,0.1,False,default,2.5,False,1.0,0.2724635529832833,0.2724635529832833,n/a,2026-08-24,2026-08-24,,,,
GE,LONG,0.26924793114976137,2.6924793114976135,0.0,1.6155,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.701690045108059e-18,2e-06,7e-06,3.531144413832138e-36,1.8775931526505919e-19,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.2673555150531815,2.673555150531815,0.0,1.6041,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.10772372450600962,4e-06,7.1e-05,40.91264421358,75.95846579050949,26.31016,12.278599,0,0,0.0,0.659358,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.34783,0.320906,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
