ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
CIFR,LONG,0.615747597420727,6.15747597420727,0.0,3.6945,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.639169343959868,6,1.0,60.664562753564766,0.000198,2.1e-05,251096.09438126642,8278.180307712233,0.178109,127.954545,0,0,0.596871,0.436311
LUNR,LONG,0.5933358182816333,5.933358182816333,5.61,5.6297,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.9,POSITIVE,trend_continuation,2385753.49,24.2,30.0,20.0,23.71,17.53,185475.0,109655.0,0.591,100176.0,80767.0,114187.0,69.5,1.147,1.76,0.36,0.02,1.4,1.08,1.0,,,,,4.674108130042718,6,1.0,8.682405623409192,9e-05,4.3e-05,26842.853247966865,3091.6377801555504,2.538089,0.405864,0,1,0.240421,0.491092
SOXS,LONG,0.5933333333333333,5.933333333333333,0.0,3.56,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,357.4706024244925,2,1.0,99.0,0.000113,0.0,1.3613554360307885,0.0,32.7,,0,0,0.00279,0.0
W,LONG,0.5879077866666667,5.879077866666666,0.0,3.5274,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,539186631.0951985,13,1.0,99.0,0.000104,0.000247,0.0066394130387642004,8.018823570851948e-10,1.812352,2.388663,1,2,0.000136,0.250996
PSKY,LONG,0.5866841599999999,5.866841599999999,5.85,5.5284,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,POSITIVE,trend_continuation,226226.13,10.96,17.0,10.0,55.54,8.51,507866.0,490703.0,0.966,118767.0,86826.0,792976.0,83.7,0.633,1.86,0.28,1.0,1.4,1.2,0.11,,,,,945.0558190581072,4,1.0,99.0,0.001643,0.0,0.22773309395702004,0.0,2.444736,,0,0,0.064357,0.0
OKLO,LONG,0.5862108581629124,5.8621085816291245,5.77,5.6621,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.0,POSITIVE,flag_breakout,2993402.81,58.37,200.0,50.0,242.11,14.47,311703.0,193933.0,0.622,137717.0,90626.0,277293.0,68.1,1.021,0.0,0.61,1.0,1.6,1.56,1.0,,,,,3.7207831942168013,4,1.0,99.0,9.2e-05,0.0,168374.93411447998,0.0,1.213818,,0,0,0.495409,0.0
IREN,LONG,0.5833820516431131,5.833820516431131,0.0,3.5003,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.374735266398426,9,1.0,45.857683616725666,0.00021,5e-06,399092.4793158724,30459.970226147452,0.470568,0.620268,1,0,0.674678,0.416216
NKE,LONG,0.5817360814703016,5.817360814703017,0.0,3.4904,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1741313.848367105,20,1.0,6.520998007936947,4.2e-05,9e-06,7544.064908219271,3470.66425984356,1.700161,0.396541,4,0,0.590739,0.530352
CORZ,LONG,0.5727124226417587,5.727124226417587,0.0,3.4363,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,280003.57415914634,7,1.0,99.0,0.00026,7.8e-05,124827.1337381597,0.9724844730192302,0.377163,0.296295,1,0,0.196072,0.189759
AAL,LONG,0.5673062737307045,5.6730627373070455,5.39,5.3135,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.3,POSITIVE,retest_and_confirm,300176.77,12.16,15.0,10.0,23.3,17.8,930114.0,1636090.0,1.759,479852.0,708811.0,1377541.0,85.3,0.577,0.0,0.19,1.0,1.4,1.8,1.0,,,,,0.877624874446965,10,1.0,1.675461182245718,0.000141,7.8e-05,187458.843556681,111884.92192067322,1.205665,0.44521,1,1,0.639739,0.690284
EXPE,LONG,0.5660738416430688,5.660738416430688,6.72,5.9064,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,5.3,NEUTRAL,support_ema_confluence,,,270.0,230.0,9.09,7.07,29277.0,37073.0,1.266,18736.0,18997.0,28617.0,92.6,0.596,1.55,0.39,0.89,1.6,1.72,0.57,,,,,1987757.9358304106,5,1.0,99.0,7.9e-05,1e-05,2.3664776491555756e-05,4.050604327984394e-10,6.11358,0.30458,0,0,9e-06,0.023675
STM,LONG,0.5547936489440728,5.547936489440728,0.0,3.3288,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60052.96536566962,9,1.0,9.840176418155856,3.9e-05,3e-06,42349.1811188069,15062.95493263142,3.393205,4.04535,2,0,0.105619,5e-05
GOOGL,LONG,0.5442229971882886,5.442229971882886,0.0,3.2653,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.253516266289539,30,1.0,12.597704301843104,1.1e-05,1e-06,115759.32696857426,59727.99545593777,2.080684,0.240627,6,1,0.657689,0.44252
JETS,LONG,0.5349174047619047,5.349174047619048,5.09,4.9216,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,3.6,NEGATIVE,retest_and_confirm,-498623.95,,27.0,23.0,0.3,14.56,104314.0,235408.0,2.257,145576.0,98985.0,95161.0,84.5,0.419,0.0,0.55,1.0,1.4,1.39,0.75,,,,,92962494227722.98,7,1.0,7.103042261244683e-08,0.000242,0.000148,0.0012956075939869688,45600.44648248849,0.313437,1.190246,1,0,0.647177,0.0
META,LONG,0.5217535707477284,5.217535707477285,0.0,3.1305,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.870717284581325,26,1.0,99.0,1.6e-05,0.0,921284.827507363,68677.54964283977,1.767933,1.361489,4,0,0.865871,0.532543
HPQ,LONG,0.5170340367880106,5.170340367880106,0.0,3.1022,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9.511832847867407,10,1.0,0.18745882233469627,2.7e-05,7.1e-05,3390.3722843492774,27128.936174814768,3.763966,3.823282,0,0,0.611641,0.350719
SLV,LONG,0.5155005752116845,5.155005752116844,6.04,5.6495,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,6.3,POSITIVE,flag_breakout,111767567.11,71.57,100.0,70.0,39.61,2.28,5684044.0,3336401.0,0.587,1967293.0,3433586.0,3619566.0,59.4,0.556,0.0,0.68,1.0,1.6,1.94,0.82,,,,,1.4871649625992196,7,1.0,5.094773250821516,4.5e-05,9e-06,395202.65907177905,103426.95402143856,13.018591,0.041813,1,2,0.514419,0.428374
FAS,LONG,0.5140047838095239,5.140047838095239,0.0,3.084,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.520826869279076e+17,8,1.0,6.784204514997513e-07,0.00015,0.000179,0.008108474625621242,7171.194153445312,1.150871,41.125,1,3,0.181002,0.292896
DPST,LONG,0.5096059793271805,5.096059793271806,0.0,3.0576,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1791.5910623489847,2,1.0,99.0,6.5e-05,0.000188,0.03435779436674024,1.917725260456098e-05,57.0,,0,1,0.0,0.0
MOD,LONG,0.5063845324273399,5.0638453242734,0.0,3.0383,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4721.5997837559335,8,1.0,9.112449616684136,6.3e-05,6.3e-05,19683.370158249705,1296.031538361173,2.309022,0.362435,1,1,0.000161,0.599636
SBET,LONG,0.5041283752380953,5.041283752380953,5.92,5.4366,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.7,POSITIVE,flag_breakout,703450.68,7.28,20.0,5.0,175.29,31.18,394529.0,120606.0,0.306,226946.0,29783.0,258406.0,29.2,0.882,0.0,0.67,1.0,1.6,1.65,1.0,,,,,263792534.01253027,3,0.7,99.0,0.000134,0.0,2.2341866283538873e-19,0.0,1.439838,,1,0,0.003986,0.0
SMH,LONG,0.4970556769659539,4.970556769659539,0.0,2.9823,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.0438333882498423,15,1.0,2.448924753218597,6.3e-05,5.9e-05,126302.95183508578,58942.69739360373,0.905959,3.805877,2,0,0.566166,0.76075
EQT,LONG,0.4867878805955876,4.8678788059558755,0.0,2.9207,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,235510876898753.4,8,1.0,99.0,3.4e-05,3e-06,4127.699066793901,5.726668385991993e-12,81.343879,0.229936,0,1,0.000251,0.369075
EFA,LONG,0.48123545175442206,4.812354517544221,0.0,2.8874,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.2644881004312525e+17,21,1.0,6.920382625878846,1e-05,1.3e-05,3753.6844337509106,723.2132743092301,20.72903,2.743709,0,2,0.058955,5e-06
ASML,LONG,0.47674580033385566,4.7674580033385565,0.0,2.8605,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,30053.115959059483,18,1.0,0.031017331057379208,9e-06,6e-06,3539.760706350418,179334.61456400456,1.837729,2.355225,3,0,0.535238,0.054946
NOW,LONG,0.4732065897048482,4.732065897048482,2.86,4.624,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.0,NEGATIVE,unknown,-7172894.42,,100.0,85.0,10.8,5.82,548154.0,415207.0,0.757,207782.0,277702.0,477877.0,98.7,0.686,0.0,0.12,1.0,0.0,0.74,1.0,,,,,56.9159338067199,17,1.0,4.21790121653715,1.9e-05,5e-06,26423.966860039818,15035.326151180145,1.72273,0.709387,0,2,0.657616,0.276615
PURR,LONG,0.4700695534067523,4.700695534067523,0.0,2.8204,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1,1.0,99.0,0.000101,0.0,3873.4146350479755,0.0,68.333333,,0,0,0.0,0.0
LAES,LONG,0.46530399116675464,4.6530399116675465,0.0,2.7918,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1678508605045.0237,2,1.0,99.0,7.3e-05,9.1e-05,7.191889813243967e-19,4.284690463681629e-31,1.97288,0.643576,0,0,0.0,0.0
DELL,LONG,0.44753722754469716,4.475372275446972,0.0,2.6852,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.910426009643353,27,1.0,1.6562414986028504,2.1e-05,3e-05,13048.619132243573,5416.435743812136,1.10417,0.395386,1,8,0.611792,0.395574
WDC,LONG,0.4465619147678302,4.465619147678302,0.0,2.6794,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,41.031384701027946,10,1.0,0.1357017515486192,5e-06,6e-06,2356.2699255641287,26045.388862058186,12.978238,4.660104,1,0,0.424558,0.433048
OSCR,LONG,0.4377165053591114,4.3771650535911135,0.0,2.6263,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6793333.5566097805,9,1.0,99.0,7.5e-05,0.000231,1443.4993347607328,0.008844290950332637,0.554098,1.107132,0,0,1.6e-05,0.366994
B,LONG,0.4357175272622542,4.357175272622542,4.8,4.8986,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.4,POSITIVE,trend_continuation,10491386.56,43.76,50.0,30.0,14.27,31.44,478685.0,327969.0,0.685,84970.0,234425.0,487259.0,55.4,0.488,0.0,0.54,1.0,1.4,1.66,0.21,,,,,93186153833697.11,18,1.0,2.7455133463928716e-08,3.4e-05,1.1e-05,0.0003300268954833967,15025.737168469552,0.829383,1.539485,1,2,0.031382,0.037582
CRM,LONG,0.4263709141552736,4.263709141552736,0.0,2.5582,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6937.655459803389,26,1.0,0.854952777913567,1.3e-05,1.2e-05,5857.625446013212,5024.3617012696495,0.627192,1.290336,3,8,0.662209,0.339557
COST,LONG,0.425271885443378,4.25271885443378,0.0,2.5516,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1506319.1405151885,14,1.0,9.214038463669382,2e-06,1e-06,16150.179687856013,1314.584784256294,3.299179,0.553597,2,2,0.019204,0.291661
ACN,LONG,0.4247849387014866,4.247849387014866,4.29,4.8109,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.0,NEUTRAL,trend_continuation,,,300.0,170.0,56.8,11.15,91057.0,52630.0,0.578,29889.0,43925.0,69873.0,67.5,0.415,0.0,0.72,1.0,1.4,1.12,0.04,,,,,10756923571986.74,15,1.0,99.0,1.7e-05,4e-06,592.3372600935201,1.413090312168305e-05,1.266236,1.116447,2,1,3.9e-05,0.263629
NTR,LONG,0.41717117777027923,4.171711777702792,3.8,4.2859,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,ema_pullback,,,80.0,45.0,9.92,38.17,73731.0,38044.0,0.516,37989.0,33113.0,40673.0,93.7,0.397,0.0,0.6,1.0,1.2,0.76,0.24,,,,,2259433367.9075146,12,1.0,11.292183319894717,4.7e-05,1.9e-05,0.016215873482294453,0.002872052821481407,0.608352,0.204888,0,0,0.025548,0.0
GEV,LONG,0.4056926157453726,4.056926157453725,0.0,2.4342,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1667.1421184031651,15,1.0,0.2457042707663799,4e-06,8e-06,1286.375698305163,4581.0304090613,2.33303,5.190318,2,1,0.001786,0.32745
UPRO,LONG,0.39416666666666667,3.9416666666666664,0.0,2.365,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3855.5470532417744,9,1.0,0.7469073660228263,0.0,0.0,0.024050603218950483,0.016100124535534083,4.136898,5.54781,3,3,0.001866,0.006493
CAR,LONG,0.39376552178789714,3.937655217878971,0.0,2.3626,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,13.124062277914067,3,1.0,0.7173406971410137,8e-06,6e-06,25887.59622684802,72176.57196928583,2.9,0.01034,2,1,0.120151,0.0
KORU,SHORT,0.7892820952380952,7.892820952380952,0.0,4.7357,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,200377172681502.9,35,1.0,3.3739023944122803,0.003661,0.000313,30644.195783478277,96882.29933141696,170.857352,25.767857,29,1,0.121995,0.381616
USO,SHORT,0.6973330477820283,6.973330477820284,0.0,4.184,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3.242367773381912,5,1.0,4.423605157319699,0.000391,9.3e-05,153838.6118651555,52165.125410413326,27.597468,1.916629,2,2,0.245531,0.468723
FAS,SHORT,0.6948831191616486,6.9488311916164855,0.0,4.1693,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.520826869279076e+17,8,1.0,6.784204514997513e-07,0.00015,0.000179,0.008108474625621242,7171.194153445312,1.150871,41.125,1,3,0.181002,0.292896
DJT,SHORT,0.6784847866666667,6.7848478666666665,5.27,5.9334,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,4.8,POSITIVE,ema_rally,609604.56,9.89,25.0,5.0,152.91,49.42,225355.0,220122.0,0.977,44561.0,126735.0,274181.0,70.1,0.712,1.63,0.52,1.0,1.2,0.23,0.69,,,,,9.014155930929464e+21,9,1.0,0.0,0.0,0.000231,0.0,1.7332163810651946e-06,,2.655302,0,1,0.0,2e-05
W,SHORT,0.6591052085714286,6.591052085714287,5.48,6.1195,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.9,NEUTRAL,ema_rally,,,92.5,70.0,24.71,5.63,70952.0,79043.0,1.114,24047.0,59692.0,66256.0,93.3,0.868,1.54,0.99,0.37,1.2,1.11,0.26,,,,,539186631.0951985,13,1.0,99.0,0.000104,0.000247,0.0066394130387642004,8.018823570851948e-10,1.812352,2.388663,1,2,0.000136,0.250996
TTWO,SHORT,0.6456212902906443,6.456212902906443,4.96,5.5761,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.3,NEUTRAL,ema_rally,,,290.0,200.0,41.17,2.64,81514.0,59397.0,0.729,28307.0,55005.0,57599.0,87.8,0.429,1.6,0.6,0.92,1.2,0.36,0.27,,,,,8008478948.465108,6,1.0,8.29743649578267e-12,9e-06,0.000288,7.721515733459118e-05,1861181.0376334246,0.492126,0.383026,0,1,0.0,0.0
BTDR,SHORT,0.6278419277437757,6.278419277437757,0.0,3.7671,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,13.912379606453651,10,1.0,5.710519892998545,0.000797,0.000125,210107.87049304068,85850.62428697152,13.6828,0.111006,1,2,0.213986,0.419571
SPXS,SHORT,0.6236797447619047,6.236797447619047,0.0,3.7421,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7167.774490057681,6,1.0,99.0,0.001328,0.00026,0.3028482660660737,0.0001947257228135901,8.397471,2.641939,4,2,8.2e-05,0.475621
JETS,SHORT,0.6235452285998471,6.235452285998471,0.0,3.7413,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,92962494227722.98,7,1.0,7.103042261244683e-08,0.000242,0.000148,0.0012956075939869688,45600.44648248849,0.313437,1.190246,1,0,0.647177,0.0
URA,SHORT,0.6228232142857143,6.228232142857143,3.41,5.4771,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.7,POSITIVE,bounce_and_fail,1499905.82,52.84,60.0,50.0,13.46,5.45,198293.0,131842.0,0.665,73975.0,89925.0,166235.0,44.6,0.533,0.0,0.38,1.0,1.0,0.22,0.81,,,,,876.6098765402669,10,1.0,99.0,0.000149,0.000386,1.1263585584444136,0.014911589283058569,3.722177,8.564394,0,0,0.439896,0.139525
TVTX,SHORT,0.6058333333333333,6.058333333333334,0.0,3.635,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2522.669316501161,2,1.0,0.0,0.0,0.000241,0.0,1058.104271420256,,103.190476,0,1,0.0,0.000396
NUGT,SHORT,0.5933333333333333,5.933333333333333,2.26,4.7247,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.4,NEUTRAL,unknown,,,300.0,210.0,33.62,6.47,20152.0,18384.0,0.912,20188.0,6221.0,12127.0,69.5,0.945,0.0,0.43,1.0,0.0,0.4,0.43,,,,,52.14197603452015,2,1.0,0.0,0.0,0.000214,0.0,1.634472155814557e-20,,10.630631,0,0,0.0,0.03694
HPQ,SHORT,0.5844502266687158,5.844502266687158,5.24,5.1543,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.3,POSITIVE,trend_continuation,2454673.89,18.95,20.0,18.0,5.57,4.99,172370.0,164248.0,0.953,93930.0,117226.0,125462.0,85.7,0.476,1.52,0.96,0.21,1.4,0.74,0.41,,,,,9.511832847867407,10,1.0,0.18745882233469627,2.7e-05,7.1e-05,3390.3722843492774,27128.936174814768,3.763966,3.823282,0,0,0.611641,0.350719
SMH,SHORT,0.5842798021552826,5.842798021552826,0.0,3.5057,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.0438333882498423,15,1.0,2.448924753218597,6.3e-05,5.9e-05,126302.95183508578,58942.69739360373,0.905959,3.805877,2,0,0.566166,0.76075
AEHR,SHORT,0.5800000000000001,5.800000000000001,0.0,3.48,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,173096.2532567955,5,1.0,99.0,0.000198,0.000107,770.1931677898413,0.020273391124504946,3.262274,16.057143,0,0,0.000962,0.0
DUOL,SHORT,0.5730053477290459,5.7300534772904586,0.0,3.438,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,43301.13657425419,15,1.0,99.0,0.00047,7.1e-05,123.6422249987266,0.004632481542048493,2.75786,3.376371,0,0,7e-05,0.431275
ARKK,SHORT,0.5630750878434355,5.630750878434355,0.0,3.3785,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.481275989664489,6,1.0,1.1184810136428496,5.7e-05,7e-05,26557.063174253522,23743.86587730997,0.520821,7.156858,0,2,0.374134,3e-06
GSAT,SHORT,0.5514717868271888,5.514717868271887,0.0,3.3088,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20185354508.674248,3,1.0,0.05524145236668182,2.8e-05,8.5e-05,0.34386911238085127,12.449676742686496,1.153878,7.709447,0,0,0.0,0.0
