ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
PWR,LONG,0.6350584724643034,6.350584724643033,3.35,5.3403,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.8,NEUTRAL,trend_continuation,,,770.0,560.0,17.82,14.31,22623.0,38356.0,1.695,38462.0,5178.0,17339.0,28.8,0.422,0.0,0.77,0.64,1.4,0.12,0.41,False,default,2.5,False,19,1.0,0.5881345658551197,6.8e-05,3.9e-05,7.985489883831961,29.41825859724203,48.80488,5.418333,0,1,1.9e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.45148,0.418218,0.0,0.0,1.0,0.6350584724643034,0.6350584724643034,n/a,2026-08-21,2026-08-21,False,,,,
WGMI,LONG,0.5065163738543761,5.065163738543761,4.77,5.2836,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,6.6,NEUTRAL,pullback_to_support,,,55.0,1.0,19.2,97.83,10719.0,11536.0,1.076,6036.0,4716.0,11503.0,40.1,0.807,0.0,0.71,1.0,1.4,0.87,0.79,False,default,2.5,False,1,1.0,99.0,0.005087,0.0,7.673278977742956e-06,0.0,3.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.193538,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-21,2026-08-21,False,,,,
KRE,LONG,0.5065163738543761,5.065163738543761,3.4,4.6526,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.5,NEGATIVE,ema_pullback,-183941276.83,,80.0,65.0,7.38,12.76,796050.0,1376568.0,1.729,854828.0,323116.0,994674.0,1.7,0.214,0.0,0.42,1.0,1.2,0.02,0.75,False,default,2.5,False,1,1.0,99.0,0.002919,0.0,8.464142401968224e-13,0.0,5.623862,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.451141,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-21,2026-08-21,False,,,,
DASH,LONG,0.43793682429720554,4.379368242972055,8.19,5.7667,poor_rr (1.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.6,NEUTRAL,trend_continuation,,,250.0,145.0,11.58,35.28,137704.0,79482.0,0.577,96140.0,1622.0,119424.0,9.0,0.38,2.39,0.63,1.0,1.4,1.99,0.79,False,sustained_trend,5.0,False,4,1.0,99.0,3.6e-05,3e-06,2279.1225758962423,0.0009138006449302334,56.515568,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.43793682429720554,0.43793682429720554,n/a,2026-08-21,2026-08-21,False,224.04,204.27,250.0,1.31
ASST,LONG,0.4085509334813899,4.085509334813898,7.2,5.3428,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,5.7,POSITIVE,unknown,1784705.67,,27.0,5.0,50.92,72.05,190222.0,78818.0,0.414,98237.0,62309.0,108494.0,29.3,1.003,1.82,0.16,1.0,1.4,1.82,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.000566,0.0,4.4741422420046653e-67,0.0,627.75,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558563,0.0,0.0,0.0,1.0,0.4085509334813899,0.4085509334813899,n/a,2026-08-21,2026-08-21,False,17.89,15.74,21.54,1.7
CMG,LONG,0.40837487271959694,4.083748727195969,6.94,5.1239,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,POSITIVE,trend_continuation,24885473.1,35.66,40.0,29.0,12.15,18.69,537751.0,352716.0,0.656,470497.0,9371.0,410599.0,16.7,0.349,1.59,0.75,1.0,1.4,1.81,0.39,False,sustained_trend,5.0,False,2,1.0,99.0,4.8e-05,0.0,1011.6563491539437,0.0,2.148266,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.265183,0.0,0.0,0.0,1.0,0.40837487271959694,0.40837487271959694,n/a,2026-08-21,2026-08-21,False,,,,
IBIT,LONG,0.3847370302963022,3.847370302963022,0.0,2.3084,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.9362804430851959,2.7e-05,2.8e-05,1701201.613252411,1816978.6903234632,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-05,9e-06,0.395924,0.327884,0.0,0.0,,,,,,,False,,,,
XLI,LONG,0.38163605703097225,3.8163605703097225,3.5,4.2982,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",6.7,NEGATIVE,trend_continuation,-317712.44,180.13,195.0,170.0,8.23,5.64,158838.0,435802.0,2.744,307152.0,3081.0,284407.0,20.5,0.172,0.0,0.56,1.0,1.4,0.16,0.39,False,default,2.5,False,1,0.7,99.0,6.2e-05,0.0,0.0004329371895886429,0.0,4.647305,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397079,0.0,0.0,0.0,1.0,0.38163605703097225,0.38163605703097225,n/a,2026-08-21,2026-08-21,False,,,,
RBLX,LONG,0.37322975125636887,3.732297512563689,4.09,4.1531,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.3,NEGATIVE,trend_continuation,-563490.13,,40.0,35.0,4.88,8.23,283701.0,167611.0,0.591,180602.0,42228.0,228482.0,8.8,0.561,0.0,0.66,1.0,1.4,0.63,0.4,False,default,2.5,False,2,1.0,99.0,6.9e-05,0.0,1.2452024344209824e-15,0.0,3.1104,,1,0,0.112709,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.362202,0.0,0.0,0.0,1.0,0.37322975125636887,0.37322975125636887,n/a,2026-08-21,2026-08-21,False,,,,
EXE,LONG,0.37224799213460236,3.7224799213460233,6.57,4.5122,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.4,POSITIVE,trend_continuation,13662826.91,95.95,100.0,80.0,4.0,16.8,108863.0,151124.0,1.388,168097.0,38253.0,53637.0,24.1,0.301,1.62,0.83,1.0,1.4,1.51,0.2,False,sustained_trend,5.0,False,1,1.0,99.0,2.5e-05,0.0,2.3272521071370703e-50,0.0,215.686275,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.17593,0.0,0.0,0.0,1.0,0.37224799213460236,0.37224799213460236,n/a,2026-08-21,2026-08-21,False,,,,
