ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
SLN,LONG,0.5065163738543761,5.065163738543761,7.93,6.1316,poor_rr (1.8:1),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.1,NEUTRAL,flag_breakout,,,20.0,10.0,21.03,39.49,22952.0,3945.0,0.172,7853.0,18894.0,150.0,9.7,0.736,2.49,0.15,1.0,1.6,1.69,1.0,False,sustained_trend,5.0,False,16.52,14.54,20.0,1.75,1,1.0,99.0,0.003011,0.0,2.744857923763281,0.0,54.347826,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012749,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-10,2026-08-10,False,
TTWO,LONG,0.5045411206533278,5.045411206533278,7.13,6.1217,poor_rr (1.8:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,7.3,NEUTRAL,unknown,,,290.0,200.0,15.73,20.19,143338.0,96547.0,0.674,62820.0,84588.0,92477.0,63.9,0.437,1.5,0.65,1.0,1.4,1.57,1.0,False,consolidation_break,3.0,False,250.58,228.34,290.0,1.77,3,0.7,99.0,0.00022,0.0,33.755454573198634,0.0,4.963109,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.5045411206533278,0.5045411206533278,n/a,2026-08-10,2026-08-10,False,
REAL,LONG,0.4808020881400903,4.808020881400903,5.19,5.181,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,6.1,NEUTRAL,ema_pullback,,,15.0,10.0,20.77,19.48,63737.0,25895.0,0.406,38077.0,5345.0,46210.0,15.4,0.651,1.98,0.75,0.26,1.2,0.5,0.51,False,default,2.5,False,,,,,1,0.7,99.0,0.000521,0.0,184.62384989505077,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-10,2026-08-10,False,
CBRS,LONG,0.4394464268798249,4.394464268798249,5.69,5.0842,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.9,NEUTRAL,ema_pullback,,,330.0,115.0,42.7,50.27,96464.0,80075.0,0.83,103109.0,28356.0,45074.0,67.4,1.164,1.58,0.61,0.08,1.2,1.88,0.33,False,default,2.5,False,,,,,1,1.0,99.0,5e-05,0.0,1012754.2635704231,0.0,134.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001902,0.0,0.0,0.0,1.0,0.4394464268798249,0.4394464268798249,n/a,2026-08-10,2026-08-10,False,
TER,LONG,0.43408487688516445,4.340848768851645,0.0,2.6045,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,0.5652084922039938,0.000109,0.000126,1.7111685871527228e-07,2.018333188260179e-07,5.317347,2,1,0.103742,0.205227,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.120043,0.509279,0.0,0.0,,,,,,,False,4.912252
MSFT,LONG,0.4175241783598984,4.175241783598985,7.46,5.9656,poor_rr (1.1:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.2,NEGATIVE,trend_continuation,-49085336.67,,575.0,350.0,12.86,31.3,2739379.0,1408506.0,0.514,930288.0,880253.0,2337344.0,27.6,0.279,2.69,0.18,1.0,1.4,1.75,0.44,False,sustained_trend,5.0,False,509.47,448.33,575.0,1.07,8,1.0,11.09270607121198,2e-06,0.0,1043337.9989668878,658393.5376888838,72.879276,2,1,0.783029,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.40787,0.409,0.0,0.0,1.0,0.4175241783598984,0.4175241783598984,n/a,2026-08-10,2026-08-10,False,56.56338
RMBS,LONG,0.4020938687704168,4.020938687704168,4.17,4.6415,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.9,NEUTRAL,ema_pullback,,,150.0,80.0,52.38,18.73,32904.0,27140.0,0.825,35746.0,7565.0,16733.0,48.8,0.769,0.0,0.91,1.0,1.2,0.92,0.14,False,default,2.5,False,,,,,2,1.0,99.0,0.00011,0.0,1.8583948011446207e-08,0.0,2.518829,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.518296,0.0,0.0,0.0,1.0,0.4020938687704168,0.4020938687704168,n/a,2026-08-10,2026-08-10,False,
DDOG,LONG,0.3692590800216531,3.692590800216531,0.0,2.2156,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,2.445645428563889,4.6e-05,4.4e-05,7.8231600098009,3.198812026645559,9.021545,2,1,0.328278,0.068689,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327175,0.116433,0.0,0.0,,,,,,,False,2.757799
MSTR,LONG,0.36293247520917693,3.6293247520917693,4.81,3.9577,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,3.5,POSITIVE,trend_continuation,37308147.42,99.41,100.0,50.0,0.6,49.7,1498591.0,1167274.0,0.779,855745.0,506105.0,1304015.0,41.1,0.712,0.0,0.9,1.0,1.4,0.99,0.52,False,default,2.5,False,,,,,1,0.7,99.0,3.4e-05,0.0,1136378.1694789005,0.0,11.048246,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.022139,0.0,0.0,0.0,1.0,0.36293247520917693,0.36293247520917693,n/a,2026-08-10,2026-08-10,False,
MRVL,LONG,0.35418151022090816,3.541815102209082,6.7,5.1209,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.7,NEGATIVE,trend_continuation,-2768191.3,215.59,250.0,150.0,16.25,30.25,756906.0,829578.0,1.096,415607.0,399688.0,771189.0,67.0,0.915,1.67,0.87,1.0,1.4,0.94,0.83,False,default,2.5,False,,,,,6,1.0,99.0,1.9e-05,9e-06,0.08163406568165285,1.434772383534676e-06,4.802789,1,0,0.022046,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00893,0.242598,0.0,0.0,1.0,0.35418151022090816,0.35418151022090816,n/a,2026-08-10,2026-08-10,False,1.012712
