ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,source
IWM,SHORT,0.34576727188454953,4.275274503417351,9.0,6.1652,242.22,268.75,189.15,162.62,2.0,5,fresh
QQQ,SHORT,0.3333300584483566,3.9967247038758518,9.0,5.998,582.06,619.41,507.35,470.0,2.0,5,fresh
ORCL,SHORT,0.2892507744415563,3.0095039098435965,9.0,5.4057,149.68,167.64,113.76,95.8,2.0,5,fresh
WFC,SHORT,0.285903335895196,2.9345330700449703,7.0,4.5607,77.6,86.91,58.98,49.66,2.0,5,fresh
U,SHORT,0.21072127219320586,1.250719498721719,9.0,4.3504,18.39,20.6,13.98,11.77,2.0,5,fresh
AMAT,LONG,0.2987181479821106,1.8152866886388868,8.0,4.2892,357.06,314.21,442.75,485.6,2.0,5,fresh
