ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
HNGE,LONG,0.676516373854376,6.765163738543761,7.69,6.9296,poor_rr (1.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.2,NEUTRAL,trend_continuation,,,75.0,35.0,16.73,45.53,19761.0,9488.0,0.48,9047.0,7666.0,12536.0,14.1,0.557,2.74,0.45,1.0,1.4,1.6,0.5,False,sustained_trend,5.0,False,64.25,56.54,75.0,1.39,1,1.0,99.0,0.000121,0.0,241158.36753876717,0.0,2.056,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.9e-05,0.0,0.705486,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-06-05,2026-06-05,False,
NXE,LONG,0.521516373854376,5.21516373854376,3.32,5.0636,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",7.3,NEUTRAL,trend_continuation,,,15.0,9.0,44.16,13.5,155661.0,81573.0,0.524,78370.0,43653.0,115211.0,45.6,0.691,0.0,0.39,1.0,1.4,0.06,0.47,False,default,2.5,False,,,,,1,1.0,99.0,8.8e-05,0.0,9.220488778334184e-23,0.0,2.32849,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255265,0.0,0.0,0.0,1.0,0.521516373854376,0.521516373854376,n/a,2026-06-05,2026-06-05,False,
EWJ,LONG,0.5065163738543761,5.065163738543761,4.66,4.9106,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.9,NEUTRAL,ema_pullback,,,93.0,90.0,2.04,1.25,49493.0,72352.0,1.462,61118.0,20189.0,40538.0,56.4,0.23,1.61,0.76,0.37,1.2,0.03,0.69,False,default,2.5,False,,,,,1,1.0,99.0,8.7e-05,0.0,9.256790663176684e-07,0.0,6.744604,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.377589,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-05,2026-06-05,False,
ACMR,LONG,0.4673269896267149,4.673269896267149,6.19,5.2936,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.5,NEUTRAL,trend_continuation,,,100.0,75.0,29.95,2.54,37023.0,10964.0,0.296,16895.0,13338.0,17754.0,89.3,0.941,2.66,0.99,0.82,1.4,0.15,0.17,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,0.000219,0.0,4.0416899889498825e-06,0.0,154.37931,1,0,0.039691,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.074323,0.0,0.0,0.0,1.0,0.4673269896267149,0.4673269896267149,n/a,2026-06-05,2026-06-05,False,
HUT,LONG,0.45297355792999805,4.529735579299981,6.1,5.3749,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,6.4,POSITIVE,trend_continuation,149250.46,109.8,150.0,70.0,36.4,36.35,169436.0,105047.0,0.62,114258.0,38055.0,122170.0,46.7,1.02,2.22,0.92,1.0,1.4,0.11,0.46,False,default,2.5,False,,,,,2,0.7,99.0,0.000143,6e-05,1272284.128737249,8.458669802126558,6.030534,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.8e-05,0.0,0.541982,0.161302,0.0,0.0,1.0,0.45297355792999805,0.45297355792999805,n/a,2026-06-05,2026-06-05,False,2.94012
IOT,LONG,0.4447644281960756,4.447644281960756,3.72,4.6198,price_validation_failed,"confirmation_volume, not_extended, trend_aligned","continuation_pattern, momentum_aligned, room_to_target",6.4,NEUTRAL,unknown,,,38.0,20.0,8.8,42.73,128031.0,72637.0,0.567,124863.0,38438.0,37367.0,62.4,0.689,1.96,0.61,0.0,0.0,0.15,1.0,False,default,2.5,False,,,,,1,1.0,99.0,4e-05,0.0,24808.64691749847,0.0,98.384615,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.298555,0.0,0.0,0.0,1.0,0.4447644281960756,0.4447644281960756,n/a,2026-06-05,2026-06-05,False,
IBM,LONG,0.41892849356343975,4.189284935634397,0.0,2.5136,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,1.4549934877508424,8e-06,5e-06,5153.444477642948,10625.706275034765,10.993076,1,0,0.434715,0.006646,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.500461,0.503496,0.0,0.0,,,,,,,False,2.904453
LULU,LONG,0.40755531483738866,4.075553148373887,3.84,4.8898,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",8.5,NEGATIVE,trend_continuation,-31903425.94,,150.0,100.0,30.95,12.7,266637.0,225491.0,0.846,200845.0,36078.0,255205.0,42.1,0.437,0.0,0.03,1.0,1.4,0.41,1.0,False,default,2.5,False,,,,,2,1.0,2.757376405721015,6.3e-05,2.2e-05,449017.0040174806,162842.11436852018,18.518519,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.8e-05,8e-06,0.537043,0.649716,0.0,0.0,1.0,0.40755531483738866,0.40755531483738866,n/a,2026-06-05,2026-06-05,False,51.851852
GEV,LONG,0.4046473305970186,4.046473305970186,1.86,3.8012,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.1,NEUTRAL,unknown,,,1000.0,900.0,7.64,3.13,99286.0,131289.0,1.322,98532.0,28066.0,103977.0,59.0,0.514,0.0,0.33,1.0,0.0,0.22,0.31,False,default,2.5,False,,,,,8,1.0,73.32576444778681,3.8e-05,6e-06,701978.6524255858,28720.27278728658,7.809987,1,1,0.37188,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,0.0,0.48716,0.116133,0.0,0.0,1.0,0.4046473305970186,0.4046473305970186,n/a,2026-06-05,2026-06-05,False,2.519703
CRWD,LONG,0.40127856915559384,4.012785691555939,6.7,5.2764,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,6.3,NEGATIVE,trend_continuation,-4009248.03,,750.0,350.0,9.67,48.82,234876.0,241912.0,1.03,198999.0,66761.0,211028.0,73.4,0.528,2.87,0.82,0.97,1.4,0.22,0.43,False,sustained_trend,5.0,False,,,,,8,1.0,0.003284533016280432,2.6e-05,1e-05,327.952558363795,166412.57510998458,8.200254,1,1,0.468715,0.053927,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.374298,0.204108,0.0,0.0,1.0,0.40127856915559384,0.40127856915559384,n/a,2026-06-05,2026-06-05,False,2.084899
