ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
INSM,LONG,0.4018360581085389,4.018360581085389,0.0,2.411,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,99.0,2.6e-05,3.4e-05,94.6646084267645,4.119598853485008e-26,83.666667,2.690252,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.117039,0.283682,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
NOK,LONG,0.3708363575596131,3.708363575596131,0.0,2.225,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.4589186765700374,1.4e-05,1.2e-05,0.006474350910194323,0.02821567846653653,30.2612,39.515528,2,1,0.110384,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.556028,0.651732,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
LRCX,LONG,0.3663343308026864,3.663343308026864,0.0,2.198,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,1.1097555135492612,4e-06,3e-06,0.3044660997179793,0.823062636771836,19.356057,,2,0,0.569427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.505764,0.745201,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BE,LONG,0.35704353078924983,3.5704353078924984,0.0,2.1423,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,99.0,2.4e-05,4.8e-05,324771.86217245884,349.9634942121503,1.940484,6.232361,2,1,0.456576,5.2e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.167876,0.296827,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BMNR,LONG,0.3512350977324593,3.5123509773245933,5.62,4.2422,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.0,POSITIVE,retest_and_confirm,12999915.32,22.91,30.0,20.0,30.83,12.78,1097160.0,434199.0,0.396,415007.0,276983.0,839369.0,2.1,0.778,4,0.7,99.0,0.000316,0.000129,175831.60160623209,2.650037235280708e-10,2.219009,2.515969,0,0,0.000674,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.073975,0.549359,0.0,0.0,False,1.56,0.71,0.14,1.4,1.48,0.32,False,default,2.5,False,1.0,0.3512350977324593,0.3512350977324593,n/a,2026-05-11,2026-05-11,,,,
GLW,LONG,0.3455593561484474,3.455593561484474,7.6,4.8278,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.1,POSITIVE,trend_continuation,22288427.4,207.5,250.0,120.0,20.43,42.19,234390.0,160424.0,0.684,139516.0,92987.0,162311.0,100.0,0.827,3,0.7,99.0,1.5e-05,0.0,1.610510055170669e-09,0.0,2.559222,,1,0,0.603926,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.41026,0.0,0.0,0.0,False,2.16,0.38,1.0,1.4,1.95,0.72,False,sustained_trend,5.0,False,1.0,0.3455593561484474,0.3455593561484474,n/a,2026-05-11,2026-05-11,207.59,182.68,249.94,1.7
TSEM,LONG,0.33719756282915536,3.371975628291554,6.1,4.036,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,2.6,NEUTRAL,retest_and_confirm,,,230.0,200.0,1.91,11.38,67367.0,47030.0,0.698,48398.0,44440.0,21559.0,98.8,0.984,2,1.0,99.0,5.2e-05,0.0,0.2671486562821687,0.0,6.416756,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.019165,0.0,0.0,0.0,False,2.01,0.78,0.0,1.4,1.56,0.35,False,sustained_trend,5.0,False,1.0,0.33719756282915536,0.33719756282915536,n/a,2026-05-11,2026-05-11,,,,
SNDK,LONG,0.31401437663476145,3.1401437663476144,0.0,1.8841,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,1.2192558706929413,1.2e-05,9e-06,2356597.3348213173,966408.0327462312,2.254902,8.458333,0,0,0.0,0.351788,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,4e-06,0.502,0.506542,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
FTNT,LONG,0.3082574223822545,3.082574223822545,5.92,4.3173,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.0,NEUTRAL,trend_continuation,,,115.0,80.0,0.37,30.18,89188.0,121811.0,1.366,60819.0,68451.0,81729.0,48.2,0.382,1,1.0,99.0,6e-06,0.0,4.441043859624089e-18,0.0,8.419355,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.439968,0.0,0.0,0.0,False,2.4,0.0,0.0,1.4,1.97,0.15,True,sustained_trend,5.0,True,1.0,0.3082574223822545,0.3082574223822545,n/a,2026-05-11,2026-05-11,,,,
MDB,LONG,0.3070475810221234,3.0704758102212337,0.0,1.8423,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,0.7,0.030380570466569196,4.4e-05,3.7e-05,3.2412303321822913,213.3752120124896,5.838399,6.033333,1,0,0.00018,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.097419,0.333454,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
ALAB,LONG,0.30670360777455874,3.0670360777455876,6.14,4.3955,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,NEGATIVE,trend_continuation,-84733.22,205.71,210.0,80.0,1.81,61.22,123945.0,109016.0,0.88,70397.0,52961.0,109603.0,60.2,0.889,1,1.0,99.0,6.2e-05,0.0,441.5084617999602,0.0,10.919679,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352783,0.0,0.0,0.0,False,2.55,0.77,0.49,1.4,0.79,0.15,False,sustained_trend,5.0,False,1.0,0.30670360777455874,0.30670360777455874,n/a,2026-05-11,2026-05-11,,,,
QCOM,LONG,0.3053322360903449,3.053322360903449,0.0,1.832,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,0.7,0.7345172215075172,7e-06,6e-06,310140.8978233437,422237.7484721366,2.663567,3.897727,0,1,0.000283,0.36566,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.402088,0.105824,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
MSTR,LONG,0.30526383119269535,3.0526383119269536,6.77,5.1373,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.9,NEGATIVE,trend_continuation,-993068.51,,200.0,5.0,2.79,97.43,1344147.0,1197589.0,0.891,743828.0,747113.0,1050795.0,49.1,0.7,3,1.0,99.0,3.9e-05,0.0,119651.79513213127,0.0,12.931413,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.01622,0.0,0.0,0.0,False,2.33,0.53,0.56,1.4,1.84,0.11,False,sustained_trend,5.0,False,1.0,0.30526383119269535,0.30526383119269535,n/a,2026-05-11,2026-05-11,,,,
LITE,LONG,0.3029022605968772,3.029022605968772,7.55,4.7195,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.7,NEUTRAL,retest_and_confirm,,,1100.0,800.0,4.52,23.98,81820.0,99834.0,1.22,59280.0,50204.0,72170.0,62.8,1.026,1,1.0,99.0,6e-06,0.0,388449.33081985166,0.0,4.651163,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.590589,0.0,0.0,0.0,False,1.98,0.62,1.0,1.4,1.81,0.74,False,sustained_trend,5.0,False,1.0,0.3029022605968772,0.3029022605968772,n/a,2026-05-11,2026-05-11,1052.41,926.12,1100.0,0.38
AAPL,LONG,0.30112441402636614,3.0112441402636616,5.78,4.3196,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,POSITIVE,trend_continuation,1680217128.06,290.99,300.0,240.0,3.1,17.52,2855040.0,2045996.0,0.717,1034087.0,1390200.0,2476749.0,40.9,0.246,4,1.0,99.0,1e-06,0.0,0.35509681756903383,2.8816924774260646e-08,3.787645,9.387597,1,0,0.175427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380097,0.569249,0.0,0.0,False,2.14,0.55,0.03,1.4,1.59,0.07,False,sustained_trend,5.0,False,1.0,0.30112441402636614,0.30112441402636614,n/a,2026-05-11,2026-05-11,,,,
STX,LONG,0.2978884904535541,2.978884904535541,7.77,4.7804,poor_rr (0.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.8,NEUTRAL,trend_continuation,,,900.0,200.0,8.31,75.93,85753.0,100070.0,1.167,48493.0,45077.0,92253.0,89.7,0.817,1,1.0,99.0,1e-06,0.0,0.008127546206233481,0.0,77.0,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.66639,0.0,0.0,0.0,False,3.0,0.15,1.0,1.4,1.79,0.43,False,sustained_trend,5.0,False,1.0,0.2978884904535541,0.2978884904535541,n/a,2026-05-11,2026-05-11,830.91,731.2,900.0,0.69
CLS,LONG,0.2890688874192782,2.890688874192782,4.83,4.2543,price_validation_failed,"bounce_and_fail, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.8,NEUTRAL,bounce_and_fail,,,450.0,300.0,17.51,21.66,61221.0,56288.0,0.919,44641.0,36763.0,36105.0,35.3,0.724,1,1.0,99.0,1.5e-05,0.0,7.873564183161362e-11,0.0,3.152778,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.168354,0.0,0.0,0.0,False,1.67,0.98,0.65,1.0,0.38,0.14,False,default,2.5,False,1.0,0.2890688874192782,0.2890688874192782,n/a,2026-05-11,2026-05-11,,,,
NBIS,LONG,0.2867042784726575,2.867042784726575,6.07,4.5345,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.4,NEGATIVE,trend_continuation,-1194765.35,,200.0,10.0,6.78,94.66,421681.0,353014.0,0.837,214610.0,154822.0,405263.0,90.7,1.092,1,1.0,99.0,2.6e-05,0.0,8.834522803084157,0.0,3.587591,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.014736,0.0,0.0,0.0,False,2.41,0.61,0.11,1.4,1.27,0.26,False,sustained_trend,5.0,False,1.0,0.2867042784726575,0.2867042784726575,n/a,2026-05-11,2026-05-11,,,,
CRDO,LONG,0.28563140221554484,2.8563140221554484,0.0,1.7138,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,6.822402951022736e-15,8e-06,0.000106,9.042256835364069e-09,441792.37629700336,1.539295,4.589067,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2.3e-05,0.037393,0.601344,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
WULF,LONG,0.28455758865975345,2.8455758865975342,5.58,4.0968,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.0,POSITIVE,trend_continuation,17945118.2,23.63,25.0,11.0,5.93,53.39,1674727.0,789164.0,0.471,680232.0,780137.0,1003522.0,11.4,0.879,2,0.7,99.0,9.2e-05,0.0,2.6415167127833703,0.0,3.676102,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.47085,0.0,0.0,0.0,False,2.21,0.76,0.3,1.4,0.81,0.1,False,sustained_trend,5.0,False,1.0,0.28455758865975345,0.28455758865975345,n/a,2026-05-11,2026-05-11,,,,
ANET,LONG,0.284467440964384,2.8446744096438397,0.0,1.7068,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,9e-06,7e-06,0.8235607342780626,0.0007842449558064729,43.862573,47.045886,0,0,0.0,0.000235,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.039084,0.431896,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
MU,LONG,0.2810807758899852,2.810807758899852,7.96,4.5934,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.0,POSITIVE,trend_continuation,169731679.4,805.5,900.0,400.0,11.72,50.35,1290316.0,1505488.0,1.167,735713.0,771929.0,1288162.0,100.0,1.024,2,1.0,99.0,2e-06,0.0,662169.9647989077,0.0,102.0,,0,0,0.354652,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000193,0.0,0.0,0.0,False,3.0,0.0,1.0,1.4,1.88,0.68,True,sustained_trend,5.0,True,1.0,0.2810807758899852,0.2810807758899852,n/a,2026-05-11,2026-05-11,,,,
IONQ,LONG,0.2736722742422777,2.736722742422777,7.55,4.5534,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.6,POSITIVE,trend_continuation,4530846.29,57.16,60.0,30.0,5.04,47.48,332553.0,342997.0,1.031,196000.0,205008.0,274542.0,76.8,1.05,1,0.7,99.0,7.9e-05,0.0,8.775248023936077e-07,0.0,4.203652,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045647,0.0,0.0,0.0,False,2.39,0.42,1.0,1.4,1.79,0.55,False,sustained_trend,5.0,False,1.0,0.2736722742422777,0.2736722742422777,n/a,2026-05-11,2026-05-11,57.12,50.27,60.0,0.42
BURL,LONG,0.27024699386723117,2.7024699386723117,0.0,1.6215,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,5.973471414985999e-22,2e-05,0.000144,7.379021317098704e-16,617649.3369154257,,10.234694,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3.5e-05,0.020512,0.545411,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.2698815051874037,2.6988150518740373,7.93,4.6284,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.5,NEGATIVE,trend_continuation,-7306703.38,,600.0,400.0,4.31,30.46,512746.0,1261180.0,2.46,592766.0,581903.0,599257.0,99.7,0.473,1,0.7,99.0,1.2e-05,0.0,570242.3020945858,0.0,2.189983,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.092959,0.0,0.0,0.0,False,3.0,0.04,1.0,1.4,1.91,0.57,False,sustained_trend,5.0,False,1.0,0.2698815051874037,0.2698815051874037,n/a,2026-05-11,2026-05-11,575.22,506.19,600.0,0.36
CCL,LONG,0.2625401649298439,2.625401649298439,0.0,1.5752,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.1464238943193935,3.7e-05,5.4e-05,6.590118513606975,22.50356249654169,2.851013,2.109495,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.075671,0.1452,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
WDC,LONG,0.2597571984104431,2.597571984104431,7.91,4.3718,poor_rr (1.4:1),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.5,POSITIVE,flag_breakout,10785811.18,515.75,600.0,90.0,16.36,82.55,168659.0,220044.0,1.305,100600.0,100028.0,188075.0,88.0,0.862,1,1.0,99.0,2e-06,0.0,264383.8487399238,0.0,43.166667,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.114593,0.0,0.0,0.0,False,2.83,0.33,1.0,1.6,1.75,0.4,False,sustained_trend,5.0,False,1.0,0.2597571984104431,0.2597571984104431,n/a,2026-05-11,2026-05-11,515.62,453.75,600.0,1.36
CEG,LONG,0.2583013032409942,2.583013032409942,4.5,3.9815,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.7,NEUTRAL,ema_pullback,,,350.0,200.0,17.09,33.09,87042.0,126678.0,1.455,68927.0,58449.0,86344.0,40.9,0.509,2,0.7,99.0,7e-06,0.0,2.1740565916619035e-11,0.0,1.468095,,0,0,2.3e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.222082,0.0,0.0,0.0,False,0.0,0.85,1.0,1.2,0.5,0.95,False,default,2.5,False,1.0,0.2583013032409942,0.2583013032409942,n/a,2026-05-11,2026-05-11,,,,
LLY,LONG,0.2549113115756809,2.549113115756809,5.58,4.6086,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,8.3,NEGATIVE,ema_pullback,-20913016.62,,1100.0,800.0,13.82,17.22,156708.0,169020.0,1.079,71766.0,92346.0,161616.0,32.1,0.342,2,1.0,3.4314921382740787e-12,1e-06,0.0,4.582008626561765e-19,1.3352816914411922e-07,5.826087,6.25,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.532349,0.58744,0.0,0.0,False,1.71,0.67,1.0,1.2,0.87,0.13,False,default,2.5,False,1.0,0.2549113115756809,0.2549113115756809,n/a,2026-05-11,2026-05-11,,,,
HIMS,LONG,0.2543660406244493,2.5436604062444927,7.05,3.7468,"wall_proximity (1.5%, 0.2 ATR to call wall)","confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,1.8,POSITIVE,unknown,3226327.81,29.58,30.0,15.0,1.45,49.27,655505.0,421207.0,0.643,348851.0,221492.0,506369.0,91.1,1.128,1,0.7,99.0,8.1e-05,0.0,0.0161650634502377,0.0,2.726562,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343049,0.0,0.0,0.0,False,2.23,0.54,1.0,1.2,1.68,0.41,False,consolidation_break,3.0,False,1.0,0.2543660406244493,0.2543660406244493,n/a,2026-05-11,2026-05-11,,,,
