ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
XLI,LONG,0.3892376789211025,3.892376789211025,3.06,4.2642,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.0,NEGATIVE,ema_pullback,-830000.38,,195.0,170.0,9.07,4.92,142643.0,411880.0,2.887,265595.0,147808.0,141120.0,22.6,0.175,0.0,0.45,1.0,1.2,0.14,0.28,False,default,2.5,False,,,,,1,0.7,99.0,6.3e-05,0.0,5.7923005759994874e-09,0.0,4.647305,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397079,0.0,0.0,0.0,1.0,0.3892376789211025,0.3892376789211025,n/a,2026-08-25,2026-08-25,False
ADBE,LONG,0.31849544187656614,3.1849544187656615,0.0,1.911,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.04214953294353316,1.9e-05,8.5e-05,2.6061813065777567e-17,6.183179562319713e-16,1.8774,34.334119,0,1,0.325955,0.145067,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.182471,0.121385,0.0,0.0,,,,,,,False
NVTS,LONG,0.30869312595881165,3.0869312595881166,0.0,1.8522,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.000311,0.000219,2.4296207506773873,4.367486271407671e-25,1453.396714,3.585259,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449381,0.055534,0.0,0.0,,,,,,,False
CORZ,LONG,0.3067210618152786,3.067210618152786,3.52,3.4296,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,bounce_and_fail,2760942.79,18.02,30.0,12.0,66.25,33.5,1038748.0,482032.0,0.464,775971.0,119401.0,625408.0,0.2,0.707,0.0,0.53,1.0,1.0,0.82,0.16,False,default,2.5,False,,,,,1,1.0,99.0,0.000205,0.0,0.0002807338927803025,0.0,298.507463,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013224,0.0,0.0,0.0,1.0,0.3067210618152786,0.3067210618152786,n/a,2026-08-25,2026-08-25,False
ON,LONG,0.3028562780911269,3.028562780911269,1.47,3.5753,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.1,NEGATIVE,unknown,-2509559.65,71.84,145.0,50.0,101.73,30.44,162006.0,124616.0,0.769,101840.0,35972.0,148810.0,36.6,0.547,0.0,0.24,1.0,0.0,0.19,0.05,False,default,2.5,False,,,,,1,1.0,99.0,4.3e-05,0.0,3.604073290174007e-21,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,1.0,0.3028562780911269,0.3028562780911269,n/a,2026-08-25,2026-08-25,False
SE,LONG,0.2981081266046228,2.9810812660462283,6.75,3.9755,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,2.3,POSITIVE,retest_and_confirm,4036212.13,,120.0,100.0,0.41,16.32,146627.0,94236.0,0.643,63358.0,53128.0,124377.0,12.7,0.423,1.96,0.68,0.9,1.4,1.81,0.01,False,default,2.5,False,,,,,1,1.0,99.0,8e-06,0.0,2.073391128656768e-09,0.0,3.343949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447862,0.0,0.0,0.0,1.0,0.2981081266046228,0.2981081266046228,n/a,2026-08-25,2026-08-25,False
FSLR,LONG,0.29358067877241956,2.9358067877241956,1.54,3.2899,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.8,NEGATIVE,unknown,-23436822.93,,410.0,180.0,98.97,12.65,352298.0,233209.0,0.662,96025.0,20242.0,469240.0,10.3,0.497,0.0,0.48,1.0,0.0,0.04,0.02,False,default,2.5,False,,,,,2,0.7,99.0,3e-05,0.0,5.9805201938648055e-05,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,1.0,0.29358067877241956,0.29358067877241956,n/a,2026-08-25,2026-08-25,False
CDE,LONG,0.29059586470614795,2.9059586470614795,6.84,4.405,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.5,POSITIVE,trend_continuation,5003178.02,21.29,25.0,15.0,17.51,29.49,342019.0,121120.0,0.354,117293.0,71781.0,274065.0,7.2,0.658,2.22,0.54,1.0,1.4,1.47,0.21,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,2.7e-05,0.0,2.495257095166801e-20,0.0,1.208472,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.062137,0.0,0.0,0.0,1.0,0.29059586470614795,0.29059586470614795,n/a,2026-08-25,2026-08-25,False
IBIT,LONG,0.2867783521950501,2.867783521950501,0.0,1.7207,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.9362804430851948,2.7e-05,2.8e-05,22.760509656599208,24.30950024076084,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,,,,,,,False
TQQQ,LONG,0.2815473886509284,2.8154738865092837,4.72,4.3037,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.4,NEGATIVE,trend_continuation,-239977.23,70.19,80.0,60.0,13.98,14.52,799013.0,687919.0,0.861,687665.0,72791.0,726476.0,21.1,0.568,0.0,0.82,1.0,1.4,0.78,0.71,False,default,2.5,False,,,,,1,1.0,99.0,1.1e-05,0.0,353348.3888224614,0.0,2.532528,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.220906,0.0,0.0,0.0,1.0,0.2815473886509284,0.2815473886509284,n/a,2026-08-25,2026-08-25,False
CRCL,LONG,0.2763282070636525,2.7632820706365253,8.01,5.0246,poor_rr (0.8:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.2,POSITIVE,trend_continuation,3459251.22,90.99,100.0,60.0,9.79,34.12,431425.0,339374.0,0.787,279846.0,108704.0,382249.0,45.2,0.847,2.35,0.46,1.0,1.4,1.8,1.0,False,sustained_trend,5.0,False,91.08,80.15,100.0,0.82,1,1.0,99.0,1.9e-05,0.0,4.985847448736232,0.0,1.22252,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.72367,0.0,0.0,0.0,1.0,0.2763282070636525,0.2763282070636525,n/a,2026-08-25,2026-08-25,False
RKLB,LONG,0.2750902046684025,2.750902046684025,2.14,3.1975,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.9,NEGATIVE,unknown,-7069232.63,67.42,90.0,60.0,33.29,11.14,579632.0,455052.0,0.785,226278.0,115989.0,692417.0,1.4,0.725,0.0,0.47,1.0,0.0,0.16,0.51,False,default,2.5,False,,,,,3,1.0,0.6788479122444891,3.6e-05,1.7e-05,1.6275635655460936e-19,4.795075704556109e-19,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,1.0,0.2750902046684025,0.2750902046684025,n/a,2026-08-25,2026-08-25,False
GE,LONG,0.27471608821568705,2.7471608821568703,0.0,1.6483,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,4.701690045108168e-18,2e-06,8e-06,4.295957223726238e-37,2.2842622453366152e-20,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,,,,,,,False
CSCO,LONG,0.27369596995617895,2.7369596995617895,0.0,1.6422,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,1e-06,7e-06,7.351450580911595e-34,5.947308296187531e-38,1.475789,1.682822,0,1,0.0,0.145133,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.137418,0.786294,0.0,0.0,,,,,,,False
W,LONG,0.2734013788069827,2.7340137880698268,0.0,1.6404,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.1918224259077068e-11,2.3e-05,2.1e-05,3.542761313016189e-19,1.616354167719136e-08,13.076923,9.285714,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511184,0.627355,0.0,0.0,,,,,,,False
RIOT,LONG,0.27294469270235744,2.7294469270235746,4.73,3.7837,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.0,POSITIVE,retest_and_confirm,6117651.61,21.21,25.0,11.0,17.74,48.19,520976.0,397198.0,0.762,414907.0,154940.0,348327.0,65.8,0.902,0.0,0.84,0.67,1.4,1.55,0.27,False,default,2.5,False,,,,,1,1.0,99.0,0.000113,0.0,0.043656190004582485,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,1.0,0.27294469270235744,0.27294469270235744,n/a,2026-08-25,2026-08-25,False
GDX,LONG,0.269070792417863,2.6907079241786303,7.95,4.2704,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.7,POSITIVE,trend_continuation,105649846.72,105.18,110.0,70.0,4.6,33.43,987828.0,1528604.0,1.547,887928.0,296368.0,1332136.0,73.1,0.493,2.69,0.22,1.0,1.4,1.98,0.66,False,sustained_trend,5.0,False,105.16,92.54,110.0,0.38,1,1.0,99.0,0.0,0.0,0.5497867905243561,0.0,9.018692,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,1.0,0.269070792417863,0.269070792417863,n/a,2026-08-25,2026-08-25,False
BMNR,LONG,0.26217527504507165,2.6217527504507165,8.14,5.0729,poor_rr (1.5:1),"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target, trend_aligned",none,6.6,POSITIVE,pullback_to_support,11612258.8,,30.0,15.0,18.25,40.88,1064882.0,413063.0,0.388,386802.0,180699.0,910444.0,45.6,0.841,2.67,0.18,1.0,1.4,1.89,1.0,False,sustained_trend,5.0,False,25.37,22.33,30.0,1.52,1,1.0,99.0,3.1e-05,0.0,0.027152663940408793,0.0,19.900862,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.525667,0.0,0.0,0.0,1.0,0.26217527504507165,0.26217527504507165,n/a,2026-08-25,2026-08-25,False
HOOD,LONG,0.2573087993886689,2.573087993886689,0.0,1.5439,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,1.9e-05,5.8e-05,2.7254497687711483,2.753639877168458e-08,1.754459,1.411822,0,0,0.0,0.190733,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.768924,0.297928,0.0,0.0,,,,,,,False
RDDT,LONG,0.2554628787052212,2.554628787052212,4.75,4.0823,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.9,NEGATIVE,bounce_and_fail,-12790430.1,,220.0,115.0,37.29,28.23,284692.0,231650.0,0.814,147117.0,60839.0,308386.0,10.0,0.583,0.0,0.98,0.78,1.0,1.95,0.03,False,default,2.5,False,,,,,2,0.7,99.0,5.9e-05,0.0,25777.202674837445,0.0,3.444882,,0,0,0.000188,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.707409,0.0,0.0,0.0,1.0,0.2554628787052212,0.2554628787052212,n/a,2026-08-25,2026-08-25,False
AXP,LONG,0.2533721949455078,2.533721949455078,4.02,3.8329,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.8,NEGATIVE,trend_continuation,-25180225.51,,480.0,300.0,42.4,11.0,143712.0,100811.0,0.701,74016.0,26124.0,144383.0,12.1,0.245,0.0,0.86,0.7,1.4,0.85,0.21,False,default,2.5,False,,,,,1,1.0,99.0,2e-06,0.0,30919.82027360669,0.0,2.781931,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.461472,0.0,0.0,0.0,1.0,0.2533721949455078,0.2533721949455078,n/a,2026-08-25,2026-08-25,False
ORCL,LONG,0.2519459574388987,2.519459574388987,4.54,3.9417,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,ema_pullback,-72707891.56,,200.0,120.0,37.58,17.45,1526198.0,1355623.0,0.888,795243.0,428726.0,1657852.0,75.2,0.693,0.0,0.88,1.0,1.2,1.45,0.0,False,default,2.5,False,,,,,2,1.0,99.0,1.3e-05,3e-06,9.288213694569345e-10,7.327699894821239e-20,5.076336,284.25,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343718,0.515223,0.0,0.0,1.0,0.2519459574388987,0.2519459574388987,n/a,2026-08-25,2026-08-25,False
HPE,LONG,0.24879345872179567,2.4879345872179566,0.0,1.4928,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.494838780692647e-12,4e-06,1.3e-05,2.0240015862061056e-19,8.112755027978915e-08,9.93617,6.447496,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.687636,0.189151,0.0,0.0,,,,,,,False
IREN,LONG,0.24385005542350974,2.4385005542350973,0.0,1.4631,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,4.6e-05,6.8e-05,1.916642217284812e-09,4.000314534839248e-21,1.569347,2.962406,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001979,0.532372,0.0,0.0,,,,,,,False
META,LONG,0.24216935163324138,2.4216935163324136,4.77,3.8618,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.1,POSITIVE,trend_continuation,175956820.65,565.51,750.0,500.0,32.64,11.58,2212261.0,1002089.0,0.453,838324.0,528912.0,1847114.0,51.1,0.349,0.0,0.81,0.71,1.4,1.8,0.06,False,default,2.5,False,,,,,1,1.0,99.0,0.0,0.0,0.0018327907118771678,0.0,1.473193,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.225458,0.0,0.0,0.0,1.0,0.24216935163324138,0.24216935163324138,n/a,2026-08-25,2026-08-25,False
BE,LONG,0.23498880311358095,2.3498880311358095,5.99,3.6319,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,3.3,POSITIVE,flag_breakout,17284541.03,213.1,250.0,80.0,16.99,62.56,438976.0,457406.0,1.042,338275.0,140564.0,417543.0,2.8,0.902,0.0,0.96,1.0,1.6,1.76,0.68,False,default,2.5,False,,,,,1,0.7,99.0,9e-06,0.0,1.5187507596226857e-16,0.0,1.45977,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426065,0.0,0.0,0.0,1.0,0.23498880311358095,0.23498880311358095,n/a,2026-08-25,2026-08-25,False
DRAM,LONG,0.21690031289118106,2.1690031289118106,0.0,1.3014,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.0,0.0,16330.150487934301,3.0058500711037475,1.715447,4.376228,0,0,0.0,0.062382,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.053493,0.164565,0.0,0.0,,,,,,,False
TRGP,SHORT,0.5520719294099317,5.520719294099317,4.32,5.2364,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.9,POSITIVE,bounce_and_fail,6244709.51,290.93,320.0,250.0,9.99,14.07,10206.0,2199.0,0.215,5222.0,1913.0,5270.0,43.8,0.321,0.0,0.58,1.0,1.0,1.72,0.02,False,default,2.5,False,,,,,2,1.0,0.0,0.0,2e-05,0.0,27786.71011198889,,24.152561,0,2,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.506792,0.0,0.0,1.0,0.5520719294099317,0.5520719294099317,n/a,2026-08-25,2026-08-25,False
