ticker,direction,flow_score_raw,flow_score_scaled,price_score,reject_reason,checks_passed,checks_failed
GLNG,LONG,0.8786383700775935,10.0,6,price_validation_failed,"confirmation_volume, pullback_to_ema, trend_aligned","bullish_rejection_wick, bullish_strong_close, healthy_pullback_volume, not_extended, pullback_to_support"
USAR,LONG,0.6653879157396926,4.521806158916269,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema","bullish_rejection_wick, bullish_strong_close, pullback_to_support, trend_aligned"
SPY,LONG,0.6141335827430066,3.2051328968448316,0,weak_bullish_flow,none,"bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_support, trend_aligned"
CRM,LONG,0.5913138686131387,2.6189169481395105,6,price_validation_failed,"bullish_strong_close, healthy_pullback_volume, not_extended, pullback_to_ema","bullish_rejection_wick, confirmation_volume, pullback_to_support, trend_aligned"
SOXS,LONG,0.5564070934812573,1.7221963238703357,5,price_validation_failed,"healthy_pullback_volume, not_extended, pullback_to_ema","bullish_rejection_wick, bullish_strong_close, confirmation_volume, pullback_to_support, trend_aligned"
NEM,LONG,0.5508651329091179,1.579828822858043,3,price_validation_failed,"confirmation_volume, pullback_to_support","bullish_rejection_wick, bullish_strong_close, healthy_pullback_volume, not_extended, pullback_to_ema, trend_aligned"
NFLX,LONG,0.5422944879105013,1.3596574061484665,7,price_validation_failed,"bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema","pullback_to_support, trend_aligned"
SLV,LONG,0.5420480225127893,1.3533259531723019,4,price_validation_failed,"confirmation_volume, healthy_pullback_volume, pullback_to_support","bullish_rejection_wick, bullish_strong_close, not_extended, pullback_to_ema, trend_aligned"
TQQQ,LONG,0.5357018135071837,1.190298103141787,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support","bullish_rejection_wick, bullish_strong_close, pullback_to_ema, trend_aligned"
ORCL,LONG,0.5279213212391723,0.9904249307466552,0,weak_bullish_flow,none,"bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_support, trend_aligned"
NOW,LONG,0.5238483377778596,0.8857940028460526,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema","bullish_rejection_wick, bullish_strong_close, pullback_to_support, trend_aligned"
TSM,LONG,0.5107271502754004,0.5487236374540978,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support","bullish_rejection_wick, bullish_strong_close, pullback_to_ema, trend_aligned"
HOOD,LONG,0.4928344837286418,0.08907868156714181,0,weak_bullish_flow,none,"bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_support, trend_aligned"
BMNR,LONG,0.4893669048391266,0.0,7,price_validation_failed,"bullish_rejection_wick, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema","bullish_strong_close, pullback_to_support, trend_aligned"
XLI,SHORT,0.8719813460972865,10.0,4,price_validation_failed,"confirmation_volume, healthy_pullback_volume, pullback_to_ema","bearish_rejection_wick, bearish_strong_close, not_extended, pullback_to_resistance, trend_aligned"
SPY,SHORT,0.7554235539587421,6.901278902796658,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
XLU,SHORT,0.6803919500726319,4.906542989795368,5,price_validation_failed,"bearish_strong_close, confirmation_volume, healthy_pullback_volume, pullback_to_resistance","bearish_rejection_wick, not_extended, pullback_to_ema, trend_aligned"
CRM,SHORT,0.6492905215193936,4.0797029215095195,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
HPQ,SHORT,0.5636261064021236,1.802290785151046,8,price_validation_failed,"healthy_pullback_volume, not_extended, pullback_to_ema, trend_aligned","bearish_rejection_wick, bearish_strong_close, confirmation_volume, pullback_to_resistance"
ORCL,SHORT,0.5589301338686791,1.6774470583243084,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_ema, pullback_to_resistance, trend_aligned"
CIA,SHORT,0.5560228798995597,1.6001569085732708,7,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, trend_aligned","bearish_rejection_wick, bearish_strong_close, pullback_to_ema, pullback_to_resistance"
PLTR,SHORT,0.530087674365979,0.9106623061730679,6,price_validation_failed,"bearish_strong_close, healthy_pullback_volume, not_extended, pullback_to_ema","bearish_rejection_wick, confirmation_volume, pullback_to_resistance, trend_aligned"
TLT,SHORT,0.5196732540704551,0.6337920661592216,8,price_validation_failed,"bearish_strong_close, confirmation_volume, healthy_pullback_volume, pullback_to_ema, trend_aligned","bearish_rejection_wick, not_extended, pullback_to_resistance"
HIMS,SHORT,0.49583328861725007,0.0,6,price_validation_failed,"bearish_strong_close, healthy_pullback_volume, not_extended, pullback_to_ema","bearish_rejection_wick, confirmation_volume, pullback_to_resistance, trend_aligned"
MU,LONG,6.8227394011081,6.8227394011081,8,watchlist_reeval_failed,"confirmation_volume, not_extended, pullback_to_ema, trend_aligned","bullish_rejection_wick, bullish_strong_close, healthy_pullback_volume, pullback_to_support"
