ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
HNGE,LONG,0.670686913184348,6.70686913184348,7.77,7.0244,poor_rr (1.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.7,NEUTRAL,trend_continuation,,,75.0,35.0,17.89,44.99,19761.0,9488.0,0.48,9047.0,7666.0,12536.0,22.0,0.588,2.73,0.49,1.0,1.4,1.49,0.66,False,sustained_trend,5.0,False,63.62,55.99,75.0,1.49,1,1.0,99.0,0.000121,0.0,165069.2809760527,0.0,2.056,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.4e-05,0.0,0.705486,0.0,0.0,0.0,1.0,0.670686913184348,0.670686913184348,n/a,2026-06-05,2026-06-05,False,
NXE,LONG,0.521516373854376,5.21516373854376,3.21,4.9306,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",6.8,NEUTRAL,trend_continuation,,,15.0,9.0,45.91,12.45,155661.0,81573.0,0.524,78370.0,43653.0,115211.0,53.2,0.705,0.0,0.32,1.0,1.4,0.0,0.48,False,default,2.5,False,,,,,1,1.0,99.0,8.8e-05,0.0,6.311286099756437e-23,0.0,2.32849,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255265,0.0,0.0,0.0,1.0,0.521516373854376,0.521516373854376,n/a,2026-06-05,2026-06-05,False,
EWJ,LONG,0.5065163738543761,5.065163738543761,4.98,4.6866,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,3.3,NEUTRAL,ema_pullback,,,93.0,90.0,2.51,0.79,49493.0,72352.0,1.462,61118.0,20189.0,40538.0,78.6,0.25,1.6,0.65,0.47,1.2,0.1,0.95,False,default,2.5,False,,,,,1,1.0,99.0,8.7e-05,0.0,6.336134194766346e-07,0.0,6.744604,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.377589,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-05,2026-06-05,False,
MRVL,LONG,0.47721032789053486,4.772103278905348,6.06,5.3441,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",continuation_pattern,5.7,NEGATIVE,unknown,-1284377.88,263.24,320.0,130.0,21.46,50.66,903062.0,1044593.0,1.157,959272.0,325220.0,663163.0,100.0,1.105,2.9,0.26,0.85,0.0,1.06,0.99,False,default,2.5,False,,,,,5,1.0,99.0,3.9e-05,0.0,1498618.569874563,0.0,35.285821,4,0,0.774474,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.8e-05,0.0,0.654875,0.0,0.0,0.0,1.0,0.47721032789053486,0.47721032789053486,n/a,2026-06-05,2026-06-05,False,
ACMR,LONG,0.4673269896267149,4.673269896267149,5.92,5.1926,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.4,NEUTRAL,trend_continuation,,,100.0,75.0,31.08,1.69,37023.0,10964.0,0.296,16895.0,13338.0,17754.0,94.1,0.983,2.31,0.98,0.86,1.4,0.08,0.3,False,default,2.5,False,,,,,2,1.0,99.0,0.000219,0.0,2.766476101215195e-06,0.0,154.37931,1,0,0.039691,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.074323,0.0,0.0,0.0,1.0,0.4673269896267149,0.4673269896267149,n/a,2026-06-05,2026-06-05,False,
IOT,LONG,0.44224359182010703,4.42243591820107,3.68,4.5952,price_validation_failed,"confirmation_volume, not_extended, trend_aligned","continuation_pattern, momentum_aligned, room_to_target",6.4,NEUTRAL,unknown,,,38.0,20.0,9.2,42.53,128031.0,72637.0,0.567,124863.0,38438.0,37367.0,63.2,0.695,1.96,0.63,0.0,0.0,0.09,1.0,False,default,2.5,False,,,,,1,1.0,99.0,4e-05,0.0,16981.146250303467,0.0,98.384615,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.298555,0.0,0.0,0.0,1.0,0.44224359182010703,0.44224359182010703,n/a,2026-06-05,2026-06-05,False,
UEC,LONG,0.40797233169297314,4.079723316929732,3.6,4.2599,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.7,NEUTRAL,trend_continuation,,,15.0,10.0,18.58,20.95,156260.0,57684.0,0.369,88040.0,47583.0,78321.0,73.0,0.886,0.0,0.55,1.0,1.4,0.14,0.5,False,default,2.5,False,,,,,1,1.0,99.0,0.000109,0.0,2.9695971650423433e-07,0.0,6.326279,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.481814,0.0,0.0,0.0,1.0,0.40797233169297314,0.40797233169297314,n/a,2026-06-05,2026-06-05,False,
CRWD,LONG,0.40127856915559384,4.012785691555939,5.19,4.8434,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",6.4,NEGATIVE,unknown,-4174833.24,670.8,750.0,350.0,11.77,47.84,234876.0,241912.0,1.03,198999.0,66761.0,211028.0,71.9,0.519,2.85,0.77,1.0,0.0,0.02,0.56,False,default,2.5,False,,,,,8,1.0,0.00328453301628043,2.6e-05,1e-05,224.47860116098263,113906.90855610755,8.200254,1,1,0.468715,0.053927,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.374298,0.204108,0.0,0.0,1.0,0.40127856915559384,0.40127856915559384,n/a,2026-06-05,2026-06-05,False,2.084899
GEV,LONG,0.40109646156005935,4.010964615600593,2.21,4.0085,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.7,NEUTRAL,unknown,,,1000.0,900.0,7.11,3.6,99286.0,131289.0,1.322,98532.0,28066.0,103977.0,49.7,0.506,0.0,0.37,1.0,0.0,0.34,0.5,False,default,2.5,False,,,,,8,1.0,73.32576444778685,3.8e-05,6e-06,480493.8455963072,19658.595415194868,7.809987,1,1,0.37188,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.48716,0.116133,0.0,0.0,1.0,0.40109646156005935,0.40109646156005935,n/a,2026-06-05,2026-06-05,False,2.519703
COST,LONG,0.39624697926080715,3.9624697926080716,4.34,4.1232,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,4.2,POSITIVE,pullback_to_support,76620639.66,971.98,1000.0,800.0,2.89,17.68,161354.0,172957.0,1.072,180098.0,50259.0,103954.0,50.8,0.227,0.0,0.58,0.72,1.4,1.16,0.48,False,default,2.5,False,,,,,6,1.0,99.0,1.5e-05,0.0,174172.6746231479,0.0,2.133285,2,0,0.011417,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.533722,0.0,0.0,0.0,1.0,0.39624697926080715,0.39624697926080715,n/a,2026-06-05,2026-06-05,False,
FICO,LONG,0.39356757025423567,3.9356757025423565,2.99,4.0248,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEUTRAL,ema_pullback,,,1200.0,1000.0,5.51,12.07,9601.0,8839.0,0.921,7696.0,6008.0,4736.0,70.1,0.571,0.0,0.71,1.0,1.2,0.03,0.05,False,default,2.5,False,,,,,1,1.0,99.0,3.6e-05,0.0,683901.4678051339,0.0,19.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.7e-05,0.0,0.661145,0.0,0.0,0.0,1.0,0.39356757025423567,0.39356757025423567,n/a,2026-06-05,2026-06-05,False,
AAPL,LONG,0.39309263185725035,3.9309263185725034,0.0,2.3586,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,3.93062526362451e-08,1e-06,1e-06,7.03953883936658e-06,127.92473692804641,33.360396,3,1,0.507711,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.528441,0.543557,0.0,0.0,,,,,,,False,52.01658
