ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
PBR,LONG,0.36063529148274914,3.6063529148274913,6.23,4.6722,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,POSITIVE,trend_continuation,14288388.49,18.6,20.0,10.0,7.53,46.24,911444.0,941439.0,1.033,471221.0,199324.0,1182338.0,27.9,0.318,1,1.0,99.0,7e-06,0.0,349307.10602350195,0.0,2.11897,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.239227,0.0,0.0,0.0,False,1.67,0.92,1.0,1.4,0.84,0.41,False,sustained_trend,5.0,False,1.0,0.36063529148274914,0.36063529148274914,n/a,2026-08-24,2026-08-24,,,,
COST,LONG,0.36038219891520923,3.603821989152092,4.27,4.2229,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.7,NEGATIVE,support_ema_confluence,-18540776.54,967.92,1000.0,900.0,3.31,7.02,154839.0,175456.0,1.133,178060.0,38256.0,113979.0,67.0,0.234,7,1.0,1.1680896739814629e-07,1.2e-05,3e-06,9.778458943945696e-09,0.2092831389951333,2.845185,3.238201,2,0,0.04091,0.080698,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415256,0.686156,0.0,0.0,False,0.0,0.65,0.3,1.6,1.6,0.12,False,default,2.5,False,1.0,0.36038219891520923,0.36038219891520923,n/a,2026-08-24,2026-08-24,,,,
RDDT,LONG,0.3575797198745742,3.575797198745742,3.31,4.0409,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEGATIVE,bounce_and_fail,-13947918.6,151.72,220.0,115.0,45.0,24.2,272153.0,227552.0,0.836,140625.0,59054.0,300026.0,4.9,0.57,1,1.0,99.0,3.3e-05,0.0,586975.75766898,0.0,4.672897,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.9e-05,0.0,0.707403,0.0,0.0,0.0,False,0.0,0.66,1.0,1.0,0.65,0.0,False,default,2.5,False,1.0,0.3575797198745742,0.3575797198745742,n/a,2026-08-24,2026-08-24,,,,
MOD,LONG,0.3528174969002224,3.528174969002224,2.28,3.5081,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.3,POSITIVE,unknown,529516.12,190.98,250.0,160.0,30.86,16.25,11169.0,8165.0,0.731,8736.0,3181.0,7417.0,26.4,0.702,1,1.0,99.0,5.8e-05,0.0,5.325515997298607e-24,0.0,5.641026,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.596226,0.0,0.0,0.0,False,0.0,0.63,1.0,0.0,0.53,0.12,False,default,2.5,False,1.0,0.3528174969002224,0.3528174969002224,n/a,2026-08-24,2026-08-24,,,,
BR,LONG,0.34430263505798364,3.4430263505798364,6.8,4.6015,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,POSITIVE,trend_continuation,1509381.66,184.79,190.0,170.0,2.81,8.01,5412.0,3502.0,0.647,5214.0,14.0,3686.0,25.0,0.32,1,0.7,99.0,7.7e-05,0.0,409.0800187310261,0.0,13.993007,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447059,0.0,0.0,0.0,False,2.51,0.43,0.7,1.4,1.77,0.0,False,sustained_trend,5.0,False,1.0,0.34430263505798364,0.34430263505798364,n/a,2026-08-24,2026-08-24,,,,
CLF,LONG,0.34068282928693133,3.406828292869313,4.24,4.2554,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,POSITIVE,ema_pullback,1504406.92,11.24,15.0,8.0,33.57,28.76,451708.0,241149.0,0.534,228981.0,64816.0,399060.0,43.2,0.661,1,1.0,99.0,0.000118,0.0,7.834150751831058e-66,0.0,3.225101,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,False,0.0,0.83,1.0,1.2,0.82,0.38,False,default,2.5,False,1.0,0.34068282928693133,0.34068282928693133,n/a,2026-08-24,2026-08-24,,,,
FN,LONG,0.3357207794092292,3.3572077940922918,1.7,3.8286,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.2,NEGATIVE,unknown,-1821623.52,,450.0,400.0,6.49,5.35,10739.0,9843.0,0.917,5500.0,7235.0,7847.0,17.7,0.643,3,1.0,99.0,3.3e-05,1.7e-05,1.3357883017043456e-18,1.4239429933264185e-37,1.549911,84.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534261,0.541302,0.0,0.0,False,0.0,0.28,1.0,0.0,0.17,0.26,False,default,2.5,False,1.0,0.3357207794092292,0.3357207794092292,n/a,2026-08-24,2026-08-24,,,,
DELL,LONG,0.3096892167932124,3.0968921679321237,4.14,3.2704,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",2.4,POSITIVE,ema_pullback,5180123.04,435.48,450.0,100.0,3.33,77.04,290180.0,354110.0,1.22,234964.0,49515.0,359811.0,78.8,0.8,2,1.0,99.0,1.5e-05,0.0,0.0017681345908664697,0.0,19.621951,,2,0,6e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427851,0.0,0.0,0.0,False,1.52,0.86,0.1,1.2,0.35,0.12,False,default,2.5,False,1.0,0.3096892167932124,0.3096892167932124,n/a,2026-08-24,2026-08-24,,,,
CORZ,LONG,0.3079254464317215,3.0792544643172146,2.74,3.2016,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.2,POSITIVE,bounce_and_fail,1416950.89,17.55,30.0,12.0,70.94,31.62,1014399.0,451425.0,0.445,721195.0,119138.0,625491.0,4.8,0.734,1,1.0,99.0,0.000199,0.0,0.0031969138176622205,0.0,298.507463,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013224,0.0,0.0,0.0,False,0.0,0.36,1.0,1.0,0.31,0.07,False,default,2.5,False,1.0,0.3079254464317215,0.3079254464317215,n/a,2026-08-24,2026-08-24,,,,
ON,LONG,0.30525244206184604,3.0525244206184605,1.44,3.5783,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.1,NEGATIVE,unknown,-3159802.99,71.97,145.0,50.0,101.47,30.53,157930.0,124328.0,0.787,100772.0,33482.0,148004.0,34.1,0.541,1,1.0,99.0,4.2e-05,0.0,4.1042111399927874e-20,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,False,0.0,0.2,1.0,0.0,0.21,0.03,False,default,2.5,False,1.0,0.30525244206184604,0.30525244206184604,n/a,2026-08-24,2026-08-24,,,,
ETSY,LONG,0.3017429556051912,3.017429556051912,6.05,4.2837,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.8,POSITIVE,retest_and_confirm,6326827.52,85.6,90.0,35.0,5.13,59.11,89069.0,58974.0,0.662,65464.0,9100.0,73479.0,11.1,0.446,1,1.0,99.0,4.7e-05,0.0,2.468135196140781e-43,0.0,13.513966,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.114661,0.0,0.0,0.0,False,1.69,0.76,0.08,1.4,1.97,0.15,False,sustained_trend,5.0,False,1.0,0.3017429556051912,0.3017429556051912,n/a,2026-08-24,2026-08-24,,,,
SE,LONG,0.29861252916398656,2.9861252916398655,5.74,3.8751,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.3,POSITIVE,ema_pullback,874647.7,116.0,120.0,100.0,3.45,13.79,145055.0,94016.0,0.648,61941.0,52571.0,124559.0,8.5,0.412,1,1.0,99.0,8e-06,0.0,2.361115960376177e-08,0.0,3.343949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447862,0.0,0.0,0.0,False,1.96,0.96,1.0,1.2,0.62,0.0,False,default,2.5,False,1.0,0.29861252916398656,0.29861252916398656,n/a,2026-08-24,2026-08-24,,,,
GLD,LONG,0.29381415720328663,2.9381415720328663,7.82,4.5751,poor_rr (0.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.8,POSITIVE,trend_continuation,2283112366.62,424.51,445.0,325.0,4.78,23.48,4091949.0,2377189.0,0.581,2225157.0,1895165.0,2348816.0,66.7,0.262,2,1.0,5.605831977843166e-05,1.3e-05,4e-06,22.36631347572425,398982.94426458445,1.73535,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.372487,0.483951,0.0,0.0,False,2.41,0.34,1.0,1.4,1.7,0.97,False,sustained_trend,5.0,False,1.0,0.29381415720328663,0.29381415720328663,n/a,2026-08-24,2026-08-24,424.71,395.99,445.0,0.71
FSLR,LONG,0.2906776584308926,2.906776584308926,1.67,3.3344,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.9,NEGATIVE,unknown,-27933471.08,209.77,410.0,180.0,95.39,14.22,350519.0,232239.0,0.663,94686.0,19830.0,468242.0,10.1,0.496,2,0.7,99.0,2.9e-05,0.0,0.0006810437975701279,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,False,0.0,0.57,1.0,0.0,0.1,0.0,False,default,2.5,False,1.0,0.2906776584308926,0.2906776584308926,n/a,2026-08-24,2026-08-24,,,,
GDX,LONG,0.28969611735710654,2.896961173571065,7.19,4.3255,poor_rr (0.6:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.6,POSITIVE,trend_continuation,32177611.01,,110.0,70.0,6.93,31.95,959965.0,1499138.0,1.562,847215.0,282499.0,1329389.0,79.7,0.511,1,1.0,99.0,0.0,0.0,6.26080794872512,0.0,9.018692,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,False,2.54,0.26,1.0,1.4,1.77,0.22,False,sustained_trend,5.0,False,1.0,0.28969611735710654,0.28969611735710654,n/a,2026-08-24,2026-08-24,102.87,90.53,110.0,0.58
HUM,LONG,0.28870704668650815,2.8870704668650813,5.93,4.6225,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.0,NEGATIVE,ema_pullback,-226249.34,381.9,400.0,220.0,4.74,42.39,64804.0,50917.0,0.786,24865.0,20828.0,70028.0,54.3,0.504,1,1.0,99.0,6e-06,0.0,206973.26126021604,0.0,1.278912,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.541745,0.0,0.0,0.0,False,1.59,0.97,1.0,1.2,0.99,0.18,False,default,2.5,False,1.0,0.28870704668650815,0.28870704668650815,n/a,2026-08-24,2026-08-24,,,,
IBIT,LONG,0.28784622313247854,2.8784622313247854,0.0,1.7271,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.936280443085193,2.7e-05,2.8e-05,259.1898936661676,276.82933631732783,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
WDC,LONG,0.28440227470849544,2.8440227470849546,3.49,3.689,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEGATIVE,pullback_to_support,-5420625.96,,700.0,90.0,59.82,79.45,158031.0,250290.0,1.584,132272.0,49932.0,226117.0,6.8,0.696,4,0.7,99.0,2.7e-05,0.0,506675.05241353094,0.0,3.944494,,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.717478,0.0,0.0,0.0,False,0.0,0.55,1.0,1.4,0.37,0.17,False,default,2.5,False,1.0,0.28440227470849544,0.28440227470849544,n/a,2026-08-24,2026-08-24,,,,
AMAT,LONG,0.2836787697943306,2.836787697943306,3.5,3.7684,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.5,NEGATIVE,bounce_and_fail,-8117013.13,,500.0,400.0,2.63,17.89,205820.0,299534.0,1.455,145788.0,82695.0,276871.0,35.2,0.552,2,1.0,99.0,5e-06,2e-06,1.170197289579293e-06,6.343287595583143e-19,2.635701,1.440613,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.399929,0.338309,0.0,0.0,False,0.0,0.61,1.0,1.0,0.63,0.27,False,default,2.5,False,1.0,0.2836787697943306,0.2836787697943306,n/a,2026-08-24,2026-08-24,,,,
SNOW,LONG,0.2828791139221729,2.828791139221729,5.79,4.0714,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.6,POSITIVE,ema_pullback,5466937.21,326.47,360.0,160.0,10.22,51.01,260268.0,239991.0,0.922,104691.0,39547.0,356021.0,69.1,0.709,2,1.0,99.0,1e-05,0.0,6.579844512221909e-16,0.0,21.907895,,0,0,2.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.497866,0.0,0.0,0.0,False,2.32,0.67,0.28,1.2,1.25,0.07,False,default,2.5,False,1.0,0.2828791139221729,0.2828791139221729,n/a,2026-08-24,2026-08-24,,,,
OKTA,LONG,0.28272702806416994,2.8272702806416996,2.75,3.4386,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.0,NEGATIVE,ema_pullback,-735403.32,130.75,160.0,50.0,22.48,61.72,75508.0,98809.0,1.309,70445.0,9706.0,94166.0,83.1,0.729,1,1.0,99.0,2.3e-05,0.0,0.0019751615598118067,0.0,1.663158,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.172131,0.0,0.0,0.0,False,0.0,0.37,1.0,1.2,0.11,0.07,False,default,2.5,False,1.0,0.28272702806416994,0.28272702806416994,n/a,2026-08-24,2026-08-24,,,,
RIOT,LONG,0.2811715952390955,2.811715952390955,4.22,3.5119,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,ema_pullback,3656249.52,20.21,30.0,11.0,48.37,45.6,507761.0,379958.0,0.748,392448.0,153497.0,341774.0,72.9,0.919,1,1.0,99.0,0.000114,0.0,0.49714366751348243,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,False,0.0,0.97,0.87,1.2,1.09,0.1,False,default,2.5,False,1.0,0.2811715952390955,0.2811715952390955,n/a,2026-08-24,2026-08-24,,,,
GE,LONG,0.27495981353333165,2.7495981353333168,0.0,1.6498,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.701690045108126e-18,2e-06,7e-06,4.892107922061244e-36,2.601249696984618e-19,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
RKLB,LONG,0.274909380358389,2.7490938035838903,1.71,3.0875,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-3541420.92,69.19,90.0,60.0,30.0,13.33,560497.0,444857.0,0.794,205887.0,111765.0,687702.0,0.0,0.716,3,1.0,0.6788479122444796,3.4e-05,1.6e-05,1.8534208321934703e-18,5.460489157477091e-18,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,False,0.0,0.54,1.0,0.0,0.05,0.12,False,default,2.5,False,1.0,0.274909380358389,0.274909380358389,n/a,2026-08-24,2026-08-24,,,,
XLE,LONG,0.269740873343453,2.69740873343453,0.0,1.6184,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.6517548545836136,6e-06,1.2e-05,8.080583429763607e-10,1.2398194463662334e-09,3.122525,3.255238,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.431201,0.473801,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.2673555150531815,2.673555150531815,0.0,1.6041,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.1077237245060094,4e-06,7.1e-05,56.681077694161445,105.23415887091701,26.31016,12.278599,0,0,0.0,0.659358,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.34783,0.320906,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
