ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
EXE,LONG,0.6459167193440549,6.45916719344055,1.79,5.1666,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.0,NEUTRAL,unknown,,,120.0,85.0,35.17,4.26,81523.0,105249.0,1.291,64001.0,51675.0,71096.0,44.7,0.321,0.0,0.09,1.0,0.0,0.14,0.55,False,default,2.5,False,2,1.0,99.0,0.000283,0.0,747264.0975614119,0.0,49.653854,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.236412,0.0,0.0,0.0,1.0,0.6459167193440549,0.6459167193440549,n/a,2026-06-09,2026-06-09,False,,,,,
CROX,LONG,0.5436894913827464,5.436894913827464,7.69,6.3654,poor_rr (0.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.7,NEUTRAL,trend_continuation,,,135.0,115.0,5.66,9.99,33234.0,26886.0,0.809,31141.0,5534.0,23445.0,59.4,0.483,2.52,0.42,1.0,1.4,1.76,0.59,False,sustained_trend,5.0,False,1,0.7,99.0,0.000118,0.0,245696.55401208872,0.0,1.099217,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.4e-05,0.0,0.59169,0.0,0.0,0.0,1.0,0.5436894913827464,0.5436894913827464,n/a,2026-06-09,2026-06-09,False,127.77,112.44,135.0,0.47,
CRSR,LONG,0.521516373854376,5.21516373854376,5.16,5.3156,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,ema_pullback,,,12.5,5.0,48.63,40.55,63145.0,37771.0,0.598,51910.0,38949.0,10057.0,71.3,0.845,1.99,0.74,1.0,1.2,0.22,0.01,False,default,2.5,False,1,1.0,99.0,0.000279,0.0,5.340668862818338e-10,0.0,1305.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48898,0.0,0.0,0.0,1.0,0.521516373854376,0.521516373854376,n/a,2026-06-09,2026-06-09,False,,,,,
HNGE,LONG,0.5065163738543761,5.065163738543761,6.73,5.7316,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.9,NEUTRAL,trend_continuation,,,75.0,35.0,19.46,44.25,22269.0,11530.0,0.518,11600.0,9649.0,12550.0,10.5,0.546,2.72,0.64,0.3,1.4,1.23,0.44,False,sustained_trend,5.0,False,1,1.0,99.0,0.000121,0.0,2.233119241618813,0.0,2.056,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705486,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-09,2026-06-09,False,,,,,
RL,LONG,0.5065163738543761,5.065163738543761,5.32,5.1086,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.9,NEUTRAL,ema_pullback,,,400.0,300.0,2.26,23.31,3772.0,4523.0,1.199,4216.0,2035.0,2044.0,33.1,0.35,1.78,0.16,0.0,1.2,1.88,0.3,False,default,2.5,False,1,1.0,99.0,4e-05,0.0,4.439196916492537e-30,0.0,27.454545,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.453938,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-09,2026-06-09,False,,,,,
ALHC,LONG,0.4808020881400903,4.808020881400903,5.42,4.93,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.5,NEUTRAL,retest_and_confirm,,,20.0,12.5,4.17,34.9,27495.0,2810.0,0.102,8240.0,9943.0,12122.0,92.4,0.658,0.0,0.17,1.0,1.4,1.85,1.0,False,consolidation_break,3.0,False,1,0.7,99.0,0.000171,0.0,1.5485159612142225e-19,0.0,64.655172,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.396701,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-06-09,2026-06-09,False,,,,,
SOXX,LONG,0.47944298796898077,4.794429879689808,6.76,5.6252,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.0,NEGATIVE,ema_pullback,-77883657.3,,600.0,500.0,6.73,11.05,94172.0,289983.0,3.079,181374.0,58007.0,144774.0,100.0,0.601,2.35,0.82,0.57,1.2,0.83,1.0,False,default,2.5,False,2,1.0,66.32591414899443,0.000269,4.9e-05,2975762.4645316834,44865.758771857036,12.290323,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.9e-05,1e-06,0.552636,0.49206,0.0,0.0,1.0,0.47944298796898077,0.47944298796898077,n/a,2026-06-09,2026-06-09,False,,,,,20.0
MRVL,LONG,0.4780461219325761,4.780461219325761,5.34,4.6522,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",3.3,POSITIVE,unknown,43810833.06,266.28,300.0,130.0,12.41,51.29,901702.0,989361.0,1.097,827320.0,368010.0,695733.0,98.0,1.037,2.8,0.46,0.66,0.0,0.57,0.86,False,default,2.5,False,10,1.0,99.0,6.2e-05,8e-06,71079.21529160991,6.135094718380483,24.079355,5,0,0.072914,0.355284,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.188037,0.620709,0.0,0.0,1.0,0.4780461219325761,0.4780461219325761,n/a,2026-06-09,2026-06-09,False,,,,,39.6875
ACMR,LONG,0.46489752830720815,4.648975283072081,5.91,5.1575,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.3,NEUTRAL,ema_pullback,,,100.0,75.0,22.96,7.78,36673.0,10651.0,0.29,15773.0,13692.0,17859.0,96.1,1.006,2.48,0.79,0.5,1.2,0.74,0.21,False,default,2.5,False,2,1.0,99.0,0.000246,0.0,3.7425927929003794e-11,0.0,154.37931,1,0,0.039691,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.074323,0.0,0.0,0.0,1.0,0.46489752830720815,0.46489752830720815,n/a,2026-06-09,2026-06-09,False,,,,,
CPNG,LONG,0.4180925618044024,4.180925618044024,4.73,4.3495,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.2,POSITIVE,bounce_and_fail,6724473.0,15.83,25.0,15.0,57.13,5.72,644388.0,171319.0,0.266,279933.0,152593.0,383181.0,93.3,0.602,0.0,0.73,1.0,1.0,1.0,1.0,False,default,2.5,False,1,1.0,99.0,5.7e-05,0.0,1.4795564817315177e-10,0.0,11.44763,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.4180925618044024,0.4180925618044024,n/a,2026-06-09,2026-06-09,False,,,,,
