ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
DKS,LONG,0.655941095833104,6.55941095833104,1.67,4.8207,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,240.0,195.0,21.81,1.03,8599.0,17909.0,2.083,10485.0,7345.0,8678.0,76.3,0.447,0.0,0.25,1.0,0.0,0.14,0.28,False,default,2.5,False,1,1.0,99.0,5.1e-05,0.0,652209.4166652543,0.0,127.290909,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.044698,0.0,0.0,0.0,1.0,0.655941095833104,0.655941095833104,n/a,2026-07-31,2026-07-31,False,
THC,LONG,0.5190761628323539,5.190761628323539,5.95,5.3804,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.0,NEUTRAL,trend_continuation,,,260.0,185.0,2.66,26.96,19413.0,24569.0,1.266,32327.0,3330.0,8325.0,26.3,0.379,2.6,0.37,0.16,1.4,1.34,0.08,False,sustained_trend,5.0,False,2,1.0,99.0,6.1e-05,0.0,2.619207006496264,0.0,46.310185,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.578988,0.0,0.0,0.0,1.0,0.5190761628323539,0.5190761628323539,n/a,2026-07-31,2026-07-31,False,
MOD,LONG,0.4965599374314799,4.965599374314799,4.18,5.0568,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,6.6,NEUTRAL,unknown,,,300.0,160.0,49.16,20.45,22494.0,11314.0,0.503,23751.0,1460.0,8597.0,64.3,0.828,0.0,0.42,1.0,1.4,0.81,0.55,False,default,2.5,False,1,1.0,99.0,6e-05,0.0,569991.6911937793,0.0,5.641026,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.3e-05,0.0,0.596226,0.0,0.0,0.0,1.0,0.4965599374314799,0.4965599374314799,n/a,2026-07-31,2026-07-31,False,
AMKR,LONG,0.4150504797523706,4.1505047975237055,2.74,3.9573,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",5.3,NEUTRAL,unknown,,,70.0,45.0,39.39,10.39,80390.0,57696.0,0.718,58903.0,20718.0,58465.0,76.6,0.923,0.0,0.3,1.0,0.0,0.68,0.76,False,default,2.5,False,4,1.0,2.837003484716205e-46,0.00019,6.4e-05,3.6782397835181294e-54,3.8895684866098175e-08,3.378687,1,0,0.020368,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.422662,0.007573,0.0,0.0,1.0,0.4150504797523706,0.4150504797523706,n/a,2026-07-31,2026-07-31,False,1.820363
TLN,LONG,0.3673717795869908,3.673717795869908,3.78,3.9509,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,pullback_to_support,,,370.0,330.0,10.73,1.24,54979.0,40419.0,0.735,25649.0,14332.0,55417.0,94.9,0.671,0.0,0.51,0.99,1.4,0.77,0.1,False,default,2.5,False,1,1.0,99.0,0.000111,0.0,126281.55762268807,0.0,16.322581,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.361122,0.0,0.0,0.0,1.0,0.3673717795869908,0.3673717795869908,n/a,2026-07-31,2026-07-31,False,
BKNG,LONG,0.3615026151365965,3.615026151365965,4.97,4.4985,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.0,NEGATIVE,bounce_and_fail,-443357.97,193.59,200.0,176.0,3.34,9.06,335566.0,288934.0,0.861,52304.0,118238.0,453958.0,89.9,0.45,1.87,0.48,0.43,1.0,1.08,0.12,False,default,2.5,False,1,1.0,99.0,1.4e-05,0.0,1848394.287943745,0.0,1.046376,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.413186,0.0,0.0,0.0,1.0,0.3615026151365965,0.3615026151365965,n/a,2026-07-31,2026-07-31,False,
KLAC,LONG,0.35982823959154886,3.5982823959154886,0.0,2.159,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,0.7936835719631775,6e-06,8e-06,2.2901876622461815e-32,4.328275920934206e-32,1204.0,3,1,0.480057,0.458439,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.655207,0.607306,0.0,0.0,,,,,,,False,583.0
PG,LONG,0.35604471951921296,3.5604471951921295,3.74,4.6022,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.5,NEGATIVE,pullback_to_support,-3571417.98,,160.0,130.0,11.2,9.65,215870.0,144776.0,0.671,112259.0,112897.0,135490.0,65.0,0.232,0.0,0.6,0.87,1.4,0.55,0.33,False,default,2.5,False,2,1.0,3.036015191156385e-34,5e-06,3e-06,7.311648347584925e-50,2.4083042696502444e-16,1.330232,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397151,0.533855,0.0,0.0,1.0,0.35604471951921296,0.35604471951921296,n/a,2026-07-31,2026-07-31,False,1.679167
SOXS,LONG,0.351348505999529,3.51348505999529,4.66,4.1347,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned",4.9,NEUTRAL,retest_and_confirm,,,80.0,45.0,51.09,15.01,64632.0,51701.0,0.8,101473.0,7550.0,7310.0,100.0,2.199,0.0,0.7,1.0,1.4,0.55,1.0,False,default,2.5,False,2,1.0,99.0,0.00097,0.0,15365.606328597249,0.0,1.680098,2,0,0.076927,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.489352,0.0,0.0,0.0,1.0,0.351348505999529,0.351348505999529,n/a,2026-07-31,2026-07-31,False,
MSTR,LONG,0.3349318025519248,3.349318025519248,2.89,4.0817,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.7,NEGATIVE,unknown,-7097038.83,,100.0,50.0,8.92,45.54,1364718.0,1272393.0,0.932,1036831.0,452072.0,1148208.0,57.3,0.758,0.0,0.67,1.0,0.0,0.48,0.74,False,default,2.5,False,2,1.0,99.0,5.2e-05,0.0,316900.9951573633,0.0,6.317556,0,0,1.9e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.003118,0.0,0.0,0.0,1.0,0.3349318025519248,0.3349318025519248,n/a,2026-07-31,2026-07-31,False,
