ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
MRVL,LONG,0.3918448372719099,3.918448372719099,6.17,4.6302,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.1,POSITIVE,trend_continuation,2497108.14,168.91,180.0,75.0,6.48,55.63,606911.0,805707.0,1.328,368272.0,486444.0,557902.0,100.0,0.898,10,1.0,2.163333281915401,4.3e-05,2e-05,46080.25305055139,14200.38648560344,13.36178,3,1,0.41228,0.637549,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.654919,0.118098,0.0,0.0,False,2.82,0.51,0.0,1.4,1.31,0.14,False,sustained_trend,5.0,False,1.0,0.3918448372719099,0.3918448372719099,n/a,2026-05-06,2026-05-06,15.880033,,,,
BG,LONG,0.39126119558411104,3.9126119558411103,4.76,5.0643,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",8.4,NEUTRAL,ema_pullback,,,160.0,120.0,27.7,4.22,26571.0,7042.0,0.265,4525.0,8496.0,20592.0,50.8,0.329,1,1.0,99.0,1.1e-05,0.0,269682.9221259257,0.0,2.222222,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.552309,0.0,0.0,0.0,False,1.59,0.98,0.58,1.2,0.35,0.05,False,default,2.5,False,1.0,0.39126119558411104,0.39126119558411104,n/a,2026-05-06,2026-05-06,,,,,
FXI,LONG,0.39097321019010506,3.9097321019010507,5.5,4.7249,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.6,POSITIVE,retest_and_confirm,11280193.38,37.35,40.0,36.0,7.08,3.63,2113378.0,2289692.0,1.083,896136.0,1971013.0,1535921.0,25.1,0.222,1,1.0,99.0,0.000254,0.0,4.9493559140442746e-14,0.0,4.633136,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448939,0.0,0.0,0.0,False,0.0,0.54,1.0,1.4,1.91,0.65,False,consolidation_break,3.0,False,1.0,0.39097321019010506,0.39097321019010506,n/a,2026-05-06,2026-05-06,,,,,
NOK,LONG,0.3653701392728471,3.653701392728471,0.0,2.1922,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.45891867657003976,1.3e-05,1.1e-05,7359.679984060655,32074.005089820865,30.2612,2,1,0.110384,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.556028,0.651732,0.0,0.0,False,,,,,,,,,,,,,,,,,39.515528,,,,
LRCX,LONG,0.33827728644275107,3.3827728644275106,0.0,2.0297,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.8864350538164536,3e-06,3e-06,414679.44576810277,935611.5690207505,25.027419,1,0,0.460952,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,2e-06,0.491977,0.745201,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,
SNDK,LONG,0.33440070572899677,3.344007057289968,7.85,5.667,poor_rr (0.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.2,NEGATIVE,trend_continuation,-1389183.48,1375.8,1450.0,250.0,5.53,81.8,318955.0,375520.0,1.177,295407.0,121823.0,277245.0,44.2,1.003,2,1.0,99.0,3.3e-05,0.0,204704.92645958866,0.0,27.00641,1,0,0.290022,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.273399,0.0,0.0,0.0,False,2.95,0.2,1.0,1.4,1.66,0.64,False,sustained_trend,5.0,False,1.0,0.33440070572899677,0.33440070572899677,n/a,2026-05-06,2026-05-06,,1374.0,1209.12,1450.0,0.46
GDX,LONG,0.3278720852059578,3.278720852059578,5.77,4.6704,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,6.5,POSITIVE,flag_breakout,12940064.56,91.74,100.0,75.0,9.0,18.25,927834.0,1004494.0,1.083,416829.0,555837.0,959662.0,49.1,0.442,1,1.0,99.0,0.0,0.0,734721.4404858296,0.0,12.290698,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.459464,0.0,0.0,0.0,False,0.0,0.96,1.0,1.6,1.65,0.56,False,default,2.5,False,1.0,0.3278720852059578,0.3278720852059578,n/a,2026-05-06,2026-05-06,,,,,
GLW,LONG,0.3173688559014182,3.1736885590141823,7.3,4.1168,"wall_proximity (0.0%, 0.0 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,1.7,POSITIVE,trend_continuation,25438586.96,184.88,185.0,120.0,0.04,35.11,235479.0,162833.0,0.691,168271.0,76765.0,153276.0,85.8,0.703,3,0.7,99.0,1.7e-05,0.0,0.0018307377498653658,0.0,2.559222,1,0,0.603926,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.41026,0.0,0.0,0.0,False,1.77,0.6,1.0,1.4,1.53,1.0,False,sustained_trend,5.0,False,1.0,0.3173688559014182,0.3173688559014182,n/a,2026-05-06,2026-05-06,,,,,
ORCL,LONG,0.3171814580715463,3.1718145807154627,6.42,4.6319,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.6,NEGATIVE,ema_pullback,-13903338.24,,200.0,150.0,3.94,22.05,1332997.0,1103512.0,0.828,639368.0,619525.0,1177616.0,72.9,0.572,2,1.0,99.0,3e-06,0.0,12952.478942814558,0.0,9.145833,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.86794,0.0,0.0,0.0,False,2.06,0.03,1.0,1.2,1.95,0.18,False,default,2.5,False,1.0,0.3171814580715463,0.3171814580715463,n/a,2026-05-06,2026-05-06,,,,,
STX,LONG,0.3082999935555515,3.082999935555515,6.71,4.5145,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.8,NEUTRAL,trend_continuation,,,900.0,200.0,15.95,74.23,91729.0,108351.0,1.181,69375.0,42005.0,88700.0,83.8,0.783,1,1.0,99.0,1e-06,0.0,9238.939928226575,0.0,77.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.66639,0.0,0.0,0.0,False,3.0,0.15,0.0,1.4,1.79,0.37,False,sustained_trend,5.0,False,1.0,0.3082999935555515,0.3082999935555515,n/a,2026-05-06,2026-05-06,,,,,
ANET,LONG,0.30666711238436284,3.066671123843628,0.0,1.84,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,7e-06,6e-06,936177.7784056826,891.4858004933453,43.862573,0,0,0.0,0.000235,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.039084,0.431896,0.0,0.0,False,,,,,,,,,,,,,,,,,47.045886,,,,
SEDG,LONG,0.3066479009804503,3.066479009804503,5.03,4.1422,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.5,NEUTRAL,retest_and_confirm,,,70.0,20.0,71.11,51.11,116705.0,89359.0,0.766,68166.0,48078.0,89820.0,10.0,0.81,1,1.0,99.0,0.000135,0.0,1247.8713829930657,0.0,63.217391,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.234701,0.0,0.0,0.0,False,0.0,0.78,1.0,1.4,0.86,1.0,False,default,2.5,False,1.0,0.3066479009804503,0.3066479009804503,n/a,2026-05-06,2026-05-06,,,,,
FTNT,LONG,0.29645020375673803,2.9645020375673803,5.78,4.2963,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,NEUTRAL,trend_continuation,,,100.0,80.0,11.5,10.8,81823.0,116952.0,1.429,55249.0,64466.0,79060.0,84.7,0.542,1,1.0,99.0,7e-06,0.0,5.048330258180215e-12,0.0,8.419355,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.439968,0.0,0.0,0.0,False,1.71,0.68,0.0,1.4,1.85,0.14,False,sustained_trend,5.0,False,1.0,0.29645020375673803,0.29645020375673803,n/a,2026-05-06,2026-05-06,,,,,
FIG,LONG,0.29270659799515863,2.9270659799515863,4.63,3.6325,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.9,POSITIVE,ema_pullback,1409439.84,19.25,25.0,17.5,29.77,9.16,260584.0,153103.0,0.588,141178.0,128984.0,143525.0,97.9,1.094,2,1.0,99.0,0.00013,0.0,1.8677348091868496e-11,0.0,2.938552,0,0,0.012092,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.166533,0.0,0.0,0.0,False,0.0,0.97,1.0,1.2,1.31,0.15,False,default,2.5,False,1.0,0.29270659799515863,0.29270659799515863,n/a,2026-05-06,2026-05-06,,,,,
CIFR,LONG,0.2911380562591365,2.9113805625913654,6.47,4.1767,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.9,POSITIVE,unknown,9710038.22,,25.0,12.0,15.47,44.57,906444.0,486876.0,0.537,356069.0,277877.0,759374.0,5.3,0.983,1,1.0,99.0,5.8e-05,0.0,30286.792362912587,0.0,15.957143,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.140433,0.0,0.0,0.0,False,1.7,0.28,1.0,1.2,1.56,0.73,False,consolidation_break,3.0,False,1.0,0.2911380562591365,0.2911380562591365,n/a,2026-05-06,2026-05-06,,,,,
QCOM,LONG,0.2883226970333499,2.883226970333499,7.93,4.3806,poor_rr (0.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.8,POSITIVE,trend_continuation,64027061.84,194.38,200.0,120.0,2.82,38.31,515136.0,324726.0,0.63,291357.0,220666.0,327839.0,99.2,0.536,1,1.0,99.0,3e-06,0.0,0.02276257315303416,0.0,4.47963,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173288,0.0,0.0,0.0,False,2.96,0.14,1.0,1.4,1.82,0.6,False,sustained_trend,5.0,False,1.0,0.2883226970333499,0.2883226970333499,n/a,2026-05-06,2026-05-06,,194.52,171.18,200.0,0.23
SLV,LONG,0.2850340234557445,2.850340234557445,5.6,4.5252,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.1,POSITIVE,flag_breakout,77074839.06,69.91,100.0,65.0,43.03,7.03,5168442.0,2847284.0,0.551,1608436.0,3094077.0,3313213.0,48.0,0.479,1,1.0,99.0,2e-05,0.0,496534.39888707775,0.0,2.782372,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.455459,0.0,0.0,0.0,False,0.0,0.79,1.0,1.6,1.8,0.41,False,consolidation_break,3.0,False,1.0,0.2850340234557445,0.2850340234557445,n/a,2026-05-06,2026-05-06,,,,,
AXON,LONG,0.281154296304554,2.8115429630455404,2.51,3.1188,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.8,NEUTRAL,unknown,,,500.0,300.0,31.93,20.84,25356.0,27536.0,1.086,11234.0,9333.0,32325.0,86.9,0.802,1,1.0,99.0,9e-06,0.0,2.7762113158710035e-30,0.0,8.823529,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.438039,0.0,0.0,0.0,False,0.0,0.6,1.0,0.0,0.43,0.49,False,default,2.5,False,1.0,0.281154296304554,0.281154296304554,n/a,2026-05-06,2026-05-06,,,,,
USO,LONG,0.280247657057309,2.8024765705730896,3.92,3.8172,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",6.2,NEGATIVE,unknown,-9062930.49,,150.0,100.0,13.01,24.66,736170.0,1185443.0,1.61,652075.0,600548.0,668990.0,77.1,0.722,2,1.0,99.0,0.001089,0.0,2379.402861789575,0.0,3.34849,0,0,0.382306,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.450299,0.0,0.0,0.0,False,1.96,0.9,0.8,0.0,0.02,0.24,False,default,2.5,False,1.0,0.280247657057309,0.280247657057309,n/a,2026-05-06,2026-05-06,,,,,
IONQ,LONG,0.2784660065674224,2.784660065674224,6.9,4.3023,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.2,POSITIVE,unknown,5199498.45,53.06,60.0,40.0,13.04,24.64,336868.0,338508.0,1.005,230933.0,180212.0,264231.0,69.4,1.018,1,0.7,99.0,8.2e-05,0.0,0.9975211126607182,0.0,4.203652,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045647,0.0,0.0,0.0,False,2.34,0.0,1.0,1.2,1.96,0.4,False,consolidation_break,3.0,False,1.0,0.2784660065674224,0.2784660065674224,n/a,2026-05-06,2026-05-06,,,,,
WDC,LONG,0.27587876942387474,2.7587876942387473,6.69,4.8664,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,7.4,NEGATIVE,trend_continuation,-749363.22,469.91,500.0,90.0,6.36,80.86,175080.0,227713.0,1.301,125747.0,93812.0,183234.0,56.7,0.796,1,1.0,99.0,7e-06,0.0,3007.7674700714174,0.0,73.846154,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415689,0.0,0.0,0.0,False,2.76,0.44,0.0,1.4,1.74,0.35,False,sustained_trend,5.0,False,1.0,0.27587876942387474,0.27587876942387474,n/a,2026-05-06,2026-05-06,,,,,
SPY,LONG,0.2726351412059578,2.7263514120595778,0.0,1.6358,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.39471563362528683,0.0,0.0,205433.99734278975,520460.7566616255,2.187692,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.368595,0.311615,0.0,0.0,False,,,,,,,,,,,,,,,,,7.640749,,,,
MSTR,LONG,0.2710605975032928,2.7106059750329283,6.26,4.2733,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.2,POSITIVE,bounce_and_fail,101288599.76,185.04,200.0,5.0,8.08,97.3,1401876.0,1229054.0,0.877,887548.0,702425.0,1040957.0,26.4,0.658,2,1.0,99.0,3.1e-05,0.0,0.1700167660073162,0.0,4.335895,0,0,0.010709,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173193,0.0,0.0,0.0,False,2.32,0.14,1.0,1.0,1.66,0.14,False,default,2.5,False,1.0,0.2710605975032928,0.2710605975032928,n/a,2026-05-06,2026-05-06,,,,,
GOOG,LONG,0.26779401874697095,2.6779401874697095,0.0,1.6068,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.2999284596769377,1e-06,3e-06,1270396.0386812454,2117831.7656977745,27.179487,1,2,0.0,0.4963,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.55949,0.591697,0.0,0.0,False,,,,,,,,,,,,,,,,,22.397059,,,,
CELH,LONG,0.26543122659913493,2.6543122659913494,2.98,3.2012,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.9,POSITIVE,unknown,1548194.07,32.4,60.0,30.0,85.36,7.32,362923.0,152538.0,0.42,99699.0,148999.0,266763.0,95.1,0.807,1,1.0,99.0,8.4e-05,0.0,5.77392654574455e-31,0.0,2.60574,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.037806,0.0,0.0,0.0,False,0.0,0.56,1.0,0.0,0.41,1.0,False,default,2.5,False,1.0,0.26543122659913493,0.26543122659913493,n/a,2026-05-06,2026-05-06,,,,,
JPM,LONG,0.2596810575831645,2.596810575831645,6.62,3.9444,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.3,POSITIVE,retest_and_confirm,28503118.29,315.49,320.0,250.0,1.43,20.76,314539.0,351680.0,1.118,146390.0,207094.0,312735.0,28.6,0.231,1,1.0,99.0,1e-06,0.0,4.8432196361577e-30,0.0,29.352941,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.518483,0.0,0.0,0.0,False,1.74,0.57,1.0,1.4,1.84,0.07,False,default,2.5,False,1.0,0.2596810575831645,0.2596810575831645,n/a,2026-05-06,2026-05-06,,,,,
CORZ,LONG,0.2583067735898824,2.5830677358988243,0.0,1.5498,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.07288114480433701,0.000145,0.000159,56400.77793512597,773873.3809210098,1.800708,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,7.7e-05,0.230266,0.69875,0.0,0.0,False,,,,,,,,,,,,,,,,,15.65,,,,
NFLX,LONG,0.2576022413145721,2.5760224131457212,2.71,3.261,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,POSITIVE,bounce_and_fail,1641472.09,88.02,100.0,5.0,13.6,94.32,3321817.0,2806734.0,0.845,1253306.0,1364810.0,3510435.0,25.1,0.302,1,1.0,99.0,2e-06,0.0,1937.0922024012227,0.0,4.433155,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.366339,0.0,0.0,0.0,False,0.0,0.22,1.0,1.0,0.33,0.17,False,default,2.5,False,1.0,0.2576022413145721,0.2576022413145721,n/a,2026-05-06,2026-05-06,,,,,
