ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
PLNT,LONG,0.676516373854376,6.765163738543761,4.53,6.1016,price_validation_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",6.8,NEUTRAL,support_ema_confluence,,,57.5,50.0,8.24,5.88,80060.0,11594.0,0.145,71275.0,4747.0,15632.0,24.1,0.364,0.0,0.76,0.07,1.6,1.99,0.1,False,default,2.5,False,1,1.0,99.0,0.000525,0.0,1749636.3820196295,0.0,6.174074,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000322,0.0,0.70074,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-18,2026-08-18,False,,,,,
APA,LONG,0.676516373854376,6.765163738543761,6.91,6.3356,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.4,NEUTRAL,trend_continuation,,,42.5,17.5,1.03,58.4,136563.0,64999.0,0.476,25462.0,54632.0,121468.0,11.9,0.397,2.12,0.46,0.85,1.4,1.94,0.15,False,sustained_trend,5.0,False,1,1.0,99.0,0.000113,0.0,1393107.678157859,0.0,16.091054,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.2e-05,0.0,0.332639,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-18,2026-08-18,False,,,,,
TMUS,LONG,0.5309521927091371,5.309521927091371,4.78,5.6288,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.7,NEUTRAL,trend_continuation,,,195.0,150.0,6.62,17.98,133864.0,61657.0,0.461,71553.0,26239.0,97729.0,46.6,0.302,0.0,0.82,0.9,1.4,1.64,0.02,False,default,2.5,False,2,1.0,99.0,1.4e-05,0.0,608251.9428836112,0.0,34.505544,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.350883,0.0,0.0,0.0,1.0,0.5309521927091371,0.5309521927091371,n/a,2026-08-18,2026-08-18,False,,,,,
SLN,LONG,0.5065163738543761,5.065163738543761,6.65,5.8076,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.4,NEUTRAL,trend_continuation,,,20.0,12.5,42.65,10.84,32782.0,13874.0,0.423,9382.0,34309.0,2965.0,6.1,0.713,2.63,0.75,1.0,1.4,0.7,0.17,False,sustained_trend,5.0,False,1,1.0,99.0,0.002507,0.0,3.805207624246933e-10,0.0,54.347826,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012749,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-18,2026-08-18,False,,,,,
ROK,LONG,0.5065163738543761,5.065163738543761,1.67,4.0336,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.0,NEUTRAL,unknown,,,560.0,380.0,28.59,12.74,10852.0,12448.0,1.147,11326.0,5688.0,6286.0,10.4,0.283,0.0,0.52,1.0,0.0,0.15,0.0,False,default,2.5,False,1,1.0,99.0,4.6e-05,0.0,4.956818536643185e-45,0.0,7.156425,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.342728,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-18,2026-08-18,False,,,,,
LOW,LONG,0.49124427937520576,4.912442793752057,6.11,5.4092,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.6,NEUTRAL,trend_continuation,,,250.0,195.0,14.85,10.42,60358.0,63318.0,1.049,26475.0,50977.0,46224.0,75.2,0.335,1.53,0.89,1.0,1.4,1.12,0.18,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,1.2950159268662978e-13,0.0,2.900899,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.49124427937520576,0.49124427937520576,n/a,2026-08-18,2026-08-18,False,,,,,
TRIP,LONG,0.48722920362370925,4.872292036237092,2.37,4.3271,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.9,NEUTRAL,bounce_and_fail,,,20.0,8.0,95.22,21.91,142398.0,107535.0,0.755,29924.0,32214.0,187795.0,13.5,0.445,0.0,0.0,1.0,1.0,0.31,0.06,True,default,2.5,False,1,1.0,99.0,0.000809,0.0,2.377709243583806e-38,0.0,1.582064,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.360029,0.0,0.0,0.0,1.0,0.48722920362370925,0.48722920362370925,n/a,2026-08-18,2026-08-18,False,,,,,
TTWO,LONG,0.43532352691537163,4.353235269153716,4.6,4.6966,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.7,POSITIVE,ema_pullback,5539559.08,243.13,290.0,200.0,19.28,17.74,151454.0,110365.0,0.729,69236.0,95213.0,97370.0,59.4,0.425,1.51,0.99,0.08,1.2,0.76,0.05,False,default,2.5,False,1,1.0,99.0,0.000156,0.0,1.4038596896740404e-08,0.0,4.954082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.43532352691537163,0.43532352691537163,n/a,2026-08-18,2026-08-18,False,,,,,
NVTS,LONG,0.3922236765612862,3.922236765612862,3.89,4.1481,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.1,POSITIVE,trend_continuation,1876911.69,13.16,15.0,7.0,13.72,46.93,388523.0,166590.0,0.429,114385.0,151991.0,288737.0,10.5,0.923,0.0,0.97,1.0,1.4,0.24,0.28,False,default,2.5,False,4,1.0,1.4991571806128843e-35,0.001218,0.000512,5.697209545045939e-52,3.800274993657977e-17,8.979922,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.548826,0.055534,0.0,0.0,1.0,0.3922236765612862,0.3922236765612862,n/a,2026-08-18,2026-08-18,False,4.429656,,,,
CRCL,LONG,0.3857090583757128,3.857090583757128,4.18,4.3225,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.7,POSITIVE,trend_continuation,5298109.84,72.28,80.0,65.0,10.54,10.18,464638.0,332497.0,0.716,207174.0,210097.0,379864.0,23.8,0.765,0.0,0.69,1.0,1.4,1.01,0.09,False,default,2.5,False,4,1.0,99.0,0.000129,0.0,0.39099922258831465,0.0,2.526018,3,0,0.473826,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.691588,0.0,0.0,0.0,1.0,0.3857090583757128,0.3857090583757128,n/a,2026-08-18,2026-08-18,False,,,,,
