ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
EMN,LONG,0.676516373854376,6.765163738543761,5.34,6.2246,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.2,NEUTRAL,trend_continuation,,,80.0,65.0,9.47,11.06,20666.0,5520.0,0.267,10502.0,9011.0,6673.0,11.7,0.342,1.95,0.84,0.65,1.4,0.5,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,7.4e-05,0.0,464555.11427007575,0.0,11.496552,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.3e-05,0.0,0.417214,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-13,2026-08-13,False,,,,,
TTWO,LONG,0.5101679146856302,5.101679146856302,4.68,5.8348,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",9.4,NEGATIVE,ema_pullback,-1005951.23,,290.0,200.0,20.1,17.17,148326.0,110632.0,0.746,76783.0,86891.0,95284.0,40.0,0.388,1.57,0.95,0.15,1.2,0.81,0.0,False,default,2.5,False,2,1.0,99.0,0.000214,0.0,0.009778569350406127,0.0,6.915136,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.5101679146856302,0.5101679146856302,n/a,2026-08-13,2026-08-13,False,,,,,
KOD,LONG,0.5065163738543761,5.065163738543761,4.18,4.9666,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",5.9,NEUTRAL,ema_pullback,,,45.0,35.0,4.68,18.59,13410.0,6399.0,0.477,4588.0,9449.0,5772.0,22.0,0.836,1.63,0.88,0.14,1.2,0.33,0.0,False,default,2.5,False,1,1.0,99.0,0.000352,0.0,8.306576020479346e-36,0.0,4.896353,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.146037,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-13,2026-08-13,False,,,,,
GRAL,LONG,0.48696047672410725,4.869604767241072,5.81,5.2978,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.6,NEUTRAL,trend_continuation,,,80.0,55.0,17.54,19.19,15621.0,13304.0,0.852,3882.0,12296.0,12747.0,0.4,0.702,1.52,0.89,1.0,1.4,0.96,0.04,False,default,2.5,False,1,1.0,99.0,0.000169,0.0,0.023610194332714135,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.48696047672410725,0.48696047672410725,n/a,2026-08-13,2026-08-13,False,,,,,
AXTI,LONG,0.4062772864993434,4.062772864993434,5.88,5.0554,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.3,NEGATIVE,trend_continuation,-332716.39,,100.0,45.0,27.06,42.82,157170.0,111039.0,0.706,131463.0,30283.0,106463.0,6.4,1.245,1.97,0.55,1.0,1.4,0.76,0.2,False,default,2.5,False,7,1.0,4.2822723028914975,0.000675,0.000263,82.22633427377134,48.003915011575785,6.129798,1,0,0.258543,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132846,0.206201,0.0,0.0,1.0,0.4062772864993434,0.4062772864993434,n/a,2026-08-13,2026-08-13,False,2.285107,,,,
PAAS,LONG,0.360951648375452,3.60951648375452,4.49,3.8718,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",3.6,POSITIVE,trend_continuation,2344507.75,,60.0,42.0,26.96,11.13,196033.0,67370.0,0.344,73753.0,31901.0,157749.0,0.1,0.481,0.0,0.98,1.0,1.4,0.1,1.0,False,default,2.5,False,1,1.0,99.0,3.1e-05,0.0,29689.51731473006,0.0,1.032817,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20834,0.0,0.0,0.0,1.0,0.360951648375452,0.360951648375452,n/a,2026-08-13,2026-08-13,False,,,,,
STX,LONG,0.36046827441782886,3.6046827441782887,5.76,4.9903,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.3,NEGATIVE,retest_and_confirm,-1387772.87,918.02,1000.0,500.0,8.8,45.6,115441.0,163201.0,1.414,75780.0,58246.0,144616.0,26.4,0.735,1.54,0.81,0.0,1.4,1.82,0.2,False,sustained_trend,5.0,False,9,1.0,99.0,1.9e-05,2e-06,291.8073512016559,0.014759389391633529,16.766031,1,0,1e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.446252,0.046979,0.0,0.0,1.0,0.36046827441782886,0.36046827441782886,n/a,2026-08-13,2026-08-13,False,5.472222,,,,
TQQQ,LONG,0.3445571564050647,3.445571564050647,7.22,5.1288,poor_rr (0.3:1),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.2,NEGATIVE,flag_breakout,-278138.6,,80.0,60.0,3.57,22.32,843568.0,666381.0,0.79,568266.0,240083.0,701600.0,21.0,0.556,1.74,0.7,1.0,1.6,1.83,0.34,False,sustained_trend,5.0,False,2,1.0,99.0,0.0,0.0,9.903818373765332e-05,0.0,16.381469,0,0,0.253582,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.258364,0.0,0.0,0.0,1.0,0.3445571564050647,0.3445571564050647,n/a,2026-08-13,2026-08-13,False,,77.24,67.97,80.0,0.3
BE,LONG,0.34437713558771915,3.4437713558771916,5.04,3.8739,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",3.2,POSITIVE,support_ema_confluence,53255597.71,244.01,350.0,130.0,43.1,46.85,547026.0,587547.0,1.074,457563.0,245226.0,431784.0,3.3,0.949,0.0,0.68,1.0,1.6,1.6,0.17,False,default,2.5,False,7,1.0,99.0,0.000147,9.7e-05,0.007365193130057866,5.596800025171817e-06,3.051074,1,1,0.000167,0.363397,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426032,0.060844,0.0,0.0,1.0,0.34437713558771915,0.34437713558771915,n/a,2026-08-13,2026-08-13,False,3.473781,,,,
COHR,LONG,0.33698310897891726,3.3698310897891726,6.26,4.9629,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,7.0,NEGATIVE,ema_pullback,-1311811.91,338.13,400.0,300.0,18.29,11.28,124752.0,153518.0,1.231,122388.0,69531.0,86351.0,21.3,0.813,1.7,0.77,1.0,1.2,0.6,1.0,False,default,2.5,False,8,1.0,99.0,7.3e-05,3.1e-05,14.667025588692246,0.04677342607588877,7.014947,0,0,0.0,0.001365,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.881625,0.582977,0.0,0.0,1.0,0.33698310897891726,0.33698310897891726,n/a,2026-08-13,2026-08-13,False,2.352054,,,,
