ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
AXTI,LONG,0.5514640210663992,5.514640210663993,6.5,6.1473,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.2,NEGATIVE,trend_continuation,-294652.22,,105.0,45.0,42.39,38.97,143338.0,95949.0,0.669,112628.0,23406.0,103253.0,11.8,1.351,1.98,0.63,1.0,1.4,0.91,0.58,False,default,2.5,False,7,1.0,4.2822723028915,0.000598,0.000233,239795.76676148587,139993.2966661004,6.129798,2.285107,1,0,0.258543,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-05,1e-05,0.132846,0.206201,0.0,0.0,1.0,0.5514640210663992,0.5514640210663992,n/a,2026-08-10,2026-08-10,False,,,,
IE,LONG,0.5065163738543761,5.065163738543761,5.85,5.4476,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.8,NEUTRAL,ema_pullback,,,20.0,10.0,82.4,8.8,53183.0,11156.0,0.21,10587.0,17730.0,36022.0,91.1,0.906,1.85,0.3,1.0,1.2,1.35,0.15,False,default,2.5,False,1,1.0,99.0,0.000819,0.0,0.05835973890350843,0.0,102.564103,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646074,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-10,2026-08-10,False,,,,
LOW,LONG,0.4844848128239495,4.844848128239495,5.75,5.2474,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,ema_pullback,,,230.0,190.0,5.28,13.03,60506.0,66661.0,1.102,32688.0,50934.0,43545.0,86.9,0.353,1.62,0.75,1.0,1.2,1.18,0.0,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,0.0005261230197414563,0.0,2.900899,,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.4844848128239495,0.4844848128239495,n/a,2026-08-10,2026-08-10,False,,,,
RMD,LONG,0.47100469837707043,4.710046983770704,6.72,5.451,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",confirmation_volume,5.4,NEUTRAL,unknown,,,230.0,195.0,4.83,11.13,11046.0,11642.0,1.054,11118.0,5516.0,6054.0,34.7,0.294,1.89,0.77,1.0,1.4,1.44,0.22,False,sustained_trend,5.0,False,1,1.0,99.0,1e-05,0.0,8.021630304104042e-33,0.0,66.75,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.47100469837707043,0.47100469837707043,n/a,2026-08-10,2026-08-10,False,,,,
DJT,LONG,0.46751789135014143,4.675178913501414,4.79,4.7546,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, trend_aligned","momentum_aligned, room_to_target",4.9,POSITIVE,ema_pullback,573351.94,9.43,25.0,5.0,165.25,46.95,299787.0,185429.0,0.619,33587.0,117905.0,333724.0,88.8,0.839,1.77,0.9,0.04,1.2,0.45,0.44,False,default,2.5,False,1,0.7,99.0,0.000323,0.0,0.0024121109196762543,0.0,38.398773,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.011342,0.0,0.0,0.0,1.0,0.46751789135014143,0.46751789135014143,n/a,2026-08-10,2026-08-10,False,,,,
CMG,LONG,0.45076868597074804,4.50768685970748,2.84,4.7658,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.3,NEGATIVE,ema_pullback,-6564210.06,,40.0,30.0,24.13,6.9,504465.0,338349.0,0.671,270424.0,177749.0,394641.0,32.9,0.366,0.0,0.51,1.0,1.2,0.05,0.07,False,default,2.5,False,1,1.0,99.0,3.9e-05,0.0,1020962.4462816458,0.0,2.46665,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.3e-05,0.0,0.517447,0.0,0.0,0.0,1.0,0.45076868597074804,0.45076868597074804,n/a,2026-08-10,2026-08-10,False,,,,
VST,LONG,0.4382051486733028,4.382051486733028,3.52,4.827,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.9,NEGATIVE,bounce_and_fail,-24769176.86,143.24,165.0,110.0,15.24,23.17,267364.0,242504.0,0.907,117348.0,175506.0,217014.0,19.6,0.487,0.0,0.62,1.0,1.0,0.76,0.14,False,default,2.5,False,1,1.0,99.0,5.6e-05,0.0,1559677.089635914,0.0,4.658642,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.189231,0.0,0.0,0.0,1.0,0.4382051486733028,0.4382051486733028,n/a,2026-08-10,2026-08-10,False,,,,
ESLT,LONG,0.4346163332455142,4.346163332455141,0.0,2.6077,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,99.0,1.5e-05,1.5e-05,0.021483409960297916,7.139761554229389e-12,20.666667,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.545522,0.701915,0.0,0.0,,,,,,,False,,,,
NTRA,LONG,0.39010569035274867,3.9010569035274867,6.39,4.7875,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.6,NEUTRAL,trend_continuation,,,330.0,180.0,3.43,43.58,18118.0,18876.0,1.042,16761.0,3606.0,16627.0,24.8,0.446,2.08,0.41,0.0,1.4,1.78,0.72,False,sustained_trend,5.0,False,1,0.7,99.0,1.2e-05,0.0,531516.0762195914,0.0,10.078947,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.369903,0.0,0.0,0.0,1.0,0.39010569035274867,0.39010569035274867,n/a,2026-08-10,2026-08-10,False,,,,
TLN,LONG,0.3762495138069229,3.762495138069229,4.43,4.4902,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.4,NEUTRAL,trend_continuation,,,370.0,310.0,7.93,9.57,56899.0,43948.0,0.772,22695.0,17354.0,60798.0,25.2,0.563,0.0,0.83,0.9,1.4,1.22,0.09,False,default,2.5,False,3,1.0,0.10328963665511541,0.000141,1.9e-05,0.01149429444979057,0.22256433117622582,15.84879,14.172414,0,1,3e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.591591,0.023463,0.0,0.0,1.0,0.3762495138069229,0.3762495138069229,n/a,2026-08-10,2026-08-10,False,,,,
