ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
HPE,LONG,0.3000957548778772,3.0009575487787723,6.79,4.1775,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,3.2,POSITIVE,trend_continuation,3602393.89,28.86,30.0,17.0,3.93,41.11,171064.0,153191.0,0.896,82086.0,76057.0,166112.0,71.1,0.483,2.27,0.0,1.0,1.4,1.72,0.4,1,1.0,99.0,2.2e-05,0.0,7.783280540294917e-18,0.0,1.872422,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.492039,0.0,0.0,0.0,,,
OXY,LONG,0.299125151041045,2.99125151041045,4.61,3.7186,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,retest_and_confirm,36080898.27,55.88,60.0,40.0,7.37,28.42,651701.0,314499.0,0.483,293506.0,173553.0,499141.0,93.2,0.413,0.0,0.58,1.0,1.4,1.54,0.09,1,1.0,99.0,1.1e-05,0.0,2.588869390216616e-26,0.0,45.876923,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.345798,0.0,0.0,0.0,,,
U,LONG,0.29785779780684163,2.978577978068416,5.91,4.0823,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,POSITIVE,trend_continuation,4040302.76,25.09,30.0,20.0,19.64,20.24,371821.0,191318.0,0.515,169484.0,105988.0,287667.0,90.7,0.899,2.05,0.33,1.0,1.4,0.98,0.15,1,1.0,99.0,6.9e-05,0.0,0.048765282021257995,0.0,17.873832,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.263663,0.0,0.0,0.0,,,
CRCL,LONG,0.29322728477195026,2.932272847719503,0.0,1.7594,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,14.084415558549262,3e-05,2.2e-05,0.00168235243328578,0.0001194477986177133,6.093117,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.852464,0.546425,0.0,0.0,5.478417,,
META,LONG,0.288578862990705,2.88578862990705,0.0,1.7315,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,3.154033533515677e-08,0.0,1e-06,0.002645246843838638,83868.69751793936,154.0,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.784616,0.776307,0.0,0.0,6.085714,,
NOW,LONG,0.28230532871473,2.8230532871473004,5.39,4.2685,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.2,NEGATIVE,support_ema_confluence,-11652530.28,,120.0,85.0,18.35,16.17,538530.0,422667.0,0.785,279551.0,210199.0,471447.0,97.9,0.691,0.0,0.78,1.0,1.6,1.59,0.41,2,1.0,2.246072933236798e-06,5e-06,2e-06,2.213299477689105e-08,0.009854085523837094,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
CVNA,LONG,0.2790662970585236,2.790662970585236,0.0,1.6744,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,0.7,0.005264305547919311,7e-06,5e-06,0.0013283252886126147,0.25232678394543956,4.937198,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006374,0.095211,0.0,0.0,9.722222,,
GOOGL,LONG,0.2756294108548152,2.756294108548152,5.02,3.6641,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",3.9,POSITIVE,trend_continuation,251155928.16,333.4,350.0,250.0,4.98,25.01,1481317.0,1224685.0,0.827,624978.0,629722.0,1451302.0,69.5,0.367,2.45,0.07,0.6,1.4,0.44,0.07,2,1.0,99.0,1e-06,0.0,0.0014868812660883929,0.0,3.452241,1,0,2.4e-05,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.125495,0.0,0.0,0.0,,,
MU,LONG,0.27552160145565785,2.7552160145565785,4.82,4.0636,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.2,NEGATIVE,trend_continuation,-6342596.27,451.89,500.0,300.0,10.67,33.6,1170068.0,1337011.0,1.143,811014.0,648184.0,1047881.0,77.4,0.714,1.94,0.42,0.11,1.4,0.91,0.05,3,1.0,0.091110413394601,1.2e-05,6e-06,0.007570865433442234,0.16619100169489223,3.471081,1,0,0.14717,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.374721,0.759607,0.0,0.0,2.280851,,
RDDT,LONG,0.2737413828172656,2.7374138281726563,5.51,4.3017,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.4,NEGATIVE,trend_continuation,-5949657.51,,220.0,115.0,38.06,27.83,219358.0,176711.0,0.806,84497.0,73983.0,237589.0,81.8,0.873,1.84,0.38,1.0,1.4,0.6,0.29,1,1.0,99.0,2.5e-05,0.0,2.8183196698177186e-20,0.0,12.844828,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.167754,0.0,0.0,0.0,,,
EWZ,LONG,0.2703501901019236,2.7035019010192363,2.93,3.3708,price_validation_failed,"not_extended, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned, room_to_target",5.7,POSITIVE,unknown,182419660.57,41.22,45.0,25.0,9.17,39.35,3033576.0,1425578.0,0.47,473969.0,1606311.0,2378874.0,66.6,0.297,2.08,0.19,0.18,0.0,0.47,0.01,1,0.7,99.0,5.1e-05,0.0,0.00014065767170533795,0.0,41.074468,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.273707,0.0,0.0,0.0,,,
MDB,LONG,0.25655562799084886,2.5655562799084883,4.65,3.8978,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.1,NEUTRAL,trend_continuation,,,500.0,250.0,89.29,5.36,101739.0,54523.0,0.536,62978.0,26153.0,67131.0,70.3,0.67,0.0,0.64,1.0,1.4,1.59,0.02,1,0.7,99.0,2.5e-05,0.0,3.781045356963876e-13,0.0,2.641509,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.199472,0.0,0.0,0.0,,,
LLY,LONG,0.2528264119927528,2.528264119927528,3.02,3.3101,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",5.7,NEGATIVE,unknown,-17639093.43,,1000.0,800.0,10.85,11.32,135288.0,150784.0,1.115,75480.0,72104.0,138488.0,99.0,0.473,0.0,0.54,1.0,0.0,0.86,0.62,1,1.0,99.0,1e-06,0.0,622466.5024562139,0.0,5.826087,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.532349,0.0,0.0,0.0,,,
VRT,LONG,0.2500131878148967,2.5001318781489665,0.0,1.5001,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4,1.0,6.100727499912086e-05,4e-06,2.3e-05,6.563631782354716e-05,0.35862563289647564,344.615385,0,0,0.0,0.000374,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.000431,0.163024,0.0,0.0,30.976787,,
RBLX,LONG,0.22775994359651605,2.2775994359651603,0.0,1.3666,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1.3e-05,2.5e-05,3.9945195212823787e-13,9.822682779054824e-18,2.580858,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.429756,0.502153,0.0,0.0,4.532394,,
CAR,LONG,0.21858417880101702,2.1858417880101704,0.0,1.3115,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,1.7e-05,0.0,336969.20892890176,0.0,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1e-05,0.0,0.728707,0.0,0.0,0.0,,,
VST,LONG,0.2097573594036744,2.097573594036744,0.0,1.2585,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8069889080433272e-23,1.6e-05,1.4e-05,5.025476548081975e-25,0.02781133036131219,1.960912,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.425939,0.702832,0.0,0.0,27.1,,
TLT,LONG,0.205491851676912,2.05491851676912,4.29,3.0945,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.9,POSITIVE,ema_pullback,493810707.73,86.78,90.0,85.0,3.71,2.05,4599241.0,2721668.0,0.592,1777226.0,1594510.0,3949173.0,21.0,0.104,0.0,0.94,1.0,1.2,1.15,0.0,2,1.0,99.0,4.8e-05,0.0,0.21871557294637642,0.0,1.990637,0,0,0.00046,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.521596,0.0,0.0,0.0,,,
CAT,LONG,0.20411550351941748,2.041155035194175,5.09,3.4676,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.6,NEUTRAL,trend_continuation,,,900.0,700.0,11.77,13.07,100460.0,116337.0,1.158,64926.0,55223.0,96648.0,95.9,0.45,1.85,0.07,0.0,1.4,1.54,0.24,2,1.0,99.0,2e-06,0.0,0.0006973917185043657,0.0,1.835526,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.32078,0.0,0.0,0.0,,,
CRWD,LONG,0.1817953617940464,1.817953617940464,6.07,3.89,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEGATIVE,trend_continuation,-9088592.91,,470.0,300.0,4.52,33.29,196205.0,166321.0,0.848,94242.0,82881.0,185403.0,70.1,0.489,1.61,0.09,1.0,1.4,1.67,0.3,1,1.0,99.0,9e-06,0.0,6.968833109301783e-08,0.0,1.836735,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.332835,0.0,0.0,0.0,,,
VG,LONG,0.1657582029477545,1.657582029477545,3.5,2.7588,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,bounce_and_fail,2097011.6,11.91,12.5,7.5,5.17,36.9,465505.0,274977.0,0.591,189484.0,99352.0,451646.0,86.1,0.897,0.0,0.41,1.0,1.0,0.98,0.1,1,1.0,99.0,7.6e-05,0.0,0.0012710384718760623,0.0,1.140794,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.497685,0.0,0.0,0.0,,,
ARKG,SHORT,0.5114994530821066,5.1149945308210665,3.05,4.7325,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",6.3,NEUTRAL,bounce_and_fail,,,48.0,28.0,54.89,9.65,107398.0,68753.0,0.64,72036.0,51696.0,52419.0,31.5,0.444,0.0,0.0,1.0,1.0,0.69,0.37,1,1.0,0.0,0.0,0.001171,0.0,0.004105594120503701,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.632729,0.0,0.0,45.70235,,
APLD,SHORT,0.47793697866696105,4.77936978666961,3.6,4.5697,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.5,POSITIVE,bounce_and_fail,5928016.79,32.11,33.0,25.0,2.64,22.24,502624.0,214918.0,0.428,215126.0,154129.0,348287.0,38.5,1.079,0.0,0.28,1.0,1.0,0.84,0.48,2,1.0,0.0,0.0,0.000133,0.0,588856.373973639,,0,0,0.0,0.424416,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.9e-05,0.0,0.303927,0.0,0.0,3.667143,,
EQNR,SHORT,0.420989466185747,4.20989466185747,3.61,4.3279,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.7,NEUTRAL,ema_rally,,,40.0,24.0,6.89,35.86,43475.0,38642.0,0.889,16221.0,25848.0,40048.0,90.0,0.478,0.0,0.81,1.0,1.2,0.54,0.05,1,1.0,0.0,0.0,7e-06,0.0,618712.5143397689,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3e-06,0.0,0.432414,0.0,0.0,17.020833,,
