ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
ABVX,LONG,0.5891720448338009,5.89172044833801,5.39,5.9029,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.7,NEUTRAL,trend_continuation,,,150.0,60.0,12.56,54.98,137781.0,66704.0,0.484,136715.0,29466.0,38304.0,24.7,0.815,0.0,0.11,1.0,1.4,1.88,1.0,False,consolidation_break,3.0,False,4,1.0,1.695257036203497,0.000368,0.000206,426376.5013192999,754534.2544765313,10.020761,10.844291,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9.5e-05,5.5e-05,0.558737,0.551194,0.0,0.0,1.0,0.5891720448338009,0.5891720448338009,n/a,2026-06-30,2026-06-30,False,,,,
EXE,LONG,0.5613111119496141,5.613111119496141,5.5,5.7166,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.3,NEUTRAL,trend_continuation,,,120.0,80.0,31.59,12.27,90853.0,91191.0,1.004,54668.0,66854.0,60522.0,69.4,0.357,0.0,0.8,1.0,1.4,1.36,0.93,False,consolidation_break,3.0,False,4,1.0,99.0,0.000392,0.0,6.459452164652985e-11,0.0,28.20529,,0,0,0.213793,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.374862,0.0,0.0,0.0,1.0,0.5613111119496141,0.5613111119496141,n/a,2026-06-30,2026-06-30,False,,,,
FIGR,LONG,0.5375474738040164,5.375474738040164,5.97,6.1187,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,8.2,NEUTRAL,support_ema_confluence,,,40.0,30.0,30.25,2.31,72202.0,28453.0,0.394,19751.0,45346.0,35558.0,37.6,0.859,0.0,0.77,1.0,1.6,1.92,0.68,False,default,2.5,False,3,1.0,99.0,0.000438,0.0,7.065299718263092e-26,0.0,3.753241,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.124673,0.0,0.0,0.0,1.0,0.5375474738040164,0.5375474738040164,n/a,2026-06-30,2026-06-30,False,,,,
HUT,LONG,0.5209924017371735,5.209924017371735,5.55,5.69,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.1,NEUTRAL,trend_continuation,,,150.0,70.0,29.93,39.37,146463.0,81439.0,0.556,85828.0,46224.0,95850.0,54.1,1.023,1.57,0.93,0.76,1.4,0.72,0.17,False,default,2.5,False,4,0.7,3.8989310603479293e-07,0.000629,7.7e-05,6.265443816439176e-09,0.04820893511166673,5.151961,8.163043,2,0,0.287427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.373857,0.108888,0.0,0.0,1.0,0.5209924017371735,0.5209924017371735,n/a,2026-06-30,2026-06-30,False,,,,
ASST,LONG,0.5142315705974845,5.142315705974845,1.55,4.5562,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.6,NEUTRAL,unknown,,,27.0,5.0,147.48,54.17,161458.0,77013.0,0.477,52507.0,54702.0,131262.0,25.1,1.052,0.0,0.11,1.0,0.0,0.22,0.22,False,default,2.5,False,2,1.0,99.0,0.003647,0.0,4.371529873435259e-05,0.0,326.776907,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558563,0.0,0.0,0.0,1.0,0.5142315705974845,0.5142315705974845,n/a,2026-06-30,2026-06-30,False,,,,
VSAT,LONG,0.5119131992512014,5.119131992512013,7.39,6.0566,poor_rr (1.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.4,NEUTRAL,trend_continuation,,,105.0,60.0,16.91,33.19,107616.0,56102.0,0.521,12257.0,73513.0,77948.0,84.4,0.925,1.72,0.38,1.0,1.4,1.99,0.9,False,sustained_trend,5.0,False,4,0.7,99.0,0.000708,0.000172,2.3217949567850252e-10,1.2979523695743712e-35,4.69826,566.833333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.228335,0.136637,0.0,0.0,1.0,0.5119131992512014,0.5119131992512014,n/a,2026-06-30,2026-06-30,False,89.81,79.03,105.0,1.41
COPX,LONG,0.5119131992512014,5.119131992512013,4.25,5.6146,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.9,NEGATIVE,bounce_and_fail,-1032612.53,76.9,100.0,75.0,29.92,2.56,249044.0,74435.0,0.299,135342.0,97976.0,90161.0,45.2,0.474,0.0,0.45,1.0,1.0,1.68,0.12,False,default,2.5,False,4,0.7,99.0,0.005311,0.001675,3.8771696061573975e-19,3.8449783126277182e-34,17.610215,13.220019,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.120091,0.278753,0.0,0.0,1.0,0.5119131992512014,0.5119131992512014,n/a,2026-06-30,2026-06-30,False,,,,
FROG,LONG,0.5065163738543761,5.065163738543761,7.05,5.9476,poor_rr (0.8:1),"consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.5,NEUTRAL,unknown,,,100.0,57.5,10.04,36.73,50139.0,11590.0,0.231,36680.0,19019.0,6030.0,68.2,0.712,2.58,0.32,1.0,1.2,1.75,0.2,False,consolidation_break,3.0,False,3,1.0,99.0,0.000306,4.6e-05,6.89690430807139e-21,3.9795413730446934e-28,5.599338,11.450382,0,1,0.0,0.475217,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.80762,0.699359,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-30,2026-06-30,False,90.88,79.97,100.0,0.84
FWONK,LONG,0.4808020881400903,4.808020881400903,7.07,6.125,poor_rr (1.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.0,NEUTRAL,trend_continuation,,,115.0,80.0,20.87,15.91,12124.0,9771.0,0.806,2203.0,9697.0,9995.0,45.8,0.319,1.65,0.63,1.0,1.4,1.89,0.49,False,sustained_trend,5.0,False,1,0.7,99.0,0.000267,0.0,1.987279546804334e-43,0.0,361.363636,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-06-30,2026-06-30,False,95.14,84.51,115.0,1.87
KWEB,LONG,0.4736584661178084,4.7365846611780835,4.33,4.8673,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.0,POSITIVE,bounce_and_fail,7143306.74,24.45,35.0,24.0,43.03,1.92,2085978.0,781531.0,0.375,710012.0,1081712.0,1075785.0,68.2,0.329,0.0,0.35,1.0,1.0,1.73,0.25,False,default,2.5,False,1,1.0,99.0,0.000178,0.0,538838.0975974161,0.0,1.930109,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5.5e-05,0.0,0.433606,0.0,0.0,0.0,1.0,0.4736584661178084,0.4736584661178084,n/a,2026-06-30,2026-06-30,False,,,,
