ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
NXE,LONG,0.6915163738543759,6.915163738543759,5.13,6.0566,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.3,POSITIVE,ema_pullback,1342775.08,12.2,15.0,9.0,22.95,26.23,177789.0,81586.0,0.459,74175.0,72906.0,112294.0,66.8,0.717,1.51,0.94,0.48,1.2,0.72,0.28,False,default,2.5,False,1,1.0,99.0,8.2e-05,0.0,457519.830271394,0.0,2.32849,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.4e-05,0.0,0.255265,0.0,0.0,0.0,1.0,0.6915163738543759,0.6915163738543759,n/a,2026-05-13,2026-05-13,False,,,,,
BWA,LONG,0.5065163738543761,5.065163738543761,7.66,5.6506,poor_rr (0.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.1,NEUTRAL,trend_continuation,,,70.0,55.0,2.94,19.12,44965.0,13497.0,0.3,29490.0,20073.0,8899.0,97.7,0.522,2.33,0.18,1.0,1.4,1.76,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,5.4e-05,0.0,1.150588533819906e-10,0.0,833.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173028,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-13,2026-05-13,False,68.0,59.84,70.0,0.25,
CENX,LONG,0.5018353239875968,5.018353239875967,6.33,5.5882,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.9,NEUTRAL,trend_continuation,,,65.0,45.0,3.59,28.28,35294.0,12002.0,0.34,6233.0,26621.0,14442.0,68.0,0.808,1.52,0.9,0.47,1.4,1.37,0.67,False,sustained_trend,5.0,False,1,1.0,99.0,0.000133,0.0,2.3507177105783457e-26,0.0,26.338346,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.196359,0.0,0.0,0.0,1.0,0.5018353239875968,0.5018353239875968,n/a,2026-05-13,2026-05-13,False,,,,,
TSM,LONG,0.4704503531721309,4.7045035317213095,5.52,5.2283,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.1,NEGATIVE,retest_and_confirm,-38767806.56,,450.0,300.0,12.19,25.2,803157.0,1056265.0,1.315,482015.0,449672.0,927735.0,87.2,0.455,1.96,0.78,0.33,1.4,0.88,0.17,False,default,2.5,False,7,1.0,99.0,1e-05,1e-06,52627.060894858434,3.532310367290459e-09,48.998527,5,0,0.676903,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457346,0.355049,0.0,0.0,1.0,0.4704503531721309,0.4704503531721309,n/a,2026-05-13,2026-05-13,False,,,,,1.663443
MRVL,LONG,0.47040938952647104,4.704093895264711,7.65,5.467,"wall_proximity (1.5%, 0.3 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.1,NEGATIVE,trend_continuation,-4044667.48,177.37,180.0,75.0,1.48,57.72,619079.0,802621.0,1.296,353948.0,476322.0,591430.0,100.0,0.978,2.64,0.59,1.0,1.4,1.6,0.43,False,sustained_trend,5.0,False,10,1.0,99.0,5.1e-05,1e-05,110391.82762849923,7.339271323019358e-05,10.016777,4,0,0.416976,0.637549,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.408054,0.118098,0.0,0.0,1.0,0.47040938952647104,0.47040938952647104,n/a,2026-05-13,2026-05-13,False,,,,,11.02173
AXTI,LONG,0.41249041383858853,4.124904138385885,0.0,2.4749,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0,0.07530301723122468,0.000695,0.000741,9923.693583160313,164729.3486376635,512.362619,4,0,0.061418,0.009346,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,2e-05,0.519305,0.205193,0.0,0.0,,,,,,,False,,,,,280.138156
TLN,LONG,0.38655901275279086,3.8655901275279088,4.06,4.0708,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",4.6,NEUTRAL,ema_pullback,,,370.0,260.0,3.93,26.97,41399.0,29605.0,0.715,18155.0,13291.0,39558.0,67.7,0.585,0.0,0.76,0.7,1.2,0.49,0.9,False,default,2.5,False,2,1.0,99.0,3.2e-05,1.7e-05,317459.0432729822,0.0006664620117384265,31.2,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.5e-05,0.0,0.826075,0.772291,0.0,0.0,1.0,0.38655901275279086,0.38655901275279086,n/a,2026-05-13,2026-05-13,False,,,,,5.470588
WIX,LONG,0.3679104321253332,3.679104321253332,3.71,4.0126,price_validation_failed,"confirmation_volume, retest_and_confirm, room_to_target","momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,retest_and_confirm,,,120.0,55.0,112.58,2.57,32966.0,29059.0,0.881,20415.0,19188.0,22422.0,77.9,0.791,0.0,0.0,1.0,1.4,0.31,1.0,True,default,2.5,False,1,1.0,99.0,0.000156,0.0,1.997967019073417e-20,0.0,9.5,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.533409,0.0,0.0,0.0,1.0,0.3679104321253332,0.3679104321253332,n/a,2026-05-13,2026-05-13,False,,,,,
QCOM,LONG,0.34266996338711314,3.4266996338711313,6.64,5.0053,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.5,NEGATIVE,trend_continuation,-6327123.24,,250.0,120.0,17.71,43.5,633435.0,435243.0,0.687,372590.0,304935.0,391153.0,98.9,0.735,2.89,0.55,0.77,1.4,0.82,0.2,False,sustained_trend,5.0,False,4,1.0,0.4779204914106489,7e-06,3e-06,84109.83821416034,527973.8349316124,3.577525,0,1,0.080578,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.218019,0.495014,0.0,0.0,1.0,0.34266996338711314,0.34266996338711314,n/a,2026-05-13,2026-05-13,False,,,,,18.804878
HCA,LONG,0.3321640483702622,3.321640483702622,3.82,4.0868,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.4,NEUTRAL,trend_continuation,,,540.0,380.0,26.42,11.04,20048.0,19378.0,0.967,7743.0,13496.0,18187.0,72.3,0.312,0.0,0.44,1.0,1.4,0.74,0.23,False,default,2.5,False,1,1.0,99.0,3e-06,0.0,1.8205832637229766e-13,0.0,2.99637,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.357285,0.0,0.0,0.0,1.0,0.3321640483702622,0.3321640483702622,n/a,2026-05-13,2026-05-13,False,,,,,
