ticker,direction,pattern,flow_score_raw,flow_score_scaled,price_score,final_score,options_context_score,gamma_regime,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,regime_score,agg_premium_alignment,agg_volume_unusualness,source,checks_passed,checks_failed,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,streak_bonus,freight_train,freight_train_reason
FCEL,LONG,trend_continuation,0.676516373854376,6.765163738543761,8.25,7.6169,5.9,NEUTRAL,,,19.0,7.0,5.03,61.3,159556,29059,0.182,51808,92864,43943,99.6,1.567,18.09,15.92,19.0,24.6,0.42,5,0.8427,0.4357,0.5,watchlist,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,1,0.676516373854376,0.676516373854376,n/a,2026-05-12,2026-05-12,0.0,False,
