ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
HPQ,LONG,0.5170340367880106,5.170340367880106,0.0,3.1022,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9.511832847867401,10,1.0,0.18745882233469632,2.7e-05,7.1e-05,3542.5564746368495,28346.677130339303,3.763966,3.823282,0,0,0.611641,0.350719
FAS,LONG,0.5140047838095239,5.140047838095239,0.0,3.084,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.520826869279025e+17,8,1.0,6.78420451499751e-07,0.00015,0.000179,0.008472441040478932,7493.0887078206315,1.150871,41.125,1,3,0.181002,0.292896
DPST,LONG,0.5096059793271805,5.096059793271806,0.0,3.0576,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1791.5910623489785,2,1.0,99.0,6.5e-05,0.000188,0.03590001825168236,2.0038065050745105e-05,57.0,,0,1,0.0,0.0
EFA,LONG,0.48123545175442206,4.812354517544221,0.0,2.8874,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6.441864515223503e+16,20,1.0,0.4079904425523302,1e-05,1.3e-05,252.25256790216483,755.6762657818907,22.60376,2.743709,0,2,5e-06,5e-06
ASML,LONG,0.47674580033385566,4.7674580033385565,0.0,2.8605,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,30053.115959059483,18,1.0,0.0310173310573792,9e-06,6e-06,3698.6505189513646,187384.43647705595,1.837729,2.355225,3,0,0.535238,0.054946
PURR,LONG,0.47102477047930874,4.710247704793088,0.0,2.8261,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1,1.0,99.0,0.000101,0.0,4047.2812256297666,0.0,68.333333,,0,0,0.0,0.0
NOW,LONG,0.4678509076767509,4.678509076767509,2.82,4.5853,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.0,NEGATIVE,unknown,-5477277.84,,100.0,85.0,11.06,5.6,548154.0,415207.0,0.757,207782.0,277702.0,477877.0,99.4,0.697,0.0,0.1,1.0,0.0,0.72,1.0,,,,,38.99084020596071,16,1.0,3.016680191847173,1.8e-05,5e-06,21542.139677838768,15710.219273268673,1.847239,0.709387,0,2,0.521281,0.276615
LAES,LONG,0.46530399116675464,4.6530399116675465,0.0,2.7918,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1678508605045.0596,2,1.0,99.0,7.3e-05,9.1e-05,7.514713337055423e-19,4.477018059048729e-31,1.97288,0.643576,0,0,0.0,0.0
DELL,LONG,0.44753722754469716,4.475372275446972,0.0,2.6852,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.9104260096433534,27,1.0,1.6562414986028509,2.1e-05,3e-05,13634.334614339237,5659.564173017933,1.10417,0.395386,1,8,0.611792,0.395574
WDC,LONG,0.4465619147678302,4.465619147678302,0.0,2.6794,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,41.03138470102797,10,1.0,0.13570175154861908,5e-06,6e-06,2462.0361956508236,27214.492453718198,12.978238,4.660104,1,0,0.424558,0.433048
OKLO,LONG,0.4416428940402916,4.416428940402916,5.82,5.5342,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.9,NEGATIVE,flag_breakout,-1399243.27,,200.0,50.0,238.64,15.34,311703.0,193933.0,0.622,137717.0,90626.0,277293.0,62.2,1.0,0.0,0.57,1.0,1.6,1.64,1.0,,,,,20.95836513967284,3,1.0,99.0,5.4e-05,0.0,116211.51743146918,0.0,0.754342,,0,0,0.427585,0.0
OSCR,LONG,0.4377165053591114,4.3771650535911135,0.0,2.6263,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6793333.556609794,9,1.0,99.0,7.5e-05,0.000231,1508.2939233831362,0.009241286071829257,0.554098,1.107132,0,0,1.6e-05,0.366994
INTC,LONG,0.4368204645075497,4.3682046450754966,0.0,2.6209,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.287634070091772,13,1.0,0.20033806246138597,6e-06,7e-06,48534.687073644556,151414.9585372704,17.797015,12.175218,1,2,0.426285,0.348295
IBIT,LONG,0.4357868054915427,4.357868054915427,0.0,2.6147,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3.723957136583983,20,1.0,2.7181437146734413,2.4e-05,1.6e-05,74264.6090424036,63750.892504382085,0.276778,1.92107,1,1,0.734003,0.481033
B,LONG,0.4357175272622542,4.357175272622542,4.91,4.7316,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.4,POSITIVE,trend_continuation,10344280.82,43.88,50.0,30.0,13.87,31.68,478685.0,327969.0,0.685,84970.0,234425.0,487259.0,69.8,0.508,0.0,0.5,1.0,1.4,1.81,0.2,,,,,93186153833697.12,18,1.0,2.7455133463928706e-08,3.4e-05,1.1e-05,0.00034484086623643497,15700.199868336835,0.829383,1.539485,1,2,0.031382,0.037582
CRM,LONG,0.4263709141552736,4.263709141552736,0.0,2.5582,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6937.655459803389,26,1.0,0.8549527779135669,1.3e-05,1.2e-05,6120.557628896043,5249.891039374881,0.627192,1.290336,3,8,0.662209,0.339557
COST,LONG,0.425271885443378,4.25271885443378,0.0,2.5516,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1506319.1405151892,14,1.0,9.214038463669382,2e-06,1e-06,16875.11542135671,1373.592764553893,3.299179,0.553597,2,2,0.019204,0.291661
ACN,LONG,0.4247849387014866,4.247849387014866,4.48,4.8679,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.0,NEUTRAL,trend_continuation,,,300.0,170.0,55.97,11.62,91057.0,52630.0,0.578,29889.0,43925.0,69873.0,69.0,0.42,0.0,0.78,1.0,1.4,1.2,0.1,,,,,10756923571986.748,15,1.0,99.0,1.7e-05,4e-06,618.9255987018255,1.4765199260644783e-05,1.266236,1.116447,2,1,3.9e-05,0.263629
AMAT,LONG,0.41744673306242563,4.174467330624257,0.0,2.5047,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3948.551603052255,14,1.0,0.5213651024562109,2e-06,5e-06,3782.8725719003664,7255.707284739272,2.23093,4.949714,1,1,0.6248,0.656954
NTR,LONG,0.41717117777027923,4.171711777702792,3.97,4.3169,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,ema_pullback,,,80.0,45.0,9.47,38.42,73731.0,38044.0,0.516,37989.0,33113.0,40673.0,95.5,0.402,0.0,0.65,1.0,1.2,0.87,0.25,,,,,2259433367.9075284,12,1.0,11.292183319894718,4.7e-05,1.9e-05,0.016943758023794688,0.0030009711220226032,0.608352,0.204888,0,0,0.025548,0.0
CRDO,LONG,0.4103684067120981,4.103684067120981,0.0,2.4622,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.6836334981538132,4,1.0,1.1518948316845858,1.1e-05,6e-06,6194.323875565188,16132.524528753152,2.742794,0.495957,0,0,0.584219,0.0
GEV,LONG,0.4056926157453726,4.056926157453725,0.0,2.4342,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1667.1421184031626,15,1.0,0.2457042707663799,4e-06,8e-06,1344.1174527891417,4786.6598635917035,2.33303,5.190318,2,1,0.001786,0.32745
HOOD,LONG,0.38849751019094925,3.8849751019094922,5.87,4.5835,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.4,POSITIVE,retest_and_confirm,13545868.95,78.75,100.0,70.0,26.95,11.13,1083160.0,692673.0,0.639,450609.0,437714.0,887510.0,86.2,0.721,0.0,0.5,1.0,1.4,1.97,1.0,,,,,102.65851043617272,11,1.0,0.3274030164422736,2.4e-05,1.6e-05,26711.488898450658,367136.8130605524,0.271603,0.330726,0,0,0.474597,0.0
AAPL,LONG,0.3868698616338542,3.8686986163385417,6.4,5.2743,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.1,NEGATIVE,trend_continuation,-117164086.38,259.28,280.0,250.0,7.99,3.58,2557345.0,1852897.0,0.725,911946.0,1344260.0,2154036.0,92.0,0.293,1.6,0.76,1.0,1.4,1.05,0.58,,,,,6.808570206361016,25,1.0,18.817680474791878,2e-06,0.0,161014.24334851644,27095.711288824048,0.126687,0.844622,3,0,0.740705,0.513337
APP,LONG,0.3862626624120393,3.8626266241203933,0.0,2.3176,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8.965092740832752,12,1.0,1.4506268236544433,4e-06,5e-06,10879.625348025815,7499.947726471568,2.115228,0.551796,2,1,0.197601,0.709517
MSFT,LONG,0.3847889022225508,3.847889022225508,0.0,2.3087,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1.495128512828096,34,1.0,1.1477368983413307,1e-06,1e-06,143367.80237786582,158223.7328151927,0.206512,0.183224,11,4,0.879359,0.658228
NNE,LONG,0.3810672031832306,3.810672031832306,0.0,2.2864,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,0.4454066773267741,2,0.7,0.8908133546535482,5.8e-05,7.1e-05,6671.701098658354,7489.448899487016,4.904255,3.659574,0,0,0.0,0.0
RDDT,LONG,0.3743477264123116,3.743477264123116,5.38,4.3257,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.2,POSITIVE,trend_continuation,13474417.39,153.9,220.0,115.0,42.85,25.33,235913.0,183861.0,0.779,93184.0,84391.0,242199.0,82.7,0.87,0.0,0.21,1.0,1.4,1.77,1.0,,,,,11995.679338329008,4,1.0,99.0,6e-06,3e-06,559.8497994510063,0.9405055768689676,11.033226,0.099812,0,0,8.3e-05,0.0
AMD,LONG,0.37294306200597743,3.7294306200597744,0.0,2.2377,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.800506925412666,4,1.0,5.601013850825332,1e-06,0.0,130061.73578315269,23221.10590103032,412.590334,0.009167,1,1,0.460562,0.499316
ROKU,LONG,0.37187282778132713,3.7187282778132715,0.0,2.2312,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1208565098.3532362,6,1.0,99.0,1.6e-05,1.9e-05,1506.238545842785,8.503954692088441e-10,1.079048,2.56592,2,0,0.493776,0.0
PATH,LONG,0.3709657620500222,3.709657620500222,3.03,4.2238,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.3,POSITIVE,unknown,745117.15,9.98,15.0,8.0,50.08,19.96,630766.0,198231.0,0.314,168910.0,305772.0,354315.0,46.7,0.638,0.0,0.4,1.0,0.0,0.69,0.94,,,,,313.6076513863009,4,1.0,22.948986190461564,5e-05,1.1e-05,0.4144588278020525,0.05418001793573566,0.826161,0.131374,0,0,0.003317,0.0
OXY,LONG,0.36547744536815324,3.6547744536815325,0.0,2.1929,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6115462.377076386,18,1.0,0.08578619460886253,1.7e-05,1.2e-05,693.588260877048,8085.08016982716,0.297594,0.53514,2,3,8e-05,3e-06
QCOM,LONG,0.3543101216504069,3.543101216504069,4.68,4.1356,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,POSITIVE,ema_pullback,14419357.29,131.39,160.0,125.0,21.77,4.87,294183.0,236130.0,0.803,118482.0,141937.0,269894.0,87.7,0.43,0.0,0.78,1.0,1.2,1.58,0.13,,,,,111966.6209690094,13,1.0,1.1373700740496642,6e-06,3e-06,21028.20607928687,29581.514842450346,1.07228,0.125274,2,1,0.155425,0.308743
AVGO,LONG,0.3530300044909971,3.530300044909971,0.0,2.1182,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.9341016876662085,13,1.0,0.6339718702508593,2e-06,1e-06,35807.576846352014,188271.11278708707,0.212964,0.1675,0,0,0.791947,0.077048
KORU,SHORT,0.7892820952380952,7.892820952380952,0.0,4.7357,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,200377172681503.16,35,1.0,3.37390239441228,0.003661,0.000313,32019.726766860404,101231.07080557373,170.857352,25.767857,29,1,0.121995,0.381616
USO,SHORT,0.7561277337478625,7.561277337478625,4.2,5.9206,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,bounce_and_fail,10167593.15,124.51,150.0,80.0,20.45,35.76,738451.0,1094509.0,1.482,763587.0,401279.0,668094.0,83.3,0.714,0.0,0.87,1.0,1.0,1.16,0.16,,,,,1.7045844221397635,3,1.0,0.0,0.0,0.000135,0.0,51992.657347979264,,5.902753,0,3,0.0,0.628689
FAS,SHORT,0.6954189119375173,6.954189119375172,0.0,4.1725,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.520826869279025e+17,8,1.0,6.78420451499751e-07,0.00015,0.000179,0.008472441040478932,7493.0887078206315,1.150871,41.125,1,3,0.181002,0.292896
DJT,SHORT,0.6784847866666667,6.7848478666666665,5.5,6.0424,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,5.0,POSITIVE,ema_rally,597559.87,9.89,25.0,5.0,152.78,49.44,225355.0,220122.0,0.977,44561.0,126735.0,274181.0,68.7,0.707,1.63,0.52,1.0,1.2,0.22,0.94,,,,,9.014155930929465e+21,9,1.0,0.0,0.0,0.000231,0.0,1.8110155457065513e-06,,2.655302,0,1,0.0,2e-05
W,SHORT,0.6591052085714286,6.591052085714287,5.55,6.1405,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.9,NEUTRAL,ema_rally,,,92.5,70.0,24.19,6.02,70952.0,79043.0,1.114,24047.0,59692.0,66256.0,92.2,0.86,1.53,0.98,0.4,1.2,1.05,0.39,,,,,539186631.0951986,13,1.0,99.0,0.000104,0.000247,0.006937437448046144,8.378765804282316e-10,1.812352,2.388663,1,2,0.000136,0.250996
TTWO,SHORT,0.6458333333333334,6.458333333333334,5.07,5.6302,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,4.4,NEUTRAL,ema_rally,,,290.0,200.0,41.14,2.66,81514.0,59397.0,0.729,28307.0,55005.0,57599.0,83.9,0.419,1.6,0.6,0.93,1.2,0.35,0.39,,,,,8008478948.46511,6,1.0,8.297436495782666e-12,9e-06,0.000288,8.068112661800502e-05,1944724.1725564941,0.492126,0.383026,0,1,0.0,0.0
SPXS,SHORT,0.6236797447619047,6.236797447619047,0.0,3.7421,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7167.774490057706,6,1.0,99.0,0.001328,0.00026,0.31644226527495595,0.0002034664078974513,8.397471,2.641939,4,2,8.2e-05,0.475621
URA,SHORT,0.6228232142857143,6.228232142857143,3.67,6.0551,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",9.2,NEGATIVE,bounce_and_fail,-606184.23,52.81,60.0,50.0,13.68,5.27,198293.0,131842.0,0.665,73975.0,89925.0,166235.0,44.1,0.531,0.0,0.4,1.0,1.0,0.28,0.99,,,,,876.6098765402671,10,1.0,99.0,0.000149,0.000386,1.1769175976335988,0.015580928208290684,3.722177,8.564394,0,0,0.439896,0.139525
TVTX,SHORT,0.6058333333333333,6.058333333333334,0.0,3.635,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2522.6693165011616,2,1.0,0.0,0.0,0.000241,0.0,1105.5995693641569,,103.190476,0,1,0.0,0.000396
SVIX,SHORT,0.5953560797863204,5.953560797863204,2.55,5.3218,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.9,NEUTRAL,ema_rally,,,20.0,14.0,4.88,26.59,44945.0,41345.0,0.92,27311.0,30887.0,28092.0,44.2,0.605,0.0,0.2,0.9,1.2,0.01,0.24,,,,,50067.67048225509,2,1.0,0.0,0.0,0.000227,0.0,2574.5764757552565,,2.499476,0,1,0.0,1e-05
NUGT,SHORT,0.5933333333333333,5.933333333333333,2.26,4.7047,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,300.0,210.0,32.74,7.08,20152.0,18384.0,0.912,20188.0,6221.0,12127.0,69.8,0.95,0.0,0.4,1.0,0.0,0.26,0.6,,,,,52.1419760345194,2,1.0,0.0,0.0,0.000214,0.0,1.7078389724111958e-20,,10.630631,0,0,0.0,0.03694
BTDR,SHORT,0.5859322640174367,5.859322640174367,0.0,3.5156,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,99024992.01677743,18,1.0,0.030543825506082523,0.000595,0.000189,287.3967799650238,18818.64993681236,111.664022,0.112293,1,3,0.001041,0.413343
HPQ,SHORT,0.5847055467347777,5.8470554673477775,5.3,5.4335,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.6,POSITIVE,trend_continuation,2529370.33,19.0,20.0,18.0,5.24,5.29,172370.0,164248.0,0.953,93930.0,117226.0,125462.0,82.8,0.462,1.52,0.93,0.24,1.4,0.64,0.57,,,,,9.511832847867401,10,1.0,0.18745882233469632,2.7e-05,7.1e-05,3542.5564746368495,28346.677130339303,3.763966,3.823282,0,0,0.611641,0.350719
DUOL,SHORT,0.5730053477290459,5.7300534772904586,0.0,3.438,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,43301.13657425418,15,1.0,99.0,0.00047,7.1e-05,129.19217359394307,0.004840420491925225,2.75786,3.376371,0,0,7e-05,0.431275
TLN,SHORT,0.5546898437935579,5.546898437935579,5.75,5.7384,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, shooting_star_at_resistance, trend_aligned",none,6.2,NEUTRAL,unknown,,,370.0,260.0,10.97,22.02,38953.0,26445.0,0.679,11363.0,17560.0,36475.0,63.7,0.571,1.54,0.78,0.48,1.2,0.74,1.0,,,,,4176953004942705.5,10,1.0,1.7873671907058498e-16,2.7e-05,6.6e-05,1.7196440272040003e-13,412.33290014800923,0.217391,1.964547,0,2,0.183312,6e-06
GSAT,SHORT,0.5514717868271888,5.514717868271887,0.0,3.3088,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20185354508.67431,3,1.0,0.05524145236668154,2.8e-05,8.5e-05,0.3593044209675092,13.008507400657008,1.153878,7.709447,0,0,0.0,0.0
RVMD,SHORT,0.5377066333107996,5.3770663331079955,0.0,3.2262,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,330.8372646649577,4,1.0,0.060781769390144194,8e-06,4e-05,30726.77464341519,505526.16272466653,1.690271,44.448276,2,1,4.3e-05,0.006189
