ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
AEHR,LONG,0.62,6.2,0.0,3.72,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,173096.25325679526,5,1.0,99.0,0.000198,0.000107,736.3056633719735,0.019381388104965973,3.262274,16.057143,0,0,0.000962,0.0
SOXS,LONG,0.5933333333333333,5.933333333333333,0.0,3.56,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,357.47060242449186,2,1.0,99.0,0.000113,0.0,1.3014575554962675,0.0,32.7,,0,0,0.00279,0.0
LUNR,LONG,0.5922705962352699,5.922705962352699,5.52,5.5174,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.5,POSITIVE,trend_continuation,2266316.06,23.34,30.0,20.0,27.88,14.75,185475.0,109655.0,0.591,100176.0,80767.0,114187.0,74.2,1.159,1.75,0.51,0.15,1.4,0.71,1.0,,,,,4.674108130042718,6,1.0,8.682405623409192,9e-05,4.3e-05,25661.802381677102,2955.60971172421,2.538089,0.405864,0,1,0.240421,0.491092
KWEB,LONG,0.5917745701484607,5.917745701484607,5.82,5.8449,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.7,POSITIVE,retest_and_confirm,58408847.54,29.34,33.0,28.0,12.51,4.54,2383940.0,843931.0,0.354,933060.0,1191951.0,1102860.0,71.9,0.326,0.0,0.73,1.0,1.4,1.72,0.96,,,,,108038.36392772454,8,1.0,99.0,0.000229,0.0,69223.11060247957,0.0,0.357847,,1,0,0.113444,0.0
NKE,LONG,0.5817360814703016,5.817360814703017,0.0,3.4904,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1741313.8483670999,20,1.0,6.520998007936949,4.2e-05,9e-06,7212.135797968172,3317.959515946798,1.700161,0.396541,4,0,0.590739,0.530352
AAL,LONG,0.5751387180687394,5.751387180687394,0.0,3.4508,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1.1354577530638237,11,1.0,1.1533506266642835,0.000141,0.000112,179210.89660666502,129485.7005200709,1.205665,0.420367,1,1,0.639739,0.688378
EXPE,LONG,0.5660738416430688,5.660738416430688,6.66,5.8884,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,5.3,NEUTRAL,support_ema_confluence,,,270.0,230.0,8.7,7.4,29277.0,37073.0,1.266,18736.0,18997.0,28617.0,92.6,0.596,1.55,0.35,0.86,1.6,1.79,0.5,,,,,1987757.935830418,5,1.0,99.0,7.9e-05,1e-05,2.2623556896987485e-05,3.872382970278128e-10,6.11358,0.30458,0,0,9e-06,0.023675
GOOGL,LONG,0.5622960000454315,5.622960000454315,0.0,3.3738,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.178495139438098,32,1.0,23.76614032179593,1.1e-05,0.0,121989.24307631001,49618.04204514404,1.889165,0.186477,8,1,0.721587,0.144608
CIFR,LONG,0.5588525152933919,5.588525152933919,0.0,3.3531,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.6155478857357262,6,1.0,63.334879304166414,0.00016,2.1e-05,250614.5678630831,7913.9510682416885,0.534494,127.954545,0,0,0.613868,0.436311
STM,LONG,0.5546011189898563,5.546011189898563,0.0,3.3276,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60052.96536566958,9,1.0,9.840176418155854,3.9e-05,3e-06,40485.871857865444,14400.204374494857,3.393205,4.04535,2,0,0.105619,5e-05
SYY,LONG,0.546354969797203,5.46354969797203,3.39,4.9288,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,pullback_to_support,,,80.0,70.0,8.42,5.14,76328.0,22302.0,0.292,10753.0,62945.0,24932.0,96.8,0.287,0.0,0.35,0.33,1.4,1.16,0.15,,,,,3.9776995302618436,17,1.0,2.938665091440634,3.8e-05,1.4e-05,3.880858878798812,0.7203379935583948,12.09994,13.848584,1,1,0.421586,0.843996
IREN,LONG,0.54346504398194,5.4346504398194,0.0,3.2608,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.4822586619496234,7,1.0,41.349246137123664,0.000138,3e-06,300313.83077548567,43577.16652626394,0.425629,0.218553,0,0,0.703208,0.0
JETS,LONG,0.5349174047619047,5.349174047619048,4.93,4.8936,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,3.7,NEGATIVE,retest_and_confirm,-1759610.01,,27.0,23.0,0.61,14.29,104314.0,235408.0,2.257,145576.0,98985.0,95161.0,85.0,0.424,0.0,0.58,1.0,1.4,1.32,0.63,,,,,92962494227722.98,7,1.0,7.103042261244677e-08,0.000242,0.000148,0.0012386025335668054,43594.08574565355,0.313437,1.190246,1,0,0.647177,0.0
PSKY,LONG,0.5341686666666667,5.341686666666668,5.95,5.3158,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.3,POSITIVE,retest_and_confirm,304808.62,11.02,17.0,10.0,54.3,9.24,507866.0,490703.0,0.966,118767.0,86826.0,792976.0,79.8,0.625,1.86,0.21,1.0,1.4,1.37,0.11,,,,,1613.9955519703126,3,1.0,99.0,0.000929,0.0,0.29003010072710395,0.0,1.7917,,0,0,0.063538,0.0
NCLH,LONG,0.5310392018042688,5.310392018042688,4.73,5.0542,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.9,POSITIVE,trend_continuation,3449414.18,20.89,25.0,18.0,19.59,13.9,283751.0,231242.0,0.815,99645.0,202380.0,212968.0,85.0,0.63,0.0,0.55,1.0,1.4,1.69,0.09,,,,,1028650.7159052381,9,1.0,6.294420102943439,9.8e-05,1.9e-05,35367.638751820035,19666.106425512357,0.374708,0.321246,1,0,0.065046,0.0
HPQ,LONG,0.5170340367880106,5.170340367880106,0.0,3.1022,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9.5118328478674,10,1.0,0.18745882233469632,2.7e-05,7.1e-05,3241.20028365003,25935.29802931652,3.763966,3.823282,0,0,0.611641,0.350719
FAS,LONG,0.5140047838095239,5.140047838095239,0.0,3.084,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.520826869279053e+17,8,1.0,6.78420451499751e-07,0.00015,0.000179,0.007751712216930432,6855.670874715613,1.150871,41.125,1,3,0.181002,0.292896
DPST,LONG,0.5096059793271805,5.096059793271806,0.0,3.0576,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1791.591062348978,2,1.0,99.0,6.5e-05,0.000188,0.032846095799311754,1.8333478263866094e-05,57.0,,0,1,0.0,0.0
MOD,LONG,0.5061485157595913,5.0614851575959126,0.0,3.0369,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4721.599783755929,8,1.0,9.112449616684135,6.3e-05,6.3e-05,18817.327299014407,1239.0078249362136,2.309022,0.362435,1,1,0.000161,0.599636
SBET,LONG,0.5041283752380953,5.041283752380953,5.91,5.4736,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.9,POSITIVE,flag_breakout,679034.49,7.24,20.0,5.0,175.67,31.08,394529.0,120606.0,0.306,226946.0,29783.0,258406.0,33.7,0.895,0.0,0.68,1.0,1.6,1.63,1.0,,,,,263792534.01253027,3,0.7,99.0,0.000134,0.0,2.1358853029137514e-19,0.0,1.439838,,1,0,0.003986,0.0
EQT,LONG,0.48678788059558753,4.8678788059558755,0.0,2.9207,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,235510876898752.62,8,1.0,99.0,3.4e-05,3e-06,3946.0856401739243,5.474702374936772e-12,81.343879,0.229936,0,1,0.000251,0.369075
EFA,LONG,0.48123545175442206,4.812354517544221,0.0,2.8874,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.2644881004312595e+17,21,1.0,6.920382625878847,1e-05,1.3e-05,3588.5271678184727,691.3928245140928,20.72903,2.743709,0,2,0.058955,5e-06
QBTS,LONG,0.4779172691884578,4.779172691884578,6.07,5.3106,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.5,POSITIVE,flag_breakout,1458376.15,16.82,20.0,5.0,18.73,70.32,309593.0,202104.0,0.653,172887.0,81328.0,257482.0,59.6,1.023,0.0,0.61,1.0,1.6,1.87,1.0,,,,,43133062.317742586,5,1.0,1.5088101961334437,3.8e-05,2.1e-05,32859.029958376064,14518.738028406906,4.710825,1.364276,0,0,2e-06,0.0
ASML,LONG,0.47674580033385566,4.7674580033385565,0.0,2.8605,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,30053.115959059476,18,1.0,0.031017331057379194,9e-06,6e-06,3384.0158080687756,171444.12319447772,1.837729,2.355225,3,0,0.535238,0.054946
NOW,LONG,0.4732065897048482,4.732065897048482,2.59,4.543,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.0,NEGATIVE,unknown,-6733173.18,,100.0,85.0,11.56,5.18,548154.0,415207.0,0.757,207782.0,277702.0,477877.0,98.6,0.678,0.0,0.06,1.0,0.0,0.69,0.84,,,,,56.915933806719856,17,1.0,4.21790121653715,1.9e-05,5e-06,25261.346453685448,14373.791223735523,1.72273,0.709387,0,2,0.657616,0.276615
PURR,LONG,0.4691308728007158,4.691308728007158,7.37,5.7967,poor_rr (0.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.2,NEUTRAL,trend_continuation,,,7.0,5.0,7.61,23.14,10733.0,1930.0,0.18,2662.0,5131.0,4870.0,100.0,1.212,2.04,0.36,1.0,1.4,1.57,1.0,6.51,5.72,7.0,0.63,0.0,1,1.0,99.0,0.000101,0.0,3702.989394930501,0.0,68.333333,,0,0,0.0,0.0
LAES,LONG,0.46530399116675464,4.6530399116675465,0.0,2.7918,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1678508605045.0237,2,1.0,99.0,7.3e-05,9.1e-05,6.875455952218591e-19,4.096169618406077e-31,1.97288,0.643576,0,0,0.0,0.0
SMH,LONG,0.45129586130234234,4.512958613023423,0.0,2.7078,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.31682265332727,14,1.0,2.262444860456,4.3e-05,5.9e-05,127487.17252982873,56349.2948527079,1.007868,3.805877,2,0,0.530408,0.76075
DELL,LONG,0.44753722754469716,4.475372275446972,0.0,2.6852,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.910426009643353,27,1.0,1.6562414986028497,2.1e-05,3e-05,12474.496747128322,5178.119568242513,1.10417,0.395386,1,8,0.611792,0.395574
WDC,LONG,0.4465619147678302,4.465619147678302,0.0,2.6794,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,41.03138470102798,10,1.0,0.13570175154861908,5e-06,6e-06,2252.597092758591,24899.42539855353,12.978238,4.660104,1,0,0.424558,0.433048
OSCR,LONG,0.4377165053591114,4.3771650535911135,0.0,2.6263,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6793333.556609802,9,1.0,99.0,7.5e-05,0.000231,1379.987228798712,0.008455153573910072,0.554098,1.107132,0,0,1.6e-05,0.366994
B,LONG,0.4357175272622542,4.357175272622542,4.56,4.6866,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.7,POSITIVE,trend_continuation,10255114.88,43.45,50.0,30.0,14.93,31.04,478685.0,327969.0,0.685,84970.0,234425.0,487259.0,66.0,0.502,0.0,0.6,1.0,1.4,1.42,0.14,,,,,93186153833697.4,18,1.0,2.7455133463928703e-08,3.4e-05,1.1e-05,0.00031550613842344774,14364.624143876783,0.829383,1.539485,1,2,0.031382,0.037582
CRM,LONG,0.4263709141552736,4.263709141552736,0.0,2.5582,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6937.655459803385,26,1.0,0.8549527779135668,1.3e-05,1.2e-05,5599.897493492411,4803.296277075705,0.627192,1.290336,3,8,0.662209,0.339557
COST,LONG,0.425271885443378,4.25271885443378,0.0,2.5516,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1506319.1405151864,14,1.0,9.214038463669384,2e-06,1e-06,15439.59264500794,1256.744751979739,3.299179,0.553597,2,2,0.019204,0.291661
ACN,LONG,0.4247849387014866,4.247849387014866,4.2,4.7839,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.0,NEUTRAL,trend_continuation,,,300.0,170.0,57.08,10.99,91057.0,52630.0,0.578,29889.0,43925.0,69873.0,67.5,0.415,0.0,0.7,1.0,1.4,1.09,0.0,,,,,10756923571986.795,15,1.0,99.0,1.7e-05,4e-06,566.2751858532517,1.3509161639168202e-05,1.266236,1.116447,2,1,3.9e-05,0.263629
FSLR,LONG,0.4228296525564282,4.228296525564282,0.0,2.537,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,23387.887449156708,15,1.0,0.0510737085342611,2.6e-05,0.000132,1458.303360670349,32631.905143067484,0.522098,1.058925,3,2,0.516382,0.166511
FLEX,LONG,0.4222896073184033,4.2228960731840335,0.0,2.5337,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,783046212.4635516,11,1.0,9.8302784601396e-06,5.9e-05,2.7e-05,0.07622518128354988,4430.927020466543,1.103967,2.661804,0,3,5.8e-05,0.0
NTR,LONG,0.41717117777027923,4.171711777702792,3.94,4.3479,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.4,NEUTRAL,ema_pullback,,,80.0,45.0,9.5,38.41,73731.0,38044.0,0.516,37989.0,33113.0,40673.0,91.8,0.392,0.0,0.65,1.0,1.2,0.86,0.23,,,,,2259433367.90754,12,1.0,11.292183319894697,4.7e-05,1.9e-05,0.015502395997356852,0.0027456862075635195,0.608352,0.204888,0,0,0.025548,0.0
AMD,LONG,0.41479806831444477,4.147980683144448,0.0,2.4888,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.9925372907729004,6,1.0,0.5809948331847548,1e-06,1e-06,99145.94460579456,170648.58229860783,275.078749,0.139044,2,1,0.568367,0.083
KORU,SHORT,0.7892820952380952,7.892820952380952,0.0,4.7357,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,205896275.69623592,36,1.0,4.89208277630466,0.003505,0.000313,41191.160557787436,92619.60331708098,165.210758,25.767857,30,1,0.39447,0.381616
BE,SHORT,0.7046640988509758,7.046640988509758,0.0,4.228,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.786958432849752,15,1.0,0.21401932466732962,2.1e-05,9.3e-05,126373.96916478557,516669.3390471536,0.294536,79.125976,0,0,0.790512,0.227337
FAS,SHORT,0.6943571864693243,6.943571864693244,0.0,4.1661,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.520826869279053e+17,8,1.0,6.78420451499751e-07,0.00015,0.000179,0.007751712216930432,6855.670874715613,1.150871,41.125,1,3,0.181002,0.292896
USO,SHORT,0.6923881776533455,6.923881776533455,0.0,4.1543,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3.242367773381912,5,1.0,4.423605157319698,0.000391,9.3e-05,147069.9116776701,49869.927281252116,27.597468,1.916629,2,2,0.245531,0.468723
DJT,SHORT,0.6784847866666667,6.7848478666666665,5.04,6.0244,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,5.6,POSITIVE,ema_rally,585623.18,9.9,25.0,5.0,152.02,49.6,225355.0,220122.0,0.977,44561.0,126735.0,274181.0,59.5,0.678,1.63,0.49,1.0,1.2,0.15,0.57,,,,,9.014155930929443e+21,9,1.0,0.0,0.0,0.000231,0.0,1.6569570993332974e-06,,2.655302,0,1,0.0,2e-05
TTWO,SHORT,0.6400936432267149,6.400936432267149,4.9,5.5105,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.2,NEUTRAL,ema_rally,,,290.0,200.0,41.2,2.62,81514.0,59397.0,0.729,28307.0,55005.0,57599.0,90.3,0.436,1.6,0.6,0.92,1.2,0.37,0.2,,,,,8008478948.4651375,6,1.0,8.297436495782695e-12,9e-06,0.000288,7.381779016135223e-05,1779291.4763221461,0.492126,0.383026,0,1,0.0,0.0
SPXS,SHORT,0.6236797447619047,6.236797447619047,0.0,3.7421,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7167.774490057704,6,1.0,99.0,0.001328,0.00026,0.2895233335900982,0.00018615804256390194,8.397471,2.641939,4,2,8.2e-05,0.475621
URA,SHORT,0.6228232142857143,6.228232142857143,3.62,5.8001,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",8.0,NEGATIVE,bounce_and_fail,-600712.38,52.36,60.0,50.0,14.39,4.67,198293.0,131842.0,0.665,73975.0,89925.0,166235.0,44.6,0.533,0.0,0.46,1.0,1.0,0.47,0.69,,,,,876.6098765402668,10,1.0,99.0,0.000149,0.000386,1.076800236945771,0.014255498617963287,3.722177,8.564394,0,0,0.439896,0.139525
JETS,SHORT,0.6183496510391335,6.183496510391335,0.0,3.7101,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,92962494227722.98,7,1.0,7.103042261244677e-08,0.000242,0.000148,0.0012386025335668054,43594.08574565355,0.313437,1.190246,1,0,0.647177,0.0
SMH,SHORT,0.5959197075701484,5.959197075701485,0.0,3.5755,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.31682265332727,14,1.0,2.262444860456,4.3e-05,5.9e-05,127487.17252982873,56349.2948527079,1.007868,3.805877,2,0,0.530408,0.76075
SVIX,SHORT,0.5935806740993751,5.935806740993751,2.62,5.3139,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.8,NEUTRAL,ema_rally,,,19.0,14.0,0.77,25.75,44945.0,41345.0,0.92,27311.0,30887.0,28092.0,45.6,0.609,0.0,0.29,0.82,1.2,0.2,0.1,,,,,50067.67048225508,2,1.0,0.0,0.0,0.000227,0.0,2355.5638599528756,,2.499476,0,1,0.0,1e-05
NUGT,SHORT,0.5933333333333333,5.933333333333333,3.48,5.1107,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.5,NEUTRAL,bounce_and_fail,,,300.0,210.0,35.01,5.49,20152.0,18384.0,0.912,20188.0,6221.0,12127.0,67.8,0.937,0.0,0.49,1.0,1.0,0.61,0.38,,,,,52.141976034519764,2,1.0,0.0,0.0,0.000214,0.0,1.5625574924321183e-20,,10.630631,0,0,0.0,0.03694
HPQ,SHORT,0.5841997911423545,5.841997911423546,5.2,5.141,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.3,POSITIVE,trend_continuation,2440649.48,18.91,20.0,18.0,5.62,4.94,172370.0,164248.0,0.953,93930.0,117226.0,125462.0,84.4,0.467,1.52,0.97,0.2,1.4,0.75,0.35,,,,,9.5118328478674,10,1.0,0.18745882233469632,2.7e-05,7.1e-05,3241.20028365003,25935.29802931652,3.763966,3.823282,0,0,0.611641,0.350719
AEHR,SHORT,0.5800000000000001,5.800000000000001,0.0,3.48,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,173096.25325679526,5,1.0,99.0,0.000198,0.000107,736.3056633719735,0.019381388104965973,3.262274,16.057143,0,0,0.000962,0.0
FSLR,SHORT,0.5770603658106838,5.770603658106838,6.99,6.4023,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.1,NEGATIVE,retest_and_confirm,-8582295.74,,410.0,180.0,105.41,9.82,320085.0,207216.0,0.647,55006.0,98363.0,373932.0,78.9,0.614,1.61,0.9,0.62,1.4,1.45,1.0,,,,,23387.887449156708,15,1.0,0.0510737085342611,2.6e-05,0.000132,1458.303360670349,32631.905143067484,0.522098,1.058925,3,2,0.516382,0.166511
MRVL,SHORT,0.5760329653820967,5.760329653820967,0.0,3.4562,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.531801099423963,24,1.0,1.0221119738478426,5e-06,2.7e-05,50498.96737101383,20343.849772748592,0.905092,11.947636,2,1,0.544275,0.815612
