ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
GDDY,LONG,0.5220719294099316,5.220719294099316,4.61,5.3534,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",6.8,NEUTRAL,support_ema_confluence,,,120.0,80.0,40.78,6.15,12182.0,6402.0,0.526,3362.0,8453.0,6769.0,73.6,0.487,0.0,0.62,0.61,1.6,1.73,0.04,False,default,2.5,False,3,1.0,99.0,7.5e-05,4.6e-05,1.862122302307871e-17,4.923772736304584e-35,10.631916,36.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255297,0.658068,0.0,0.0,1.0,0.5220719294099316,0.5220719294099316,n/a,2026-06-29,2026-06-29,False,,,,
BIDU,LONG,0.4254044685737944,4.254044685737944,5.53,5.126,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.7,POSITIVE,bounce_and_fail,2410244.45,112.14,150.0,110.0,33.71,1.94,213245.0,107012.0,0.502,71802.0,92782.0,155673.0,55.8,0.509,0.0,0.72,1.0,1.0,1.99,0.83,False,default,2.5,False,1,1.0,99.0,8.2e-05,0.0,829845.3998087676,0.0,5.045,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.5e-05,0.0,0.5245,0.0,0.0,0.0,1.0,0.4254044685737944,0.4254044685737944,n/a,2026-06-29,2026-06-29,False,,,,
CPNG,LONG,0.4132012659121397,4.132012659121397,4.07,4.307,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.1,POSITIVE,ema_pullback,7851603.11,17.54,20.0,15.0,13.77,14.68,562022.0,127330.0,0.227,135590.0,206190.0,347572.0,79.2,0.553,0.0,0.83,1.0,1.2,1.04,0.0,False,default,2.5,False,1,1.0,99.0,4.9e-05,0.0,1.2722987481800924e-34,0.0,11.44763,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.4132012659121397,0.4132012659121397,n/a,2026-06-29,2026-06-29,False,,,,
COHR,LONG,0.3944048087246542,3.944048087246542,0.0,2.3664,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,16,1.0,0.20034643485179668,6.8e-05,0.000234,4.285152065042085,9.722141522716894,27.004644,52.760853,2,3,0.649186,0.579443,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.615123,0.127365,0.0,0.0,,,,,,,False,,,,
TSEM,LONG,0.3772720249169912,3.772720249169912,5.69,4.5934,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.0,NEUTRAL,retest_and_confirm,,,290.0,120.0,13.46,53.05,43365.0,34054.0,0.785,37926.0,21298.0,18195.0,98.1,1.007,1.59,0.83,0.9,1.4,0.75,0.23,False,default,2.5,False,6,1.0,3.905623980113086e-08,9.4e-05,4e-05,2.0831120209258926e-10,0.010667243091156854,15.283333,2.345133,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.100026,0.073696,0.0,0.0,1.0,0.3772720249169912,0.3772720249169912,n/a,2026-06-29,2026-06-29,False,,,,
ON,LONG,0.3758248286416035,3.758248286416035,0.0,2.2549,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.5370443554831774,2.8e-05,5.5e-05,277416.5962539779,516561.7949831852,60.826531,9.540816,2,1,0.268519,0.296985,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-05,1.9e-05,0.632584,0.641814,0.0,0.0,,,,,,,False,,,,
MLM,LONG,0.3700169207722694,3.700169207722694,4.4,4.3301,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.8,NEUTRAL,trend_continuation,,,680.0,560.0,16.99,3.65,2900.0,1078.0,0.372,1136.0,476.0,2366.0,85.8,0.32,0.0,0.77,1.0,1.4,0.23,1.0,False,default,2.5,False,1,1.0,99.0,1.6e-05,0.0,1.1099227858031654e-45,0.0,21.4,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.793696,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-06-29,2026-06-29,False,,,,
IONS,LONG,0.3634233941758508,3.6342339417585077,6.69,5.3641,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.7,NEUTRAL,trend_continuation,,,100.0,72.5,23.93,10.15,49406.0,26681.0,0.54,21841.0,35946.0,18300.0,34.7,0.399,1.86,0.63,0.81,1.4,1.43,0.57,False,sustained_trend,5.0,False,1,0.7,99.0,5.1e-05,0.0,2.053172968575434e-67,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.523402,0.0,0.0,0.0,1.0,0.3634233941758508,0.3634233941758508,n/a,2026-06-29,2026-06-29,False,,,,
BROS,LONG,0.34970609438397493,3.4970609438397493,4.47,4.0495,price_validation_failed,"momentum_aligned, not_extended, trend_aligned","confirmation_volume, continuation_pattern, room_to_target",4.8,NEUTRAL,unknown,,,75.0,50.0,4.62,30.26,36324.0,20470.0,0.564,21970.0,13679.0,21145.0,15.8,0.457,2.54,0.13,0.0,0.0,1.52,0.28,False,default,2.5,False,1,0.7,99.0,5.4e-05,0.0,1.5891776858144284e-19,0.0,2.878641,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646655,0.0,0.0,0.0,1.0,0.34970609438397493,0.34970609438397493,n/a,2026-06-29,2026-06-29,False,,,,
CW,LONG,0.34430263505798364,3.4430263505798364,4.18,4.2955,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, trend_aligned","momentum_aligned, room_to_target",6.6,NEUTRAL,ema_pullback,,,790.0,730.0,7.13,1.0,832.0,1127.0,1.355,594.0,838.0,527.0,66.4,0.404,1.51,0.78,0.09,1.2,0.25,0.35,False,default,2.5,False,1,0.7,99.0,6.6e-05,0.0,1.1975296638665966e-59,0.0,23.333333,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.521474,0.0,0.0,0.0,1.0,0.34430263505798364,0.34430263505798364,n/a,2026-06-29,2026-06-29,False,,,,
