ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,source
CMG,SHORT,0.8360852973218937,9.660826617573965,8.0,8.9965,33.37,37.37,25.36,21.36,2.0,5,fresh
QQQ,SHORT,0.6333769520732364,6.748671485186529,8.0,7.2492,582.06,619.41,507.35,470.0,2.0,5,fresh
IWM,SHORT,0.6193908350483948,6.547743682110134,8.0,7.1286,242.22,268.75,189.15,162.62,2.0,5,fresh
HOOD,SHORT,0.6140193369341266,6.470575493583476,8.0,7.0823,70.89,79.4,53.88,45.37,2.0,5,fresh
ORCL,SHORT,0.5530288621190937,5.594372177723587,9.0,6.9566,149.68,167.64,113.76,95.8,2.0,5,fresh
LEU,SHORT,0.5436303172273911,5.459350500595437,9.0,6.8756,186.76,209.17,141.94,119.53,2.0,5,fresh
AMAT,LONG,0.5695112926243223,5.251621033553374,8.0,6.351,357.06,314.21,442.75,485.6,2.0,5,fresh
