ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
NTRA,LONG,0.6814994530821066,6.814994530821066,5.8,6.2475,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,220.0,190.0,6.4,8.11,15702.0,10425.0,0.664,14632.0,1979.0,9516.0,98.8,0.816,1.52,0.9,0.36,1.4,1.42,0.2,False,default,2.5,False,1,1.0,99.0,9.1e-05,0.0,1508469.8768814004,0.0,8.064516,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.9e-05,0.0,0.37795,0.0,0.0,0.0,1.0,0.6814994530821066,0.6814994530821066,n/a,2026-05-05,2026-05-05,False,,,,,
NN,LONG,0.5346383320662336,5.346383320662335,6.42,6.1592,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.8,NEUTRAL,retest_and_confirm,,,20.0,12.0,6.38,36.17,278320.0,23310.0,0.084,35957.0,152823.0,113595.0,31.5,0.218,1.67,0.93,1.0,1.4,1.42,0.0,False,sustained_trend,5.0,False,2,1.0,99.0,0.001197,0.0,2.90260951528404e-26,0.0,2.723989,0,0,0.468929,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.138796,0.0,0.0,0.0,1.0,0.5346383320662336,0.5346383320662336,n/a,2026-05-05,2026-05-05,False,,,,,
XP,LONG,0.524476885988979,5.24476885988979,3.61,4.8254,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.6,NEUTRAL,bounce_and_fail,,,20.0,18.0,5.82,4.76,206609.0,39116.0,0.189,68520.0,19154.0,158051.0,93.8,0.547,0.0,0.71,0.52,1.0,1.11,0.26,False,default,2.5,False,1,1.0,99.0,0.0001,0.0,27816.387513006262,0.0,197.159091,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.314454,0.0,0.0,0.0,1.0,0.524476885988979,0.524476885988979,n/a,2026-05-05,2026-05-05,False,,,,,
BWA,LONG,0.5114994530821066,5.1149945308210665,7.09,5.4645,weak_relative_strength (-2.9% vs SPY),"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,3.9,NEUTRAL,retest_and_confirm,,,60.0,42.5,4.79,25.78,39109.0,12503.0,0.32,32116.0,12314.0,7182.0,99.0,0.643,1.62,0.56,1.0,1.4,1.66,0.85,False,default,2.5,False,1,1.0,99.0,6.1e-05,0.0,0.31181587147124584,0.0,833.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173028,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-05,2026-05-05,False,,,,,
ORA,LONG,0.5114994530821066,5.1149945308210665,5.84,4.9695,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.3,NEUTRAL,trend_continuation,,,120.0,105.0,4.04,8.96,18394.0,7882.0,0.429,13020.0,8878.0,4378.0,98.8,0.445,1.57,0.84,0.0,1.4,1.87,0.16,False,sustained_trend,5.0,False,1,1.0,99.0,9.2e-05,0.0,1.14687205928323e-21,0.0,20.689655,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.250847,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-05,2026-05-05,False,,,,,
LOGI,LONG,0.5114994530821066,5.1149945308210665,7.36,5.4055,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.2,NEUTRAL,trend_continuation,,,110.0,100.0,4.34,5.14,12546.0,14060.0,1.121,10589.0,8344.0,7673.0,98.8,0.49,1.76,0.4,1.0,1.4,1.98,0.83,False,sustained_trend,5.0,False,1,1.0,99.0,4.6e-05,0.0,2.0435271841956664e-25,0.0,6.024096,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.393726,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-05,2026-05-05,False,105.42,92.77,110.0,0.36,
SIMO,LONG,0.509533866143987,5.09533866143987,8.14,5.8497,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.3,NEUTRAL,trend_continuation,,,250.0,135.0,4.86,43.37,25286.0,6636.0,0.262,20982.0,4376.0,6564.0,90.0,0.789,3.0,0.15,1.0,1.4,1.64,0.95,False,sustained_trend,5.0,False,1,1.0,99.0,0.000298,0.0,1.2798192464726554e-18,0.0,51.641026,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.453396,0.0,0.0,0.0,1.0,0.509533866143987,0.509533866143987,n/a,2026-05-05,2026-05-05,False,238.41,209.8,250.0,0.41,
BTU,LONG,0.4998657484180619,4.998657484180619,2.46,4.7773,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.7,NEUTRAL,unknown,,,45.0,5.0,80.0,80.0,82074.0,62064.0,0.756,22999.0,25894.0,95245.0,33.9,0.602,0.0,0.23,1.0,0.0,0.3,0.93,False,default,2.5,False,1,1.0,99.0,0.000316,0.0,40756.04942982325,0.0,10.859914,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.437035,0.0,0.0,0.0,1.0,0.4998657484180619,0.4998657484180619,n/a,2026-05-05,2026-05-05,False,,,,,
MTSI,LONG,0.4869487191022308,4.8694871910223085,0.0,2.9217,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,1.2997093073093269,3.5e-05,2.6e-05,16977.578421765782,13062.596633175583,52.875,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.419099,0.445556,0.0,0.0,,,,,,,False,,,,,205.125
AS,LONG,0.4807047925294022,4.807047925294022,3.96,4.9915,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.0,NEUTRAL,ema_pullback,,,40.0,30.0,15.01,13.74,31542.0,17293.0,0.548,13589.0,22858.0,12388.0,70.7,0.541,0.0,0.91,0.8,1.2,0.81,0.24,False,default,2.5,False,1,1.0,99.0,2e-05,0.0,3.1608183276818322,0.0,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071483,0.0,0.0,0.0,1.0,0.4807047925294022,0.4807047925294022,n/a,2026-05-05,2026-05-05,False,,,,,
