ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
LOW,LONG,0.5177928486342851,5.177928486342851,6.04,5.501,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.5,NEUTRAL,trend_continuation,,,250.0,195.0,14.63,10.59,60358.0,63318.0,1.049,26475.0,50977.0,46224.0,77.3,0.341,1.55,0.86,1.0,1.4,0.8,0.43,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,2.0425477076770456e-13,0.0,2.900899,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.5177928486342851,0.5177928486342851,n/a,2026-08-18,2026-08-18,False,
TMUS,LONG,0.4986713872612007,4.986713872612007,4.81,5.5164,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.9,NEUTRAL,ema_pullback,,,195.0,150.0,6.85,17.81,133864.0,61657.0,0.461,71553.0,26239.0,97729.0,42.3,0.296,0.0,0.84,0.94,1.2,1.64,0.18,False,default,2.5,False,1,1.0,99.0,1e-05,0.0,1918715.5707549718,0.0,46.463918,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.350883,0.0,0.0,0.0,1.0,0.4986713872612007,0.4986713872612007,n/a,2026-08-18,2026-08-18,False,
CRCL,LONG,0.3857090583757128,3.857090583757128,4.73,4.5275,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.9,POSITIVE,trend_continuation,5544874.53,72.73,80.0,65.0,9.92,10.69,464638.0,332497.0,0.716,207174.0,210097.0,379864.0,25.7,0.778,0.0,0.61,1.0,1.4,1.24,0.48,False,default,2.5,False,4,1.0,99.0,0.000129,0.0,0.6166986438026411,0.0,2.526018,3,0,0.473826,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.691588,0.0,0.0,0.0,1.0,0.3857090583757128,0.3857090583757128,n/a,2026-08-18,2026-08-18,False,
STX,LONG,0.3767537514754944,3.767537514754944,6.52,5.3398,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.5,NEGATIVE,trend_continuation,-1420167.25,,1200.0,500.0,31.25,45.31,113161.0,162694.0,1.438,64647.0,62174.0,149034.0,28.8,0.739,1.62,0.87,1.0,1.4,1.22,0.41,False,sustained_trend,5.0,False,10,1.0,99.0,1.9e-05,2e-06,2624.7499603929127,1.6710285818530256e-08,15.853113,1,0,0.000485,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.169739,0.046979,0.0,0.0,1.0,0.3767537514754944,0.3767537514754944,n/a,2026-08-18,2026-08-18,False,5.472222
COST,LONG,0.37008842895226596,3.7008842895226595,6.18,4.9444,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,6.2,NEGATIVE,support_ema_confluence,-16151635.08,969.33,1000.0,900.0,3.21,7.11,157637.0,196216.0,1.245,157553.0,77734.0,118566.0,23.5,0.21,1.56,0.61,0.32,1.6,1.83,0.26,False,default,2.5,False,5,1.0,99.0,1.2e-05,0.0,0.23569203508142306,0.0,2.845185,2,0,0.04091,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415256,0.0,0.0,0.0,1.0,0.37008842895226596,0.37008842895226596,n/a,2026-08-18,2026-08-18,False,
CORZ,LONG,0.3618215512916551,3.618215512916551,1.82,3.3351,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.9,POSITIVE,unknown,1659109.9,18.96,30.0,19.0,57.89,0.0,1165529.0,549994.0,0.472,388402.0,667487.0,659634.0,2.0,0.725,0.0,0.52,1.0,0.0,0.09,0.21,False,default,2.5,False,1,1.0,99.0,0.000176,0.0,77055.81503016353,0.0,298.507463,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013224,0.0,0.0,0.0,1.0,0.3618215512916551,0.3618215512916551,n/a,2026-08-18,2026-08-18,False,
BURL,LONG,0.35583265393670555,3.5583265393670556,2.95,3.9442,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.4,NEUTRAL,ema_pullback,,,480.0,305.0,42.59,9.4,6535.0,24329.0,3.723,10987.0,15731.0,4146.0,68.9,0.458,0.0,0.34,0.3,1.2,0.1,1.0,False,default,2.5,False,1,1.0,99.0,2.9e-05,0.0,32693.151277185265,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106936,0.0,0.0,0.0,1.0,0.35583265393670555,0.35583265393670555,n/a,2026-08-18,2026-08-18,False,
DASH,LONG,0.3542712727998061,3.542712727998061,6.91,5.2244,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.9,NEUTRAL,trend_continuation,,,240.0,145.0,8.24,34.61,129428.0,73442.0,0.567,34695.0,55082.0,113093.0,12.3,0.393,2.3,0.58,0.0,1.4,1.87,0.76,False,sustained_trend,5.0,False,3,1.0,7.674593625933212e-05,2.1e-05,3e-06,0.0001287696811975452,3.355739403905887,82.778846,0,1,0.000147,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.281856,0.626534,0.0,0.0,1.0,0.3542712727998061,0.3542712727998061,n/a,2026-08-18,2026-08-18,False,
MOD,LONG,0.35129094990346055,3.5129094990346053,4.67,4.4575,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.5,NEUTRAL,trend_continuation,,,300.0,160.0,47.24,21.47,25106.0,13103.0,0.522,22385.0,6161.0,9663.0,20.5,0.683,0.0,0.85,1.0,1.4,1.11,0.31,False,default,2.5,False,1,1.0,99.0,5.3e-05,0.0,1.2836191371843245e-16,0.0,5.641026,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.596226,0.0,0.0,0.0,1.0,0.35129094990346055,0.35129094990346055,n/a,2026-08-18,2026-08-18,False,
SKHY,LONG,0.34671854369215444,3.4671854369215445,0.0,2.0803,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.0005470487669195396,5e-06,3e-06,0.0003164117676365303,1.1567954696918947,989.05,0,1,0.665031,0.000175,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255828,0.735166,0.0,0.0,,,,,,,False,25.455552
IBM,LONG,0.32935516068098103,3.2935516068098103,3.48,3.8908,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.0,POSITIVE,trend_continuation,15876865.18,230.9,300.0,200.0,29.93,13.38,419561.0,312624.0,0.745,191041.0,193864.0,347280.0,28.5,0.343,0.0,0.84,1.0,1.4,0.24,0.0,False,default,2.5,False,5,1.0,6.31378193322677e-17,2.9e-05,4e-06,1.547648674219277e-28,3.6768343219330755e-12,4.516141,1,0,1.6e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.384863,0.732175,0.0,0.0,1.0,0.32935516068098103,0.32935516068098103,n/a,2026-08-18,2026-08-18,False,1.655532
SMH,LONG,0.326911063936066,3.26911063936066,0.0,1.9615,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.21309056523601838,1.7e-05,4.9e-05,4.103151959722111,19.25543702593061,9.293711,0,1,0.460053,0.406781,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.358364,0.251214,0.0,0.0,,,,,,,False,8.027538
