ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
TRIP,LONG,0.722627484965487,7.22627484965487,6.4,6.1931,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.3,POSITIVE,trend_continuation,1221939.99,,20.0,8.0,38.89,44.44,151414.0,107284.0,0.709,42001.0,36783.0,179914.0,100.0,0.714,2.47,0.66,0.0,1.4,1.57,0.3,False,sustained_trend,5.0,False,3,1.0,99.0,0.001182,0.0,161113.80438851585,0.0,33.506542,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000107,0.0,0.360029,0.0,0.0,0.0,1.0,0.722627484965487,0.722627484965487,n/a,2026-07-13,2026-07-13,False,
EXE,LONG,0.5687385960765983,5.687385960765983,3.85,5.3387,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.7,NEUTRAL,ema_pullback,,,95.0,80.0,9.07,8.15,113672.0,115126.0,1.013,75928.0,91339.0,61531.0,64.4,0.346,0.0,0.61,1.0,1.2,0.75,0.29,False,default,2.5,False,5,1.0,99.0,0.00042,0.0,0.00022029688540386002,0.0,65.701487,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.17593,0.0,0.0,0.0,1.0,0.5687385960765983,0.5687385960765983,n/a,2026-07-13,2026-07-13,False,
POWL,LONG,0.5188787377168615,5.188787377168616,1.93,4.2134,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,300.0,195.0,32.94,13.59,22319.0,13441.0,0.602,8765.0,7927.0,19068.0,98.0,0.994,0.0,0.2,1.0,0.0,0.24,0.49,False,default,2.5,False,4,1.0,99.0,0.000247,6.8e-05,6.48066079777819e-34,1.7938703782130807e-50,5.068985,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.488437,0.748581,0.0,0.0,1.0,0.5188787377168615,0.5188787377168615,n/a,2026-07-13,2026-07-13,False,28.25
VSAT,LONG,0.5119131992512014,5.119131992512013,4.96,5.2676,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.1,NEUTRAL,ema_pullback,,,80.0,60.0,15.04,13.72,121423.0,57381.0,0.473,16666.0,82447.0,79691.0,95.4,1.003,1.62,0.81,1.0,1.2,0.22,0.1,False,default,2.5,False,4,0.7,99.0,0.000738,0.000179,5.623479724068525e-26,3.1436922592057436e-51,4.69826,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.228335,0.136637,0.0,0.0,1.0,0.5119131992512014,0.5119131992512014,n/a,2026-07-13,2026-07-13,False,566.833333
RMD,LONG,0.4978318360555184,4.978318360555184,4.23,4.7382,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned",4.9,NEUTRAL,retest_and_confirm,,,220.0,195.0,10.83,1.76,6052.0,12408.0,2.05,6300.0,5985.0,6175.0,93.7,0.406,0.0,0.79,1.0,1.4,0.55,0.49,False,default,2.5,False,1,1.0,99.0,1e-05,0.0,40.13707403159257,0.0,66.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.4978318360555184,0.4978318360555184,n/a,2026-07-13,2026-07-13,False,
FIGR,LONG,0.48830206741158744,4.883020674115874,3.52,5.1175,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",8.1,NEUTRAL,trend_continuation,,,40.0,27.5,34.5,7.53,76960.0,28987.0,0.377,18408.0,46023.0,41516.0,50.2,0.89,0.0,0.83,1.0,1.4,0.21,0.08,False,default,2.5,False,2,1.0,99.0,0.000256,0.0,2.5668655361239563e-41,0.0,4.744088,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.124673,0.0,0.0,0.0,1.0,0.48830206741158744,0.48830206741158744,n/a,2026-07-13,2026-07-13,False,
FWONK,LONG,0.4808020881400903,4.808020881400903,5.98,4.938,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.7,NEUTRAL,trend_continuation,,,100.0,80.0,0.36,19.71,12800.0,9990.0,0.78,1774.0,10734.0,10282.0,85.2,0.369,2.02,0.62,0.0,1.4,1.45,0.49,False,sustained_trend,5.0,False,1,0.7,99.0,0.000267,0.0,4.813270097280633e-59,0.0,361.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-13,2026-07-13,False,
OKLO,LONG,0.45277366522679446,4.5277366522679445,1.9,4.6139,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.9,NEGATIVE,unknown,-4012220.48,,90.0,45.0,96.46,1.77,412374.0,242977.0,0.589,173877.0,114156.0,367318.0,42.0,0.942,0.0,0.34,1.0,0.0,0.23,0.32,False,default,2.5,False,2,0.7,99.0,0.000238,0.0,801779.0270796549,0.0,9.027875,0,0,0.398615,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6.2e-05,0.0,0.331178,0.0,0.0,0.0,1.0,0.45277366522679446,0.45277366522679446,n/a,2026-07-13,2026-07-13,False,
WING,LONG,0.45053673203879296,4.505367320387929,0.0,2.7032,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,99.0,0.00023,0.000532,0.09118896758240146,4.205992916601896e-10,185.089744,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.065958,0.477293,0.0,0.0,,,,,,,False,31.357143
ROST,LONG,0.4484541517977292,4.484541517977291,4.43,4.5113,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.7,NEUTRAL,trend_continuation,,,230.0,210.0,4.8,4.31,14414.0,35357.0,2.453,21680.0,16528.0,11563.0,62.1,0.288,0.0,0.92,1.0,1.4,1.01,0.11,False,default,2.5,False,2,1.0,99.0,1.4e-05,0.0,4.696158177301976e-09,0.0,498.067227,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20255,0.0,0.0,0.0,1.0,0.4484541517977292,0.4484541517977292,n/a,2026-07-13,2026-07-13,False,
