ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
BIRK,LONG,0.676516373854376,6.765163738543761,2.11,5.0556,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,45.0,35.0,22.88,4.42,13748.0,39672.0,2.886,27317.0,16341.0,9762.0,79.3,0.618,0.0,0.29,1.0,0.0,0.33,0.49,False,default,2.5,False,1,1.0,99.0,0.000148,0.0,693396.4124916086,0.0,1842.235294,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.02616,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-12,2026-08-12,False,
DJT,LONG,0.516959368907832,5.1695936890783205,1.43,4.8338,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",9.1,NEGATIVE,unknown,-15529.16,8.3,25.0,5.0,200.66,39.87,328327.0,197706.0,0.602,61693.0,119232.0,345108.0,51.3,0.736,0.0,0.32,0.69,0.0,0.03,0.4,False,default,2.5,False,2,0.7,99.0,0.000686,0.0,13615.10314618979,0.0,21.311756,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.005143,0.0,0.0,0.0,1.0,0.516959368907832,0.516959368907832,n/a,2026-08-12,2026-08-12,False,
TTWO,LONG,0.5103873395015174,5.103873395015174,4.94,5.3939,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.8,POSITIVE,ema_pullback,2751119.13,243.43,290.0,200.0,19.13,17.84,145963.0,104196.0,0.714,75431.0,80979.0,93749.0,44.2,0.392,1.57,0.97,0.05,1.2,1.07,0.07,False,default,2.5,False,2,1.0,99.0,0.000208,0.0,0.12057223464622824,0.0,6.915136,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.5103873395015174,0.5103873395015174,n/a,2026-08-12,2026-08-12,False,
COKE,LONG,0.5065163738543761,5.065163738543761,6.53,5.3916,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.5,NEUTRAL,unknown,,,190.0,185.0,0.92,1.73,2435.0,7143.0,2.933,6604.0,1962.0,1012.0,40.2,0.36,1.54,0.86,0.84,1.6,1.3,0.39,False,default,2.5,False,1,1.0,99.0,3.7e-05,0.0,7.09397942885087e-28,0.0,30.03125,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.37493,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-12,2026-08-12,False,
GRAL,LONG,0.4897263484212822,4.897263484212822,6.11,5.3616,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,75.0,55.0,7.76,20.98,15384.0,12747.0,0.829,3792.0,11607.0,12732.0,0.0,0.71,1.55,1.0,1.0,1.4,1.16,0.01,False,default,2.5,False,1,1.0,99.0,0.000154,0.0,0.29111967089631835,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.4897263484212822,0.4897263484212822,n/a,2026-08-12,2026-08-12,False,
REAL,LONG,0.4808020881400903,4.808020881400903,2.86,4.482,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEUTRAL,ema_pullback,,,15.0,10.0,31.64,12.24,65718.0,25852.0,0.393,38364.0,6090.0,47116.0,11.2,0.635,0.0,0.73,0.9,1.2,0.03,0.0,False,default,2.5,False,1,0.7,99.0,0.000543,0.0,0.4396427270258269,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-12,2026-08-12,False,
SIRI,LONG,0.4802843425985482,4.802843425985482,2.89,4.5284,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.3,POSITIVE,ema_pullback,8915128.9,28.42,33.0,13.0,16.09,54.27,280811.0,97977.0,0.349,64382.0,157634.0,156772.0,27.4,0.32,0.0,0.38,1.0,1.2,0.25,0.05,False,default,2.5,False,1,1.0,99.0,6.6e-05,0.0,6.625725399952324e-06,0.0,31.23155,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.295396,0.0,0.0,0.0,1.0,0.4802843425985482,0.4802843425985482,n/a,2026-08-12,2026-08-12,False,
LOW,LONG,0.47654485868508784,4.765448586850878,3.69,4.6697,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.9,NEUTRAL,ema_pullback,,,230.0,190.0,5.95,12.48,64678.0,69514.0,1.075,37198.0,51414.0,45580.0,77.0,0.336,0.0,0.9,1.0,1.2,0.59,0.0,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,2.224481055380965e-06,0.0,2.900899,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.47654485868508784,0.47654485868508784,n/a,2026-08-12,2026-08-12,False,
PBR,LONG,0.4489905630340166,4.489905630340166,3.16,4.233,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,POSITIVE,ema_pullback,6215381.88,17.81,20.0,10.0,12.3,43.85,1012942.0,1027389.0,1.014,302855.0,499246.0,1238230.0,28.8,0.313,0.0,0.67,1.0,1.2,0.14,0.15,False,default,2.5,False,2,1.0,99.0,1.4e-05,0.0,5.748132241518811e-27,0.0,1.975302,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.311561,0.0,0.0,0.0,1.0,0.4489905630340166,0.4489905630340166,n/a,2026-08-12,2026-08-12,False,
MSFT,LONG,0.4260065166133826,4.260065166133826,5.4,4.19,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",2.2,POSITIVE,trend_continuation,970020483.9,492.93,500.0,350.0,1.4,29.02,2828272.0,1474857.0,0.521,1032015.0,909681.0,2361433.0,12.5,0.259,2.8,0.48,0.36,1.4,0.36,0.0,False,sustained_trend,5.0,False,8,1.0,11.092706071211976,2e-06,0.0,2484.4892105554986,1567.8252323860886,72.879276,2,1,0.783029,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.40787,0.409,0.0,0.0,1.0,0.4260065166133826,0.4260065166133826,n/a,2026-08-12,2026-08-12,False,56.56338
