ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
WMB,LONG,0.5215503371661334,5.215503371661335,5.22,4.9938,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.1,POSITIVE,support_ema_confluence,15338873.03,74.25,80.0,68.0,7.86,8.32,238121.0,105997.0,0.445,87771.0,51497.0,204850.0,97.7,0.313,1.5,0.96,0.36,1.6,0.79,0.01,False,default,2.5,False,2,1.0,99.0,1.5e-05,0.0,4.214595660148204e-29,0.0,2.897069,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233091,0.0,0.0,0.0,1.0,0.5215503371661334,0.5215503371661334,n/a,2026-07-20,2026-07-20,False,
SOLS,LONG,0.5074560453507633,5.074560453507633,1.06,3.7953,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.7,NEUTRAL,unknown,,,65.0,55.0,15.17,2.55,40327.0,50421.0,1.25,0.0,68602.0,22146.0,91.1,0.651,0.0,0.0,1.0,0.0,0.06,0.0,True,default,2.5,False,2,1.0,99.0,0.000114,0.0,7.960383452202971e-20,0.0,8.642937,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.021682,0.0,0.0,0.0,1.0,0.5074560453507633,0.5074560453507633,n/a,2026-07-20,2026-07-20,False,
FWONK,LONG,0.4808020881400903,4.808020881400903,5.42,5.31,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.4,NEUTRAL,trend_continuation,,,115.0,80.0,15.61,19.57,12868.0,10765.0,0.837,0.0,13432.0,10201.0,63.6,0.342,2.27,0.83,0.24,1.4,0.59,0.09,False,sustained_trend,5.0,False,1,0.7,99.0,0.000267,0.0,1.866527829863353e-67,0.0,361.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-20,2026-07-20,False,
KLAC,LONG,0.44065491226258846,4.406549122625885,2.9,4.2333,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEGATIVE,ema_pullback,-534041.01,,270.0,122.0,30.08,41.22,155118.0,248518.0,1.602,0.0,221047.0,182589.0,97.8,0.939,0.0,0.52,1.0,1.2,0.18,0.0,False,default,2.5,False,7,1.0,1.7978059479495159,1.2e-05,6e-06,3.503303797197414e-19,4.87163784444186e-19,786.932895,4,1,0.701543,0.458439,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.624474,0.607306,0.0,0.0,1.0,0.44065491226258846,0.44065491226258846,n/a,2026-07-20,2026-07-20,False,583.0
USO,LONG,0.4319271793445167,4.319271793445167,6.72,4.9756,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.0,POSITIVE,trend_continuation,50443790.47,125.56,130.0,100.0,3.6,20.31,626205.0,659885.0,1.054,288924.0,497806.0,499360.0,63.9,0.599,1.8,0.38,1.0,1.4,1.75,0.39,False,consolidation_break,3.0,False,1,1.0,99.0,0.000699,0.0,592566.0693106118,0.0,2.697749,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000303,0.0,0.627863,0.0,0.0,0.0,1.0,0.4319271793445167,0.4319271793445167,n/a,2026-07-20,2026-07-20,False,
MXL,LONG,0.4111630752781434,4.1116307527814335,0.0,2.467,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,4.223668134452055e-23,0.000283,0.000195,3.8872355546775893e-25,0.006135639182080907,4.966851,2,1,0.462282,0.035972,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.615846,0.25275,0.0,0.0,,,,,,,False,9.73059
TSEM,LONG,0.4082288162342412,4.082288162342412,0.0,2.4494,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,4.9986057710139966e-08,0.000147,0.000165,1.6584503247709673e-07,2.4883693584939497,7.699727,0,2,0.036813,0.006161,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.515335,0.050581,0.0,0.0,,,,,,,False,34.241402
A,LONG,0.40605760675001523,4.060576067500152,4.65,4.8053,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.9,NEUTRAL,trend_continuation,,,150.0,100.0,15.04,23.31,13679.0,6976.0,0.51,0.0,12887.0,7768.0,54.4,0.324,1.55,0.82,0.64,1.4,0.06,0.18,False,default,2.5,False,1,0.7,99.0,8e-06,0.0,9.052643441708496e-51,0.0,100.166667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.478387,0.0,0.0,0.0,1.0,0.40605760675001523,0.40605760675001523,n/a,2026-07-20,2026-07-20,False,
SPY,LONG,0.38730418851790976,3.8730418851790978,0.0,2.3238,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.4267267851729961,0.0,0.0,315085.67858740076,662535.4241510131,85.399952,1,1,0.356257,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.356007,0.514539,0.0,0.0,,,,,,,False,3.2888
MA,LONG,0.3802820805401775,3.8028208054017747,6.2,4.4614,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.5,NEUTRAL,trend_continuation,,,550.0,450.0,0.51,17.77,64363.0,60212.0,0.936,13893.0,41854.0,68828.0,87.5,0.286,2.27,0.65,0.28,1.4,1.6,0.0,False,sustained_trend,5.0,False,4,1.0,3.634283924758997e-11,6e-06,2e-06,5.178523134455838e-12,0.4274726390398278,10.992979,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.538884,0.550388,0.0,0.0,1.0,0.3802820805401775,0.3802820805401775,n/a,2026-07-20,2026-07-20,False,35.666667
AMGN,LONG,0.37760948559597085,3.7760948559597085,5.48,4.632,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,ema_pullback,,,440.0,300.0,20.68,17.72,60157.0,48099.0,0.8,11813.0,56933.0,39510.0,99.5,0.353,1.62,0.8,0.99,1.2,0.87,0.0,False,default,2.5,False,1,0.7,99.0,1.1e-05,0.0,3.2416354633479584e-45,0.0,1.825455,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.522121,0.0,0.0,0.0,1.0,0.37760948559597085,0.37760948559597085,n/a,2026-07-20,2026-07-20,False,
GLW,LONG,0.36671616081123065,3.6671616081123064,0.0,2.2003,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,2.282998737466455e-05,3.2e-05,3.3e-05,19.777176273016334,1299420.9730683388,4.490272,3,1,0.392203,0.448785,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.032322,0.141037,0.0,0.0,,,,,,,False,1.863784
JBL,LONG,0.36532907663995945,3.6532907663995946,3.04,3.8786,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,400.0,230.0,30.89,24.74,18183.0,14388.0,0.791,3036.0,7773.0,21762.0,86.2,0.629,0.0,0.31,1.0,1.0,0.73,0.0,False,default,2.5,False,1,1.0,99.0,2.1e-05,0.0,361502.9944309632,0.0,5.454545,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.484369,0.0,0.0,0.0,1.0,0.36532907663995945,0.36532907663995945,n/a,2026-07-20,2026-07-20,False,
VRT,LONG,0.36486190221090936,3.6486190221090937,3.74,3.7663,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",4.1,POSITIVE,pullback_to_support,4094217.05,291.71,330.0,210.0,13.01,28.08,191751.0,205422.0,1.071,66864.0,138941.0,191368.0,98.2,0.835,0.0,0.68,0.79,1.4,0.86,0.0,False,default,2.5,False,8,1.0,8.634387184601975e-05,0.000118,5.1e-05,7.437842198223453,143570.16194285016,3.17212,0,1,0.036708,0.001044,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.094179,0.279527,0.0,0.0,1.0,0.36486190221090936,0.36486190221090936,n/a,2026-07-20,2026-07-20,False,145.812722
TER,LONG,0.36173678103599055,3.6173678103599056,0.0,2.1704,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,5.138508869277207e-07,5.7e-05,7.7e-05,0.19367330352983167,502540.8692335919,16.17037,0,1,0.022565,0.000115,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.594822,0.100117,0.0,0.0,,,,,,,False,3.185175
IBM,LONG,0.3577216367334387,3.577216367334387,2.76,4.0566,price_validation_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",7.2,NEGATIVE,bounce_and_fail,-9583341.9,213.22,300.0,200.0,40.58,6.28,380968.0,299693.0,0.787,132769.0,258320.0,289572.0,85.1,0.489,0.0,0.0,0.99,1.0,0.7,0.06,True,default,2.5,False,6,1.0,15.747593425700122,3.4e-05,1.4e-05,95.6783533811317,12.151488903057952,165.825827,1,0,0.043424,0.423482,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.508641,0.499282,0.0,0.0,1.0,0.3577216367334387,0.3577216367334387,n/a,2026-07-20,2026-07-20,False,2.264955
AMC,LONG,0.3571772850309112,3.5717728503091117,7.55,4.8909,weak_relative_strength (-11.1% vs SPY),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.2,POSITIVE,flag_breakout,744878.54,,3.0,2.0,22.7,18.2,707865.0,153367.0,0.217,0.0,442430.0,418802.0,92.1,1.22,1.66,0.37,1.0,1.6,1.92,1.0,False,consolidation_break,3.0,False,1,1.0,99.0,0.000442,0.0,1.6873493263607033e-50,0.0,2.003641,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.241289,0.0,0.0,0.0,1.0,0.3571772850309112,0.3571772850309112,n/a,2026-07-20,2026-07-20,False,
PG,LONG,0.3566827440507897,3.566827440507897,4.88,4.2674,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.1,POSITIVE,ema_pullback,58111630.85,149.04,160.0,130.0,7.27,12.84,190358.0,124871.0,0.656,50814.0,140263.0,124152.0,95.5,0.268,1.52,0.94,0.29,1.2,0.93,0.0,False,default,2.5,False,2,1.0,3.036015191156374e-34,5e-06,3e-06,8.229536066096568e-37,0.0027106373150135843,1.330232,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397151,0.533855,0.0,0.0,1.0,0.3566827440507897,0.3566827440507897,n/a,2026-07-20,2026-07-20,False,1.679167
CLF,LONG,0.3425840831469044,3.4258408314690443,3.48,3.7169,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",4.8,POSITIVE,pullback_to_support,1763109.8,9.04,12.0,8.0,32.6,11.6,472586.0,163192.0,0.345,96426.0,242311.0,297041.0,99.8,0.85,0.0,0.28,1.0,1.4,0.34,0.47,False,default,2.5,False,1,1.0,99.0,0.000143,0.0,9.437540160252772e-24,0.0,3.225101,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,1.0,0.3425840831469044,0.3425840831469044,n/a,2026-07-20,2026-07-20,False,
PANW,LONG,0.3335836999294283,3.3358369992942833,0.0,2.0015,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.0002162054050033815,7e-06,7e-06,0.007036791186330373,32.54678663662602,4.05245,2,0,0.0,0.195949,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534091,0.431937,0.0,0.0,,,,,,,False,2.507447
EWZ,LONG,0.33085916296773643,3.3085916296773643,3.9,4.1443,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,POSITIVE,ema_pullback,103722173.2,35.52,45.0,30.0,26.69,15.54,3120088.0,1300084.0,0.417,242729.0,1727641.0,2449802.0,31.3,0.278,0.0,0.75,1.0,1.2,0.86,0.09,False,default,2.5,False,1,1.0,99.0,0.000193,0.0,1.1267304305632845e-23,0.0,1.499636,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.389718,0.0,0.0,0.0,1.0,0.33085916296773643,0.33085916296773643,n/a,2026-07-20,2026-07-20,False,
CRWD,LONG,0.3283426728686943,3.2834267286869427,0.0,1.9701,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,43.209831662940154,2e-05,4.3e-05,1.1882938753493377,0.013750271982296376,24.557497,2,0,0.019487,0.459345,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426159,0.392449,0.0,0.0,,,,,,,False,3.743169
BE,LONG,0.3276094739727117,3.2760947397271165,0.0,1.9657,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,1.0481417682589595,5.7e-05,5.4e-05,21.355886338451057,13.583331940503145,15.376708,2,1,0.44004,0.591388,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.284556,0.288314,0.0,0.0,,,,,,,False,6.685349
MSTR,LONG,0.314578796019762,3.1457879601976204,4.59,3.6299,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.4,POSITIVE,trend_continuation,3662934.82,97.88,100.0,50.0,2.26,48.87,1231948.0,1160649.0,0.942,546260.0,743035.0,1103302.0,87.1,0.854,0.0,0.86,1.0,1.4,1.3,0.03,False,default,2.5,False,2,1.0,99.0,4.7e-05,0.0,7.67897495287626,0.0,2.056589,0,0,0.406679,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.004944,0.0,0.0,0.0,1.0,0.314578796019762,0.314578796019762,n/a,2026-07-20,2026-07-20,False,
AMAT,LONG,0.3045324677762562,3.045324677762562,2.95,3.7077,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEGATIVE,ema_pullback,-4176701.11,,700.0,400.0,33.64,23.63,188857.0,238477.0,1.263,77840.0,130333.0,219161.0,99.8,0.961,0.0,0.54,1.0,1.2,0.21,0.0,False,default,2.5,False,2,1.0,99.0,2e-06,0.0,93840.34248446561,0.0,24.454545,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.834357,0.0,0.0,0.0,1.0,0.3045324677762562,0.3045324677762562,n/a,2026-07-20,2026-07-20,False,
OKLO,LONG,0.3043282192418049,3.043282192418049,1.69,3.9286,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",9.5,NEGATIVE,unknown,-1351292.54,41.24,90.0,40.0,118.39,2.94,360664.0,217810.0,0.604,64564.0,164488.0,349422.0,52.6,0.96,0.0,0.2,1.0,0.0,0.42,0.07,False,default,2.5,False,3,0.7,99.0,0.000359,0.0,0.002072801286441336,0.0,9.390378,0,0,0.398615,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.331178,0.0,0.0,0.0,1.0,0.3043282192418049,0.3043282192418049,n/a,2026-07-20,2026-07-20,False,
COIN,LONG,0.30199167523055853,3.019916752305585,4.2,3.67,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,POSITIVE,ema_pullback,24727435.02,160.18,200.0,125.0,24.76,22.03,517488.0,407069.0,0.787,159011.0,296070.0,469476.0,97.6,0.819,0.0,0.98,1.0,1.2,0.97,0.05,False,default,2.5,False,3,0.7,99.0,0.000114,0.0,0.004138915251082736,0.0,12.147849,1,0,0.531312,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.280194,0.0,0.0,0.0,1.0,0.30199167523055853,0.30199167523055853,n/a,2026-07-20,2026-07-20,False,
SLS,LONG,0.30186251760485994,3.0186251760485994,6.37,4.4203,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.0,POSITIVE,ema_pullback,950004.08,12.45,30.0,6.0,138.66,52.27,621621.0,239989.0,0.386,56016.0,306294.0,499300.0,97.1,2.299,2.48,0.89,0.75,1.2,1.0,0.06,False,default,2.5,False,2,1.0,0.09697030461158272,0.000268,0.000166,2.2815469912832186e-61,2.3528305912021407e-60,3.845668,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.022308,5.8e-05,0.0,0.0,1.0,0.30186251760485994,0.30186251760485994,n/a,2026-07-20,2026-07-20,False,23.852679
