ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
IVZ,LONG,0.48578516736782085,4.8578516736782085,5.92,5.2049,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,NEUTRAL,trend_continuation,,,26.0,15.0,2.04,41.13,74358.0,3716.0,0.05,27254.0,38917.0,11903.0,,,1.65,0.62,0.73,1.4,1.11,0.4,False,default,2.5,False,1,0.7,99.0,0.000155,0.0,8.483709111043286e-07,0.0,96.230769,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.430112,0.0,0.0,0.0,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-04-27,2026-04-27,False,
NVDA,LONG,0.375,3.75,7.36,4.583,"wall_proximity (1.6%, 0.6 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.5,POSITIVE,trend_continuation,1597678337.3,216.53,220.0,150.0,1.57,30.75,8278508.0,6850523.0,0.828,3433886.0,3663584.0,8031561.0,74.2,0.459,2.24,0.25,1.0,1.4,1.98,0.49,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,237905.2428702397,0.0,4.6875,0,0,0.0,0.0,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,0.772764,0.0,0.0,0.0,1.0,0.375,0.375,n/a,2026-04-27,2026-04-27,False,
KLAC,LONG,0.282912101629296,2.8291210162929596,6.06,4.2926,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,5.3,NEUTRAL,trend_continuation,,,2000.0,1620.0,5.26,14.74,12654.0,16425.0,1.298,6509.0,9376.0,13194.0,96.4,0.589,2.05,0.49,0.04,1.4,1.53,0.55,False,sustained_trend,5.0,False,1,1.0,99.0,4e-06,0.0,866896.1221616169,0.0,21.2,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.322315,0.0,0.0,0.0,1.0,0.282912101629296,0.282912101629296,n/a,2026-04-27,2026-04-27,False,
BURL,LONG,0.2361111111111111,2.361111111111111,5.11,3.8536,price_validation_failed,"confirmation_volume, hammer_at_support, not_extended, room_to_target, trend_aligned",momentum_aligned,5.7,NEUTRAL,unknown,,,360.0,270.0,10.32,17.26,5004.0,25857.0,5.167,10178.0,17750.0,2933.0,72.4,0.461,1.51,0.8,0.77,1.2,0.44,0.39,False,default,2.5,False,4,1.0,0.00012182778816085181,5.8e-05,3.6e-05,14.01433817365386,345102.00961254665,,0,0,0.0,0.0,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,0.0,1e-06,0.020512,0.038173,0.0,0.0,1.0,0.2361111111111111,0.2361111111111111,n/a,2026-04-27,2026-04-27,False,
GOOGL,LONG,0.18077830612946044,1.8077830612946044,7.39,4.0009,"wall_proximity (1.3%, 0.6 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.4,NEGATIVE,trend_continuation,-15617351.89,350.32,355.0,300.0,1.33,14.37,1533421.0,1242662.0,0.81,668125.0,629618.0,1478340.0,71.6,0.37,2.42,0.42,1.0,1.4,1.74,0.41,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,633084.092384232,0.0,2.089859,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.417114,0.0,0.0,0.0,1.0,0.18077830612946044,0.18077830612946044,n/a,2026-04-27,2026-04-27,False,
SEI,SHORT,0.5114994530821066,5.1149945308210665,4.33,5.1365,price_validation_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,NEUTRAL,unknown,,,90.0,60.0,27.42,15.05,18735.0,20371.0,1.087,22893.0,3943.0,12270.0,62.7,0.993,0.0,0.43,1.0,1.6,0.7,0.6,False,default,2.5,False,1,1.0,0.0,0.0,0.000585,0.0,5.752308134241217e-09,,0,0,0.0,0.0,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.181873,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-04-27,2026-04-27,False,58.402299
AXSM,SHORT,0.510069843915002,5.10069843915002,4.29,4.7973,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, shooting_star_at_resistance",trend_aligned,4.8,NEUTRAL,unknown,,,200.0,140.0,6.72,25.29,15035.0,10897.0,0.725,,,,98.8,0.836,0.0,0.49,1.0,1.2,0.95,0.64,False,default,2.5,False,1,1.0,0.0,0.0,9.9e-05,0.0,5.809677916508874e-12,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.190368,0.0,0.0,1.0,0.510069843915002,0.510069843915002,n/a,2026-04-27,2026-04-27,False,3.472222
CDNS,SHORT,0.4916748308800642,4.916748308800642,1.72,4.1344,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.8,NEUTRAL,unknown,,,400.0,300.0,18.86,10.86,58757.0,70865.0,1.206,24912.0,67679.0,37031.0,100.0,0.579,0.0,0.02,0.92,0.0,0.12,0.67,False,default,2.5,False,1,1.0,0.0,0.0,0.000174,0.0,2398.0696764194518,,0,0,0.0,0.0,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.209118,0.0,0.0,1.0,0.4916748308800642,0.4916748308800642,n/a,2026-04-27,2026-04-27,False,10.699911
POET,SHORT,0.49081202715632183,4.908120271563218,5.47,4.9551,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,4.3,POSITIVE,unknown,1979576.21,,10.0,7.0,25.79,11.95,766278.0,126860.0,0.166,158254.0,212173.0,522711.0,91.6,1.311,0.0,0.85,0.34,1.4,1.89,1.0,False,default,2.5,False,1,1.0,0.0,0.0,0.000172,0.0,175046.27522733435,,0,0,0.0,0.0,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,0.0,6e-05,0.0,0.687531,0.0,0.0,1.0,0.49081202715632183,0.49081202715632183,n/a,2026-04-27,2026-04-27,False,
SOXX,SHORT,0.47728103740473177,4.772810374047317,3.47,4.4674,price_validation_failed,"confirmation_volume, engulfing_at_resistance, room_to_target","momentum_aligned, not_extended, trend_aligned",5.2,NEUTRAL,unknown,,,470.0,400.0,3.2,12.17,47438.0,96312.0,2.03,68400.0,31650.0,43700.0,95.9,0.435,0.0,0.0,1.0,1.6,0.36,0.51,True,default,2.5,False,1,1.0,0.0,0.0,7.4e-05,0.0,1977485.8146147584,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-05,0.0,0.306808,0.0,0.0,1.0,0.47728103740473177,0.47728103740473177,n/a,2026-04-27,2026-04-27,False,26.473684
