ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
SRRK,LONG,0.5065163738543761,5.065163738543761,4.85,5.1876,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.0,NEUTRAL,ema_pullback,,,60.0,30.0,18.11,40.94,9940.0,4344.0,0.437,0.0,9044.0,5240.0,68.6,0.635,1.74,0.68,1.0,1.2,0.23,0.0,False,default,2.5,False,1,1.0,99.0,0.000189,0.0,0.6950439083992298,0.0,272.727273,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.203258,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-21,2026-07-21,False,
NOK,LONG,0.396222871216885,3.9622287121688498,3.41,4.0041,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.0,POSITIVE,bounce_and_fail,8817355.54,10.62,15.0,10.0,41.25,5.84,2570655.0,815156.0,0.317,330199.0,1164737.0,1890875.0,91.4,0.834,0.0,0.33,1.0,1.0,0.71,0.37,False,default,2.5,False,6,1.0,99.0,8.1e-05,2.4e-05,14997.50691250831,6.351343741678812e-20,2.727138,0,0,0.466397,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.56928,0.20477,0.0,0.0,1.0,0.396222871216885,0.396222871216885,n/a,2026-07-21,2026-07-21,False,1.831004
AAOX,LONG,0.3850169207722694,3.850169207722694,4.45,4.5601,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.5,NEUTRAL,bounce_and_fail,,,25.0,13.0,39.66,27.37,9538.0,17683.0,1.854,0.0,21224.0,5997.0,49.3,2.734,0.0,0.68,1.0,1.0,1.4,0.38,False,default,2.5,False,1,1.0,99.0,0.0,0.0,3.2465994930745223e-59,0.0,37.222222,1,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.001734,0.0,0.0,0.0,1.0,0.3850169207722694,0.3850169207722694,n/a,2026-07-21,2026-07-21,False,
GLD,LONG,0.3700169207722694,3.700169207722694,5.0,5.1501,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",9.0,NEGATIVE,bounce_and_fail,-143667520.65,374.62,550.0,350.0,46.78,6.59,2412557.0,1177297.0,0.488,269460.0,1547084.0,1773310.0,27.8,0.228,0.0,0.96,1.0,1.0,1.95,0.09,False,default,2.5,False,1,1.0,99.0,0.0,0.0,284871.33850732225,0.0,32.5,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.359436,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-07-21,2026-07-21,False,
BROS,LONG,0.36680940091527237,3.668094009152724,5.64,4.746,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.1,NEUTRAL,ema_pullback,,,75.0,65.0,12.78,2.26,30811.0,19391.0,0.629,7897.0,24425.0,17880.0,76.0,0.667,1.74,0.97,0.75,1.2,0.98,0.0,False,default,2.5,False,1,0.7,99.0,5.9e-05,0.0,7.84917488484307e-46,0.0,2.878641,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646655,0.0,0.0,0.0,1.0,0.36680940091527237,0.36680940091527237,n/a,2026-07-21,2026-07-21,False,
AXP,LONG,0.36215998204508787,3.6215998204508786,5.16,4.8388,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.4,NEUTRAL,ema_pullback,,,480.0,310.0,36.42,11.89,135658.0,90668.0,0.668,37189.0,51318.0,137819.0,60.3,0.313,2.02,0.79,0.67,1.2,0.48,0.0,False,default,2.5,False,5,1.0,2.1704753733898374e-26,8e-06,2e-06,7.096568034087743e-31,0.0001307836637280866,4.078056,1,0,2.9e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485677,0.441978,0.0,0.0,1.0,0.36215998204508787,0.36215998204508787,n/a,2026-07-21,2026-07-21,False,1.264493
POET,LONG,0.3585696599159515,3.5856965991595153,3.98,4.1268,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,POSITIVE,bounce_and_fail,2427105.82,8.27,40.0,5.0,384.55,39.43,898454.0,155947.0,0.174,142652.0,162857.0,748892.0,70.4,1.192,0.0,0.71,1.0,1.0,1.09,0.18,False,default,2.5,False,3,1.0,0.22055361541340407,0.001109,0.000255,9.093770819783243e-28,8.246313081504419e-27,28.660465,0,0,0.475255,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.171835,0.57199,0.0,0.0,1.0,0.3585696599159515,0.3585696599159515,n/a,2026-07-21,2026-07-21,False,712.6
KRE,LONG,0.3518950783222509,3.5189507832225093,5.87,4.9205,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",7.0,NEGATIVE,trend_continuation,-46720464.52,,80.0,65.0,5.68,14.13,581394.0,1249070.0,2.148,147792.0,810346.0,872326.0,9.4,0.237,2.29,0.88,0.52,1.4,0.46,0.32,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,0.23124957989329523,0.0,12.006098,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.375271,0.0,0.0,0.0,1.0,0.3518950783222509,0.3518950783222509,n/a,2026-07-21,2026-07-21,False,
CVX,LONG,0.34732477559909863,3.4732477559909865,5.54,4.2986,price_validation_failed,"momentum_aligned, support_ema_confluence, trend_aligned","confirmation_volume, not_extended, room_to_target",4.5,POSITIVE,support_ema_confluence,87872661.2,190.27,200.0,170.0,5.09,10.67,276103.0,199014.0,0.721,66359.0,176897.0,231861.0,90.9,0.304,1.94,0.0,0.13,1.6,1.85,0.02,True,default,2.5,True,4,1.0,99.0,9e-06,0.0,0.00028542969150148874,0.0,12.904649,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437786,0.0,0.0,0.0,1.0,0.34732477559909863,0.34732477559909863,n/a,2026-07-21,2026-07-21,False,
SOXX,LONG,0.33265082520864314,3.3265082520864313,0.0,1.9959,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,2.1818324396579936,4.1e-05,0.000132,160697.22189303808,220957.23618202462,8.398519,0,0,0.450982,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.000413,0.124029,0.0,0.0,,,,,,,False,53.567568
