ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
BTDR,LONG,0.6424190714285715,6.424190714285714,0.0,3.8545,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.422019895207426,8,1.0,0.3180152264751656,0.000725,0.001713,206944.36052141993,650737.2707123525,0.417138,384.737101,1,2,0.238867,0.053927,,,,
BURL,LONG,0.6283401503148106,6.283401503148106,4.62,5.8077,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.4,NEUTRAL,trend_continuation,,,360.0,270.0,7.41,19.44,4187.0,25183.0,6.015,15693.0,11042.0,2635.0,30.9,0.337,1.67,0.55,0.07,1.4,0.92,0.01,40202999.10995672,7,1.0,99.0,8e-05,1.7e-05,9854.587670103137,0.0009148952878751618,281.106753,6.564103,0,0,0.383188,0.0,,,,
WULF,LONG,0.6252993089775196,6.252993089775196,0.0,3.7518,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.6678999094822737,5,1.0,8.384641266142683,7.3e-05,8e-06,119479.0321349421,56998.9953499384,5.686741,28.551724,0,0,0.435414,0.0,,,,
UVXY,LONG,0.612233761904762,6.12233761904762,2.58,5.3552,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.6,NEUTRAL,bounce_and_fail,,,50.0,35.0,29.42,9.4,147802.0,77556.0,0.525,98685.0,79411.0,47262.0,49.5,1.052,0.0,0.15,1.0,1.0,0.21,0.23,194534096.8109899,4,1.0,1.0280974044068009e-08,0.000545,0.000311,0.0002393928944580405,23285.040253181767,3.130952,75.296392,0,1,0.364606,0.037303,,,,
KWEB,LONG,0.6062111260142222,6.062111260142222,5.47,5.7721,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.5,POSITIVE,retest_and_confirm,59495980.82,29.36,33.0,28.0,12.4,4.63,2383940.0,843931.0,0.354,933060.0,1191951.0,1102860.0,74.5,0.335,0.0,0.72,1.0,1.4,1.77,0.59,5.710473424413069,2,1.0,99.0,0.000128,0.0,152199.93847987847,0.0,1.116246,,1,0,0.080509,0.0,,,,
CTRA,LONG,0.5933333333333333,5.933333333333333,2.71,4.9997,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEUTRAL,ema_pullback,,,36.0,31.0,13.65,2.13,92069.0,26096.0,0.283,27528.0,59412.0,31225.0,77.7,0.36,0.0,0.24,1.0,1.2,0.18,0.09,8.6314445269048e+25,3,1.0,1.335627454708846e-24,0.000122,1.6e-05,2.439776266621048e-19,365337.84297701425,134.233264,517.241379,0,0,0.017348,0.0,,,,
STX,LONG,0.592897830821757,5.9289783082175695,0.0,3.5574,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,105.47500933849204,22,1.0,3.878375699131905,4.6e-05,1.4e-05,123780.69326294953,22095.4164198945,2.714318,2.509004,2,1,0.257948,0.515824,,,,
CORZ,LONG,0.5790892651850765,5.790892651850765,6.22,5.9214,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.8,POSITIVE,trend_continuation,19501839.23,18.66,20.0,12.0,7.07,35.76,1161260.0,619927.0,0.534,580719.0,731521.0,468947.0,68.8,0.911,1.74,0.24,1.0,1.4,1.3,0.55,19.47051964238906,7,1.0,99.0,0.000256,1.6e-05,78743.33087062596,0.8588757794287338,0.532072,0.546474,1,0,0.421192,0.0,,,,
SEDG,LONG,0.5787211904761904,5.787211904761904,0.0,3.4723,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,178776.48930443884,10,1.0,4.029665413468734e-06,0.000111,0.002608,6.566895788440278e-06,1.6296379760193282,0.119157,20.121307,5,0,0.56043,0.001138,,,,
VST,LONG,0.5535336614818649,5.5353366148186485,0.0,3.3212,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,109051.71632305332,17,1.0,50.231574524581895,1.6e-05,3.6e-05,39634.54343401012,701.3657367525831,38.589398,0.446913,4,3,0.500737,0.171148,,,,
NVT,LONG,0.5504697579831281,5.504697579831282,0.0,3.3028,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,126343911019553.75,11,1.0,99.0,4.2e-05,2.3e-05,18715.040972011,0.00014024896398633486,5.169208,6.693719,0,1,0.301927,0.380484,,,,
CGON,LONG,0.5472510983747996,5.472510983747996,5.8,5.5963,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.6,NEUTRAL,trend_continuation,,,90.0,35.0,33.77,47.98,35331.0,13788.0,0.39,3306.0,36892.0,8921.0,98.8,1.038,2.49,0.83,0.43,1.4,0.21,0.44,186960895.7461456,4,1.0,1.0697424143258215e-08,6.5e-05,3.5e-05,0.000592352440045078,55373.3713941214,8.654762,8.899035,1,0,0.265365,0.0,,,,
AAL,LONG,0.5424078804849826,5.424078804849826,0.0,3.2544,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.1354577530638235,11,1.0,1.153350626664284,0.000141,0.000112,102166.65543588068,73818.73088857539,1.205665,0.420367,1,1,0.639739,0.688378,,,,
JETS,LONG,0.5349174047619047,5.349174047619048,4.26,4.5726,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.1,NEGATIVE,retest_and_confirm,-564051.02,,27.0,23.0,0.15,14.69,104314.0,235408.0,2.257,145576.0,98985.0,95161.0,84.5,0.42,0.0,0.31,0.8,1.4,1.42,0.33,39842069.11321794,7,1.0,4.8307804898188346e-08,0.000242,0.000122,0.0007061170981509517,36542.59904994321,0.313437,1.068835,1,1,0.647177,0.3199,,,,
NU,LONG,0.5250133879845711,5.250133879845711,4.7,4.8951,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,retest_and_confirm,6690214.86,15.35,17.0,13.0,10.68,15.36,736042.0,430936.0,0.585,273634.0,203590.0,689754.0,85.9,0.48,0.0,0.34,1.0,1.4,1.79,0.17,49.21290087239309,16,1.0,2.3790437100301043,1.9e-05,9e-06,39537.46472972257,27698.42952936067,1.779884,1.080208,3,0,0.819045,0.495591,,,,
EL,LONG,0.520314900564151,5.20314900564151,5.39,5.2186,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.0,NEUTRAL,trend_continuation,,,80.0,60.0,4.68,21.49,105304.0,93635.0,0.889,60884.0,74928.0,115953.0,74.7,0.151,0.0,0.97,1.0,1.4,1.97,0.04,1552430012.4267907,7,1.0,65.12930518702616,4.7e-05,2.7e-05,78790.67245363748,907.3182059986033,5.475464,0.795006,1,0,0.069711,0.286679,,,,
JPM,LONG,0.48701364734813984,4.8701364734813986,5.97,5.6261,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEGATIVE,trend_continuation,-60167106.78,,320.0,250.0,2.83,19.67,317975.0,384465.0,1.209,174767.0,221166.0,306507.0,32.7,0.23,1.87,0.18,1.0,1.4,1.31,0.21,60.652714708259545,14,1.0,1.5254526319989044,2e-06,0.0,20099.722637907827,48312.86233325334,3.122396,0.549446,1,0,0.392718,0.428877,,,,
GOOGL,LONG,0.48362081999999995,4.8362082,0.0,2.9017,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.34883702654834,15,1.0,2.0401974568513594,1e-06,1e-06,174624.9484651883,171184.36049291748,2.085322,0.499592,4,2,0.639021,0.660382,,,,
CVNA,LONG,0.4785805214763978,4.785805214763978,0.0,2.8715,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3044403251850545,13,1.0,5.470019524890775,3.6e-05,7e-06,118790.80698678263,72389.0207010761,1.360251,1.578165,3,1,0.762964,0.434183,,,,
DELL,LONG,0.47074939495285395,4.70749394952854,0.0,2.8245,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,12.979420795826647,27,1.0,0.3001554105901126,2.4e-05,3.6e-05,14162.009709281547,43812.09574512063,0.953508,0.595703,2,8,0.70851,0.363999,,,,
WIX,LONG,0.46946306282060507,4.694630628206051,0.0,2.8168,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,102209356361.14738,8,1.0,99.0,9.3e-05,0.000106,1.5664113096513713e-06,3.9887265853032703e-11,0.384817,304.528441,1,1,5.5e-05,0.0,,,,
COP,LONG,0.46662682889727924,4.666268288972793,1.56,3.7611,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.8,POSITIVE,unknown,18363359.93,118.78,125.0,95.0,5.24,20.02,231662.0,171444.0,0.74,107166.0,128168.0,167772.0,78.6,0.335,0.0,0.23,1.0,0.0,0.16,0.17,2270566413.994078,25,1.0,8.335639893349658,1e-05,6e-06,18362.37799838054,5664.537339488264,1.701617,0.47378,3,1,0.461121,0.0,,,,
INFQ,LONG,0.4648729335239027,4.648729335239027,0.0,2.7892,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.442067536921154,5,0.7,1.6435803398401374,0.000168,4e-05,8963.633603297867,8180.58605291821,0.823039,0.095197,0,0,0.069212,0.157322,,,,
ANF,LONG,0.46255373349385553,4.625537334938556,0.0,2.7753,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,450.4573647996416,5,1.0,1.7144150728188579,8.5e-05,0.000164,0.0009911055735309941,0.0008671519422960468,1.073588,1.737524,0,0,0.088061,0.006012,,,,
BP,LONG,0.45586008206104933,4.5586008206104935,5.84,4.8313,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,POSITIVE,trend_continuation,19603617.36,46.17,55.0,38.0,19.11,17.7,337143.0,173048.0,0.513,110066.0,98474.0,301651.0,92.1,0.342,1.95,0.7,0.47,1.4,1.32,0.0,9.768616260714624e+23,16,1.0,0.04862417814991476,1.4e-05,9e-06,0.0007511747372356563,0.012015565919667459,3.380744,44.060504,0,2,0.121762,0.0,,,,
RDDT,LONG,0.45255278165348833,4.525527816534884,0.0,2.7153,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.384645263731053,4,1.0,1.598081664990339,1.8e-05,1.3e-05,99529.5821275091,186841.98243669377,11.247842,1.537313,1,0,0.25216,0.0,,,,
AXON,LONG,0.44560079183602086,4.456007918360209,0.0,2.6736,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,164716764.46377537,5,1.0,99.0,2.6e-05,2.4e-05,77230.30528205614,0.06430287562424641,4.785839,5.578383,0,0,1e-06,0.0,,,,
IDYA,LONG,0.4447390578338794,4.447390578338794,3.8,4.6037,price_validation_failed,"confirmation_volume, ema_pullback, not_extended","momentum_aligned, room_to_target, trend_aligned",6.2,NEUTRAL,ema_pullback,,,35.0,22.5,8.19,30.45,46044.0,17844.0,0.388,14345.0,45373.0,4170.0,4.6,0.605,0.0,0.93,0.12,1.2,0.55,1.0,2.930646704652254e+33,4,1.0,99.0,6.1e-05,0.0,7134.1163634568065,0.0,1.28038,,0,0,0.0,0.0,,,,
PSKY,LONG,0.4433333333333333,4.433333333333333,5.99,4.8737,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.3,POSITIVE,retest_and_confirm,367105.33,11.06,17.0,10.0,53.43,9.75,507866.0,490703.0,0.966,118767.0,86826.0,792976.0,76.6,0.609,1.86,0.15,1.0,1.4,1.49,0.08,15.031472901930657,2,1.0,99.0,0.000236,0.0,0.24770870489788507,0.0,0.105648,,0,0,0.062377,0.0,,,,
OKLO,LONG,0.43934149604799483,4.393414960479948,5.67,4.9777,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,POSITIVE,flag_breakout,4113652.63,58.66,200.0,50.0,241.53,14.62,311703.0,193933.0,0.622,137717.0,90626.0,277293.0,61.4,0.997,0.0,0.61,1.0,1.6,1.57,0.89,0.7287359506049875,7,1.0,3.241027163691401,8e-05,1.6e-05,98984.98210580803,40721.65072222271,1.161156,0.129097,0,1,0.53221,0.531867,,,,
DVA,LONG,0.42426220112785673,4.242622011278567,5.09,4.6083,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.8,NEUTRAL,ema_pullback,,,165.0,110.0,10.38,26.42,12674.0,11451.0,0.904,7756.0,410.0,15959.0,87.7,0.425,1.57,0.88,0.8,1.2,0.63,0.0,1.645023524657832e+29,2,1.0,99.0,2.6e-05,0.0,0.08280438699445458,0.0,4.613082,,0,0,0.0,0.0,,,,
LULU,LONG,0.41733263989316366,4.1733263989316365,4.34,5.2687,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",9.4,NEGATIVE,trend_continuation,-12644853.94,160.64,200.0,160.0,24.53,0.37,177642.0,161614.0,0.91,61572.0,94089.0,183595.0,41.2,0.428,0.0,0.99,1.0,1.4,0.71,0.24,2009414776.8170369,6,1.0,99.0,3.3e-05,1.3e-05,272552.4034618124,0.0011700519582954723,1.281979,0.116078,2,2,0.104422,0.256949,,,,
AMAT,LONG,0.4147039300310869,4.147039300310869,4.94,4.4555,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,POSITIVE,trend_continuation,13426222.71,395.58,430.0,240.0,8.68,39.34,180077.0,167560.0,0.93,94636.0,113866.0,139135.0,94.0,0.581,1.94,0.12,0.09,1.4,1.21,0.18,13.917230611900207,18,1.0,5.235080892574826,4e-06,2e-06,42598.85561976417,16274.382953732094,0.819715,4.647333,3,2,0.762343,0.542345,,,,
ETSY,LONG,0.41184284772904595,4.118428477290459,6.24,5.0912,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.8,NEUTRAL,support_ema_confluence,,,75.0,40.0,33.88,28.6,97087.0,80353.0,0.828,53865.0,57602.0,65973.0,77.9,0.661,1.63,0.56,1.0,1.6,1.42,0.03,3087051.7961450918,5,1.0,99.0,7.1e-05,4.3e-05,1.0473799629837334e-14,7.62889554465237e-18,0.183712,0.3914,1,0,0.000685,0.000309,,,,
ADBE,LONG,0.4117492554191339,4.1174925541913385,3.02,4.7447,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",8.9,NEGATIVE,unknown,-25126198.36,,400.0,220.0,69.69,6.67,321036.0,209998.0,0.654,96450.0,128983.0,305601.0,56.2,0.412,0.0,0.63,1.0,0.0,0.99,0.4,7.99154661605389,18,1.0,0.7037223057850778,1.9e-05,7e-06,11206.15924292285,31848.242270567727,0.515703,0.175742,1,3,0.636116,0.604411,,,,
IBIT,LONG,0.4090337076421748,4.090337076421748,5.11,4.9782,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.0,POSITIVE,flag_breakout,91547624.84,42.12,45.0,35.0,6.81,16.92,3679167.0,2446792.0,0.665,1092276.0,2214810.0,2818873.0,48.9,0.442,0.0,0.53,1.0,1.6,1.35,0.63,1.1336095397059205,29,1.0,1.9214618737926061,3.3e-05,1.7e-05,100680.45321141461,42573.24558452509,0.538828,2.643197,3,4,0.726494,0.798754,,,,
IWM,LONG,0.4044177608909376,4.044177608909376,0.0,2.4265,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.1484850531162683,26,1.0,0.3083867509837049,1.7e-05,6.3e-05,86146.88172932413,204854.3905771614,0.197873,0.324585,0,5,0.774249,0.799959,,,,
SJM,LONG,0.3995327657445012,3.995327657445012,3.62,4.3037,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.1,NEUTRAL,bounce_and_fail,,,110.0,90.0,19.28,2.41,18830.0,8489.0,0.451,7222.0,11711.0,8386.0,90.6,0.308,0.0,0.24,1.0,1.0,1.08,0.3,0.0,3,1.0,11.256944444444445,6.8e-05,6e-06,8.709389973236956e-28,1.5473808218952766e-28,4.625531,2.108527,0,0,0.07773,0.0,,,,
BABA,LONG,0.3952633025906862,3.952633025906862,4.98,4.8303,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",6.8,POSITIVE,retest_and_confirm,33727604.93,131.37,200.0,120.0,52.23,8.66,1074930.0,719739.0,0.67,434660.0,515407.0,844602.0,34.3,0.422,0.0,0.63,1.0,1.4,1.67,0.29,3.818580043078091,28,1.0,2.0156012125053957,7e-06,3e-06,44690.092579680044,39909.76297510475,0.388915,0.206558,2,1,0.788048,0.586817,,,,
AXP,LONG,0.38635091098346785,3.8635091098346788,0.0,2.3181,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.17256140562727,26,1.0,0.4011585067829662,4e-06,4e-06,25461.154459457983,33601.26854077485,0.311347,5.309781,4,7,0.645628,0.826482,,,,
BTDR,SHORT,0.7950000000000002,7.950000000000001,0.0,4.77,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.422019895207426,8,1.0,0.3180152264751656,0.000725,0.001713,206944.36052141993,650737.2707123525,0.417138,384.737101,1,2,0.238867,0.053927,,,,
UVXY,SHORT,0.7558333333333334,7.558333333333334,0.0,4.535,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,194534096.8109899,4,1.0,1.0280974044068009e-08,0.000545,0.000311,0.0002393928944580405,23285.040253181767,3.130952,75.296392,0,1,0.364606,0.037303,,,,
KORU,SHORT,0.7501908873003666,7.501908873003666,0.0,4.5011,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,147865033.42919785,36,1.0,7.999408202569656,0.003806,0.000313,38398.37575818195,52801.672654274524,122.263389,25.767857,30,1,0.629685,0.381616,,,,
SPXS,SHORT,0.7464150952385711,7.464150952385711,0.0,4.4785,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,523505786.70740527,7,1.0,1.3684380541207444e-05,0.001328,0.000464,0.16505486677224168,16082.069263831218,8.397471,2.641939,4,3,8.2e-05,0.0,,,,
SOXS,SHORT,0.7425,7.425000000000001,0.0,4.455,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,482381.22726202256,3,1.0,2.555259742445649,0.000345,0.000112,200204.92869533866,156700.25662731394,99.905556,66.444444,0,1,4e-06,0.0,,,,
DAVE,SHORT,0.7147845547998206,7.147845547998206,0.0,4.2887,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2342873376.9959645,21,1.0,9.077932708382545e-07,0.001028,0.000282,0.011448134763051546,20492.79234332789,2.856607,7.925481,2,1,0.120377,0.0,,,,
SEDG,SHORT,0.6333333333333334,6.333333333333334,4.52,5.6227,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,retest_and_confirm,,,70.0,35.0,62.87,18.57,96461.0,84403.0,0.875,30059.0,64380.0,86425.0,84.7,1.033,0.0,0.8,1.0,1.4,1.11,0.2,178776.48930443884,10,1.0,4.029665413468734e-06,0.000111,0.002608,6.566895788440278e-06,1.6296379760193282,0.119157,20.121307,5,0,0.56043,0.001138,,,,
WIX,SHORT,0.6325000000000001,6.325000000000001,0.0,3.795,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,102209356361.14738,8,1.0,99.0,9.3e-05,0.000106,1.5664113096513713e-06,3.9887265853032703e-11,0.384817,304.528441,1,1,5.5e-05,0.0,,,,
URA,SHORT,0.6228232142857143,6.228232142857143,2.94,5.7761,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.9,NEGATIVE,bounce_and_fail,-456713.4,52.84,60.0,50.0,13.64,5.3,198293.0,131842.0,0.665,73975.0,89925.0,166235.0,49.2,0.544,0.0,0.39,1.0,1.0,0.27,0.28,876.6098765402651,10,1.0,99.0,0.000149,0.000386,0.6138749421178978,0.008126942295058866,3.722177,8.564394,0,0,0.439896,0.139525,,,,
JETS,SHORT,0.6204180274881856,6.204180274881857,0.0,3.7225,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,39842069.11321794,7,1.0,4.8307804898188346e-08,0.000242,0.000122,0.0007061170981509517,36542.59904994321,0.313437,1.068835,1,1,0.647177,0.3199,,,,
FSLY,SHORT,0.6131671228465758,6.131671228465758,0.0,3.679,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,58.76059421967771,15,1.0,0.6286286865311336,0.000349,0.00022,32011.76546554404,76384.75498673879,1.528023,0.955218,1,1,0.517179,0.215487,,,,
TVTX,SHORT,0.6058333333333333,6.058333333333334,0.0,3.635,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2522.6693165011557,2,1.0,0.0,0.0,0.000241,0.0,576.67577833286,,103.190476,0,1,0.0,0.000396,,,,
AXP,SHORT,0.5982108157453726,5.982108157453726,0.0,3.5893,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.17256140562727,26,1.0,0.4011585067829662,4e-06,4e-06,25461.154459457983,33601.26854077485,0.311347,5.309781,4,7,0.645628,0.826482,,,,
