ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
TQQQ,LONG,0.239178076287914,2.39178076287914,0.0,1.4351,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,99.0,0.0,0.0,107.08734545456568,4.9922913576496975e-06,4.614583,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.661371,0.780894,0.0,0.0,False,,,,,,,,,,,,,,,,,2.056604,,,,
LRCX,LONG,0.23814269250648842,2.381426925064884,5.76,4.0187,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEGATIVE,trend_continuation,-154355.12,,310.0,240.0,3.33,20.0,270311.0,279287.0,1.033,244858.0,12887.0,291853.0,69.7,0.634,1,0.7,99.0,2e-06,0.0,31098.27098419854,0.0,5.311321,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.076655,0.0,0.0,0.0,False,1.67,0.71,0.0,1.4,1.84,0.14,False,sustained_trend,5.0,False,1.0,0.23814269250648842,0.23814269250648842,n/a,2026-05-21,2026-05-21,,,,,
AAPL,LONG,0.22182438961661322,2.218243896166132,6.49,4.2961,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.2,NEGATIVE,trend_continuation,-63644070.62,305.02,320.0,250.0,4.9,18.04,2779976.0,1973444.0,0.71,1530109.0,519575.0,2703736.0,22.0,0.228,1,0.7,99.0,0.0,0.0,1571473.8615501889,0.0,1.474392,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.372366,0.0,0.0,0.0,False,2.61,0.47,0.0,1.4,1.99,0.02,False,sustained_trend,5.0,False,1.0,0.22182438961661322,0.22182438961661322,n/a,2026-05-21,2026-05-21,,,,,
ARM,LONG,0.11843664128789527,1.1843664128789526,7.81,3.3552,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.1,POSITIVE,trend_continuation,966283.16,289.04,300.0,110.0,3.79,61.94,376116.0,428501.0,1.139,322117.0,58784.0,423716.0,95.7,0.852,1,0.7,99.0,2e-06,0.0,442812.3711688562,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.078229,0.0,0.0,0.0,False,2.49,0.23,1.0,1.4,1.92,0.77,False,sustained_trend,5.0,False,1.0,0.11843664128789527,0.11843664128789527,n/a,2026-05-21,2026-05-21,,289.04,254.35,300.0,0.32
LQDA,SHORT,0.4698309855421901,4.698309855421901,1.2,3.7492,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.2,NEUTRAL,unknown,,,65.0,40.0,5.43,35.12,122592.0,26968.0,0.22,23210.0,28421.0,97929.0,0.0,0.635,1,1.0,0.0,0.0,0.000306,0.0,1.4212128683478473e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.0379,0.0,0.0,False,0.0,0.0,1.0,0.0,0.17,0.04,True,default,2.5,False,1.0,0.4698309855421901,0.4698309855421901,n/a,2026-05-21,2026-05-21,76.02,,,,
GFS,SHORT,0.44796682162860746,4.479668216286075,2.12,3.7758,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,unknown,,,90.0,55.0,11.99,31.56,41695.0,36444.0,0.874,26425.0,19382.0,32332.0,90.8,0.72,2,1.0,0.3101128768046494,1e-05,3.3e-05,1.1923155472730253e-14,3.844779228642303e-14,1238.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705392,0.725084,0.0,0.0,False,0.0,0.0,1.0,0.0,0.12,1.0,True,default,2.5,False,1.0,0.44796682162860746,0.44796682162860746,n/a,2026-05-21,2026-05-21,954.333333,,,,
RGTI,SHORT,0.42300414911460915,4.230041491146092,2.32,3.811,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.0,POSITIVE,unknown,3328095.47,21.45,25.0,14.0,16.63,34.69,343172.0,313881.0,0.915,218218.0,151271.0,287564.0,55.6,1.018,1,0.7,0.0,0.0,8.9e-05,0.0,329144.58387129515,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2.5e-05,0.0,0.427671,0.0,0.0,False,0.0,0.24,1.0,0.0,0.08,1.0,False,default,2.5,False,1.0,0.42300414911460915,0.42300414911460915,n/a,2026-05-21,2026-05-21,4.020093,,,,
FCEL,SHORT,0.3759976873706687,3.759976873706687,2.02,3.366,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.4,NEUTRAL,unknown,,,30.0,7.0,18.84,72.27,184257.0,40074.0,0.217,109437.0,61342.0,53552.0,99.2,1.8,1,1.0,0.0,0.0,0.000417,0.0,59.07753589116539,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.000968,0.0,0.0,False,0.0,0.0,1.0,0.0,0.19,0.83,True,default,2.5,False,1.0,0.3759976873706687,0.3759976873706687,n/a,2026-05-21,2026-05-21,1.830255,,,,
ASTS,SHORT,0.3682375613337806,3.682375613337806,0.0,2.2094,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,0.7,2.227164864979234,0.000131,6.3e-05,2173143.775637981,975744.4587103986,3.479718,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-05,0.0,0.242161,0.002543,0.0,0.0,False,,,,,,,,,,,,,,,,,2.597326,,,,
FORM,SHORT,0.3652723253228133,3.6527232532281326,0.0,2.1916,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,1.2956276638145392,6.3e-05,4.7e-05,3.0647596383299247e-07,2.3654632607232023e-07,5.145833,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.445361,0.757954,0.0,0.0,False,,,,,,,,,,,,,,,,,1.310559,,,,
EWY,SHORT,0.3639909408142109,3.639909408142109,1.98,3.774,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.8,NEGATIVE,unknown,-2340745.9,,200.0,135.0,8.0,27.1,311631.0,582164.0,1.868,510481.0,168122.0,215192.0,89.5,0.637,1,0.7,0.0,0.0,3.8e-05,0.0,593740.5264138409,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.0,0.107259,0.0,0.0,False,0.0,0.41,1.0,0.0,0.21,0.36,False,default,2.5,False,1.0,0.3639909408142109,0.3639909408142109,n/a,2026-05-21,2026-05-21,5.052897,,,,
ZM,SHORT,0.3590906673041575,3.590906673041575,5.05,4.0305,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,3.6,POSITIVE,retest_and_confirm,6076483.21,96.58,100.0,65.0,3.52,32.71,200881.0,113189.0,0.563,122863.0,2518.0,188689.0,90.6,0.596,1,0.7,0.0,0.0,2.5e-05,0.0,514159.2071263157,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,9e-06,0.0,0.443155,0.0,0.0,False,0.0,0.8,0.79,1.4,1.65,0.41,False,default,2.5,False,1.0,0.3590906673041575,0.3590906673041575,n/a,2026-05-21,2026-05-21,1.964191,,,,
INFQ,SHORT,0.3574687063105401,3.5746870631054013,2.89,3.7543,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,15.0,10.0,1.11,32.59,106795.0,46486.0,0.435,34678.0,41406.0,77197.0,88.3,1.295,1,1.0,0.0,0.0,0.000234,0.0,4.9667468371684345e-30,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.520879,0.0,0.0,False,0.0,0.46,1.0,0.0,0.44,1.0,False,default,2.5,False,1.0,0.3574687063105401,0.3574687063105401,n/a,2026-05-21,2026-05-21,1.723404,,,,
USAR,SHORT,0.34388171410930285,3.4388171410930286,3.94,3.8414,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.7,POSITIVE,trend_continuation,1139834.62,24.27,25.0,20.0,2.82,17.74,302424.0,209004.0,0.691,263499.0,10716.0,237213.0,21.5,0.987,1,1.0,0.0,0.0,0.000324,0.0,0.00037038988632323057,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.023435,0.0,0.0,False,0.0,0.87,1.0,1.4,0.39,0.28,False,default,2.5,False,1.0,0.34388171410930285,0.34388171410930285,n/a,2026-05-21,2026-05-21,8.033074,,,,
ANET,SHORT,0.340023597162007,3.4002359716200696,0.0,2.0401,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,4.831415217278895e-18,9e-06,9e-06,7.421559827648879e-13,51203.491412527794,43.862573,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.039084,0.352639,0.0,0.0,False,,,,,,,,,,,,,,,,,31.791007,,,,
RKLB,SHORT,0.3328016338329345,3.328016338329345,3.86,4.062,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.2,NEGATIVE,bounce_and_fail,-820302.77,125.07,150.0,60.0,19.93,52.03,551532.0,431724.0,0.783,322550.0,123321.0,537385.0,80.4,0.986,3,1.0,0.0,0.0,3.7e-05,0.0,0.002248843874443438,,0,1,0.0,0.309477,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.20568,0.0,0.0,False,0.0,0.33,1.0,1.0,1.15,0.38,False,default,2.5,False,1.0,0.3328016338329345,0.3328016338329345,n/a,2026-05-21,2026-05-21,6.575528,,,,
QCOM,SHORT,0.32939968617691,3.2939968617691,0.0,1.9764,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,99.0,1.1e-05,4e-06,431.8477195065661,0.0001214752342856314,12.849845,0,1,0.055628,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.153183,0.495014,0.0,0.0,False,,,,,,,,,,,,,,,,,18.804878,,,,
TEVA,SHORT,0.32731967132291506,3.273196713229151,4.35,4.0416,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.5,POSITIVE,trend_continuation,9515819.46,34.31,41.0,26.0,19.48,24.23,312168.0,150633.0,0.483,138015.0,3381.0,321405.0,43.3,0.382,1,1.0,0.0,0.0,7e-06,0.0,5.876589138272724e-16,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.396827,0.0,0.0,False,0.0,0.98,1.0,1.4,0.97,0.0,False,default,2.5,False,1.0,0.32731967132291506,0.32731967132291506,n/a,2026-05-21,2026-05-21,1.970646,,,,
IWM,SHORT,0.316854157459051,3.1685415745905097,3.62,4.3503,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",8.4,NEGATIVE,trend_continuation,-225267032.61,,300.0,260.0,6.15,8.0,2648981.0,7494972.0,2.829,4314309.0,760840.0,5068804.0,55.8,0.224,6,1.0,0.567199091942902,1.6e-05,8.5e-05,2115.340730952821,1864.7250683237742,11.398545,0,2,0.478836,0.088055,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.281356,0.291314,0.0,0.0,False,0.0,0.64,1.0,1.4,0.16,0.42,False,default,2.5,False,1.0,0.316854157459051,0.316854157459051,n/a,2026-05-21,2026-05-21,4.072797,,,,
INTC,SHORT,0.3156907715986707,3.156907715986707,0.0,1.8941,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,99.0,6e-06,1e-06,2633.5267861614807,0.0004924708493739203,1.398519,2,0,0.0,0.004998,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.032887,0.003972,0.0,0.0,False,,,,,,,,,,,,,,,,,2.876595,,,,
ALAB,SHORT,0.31380793204392077,3.138079320439208,1.4,3.289,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.5,NEGATIVE,unknown,-102995.43,292.36,300.0,80.0,2.61,72.64,145043.0,123079.0,0.849,101771.0,28344.0,138007.0,71.3,0.974,1,0.7,0.0,0.0,1.3e-05,0.0,527670.5424197654,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.352512,0.0,0.0,False,0.0,0.0,1.0,0.0,0.08,0.32,True,default,2.5,False,1.0,0.31380793204392077,0.31380793204392077,n/a,2026-05-21,2026-05-21,4.714286,,,,
MCHP,SHORT,0.313605926628415,3.13605926628415,4.81,3.931,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.6,POSITIVE,trend_continuation,8884548.42,90.81,120.0,62.5,32.29,31.1,323333.0,132892.0,0.411,151241.0,36868.0,268116.0,54.9,0.493,1,1.0,0.0,0.0,8e-06,0.0,2.380207804632713e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.423783,0.0,0.0,False,0.0,0.86,1.0,1.4,1.54,0.0,False,default,2.5,False,1.0,0.313605926628415,0.313605926628415,n/a,2026-05-21,2026-05-21,5.685279,,,,
UAL,SHORT,0.31134396045703866,3.1134396045703867,3.37,3.7677,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",6.0,NEGATIVE,ema_rally,-6484948.44,99.22,100.0,85.0,0.69,14.41,194055.0,192667.0,0.993,176259.0,12033.0,198430.0,77.4,0.567,1,1.0,0.0,0.0,8.9e-05,0.0,2.107222217773712e-11,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.836246,0.0,0.0,False,0.0,0.62,1.0,1.2,0.16,0.39,False,default,2.5,False,1.0,0.31134396045703866,0.31134396045703866,n/a,2026-05-21,2026-05-21,2.567529,,,,
MDB,SHORT,0.309553187107826,3.0955318710782596,0.0,1.8573,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.03037508953598284,2.6e-05,3.4e-05,5.84064880388591e-12,1.9228416749083092e-10,10.554217,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.097346,0.333454,0.0,0.0,False,,,,,,,,,,,,,,,,,6.033333,,,,
AAL,SHORT,0.3044347423736758,3.044347423736758,2.26,3.6202,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.1,NEGATIVE,unknown,-293592.81,,15.0,10.0,11.89,25.41,937120.0,1791059.0,1.911,925277.0,270473.0,1532429.0,72.0,0.545,1,1.0,0.0,0.0,0.000134,0.0,1.3081810553050388e-11,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.066552,0.0,0.0,False,0.0,0.31,1.0,0.0,0.06,0.89,False,default,2.5,False,1.0,0.3044347423736758,0.3044347423736758,n/a,2026-05-21,2026-05-21,2.564457,,,,
XOP,SHORT,0.3035724422212526,3.0357244222125264,5.59,4.6149,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.1,NEGATIVE,retest_and_confirm,-10593460.86,,180.0,155.0,5.13,9.47,164313.0,308257.0,1.876,303678.0,8891.0,160001.0,75.5,0.345,1,1.0,0.0,0.0,0.0,0.0,0.001579598101697498,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420457,0.0,0.0,False,0.0,0.92,1.0,1.4,1.63,0.64,False,default,2.5,False,1.0,0.3035724422212526,0.3035724422212526,n/a,2026-05-21,2026-05-21,10.311456,,,,
STX,SHORT,0.30346138760166774,3.034613876016677,1.54,3.0393,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,1000.0,200.0,24.42,75.12,91539.0,113900.0,1.244,93620.0,10107.0,101712.0,76.7,0.767,2,1.0,0.0,0.0,6e-06,0.0,0.0008923408822036903,,0,0,0.0,0.038611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.582247,0.0,0.0,False,0.0,0.33,1.0,0.0,0.13,0.09,False,default,2.5,False,1.0,0.30346138760166774,0.30346138760166774,n/a,2026-05-21,2026-05-21,16.70709,,,,
SATS,SHORT,0.30173074239778575,3.0173074239778575,5.37,4.2797,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.8,NEGATIVE,bounce_and_fail,-3147190.71,131.0,150.0,120.0,14.79,8.17,428676.0,177396.0,0.414,279797.0,93678.0,232597.0,99.7,0.758,2,1.0,0.1624226892909969,1.7e-05,0.000105,0.021756571110933615,0.13395031941599297,1.270053,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.521817,0.581111,0.0,0.0,False,0.0,0.97,1.0,1.0,1.83,0.58,False,default,2.5,False,1.0,0.30173074239778575,0.30173074239778575,n/a,2026-05-21,2026-05-21,1.85107,,,,
ADBE,SHORT,0.29372709650488593,2.9372709650488593,6.34,4.5506,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.9,NEGATIVE,trend_continuation,-30599092.07,,300.0,200.0,22.83,18.11,356551.0,246940.0,0.693,204366.0,41693.0,357432.0,97.0,0.544,3,1.0,2.1676800479595816e-28,5e-06,9e-06,1.202503776284737e-22,277371.140961657,5.048544,0,0,0.0,0.327188,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.563475,0.389882,0.0,0.0,False,1.57,0.93,0.64,1.4,1.68,0.12,False,sustained_trend,5.0,False,1.0,0.29372709650488593,0.29372709650488593,n/a,2026-05-21,2026-05-21,2.486697,,,,
CORZ,SHORT,0.29185344510136174,2.9185344510136173,1.54,2.5213,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.0,POSITIVE,unknown,26747730.59,24.74,27.0,12.0,9.14,51.5,1169964.0,604082.0,0.516,876619.0,57975.0,839452.0,3.8,0.725,1,1.0,0.0,0.0,8.6e-05,0.0,6.666174408364366e-06,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.074359,0.0,0.0,False,0.0,0.38,1.0,0.0,0.0,0.15,False,default,2.5,False,1.0,0.29185344510136174,0.29185344510136174,n/a,2026-05-21,2026-05-21,2.176656,,,,
AAOI,SHORT,0.28554545319926533,2.8554545319926534,0.0,1.7133,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,99.0,0.000643,0.000146,383650.89672216034,0.006799434097600215,27.411392,0,0,0.41619,0.02375,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.9e-05,0.0,0.453429,0.024689,0.0,0.0,False,,,,,,,,,,,,,,,,,133.650131,,,,
CRDO,SHORT,0.28321318284558983,2.832131828455898,3.43,3.3651,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.6,NEUTRAL,trend_continuation,,,200.0,100.0,3.4,48.3,106878.0,101316.0,0.948,109437.0,5283.0,93474.0,90.0,1.105,2,1.0,99.0,8e-06,6.4e-05,0.0009006762635599102,1.1943704024311814e-06,1.310345,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457038,0.601344,0.0,0.0,False,0.0,0.61,1.0,1.4,0.1,0.32,False,default,2.5,False,1.0,0.28321318284558983,0.28321318284558983,n/a,2026-05-21,2026-05-21,8.961039,,,,
DE,SHORT,0.2809958372297302,2.8099583722973023,7.36,4.513,"wall_proximity (1.5%, 0.5 ATR to put wall)","confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.5,NEUTRAL,flag_breakdown,,,700.0,520.0,32.64,1.47,32273.0,34411.0,1.066,36529.0,1510.0,28645.0,37.5,0.287,1,1.0,0.0,0.0,4e-06,0.0,5.417298127364176e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.638142,0.0,0.0,False,1.69,0.5,1.0,1.6,1.56,1.0,False,sustained_trend,5.0,False,1.0,0.2809958372297302,0.2809958372297302,n/a,2026-05-21,2026-05-21,150.0,,,,
FSLR,SHORT,0.28058260132835694,2.8058260132835695,0.0,1.6835,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,8.2e-05,2.9e-05,30923.604571743945,5.9891385762366896e-12,55.091082,0,0,0.029218,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.075448,0.17696,0.0,0.0,False,,,,,,,,,,,,,,,,,13.071429,,,,
DAL,SHORT,0.2718142456588462,2.718142456588462,1.75,2.8841,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.0,POSITIVE,unknown,8855633.87,75.28,85.0,65.0,13.0,13.59,226312.0,270773.0,1.196,237486.0,29072.0,230527.0,62.2,0.456,1,1.0,0.0,0.0,1.1e-05,0.0,0.0012181407717250835,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.331258,0.0,0.0,False,0.0,0.35,1.0,0.0,0.11,0.29,False,default,2.5,False,1.0,0.2718142456588462,0.2718142456588462,n/a,2026-05-21,2026-05-21,1.159292,,,,
DELL,SHORT,0.26417185435912927,2.641718543591293,1.45,2.4959,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.7,POSITIVE,unknown,7638198.13,251.37,300.0,100.0,19.32,60.23,240442.0,301069.0,1.252,202093.0,41465.0,297953.0,97.9,0.781,1,0.7,0.0,0.0,4e-06,0.0,1.7809520440499237e-07,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.566659,0.0,0.0,False,0.0,0.33,1.0,0.0,0.03,0.09,False,default,2.5,False,1.0,0.26417185435912927,0.26417185435912927,n/a,2026-05-21,2026-05-21,1.241611,,,,
APP,SHORT,0.2630874519208247,2.6308745192082474,4.34,4.1374,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.6,NEGATIVE,pullback_to_resistance,-2318922.32,,600.0,400.0,23.35,17.76,169481.0,136610.0,0.806,127487.0,23644.0,154960.0,31.8,0.654,1,1.0,0.0,0.0,4e-06,0.0,445696.3593588142,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.112555,0.0,0.0,False,0.0,0.83,1.0,1.4,1.07,0.05,False,default,2.5,False,1.0,0.2630874519208247,0.2630874519208247,n/a,2026-05-21,2026-05-21,6.882353,,,,
GEV,SHORT,0.26056559005720525,2.6056559005720525,3.73,3.8618,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.2,NEUTRAL,ema_rally,,,1100.0,900.0,5.32,13.83,90184.0,113158.0,1.255,89580.0,20461.0,93301.0,39.5,0.496,1,1.0,0.0,0.0,1e-06,0.0,233841.51820132227,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.508611,0.0,0.0,False,0.0,1.0,1.0,1.2,0.5,0.03,False,default,2.5,False,1.0,0.26056559005720525,0.26056559005720525,n/a,2026-05-21,2026-05-21,2.108108,,,,
SNDK,SHORT,0.24416091178170943,2.4416091178170944,0.0,1.465,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,0.7,99.0,1.5e-05,5e-06,14032.729141229678,298.8182702291636,8.558333,0,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282191,0.313611,0.0,0.0,False,,,,,,,,,,,,,,,,,1.527778,,,,
GOOG,SHORT,0.23120070359442818,2.3120070359442817,4.73,3.955,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.9,NEGATIVE,trend_continuation,-10422289.0,384.62,400.0,330.0,3.99,14.21,1023408.0,835093.0,0.816,683605.0,157857.0,1017039.0,18.0,0.299,1,0.7,0.0,0.0,2e-06,0.0,2987388.115287266,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.524096,0.0,0.0,False,0.0,0.69,1.0,1.4,1.59,0.05,False,default,2.5,False,1.0,0.23120070359442818,0.23120070359442818,n/a,2026-05-21,2026-05-21,7.96,,,,
TQQQ,SHORT,0.21893601702280543,2.1893601702280545,0.0,1.3136,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,99.0,0.0,0.0,107.08734545456568,4.9922913576496975e-06,4.614583,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.661371,0.780894,0.0,0.0,False,,,,,,,,,,,,,,,,,2.056604,,,,
