ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
LOW,LONG,0.539894006971445,5.39894006971445,6.43,5.6085,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.9,NEUTRAL,ema_pullback,,,230.0,195.0,4.55,11.36,66427.0,70113.0,1.055,75375.0,14767.0,46398.0,25.2,0.281,1.53,0.76,1.0,1.2,1.13,0.81,False,default,2.5,False,5,1.0,99.0,2.5e-05,0.0,51102.65176150103,0.0,8.129415,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.171924,0.0,0.0,0.0,1.0,0.539894006971445,0.539894006971445,n/a,2026-08-19,2026-08-19,False,,,,,
UTHR,LONG,0.5065163738543761,5.065163738543761,5.26,4.9706,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.3,NEUTRAL,support_ema_confluence,,,550.0,480.0,3.94,9.29,32823.0,30486.0,0.929,58375.0,0.0,4934.0,9.4,0.314,0.0,0.78,1.0,1.6,1.68,0.2,False,default,2.5,False,2,1.0,99.0,9.9e-05,3e-05,4930.7908122569825,8.078805515450526e-35,541.823529,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282089,0.505954,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-19,2026-08-19,False,25.0,,,,
NAMS,LONG,0.5065163738543761,5.065163738543761,5.34,5.1346,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,ema_pullback,,,40.0,25.0,40.2,12.37,4932.0,25722.0,5.215,12420.0,0.0,18234.0,89.5,0.896,0.0,0.99,1.0,1.2,1.83,0.32,False,default,2.5,False,1,1.0,99.0,0.000169,0.0,0.02549619136823144,0.0,2.792287,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.801354,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-19,2026-08-19,False,,,,,
RMBS,LONG,0.504374341109156,5.04374341109156,2.36,4.3099,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.4,NEUTRAL,unknown,,,150.0,80.0,65.11,11.94,36022.0,27809.0,0.772,45324.0,0.0,18507.0,9.7,0.606,0.0,0.57,1.0,0.0,0.21,0.58,False,default,2.5,False,3,1.0,99.0,0.000164,0.0,0.08643425194853854,0.0,3.19224,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48294,0.0,0.0,0.0,1.0,0.504374341109156,0.504374341109156,n/a,2026-08-19,2026-08-19,False,,,,,
REAL,LONG,0.4808020881400903,4.808020881400903,6.71,5.697,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,retest_and_confirm,,,12.5,10.0,6.11,15.11,74619.0,26284.0,0.352,50203.0,0.0,50700.0,13.6,0.651,1.7,0.91,0.62,1.4,1.77,0.31,False,default,2.5,False,1,0.7,99.0,0.00058,0.0,1.2756874806125317e-09,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-19,2026-08-19,False,,,,,
RMD,LONG,0.45677308961895924,4.567730896189593,6.83,5.4329,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,250.0,220.0,8.39,4.62,10815.0,13463.0,1.245,15020.0,2181.0,7077.0,17.6,0.279,1.74,0.65,1.0,1.4,1.94,0.1,False,sustained_trend,5.0,False,1,1.0,99.0,9e-06,0.0,9.841208891899022e-44,0.0,66.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.45677308961895924,0.45677308961895924,n/a,2026-08-19,2026-08-19,False,,,,,
RIOT,LONG,0.45123579280134624,4.512357928013462,4.11,4.6692,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.9,POSITIVE,bounce_and_fail,3340776.22,19.39,25.0,15.0,29.0,22.6,604036.0,328446.0,0.544,567359.0,31202.0,333921.0,31.1,0.843,0.0,0.79,1.0,1.0,1.01,0.3,False,default,2.5,False,1,1.0,99.0,0.00012,0.0,378666.86512979976,0.0,3900.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,1.0,0.45123579280134624,0.45123579280134624,n/a,2026-08-19,2026-08-19,False,,,,,
ABVX,LONG,0.4357802954734589,4.35780295473459,2.89,4.0859,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,bounce_and_fail,,,200.0,60.0,65.89,50.23,123740.0,51014.0,0.412,91919.0,10447.0,72388.0,1.7,0.593,0.0,0.71,0.4,1.0,0.63,0.16,False,default,2.5,False,4,1.0,1.6952570362034596,0.000297,0.000166,2.5320791232510094e-55,4.4808764733192654e-55,10.020761,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558737,0.551194,0.0,0.0,1.0,0.4357802954734589,0.4357802954734589,n/a,2026-08-19,2026-08-19,False,10.844291,,,,
CMG,LONG,0.412586691098531,4.1258669109853106,6.9,5.2529,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.6,POSITIVE,flag_breakout,12799611.21,34.6,40.0,29.0,15.41,16.33,532902.0,337289.0,0.633,453061.0,5664.0,411466.0,25.8,0.358,1.51,0.86,1.0,1.6,1.52,0.42,False,sustained_trend,5.0,False,2,1.0,99.0,5.1e-05,0.0,117400.69869127106,0.0,2.148266,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.265183,0.0,0.0,0.0,1.0,0.412586691098531,0.412586691098531,n/a,2026-08-19,2026-08-19,False,,,,,
SEI,LONG,0.408092657524702,4.08092657524702,4.09,4.2875,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.1,NEUTRAL,ema_pullback,,,100.0,50.0,70.07,14.97,55027.0,30565.0,0.555,42927.0,0.0,42665.0,1.5,0.744,0.0,0.91,1.0,1.2,0.58,0.4,False,default,2.5,False,1,1.0,99.0,0.000125,0.0,0.34247682364415766,0.0,6.023392,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.400047,0.0,0.0,0.0,1.0,0.408092657524702,0.408092657524702,n/a,2026-08-19,2026-08-19,False,,,,,
