ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
WGMI,LONG,0.5065163738543761,5.065163738543761,4.35,5.1976,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,6.8,NEUTRAL,pullback_to_support,,,55.0,1.0,20.63,97.81,10719.0,11536.0,1.076,6036.0,4716.0,11503.0,42.9,0.811,0.0,0.67,1.0,1.4,0.74,0.54,False,default,2.5,False,1,1.0,99.0,0.005087,0.0,6.102957242723525e-06,0.0,3.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.193538,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-21,2026-08-21,False,,,,,
KRE,LONG,0.5065163738543761,5.065163738543761,3.25,4.6676,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.8,NEGATIVE,ema_pullback,-53750114.31,,80.0,65.0,7.22,12.89,796050.0,1376568.0,1.729,854828.0,323116.0,994674.0,3.5,0.221,0.0,0.47,1.0,1.2,0.18,0.4,False,default,2.5,False,1,1.0,99.0,0.002919,0.0,6.731971993377178e-13,0.0,5.623862,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.451141,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-21,2026-08-21,False,,,,,
UCO,LONG,0.49150912843931166,4.9150912843931165,6.83,5.7465,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.2,NEUTRAL,trend_continuation,,,55.0,35.0,20.97,23.02,60113.0,57773.0,0.961,46405.0,31486.0,39995.0,23.9,0.704,1.84,0.6,1.0,1.4,1.79,0.2,False,sustained_trend,5.0,False,2,1.0,99.0,0.003887,0.0,3.5865911161523085e-42,0.0,6.689534,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.638125,0.0,0.0,0.0,1.0,0.49150912843931166,0.49150912843931166,n/a,2026-08-21,2026-08-21,False,,,,,
SIRI,LONG,0.48904653007000487,4.890465300700049,3.84,4.5972,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.0,POSITIVE,bounce_and_fail,30141980.43,28.82,33.0,13.0,14.48,54.9,274571.0,101180.0,0.369,210598.0,6721.0,158432.0,17.0,0.305,0.0,0.8,1.0,1.0,1.04,0.0,False,default,2.5,False,1,1.0,99.0,6.6e-05,0.0,1.317648288608637e-16,0.0,31.23155,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.295396,0.0,0.0,0.0,1.0,0.48904653007000487,0.48904653007000487,n/a,2026-08-21,2026-08-21,False,,,,,
SLS,LONG,0.48594600069352223,4.8594600069352225,8.0,5.8897,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,POSITIVE,trend_continuation,2219417.2,14.76,30.0,5.0,103.18,66.14,679231.0,342459.0,0.504,268491.0,199278.0,553921.0,66.0,1.539,2.19,0.6,1.0,1.4,1.81,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.00061,0.0,1511404.3488434185,0.0,11.36456,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,0.0,0.013829,0.0,0.0,0.0,1.0,0.48594600069352223,0.48594600069352223,n/a,2026-08-21,2026-08-21,False,14.77,12.99,17.78,1.7,
MRNA,LONG,0.482515244732274,4.82515244732274,7.56,4.8606,"wall_proximity (0.7%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,0.9,POSITIVE,trend_continuation,16024678.86,148.95,150.0,50.0,0.72,66.43,394872.0,603584.0,1.529,507234.0,53625.0,437597.0,98.2,1.007,2.51,0.13,1.0,1.4,1.52,1.0,False,sustained_trend,5.0,False,4,0.7,3.2232309857200203,7.2e-05,2.2e-05,1136982.7779286227,1058238.87549403,14.475056,1,1,0.509566,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,2e-06,0.404187,0.077846,0.0,0.0,1.0,0.482515244732274,0.482515244732274,n/a,2026-08-21,2026-08-21,False,,,,,13.398148
DASH,LONG,0.43793682429720554,4.379368242972055,6.45,5.2447,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,5.6,NEUTRAL,trend_continuation,,,250.0,145.0,11.8,35.16,137704.0,79482.0,0.577,96140.0,1622.0,119424.0,9.4,0.383,2.39,0.64,0.0,1.4,1.67,0.35,False,sustained_trend,5.0,False,4,1.0,99.0,3.6e-05,3e-06,1812.7045389547447,0.0007267931063836831,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.43793682429720554,0.43793682429720554,n/a,2026-08-21,2026-08-21,False,,,,,
AXTI,LONG,0.41524611750649215,4.152461175064921,3.32,4.3322,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.3,NEGATIVE,ema_pullback,-258704.82,,100.0,45.0,44.68,34.9,177467.0,119466.0,0.673,171102.0,6748.0,119083.0,1.6,1.172,0.0,0.89,1.0,1.2,0.06,0.17,False,default,2.5,False,6,1.0,99.0,0.000862,0.000114,634.6192511366775,2.354207360717576e-08,5.971029,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.568154,0.206201,0.0,0.0,1.0,0.41524611750649215,0.41524611750649215,n/a,2026-08-21,2026-08-21,False,,,,,1.199161
ASST,LONG,0.4085509334813899,4.085509334813898,7.19,5.4798,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,6.4,POSITIVE,unknown,1844604.17,,27.0,5.0,44.15,73.3,190222.0,78818.0,0.414,98237.0,62309.0,108494.0,46.7,1.069,1.84,0.06,1.0,1.4,1.89,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.000566,0.0,3.5585176663094835e-67,0.0,627.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558563,0.0,0.0,0.0,1.0,0.4085509334813899,0.4085509334813899,n/a,2026-08-21,2026-08-21,False,18.73,16.48,22.55,1.7,
CIFR,LONG,0.40831452504386245,4.0831452504386245,2.91,4.1546,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.2,POSITIVE,unknown,1638779.95,15.6,20.0,15.0,28.16,3.88,1230716.0,473417.0,0.385,779859.0,150563.0,773711.0,38.8,1.048,0.0,0.54,1.0,0.0,0.37,1.0,False,default,2.5,False,1,0.7,99.0,9.4e-05,0.0,585897.2521794754,0.0,4.451049,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.1e-05,0.0,0.503976,0.0,0.0,0.0,1.0,0.40831452504386245,0.40831452504386245,n/a,2026-08-21,2026-08-21,False,,,,,
STX,LONG,0.3931112694236642,3.931112694236642,2.92,4.1016,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.3,NEGATIVE,trend_continuation,-1757453.1,847.36,1200.0,500.0,41.48,41.05,121629.0,172182.0,1.416,120360.0,18964.0,154487.0,10.8,0.708,0.0,0.88,0.33,1.4,0.22,0.08,False,default,2.5,False,14,1.0,9.988922701242785,2.7e-05,5e-06,2586.831303552244,949.5566635874358,13.311471,1,0,0.05651,0.422369,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380585,0.247754,0.0,0.0,1.0,0.3931112694236642,0.3931112694236642,n/a,2026-08-21,2026-08-21,False,,,,,4.033121
