ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
EWZ,LONG,0.5065163738543761,5.065163738543761,6.73,5.5716,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.1,POSITIVE,trend_continuation,280843703.58,38.09,45.0,30.0,18.11,21.26,5057355.0,1506655.0,0.298,1208146.0,3015038.0,2340826.0,77.7,0.312,1.96,0.43,1.0,1.4,1.6,0.34,False,sustained_trend,5.0,False,1,1.0,99.0,0.003641,0.0,0.0004575372975560377,0.0,9.235423,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.147368,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-09-03,2026-09-03,False,,,,,
SYNA,LONG,0.5065163738543761,5.065163738543761,5.04,4.8246,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.9,POSITIVE,trend_continuation,393530.47,97.94,110.0,65.0,12.31,33.63,5395.0,4248.0,0.787,6500.0,44.0,3099.0,2.5,0.458,0.0,0.77,1.0,1.4,1.87,0.0,False,default,2.5,False,1,1.0,99.0,8.7e-05,0.0,2.8158269047720032e-31,0.0,14.285714,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.561966,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-09-03,2026-09-03,False,,,,,
NVMI,LONG,0.4062134060884911,4.062134060884911,0.0,2.4373,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,99.0,0.000117,0.000153,2.428238100489106e-07,4.028148896426403e-36,87.0,0,0,0.0,0.000173,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.784665,0.803515,0.0,0.0,,,,,,,False,1.038462,,,,
MMM,LONG,0.38976434143348376,3.8976434143348375,1.8,3.8088,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.6,NEGATIVE,unknown,-346293.28,,190.0,160.0,12.77,5.04,58439.0,49137.0,0.841,39822.0,13453.0,54301.0,10.2,0.231,0.0,0.22,1.0,0.0,0.38,0.2,False,default,2.5,False,1,1.0,99.0,2.1e-05,0.0,1.5354823997848718e-30,0.0,4.395933,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.355636,0.0,0.0,0.0,1.0,0.38976434143348376,0.38976434143348376,n/a,2026-09-03,2026-09-03,False,,,,,
OWL,LONG,0.38035743271680555,3.8035743271680555,6.12,5.1378,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,7.0,NEGATIVE,ema_pullback,-5058163.37,,13.0,10.0,10.97,14.64,303359.0,475134.0,1.566,150529.0,171492.0,456472.0,11.1,0.434,2.29,0.91,0.79,1.2,0.46,0.48,False,default,2.5,False,1,0.7,99.0,7.1e-05,0.0,3.4977271833915656e-20,0.0,2.456116,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.317811,0.0,0.0,0.0,1.0,0.38035743271680555,0.38035743271680555,n/a,2026-09-03,2026-09-03,False,,,,,
PURR,LONG,0.3791328824195059,3.791328824195059,5.07,4.5767,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",continuation_pattern,5.8,POSITIVE,unknown,3791898.92,12.22,15.0,7.0,22.7,42.74,389460.0,124470.0,0.32,222275.0,70510.0,221145.0,25.6,1.002,2.7,0.2,0.53,0.0,0.88,0.76,False,default,2.5,False,1,1.0,99.0,0.000128,0.0,3.2758411632382606e-06,0.0,1019.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.811052,0.0,0.0,0.0,1.0,0.3791328824195059,0.3791328824195059,n/a,2026-09-03,2026-09-03,False,,,,,
NVDA,LONG,0.37894030102349613,3.7894030102349614,5.68,4.3387,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.7,POSITIVE,ema_pullback,1866260690.55,,250.0,180.0,9.72,21.0,8252396.0,7244714.0,0.878,4087140.0,1946898.0,9463072.0,0.3,0.32,1.66,0.47,0.27,1.2,1.8,0.28,False,default,2.5,False,10,1.0,99.0,1e-06,0.0,30737.271286921987,0.019357163683297308,7.952995,2,0,0.409253,0.052656,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.386672,0.103882,0.0,0.0,1.0,0.37894030102349613,0.37894030102349613,n/a,2026-09-03,2026-09-03,False,5.935113,,,,
RBLX,LONG,0.37555315005659934,3.7555315005659935,4.77,4.2088,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.5,POSITIVE,support_ema_confluence,3165707.89,,50.0,35.0,19.32,16.48,271381.0,158227.0,0.583,136597.0,69199.0,223812.0,10.0,0.579,0.0,0.68,1.0,1.6,1.48,0.01,False,default,2.5,False,2,1.0,99.0,6.5e-05,0.0,1.9580485932066787e-31,0.0,3.1104,1,0,0.112709,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.362202,0.0,0.0,0.0,1.0,0.37555315005659934,0.37555315005659934,n/a,2026-09-03,2026-09-03,False,,,,,
SUI,LONG,0.3700169207722694,3.700169207722694,2.64,3.7821,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.7,NEGATIVE,ema_pullback,-1319348.7,,125.0,115.0,4.33,4.02,2888.0,4033.0,1.396,2980.0,3625.0,316.0,15.0,0.21,0.0,0.66,0.74,1.2,0.04,0.0,False,default,2.5,False,1,1.0,99.0,5.5e-05,0.0,2.1285101077560048e-39,0.0,54.08,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.552775,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-09-03,2026-09-03,False,,,,,
MDT,LONG,0.3412260164000837,3.412260164000837,5.35,4.4711,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.8,POSITIVE,ema_pullback,42682290.62,92.76,100.0,75.0,7.81,19.15,196674.0,113187.0,0.576,163421.0,63946.0,82494.0,57.3,0.253,2.11,0.64,0.27,1.2,1.03,0.11,False,default,2.5,False,1,1.0,99.0,6e-06,0.0,9.962258268891429e-23,0.0,7.336854,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.187584,0.0,0.0,0.0,1.0,0.3412260164000837,0.3412260164000837,n/a,2026-09-03,2026-09-03,False,,,,,
