ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
IE,LONG,0.5065163738543761,5.065163738543761,6.13,5.5116,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.7,NEUTRAL,trend_continuation,,,20.0,10.0,80.67,9.67,53183.0,11156.0,0.21,10587.0,17730.0,36022.0,97.0,0.932,1.86,0.23,1.0,1.4,1.49,0.16,False,default,2.5,False,1,1.0,99.0,0.000819,0.0,0.08180596588882097,0.0,102.564103,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646074,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-10,2026-08-10,False,,,,,
TTWO,LONG,0.4915290227094181,4.915290227094181,7.06,6.0556,poor_rr (1.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,7.4,NEUTRAL,unknown,,,290.0,200.0,13.99,21.38,143338.0,96547.0,0.674,62820.0,84588.0,92477.0,63.6,0.434,1.51,0.52,1.0,1.4,1.84,0.78,False,consolidation_break,3.0,False,3,0.7,99.0,0.00022,0.0,26.649329106574452,0.0,4.963109,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.4915290227094181,0.4915290227094181,n/a,2026-08-10,2026-08-10,False,254.4,228.34,290.0,1.37,
LOW,LONG,0.4844848128239495,4.844848128239495,5.78,5.2564,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,ema_pullback,,,230.0,190.0,5.15,13.14,60506.0,66661.0,1.102,32688.0,50934.0,43545.0,86.6,0.351,1.62,0.73,1.0,1.2,1.23,0.0,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,0.0007374947629127495,0.0,2.900899,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.4844848128239495,0.4844848128239495,n/a,2026-08-10,2026-08-10,False,,,,,
CMG,LONG,0.48317605535190783,4.831760553519079,2.85,4.8909,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.1,NEGATIVE,ema_pullback,-6033858.31,32.34,40.0,30.0,23.65,7.26,504465.0,338349.0,0.671,270424.0,177749.0,394641.0,29.4,0.36,0.0,0.54,1.0,1.2,0.03,0.08,False,default,2.5,False,1,1.0,99.0,3.9e-05,0.0,1431137.6408379083,0.0,2.46665,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.8e-05,0.0,0.517447,0.0,0.0,0.0,1.0,0.48317605535190783,0.48317605535190783,n/a,2026-08-10,2026-08-10,False,,,,,
VST,LONG,0.47858796565068557,4.7858796565068555,3.66,4.9909,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.5,NEGATIVE,bounce_and_fail,-23933545.81,,165.0,110.0,14.8,23.47,267364.0,242504.0,0.907,117348.0,175506.0,217014.0,14.7,0.479,0.0,0.65,1.0,1.0,0.81,0.2,False,default,2.5,False,1,1.0,99.0,5.6e-05,0.0,2186282.7557074702,0.0,4.658642,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.189231,0.0,0.0,0.0,1.0,0.47858796565068557,0.47858796565068557,n/a,2026-08-10,2026-08-10,False,,,,,
AXTI,LONG,0.44158801966791394,4.415880196679139,6.81,5.6509,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.0,NEGATIVE,trend_continuation,-294652.22,,105.0,45.0,39.04,40.41,143338.0,95949.0,0.669,112628.0,23406.0,103253.0,9.9,1.334,2.0,0.57,1.0,1.4,1.03,0.82,False,default,2.5,False,1,0.7,99.0,8e-05,0.0,434326.04046566226,0.0,4.873494,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.079401,0.0,0.0,0.0,1.0,0.44158801966791394,0.44158801966791394,n/a,2026-08-10,2026-08-10,False,,,,,
TER,LONG,0.43408487688516445,4.340848768851645,0.0,2.6045,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,0.5652084922039936,0.000109,0.000126,1.350937068170068e-07,1.593438040184873e-07,5.317347,2,1,0.103742,0.205227,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.120043,0.509279,0.0,0.0,,,,,,,False,,,,,4.912252
CBRS,LONG,0.3815305849613076,3.815305849613076,0.0,2.2892,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,99.0,0.000103,7.9e-05,399775.7105514402,3.498792939552025e-08,68.850775,1,0,0.0,0.393968,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001902,0.699968,0.0,0.0,,,,,,,False,,,,,36.861111
DDOG,LONG,0.37804498504028694,3.7804498504028694,0.0,2.2683,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,2.445645428563888,4.6e-05,4.4e-05,6.176245243638594,2.5254050204920175,9.021545,2,1,0.328278,0.068689,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327175,0.116433,0.0,0.0,,,,,,,False,,,,,2.757799
TLN,LONG,0.3762495138069229,3.762495138069229,4.49,4.6882,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.3,NEUTRAL,trend_continuation,,,370.0,310.0,7.51,9.93,56899.0,43948.0,0.772,22695.0,17354.0,60798.0,42.0,0.578,0.0,0.86,0.87,1.4,1.34,0.02,False,default,2.5,False,3,1.0,0.10328963665511522,0.000141,1.9e-05,0.01611216700661255,0.31198032113156104,15.84879,0,1,3e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.591591,0.023463,0.0,0.0,1.0,0.3762495138069229,0.3762495138069229,n/a,2026-08-10,2026-08-10,False,,,,,14.172414
