ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
GOOG,LONG,0.34587650943100745,3.4587650943100745,0.0,2.0753,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,9.793566460334953,3e-06,3e-06,0.3927147115951947,0.08019850851796095,46.37039,2,2,0.298925,0.4963,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.381089,0.591697,0.0,0.0,,,,,,,False,22.397059
ORCL,LONG,0.3144037060444433,3.144037060444433,6.3,4.382,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.6,POSITIVE,trend_continuation,112295163.83,186.82,200.0,150.0,7.05,19.71,1348081.0,1118430.0,0.83,577138.0,680651.0,1208722.0,87.1,0.684,2.33,0.81,1.0,1.4,0.62,0.14,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,3e-06,0.0,0.0004904872566597735,0.0,9.145833,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.86794,0.0,0.0,0.0,1.0,0.3144037060444433,0.3144037060444433,n/a,2026-05-12,2026-05-12,False,
MDB,LONG,0.3084283994589707,3.084283994589707,0.0,1.8506,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.7,0.03038057046656925,4.4e-05,3.8e-05,0.13952351991585893,9.185049376830529,5.838399,1,0,0.00018,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.097419,0.333454,0.0,0.0,,,,,,,False,6.033333
ANET,LONG,0.3070898584775692,3.070898584775692,0.0,1.8425,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,9e-06,8e-06,0.03545138133814737,3.375897591230557e-05,43.862573,0,0,0.0,0.000235,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.039084,0.431896,0.0,0.0,,,,,,,False,47.045886
AA,LONG,0.3055427928485144,3.0554279284851438,7.23,5.3167,weak_relative_strength (-9.4% vs SPY),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,8.1,NEUTRAL,flag_breakout,,,75.0,60.0,10.91,11.27,134593.0,110026.0,0.817,54324.0,94030.0,96265.0,47.9,0.564,1.6,0.82,1.0,1.6,1.87,0.34,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,3.5e-05,0.0,0.30577207928442107,0.0,5.031746,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.522626,0.0,0.0,0.0,1.0,0.3055427928485144,0.3055427928485144,n/a,2026-05-12,2026-05-12,False,
LITE,LONG,0.30347574216298523,3.0347574216298523,6.06,4.5154,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,5.9,NEUTRAL,trend_continuation,,,1500.0,800.0,51.15,19.38,88063.0,110250.0,1.252,72544.0,52139.0,73630.0,61.8,1.021,1.99,0.8,0.18,1.4,1.19,0.49,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,3.9e-05,0.0,8360.716625595807,0.0,8.992248,1,0,4e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.590589,0.0,0.0,0.0,1.0,0.30347574216298523,0.30347574216298523,n/a,2026-05-12,2026-05-12,False,
QCOM,LONG,0.30101567548070146,3.0101567548070145,0.0,1.8061,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.7,6.147109564860814,5e-06,6e-06,111728.90454423605,18175.844006900483,3.513828,0,1,0.119456,0.36566,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.442618,0.105824,0.0,0.0,,,,,,,False,3.897727
IBM,LONG,0.2932749508494398,2.932749508494398,1.48,3.6304,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.6,NEGATIVE,unknown,-34455343.49,,300.0,200.0,36.85,8.77,222890.0,172706.0,0.775,117743.0,93852.0,184001.0,45.3,0.331,0.0,0.23,1.0,0.0,0.0,0.25,False,default,2.5,False,,,,,1,0.7,99.0,9e-06,0.0,0.7786435130824941,0.0,6.888636,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.301138,0.0,0.0,0.0,1.0,0.2932749508494398,0.2932749508494398,n/a,2026-05-12,2026-05-12,False,
MSFT,LONG,0.2917104665604342,2.917104665604342,3.66,3.9166,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.8,POSITIVE,ema_pullback,253967929.96,407.6,575.0,400.0,41.01,1.91,2633854.0,1307258.0,0.496,833252.0,895045.0,2212815.0,49.4,0.277,0.0,0.86,1.0,1.2,0.23,0.36,False,default,2.5,False,,,,,1,1.0,99.0,0.0,0.0,0.0012543630700190937,0.0,68.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.521286,0.0,0.0,0.0,1.0,0.2917104665604342,0.2917104665604342,n/a,2026-05-12,2026-05-12,False,
CRDO,LONG,0.28812851494933067,2.8812851494933067,0.0,1.7288,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,6.822402951022775e-15,7e-06,7.9e-05,3.8923722548400564e-10,28526.402521098044,1.539295,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.037393,0.601344,0.0,0.0,,,,,,,False,5.541495
NBIS,LONG,0.2862876078982384,2.862876078982384,5.63,3.8804,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",3.8,POSITIVE,trend_continuation,28763309.51,179.27,200.0,10.0,11.66,94.42,440523.0,370165.0,0.84,242732.0,158773.0,409183.0,86.3,1.062,2.42,0.76,0.35,1.4,0.54,0.18,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,2.5e-05,0.0,0.38029500897373986,0.0,3.587591,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.014736,0.0,0.0,0.0,1.0,0.2862876078982384,0.2862876078982384,n/a,2026-05-12,2026-05-12,False,
APLD,LONG,0.28577440406498006,2.8577440406498007,0.0,1.7146,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.8901366384868079,5.1e-05,5.3e-05,17228.277994470525,19354.64427546519,70.137255,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.001184,0.795418,0.0,0.0,,,,,,,False,1.788839
IWM,LONG,0.2817519927910634,2.817519927910634,0.0,1.6905,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,9e-06,1.2e-05,318389.10220568685,0.002416463042622688,2.044852,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.304828,0.277945,0.0,0.0,,,,,,,False,8.076453
ACN,LONG,0.2807686278469487,2.8076862784694874,1.71,3.2368,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.6,NEUTRAL,unknown,,,200.0,160.0,17.81,5.75,108642.0,64330.0,0.592,36385.0,47606.0,88981.0,76.1,0.443,0.0,0.33,1.0,0.0,0.0,0.38,False,default,2.5,False,,,,,2,0.7,2.763122024691149,1e-05,3e-06,0.028552916031942547,0.010333570423888203,15.894737,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.502774,0.502299,0.0,0.0,1.0,0.2807686278469487,0.2807686278469487,n/a,2026-05-12,2026-05-12,False,7.578947
MARA,LONG,0.2775215064863489,2.775215064863489,5.66,4.0856,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.0,POSITIVE,ema_pullback,9293011.02,12.7,15.0,5.0,17.92,60.69,1205504.0,864679.0,0.717,700720.0,424149.0,945314.0,22.6,0.828,2.26,0.58,0.28,1.2,0.96,0.38,False,default,2.5,False,,,,,1,1.0,99.0,0.000102,0.0,13794.929985863535,0.0,1.027758,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.025659,0.0,0.0,0.0,1.0,0.2775215064863489,0.2775215064863489,n/a,2026-05-12,2026-05-12,False,
IONQ,LONG,0.27524135815499073,2.7524135815499076,6.27,4.2572,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.0,POSITIVE,trend_continuation,7727710.07,55.85,60.0,30.0,7.39,46.3,357863.0,367449.0,1.027,224242.0,219724.0,281346.0,54.9,0.966,2.44,0.55,0.05,1.4,1.51,0.32,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,6.8e-05,0.0,3.777434390507812e-08,0.0,4.203652,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045647,0.0,0.0,0.0,1.0,0.27524135815499073,0.27524135815499073,n/a,2026-05-12,2026-05-12,False,
AAPL,LONG,0.2691880930280931,2.691880930280931,6.3,4.5759,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.7,NEGATIVE,trend_continuation,-80733528.81,294.62,300.0,240.0,1.76,18.59,2933223.0,2086047.0,0.711,1075314.0,1420923.0,2523033.0,39.5,0.241,2.23,0.47,0.0,1.4,1.93,0.27,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,0.0,0.0,0.022928494809302823,0.0,2.970227,0,0,0.175427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380097,0.0,0.0,0.0,1.0,0.2691880930280931,0.2691880930280931,n/a,2026-05-12,2026-05-12,False,
SMH,LONG,0.26478086842911075,2.6478086842911077,7.14,4.5859,poor_rr (0.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.6,NEGATIVE,trend_continuation,-161507666.27,,600.0,400.0,6.9,28.73,538956.0,1348046.0,2.501,634965.0,608178.0,643859.0,99.3,0.471,3.0,0.36,0.21,1.4,1.26,0.9,False,sustained_trend,5.0,False,561.25,493.9,600.0,0.58,2,1.0,0.1223840845873221,1.2e-05,7e-06,24546.91738602565,200572.79072517972,2.189983,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.092959,0.165475,0.0,0.0,1.0,0.26478086842911075,0.26478086842911075,n/a,2026-05-12,2026-05-12,False,135.857143
RUT,LONG,0.2596240522806541,2.596240522806541,0.0,1.5577,error: No OHLCV data returned for ticker=RUT,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,99.0,0.0,0.0,214487.17753857307,0.0,1.603448,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.497716,0.0,0.0,0.0,,,,,,,False,
TGT,LONG,0.258924268408292,2.58924268408292,4.02,3.4806,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.9,POSITIVE,trend_continuation,13202461.74,121.86,130.0,100.0,6.73,17.9,279960.0,239761.0,0.856,81857.0,122940.0,314924.0,75.7,0.45,0.0,0.6,1.0,1.4,0.58,0.43,False,default,2.5,False,,,,,1,1.0,99.0,5e-06,0.0,1.7372677603242664e-12,0.0,4.205955,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.212804,0.0,0.0,0.0,1.0,0.258924268408292,0.258924268408292,n/a,2026-05-12,2026-05-12,False,
HIMS,LONG,0.2543472895681753,2.543472895681753,3.73,3.5907,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.0,POSITIVE,ema_pullback,1162814.28,25.04,30.0,15.0,19.86,40.07,742749.0,472688.0,0.636,463008.0,240354.0,512075.0,36.6,0.819,0.0,0.74,1.0,1.2,0.16,0.63,False,default,2.5,False,,,,,1,0.7,99.0,7.7e-05,0.0,0.0006958488972062106,0.0,2.726562,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343049,0.0,0.0,0.0,1.0,0.2543472895681753,0.2543472895681753,n/a,2026-05-12,2026-05-12,False,
LLY,LONG,0.2539880903390497,2.5398809033904968,6.53,4.4289,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,6.0,POSITIVE,support_ema_confluence,90893225.07,990.14,1100.0,800.0,11.13,19.18,162247.0,174681.0,1.077,79566.0,94532.0,162830.0,34.8,0.344,1.69,0.43,1.0,1.6,1.72,0.09,False,default,2.5,False,,,,,2,1.0,3.431492138274091e-12,1e-06,0.0,1.9723929074559026e-20,5.7479161483608715e-09,5.826087,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.532349,0.58744,0.0,0.0,1.0,0.2539880903390497,0.2539880903390497,n/a,2026-05-12,2026-05-12,False,6.25
NVDA,LONG,0.2498171476776374,2.498171476776374,6.28,4.0931,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.8,POSITIVE,trend_continuation,1998021099.18,220.8,250.0,150.0,13.23,32.06,8802859.0,7136138.0,0.811,3456727.0,3980838.0,8501432.0,77.3,0.462,2.22,0.54,0.0,1.4,1.76,0.36,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,1e-06,0.0,127176.54152969022,0.0,3.322851,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448279,0.0,0.0,0.0,1.0,0.2498171476776374,0.2498171476776374,n/a,2026-05-12,2026-05-12,False,
NFLX,LONG,0.249272216148314,2.49272216148314,3.89,3.6534,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.2,POSITIVE,bounce_and_fail,16738357.45,87.64,100.0,5.0,14.08,94.3,3377335.0,2807405.0,0.831,1125042.0,1430315.0,3629383.0,30.8,0.307,0.0,0.43,1.0,1.0,1.19,0.27,False,default,2.5,False,,,,,1,1.0,99.0,2e-06,0.0,7.33542238862232e-05,0.0,4.433155,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.366339,0.0,0.0,0.0,1.0,0.249272216148314,0.249272216148314,n/a,2026-05-12,2026-05-12,False,
GOOGL,LONG,0.22209413660280208,2.220941366028021,6.11,4.4035,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",7.3,NEGATIVE,trend_continuation,-10954704.3,387.37,400.0,250.0,3.27,35.46,1661435.0,1404596.0,0.845,668030.0,760720.0,1637281.0,28.4,0.31,2.96,0.56,0.42,1.4,0.48,0.28,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,0.0,0.0,0.027172841588437042,0.0,1.987624,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.243817,0.0,0.0,0.0,1.0,0.22209413660280208,0.22209413660280208,n/a,2026-05-12,2026-05-12,False,
APP,LONG,0.2220280679989073,2.2202806799890733,6.61,4.2731,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,5.9,NEGATIVE,unknown,-2769079.55,,500.0,400.0,1.9,18.48,181241.0,140773.0,0.777,89187.0,84406.0,148421.0,38.9,0.678,1.68,0.81,1.0,1.4,1.37,0.34,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,2e-06,0.0,0.0006650344920757714,0.0,1.375796,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.105259,0.0,0.0,0.0,1.0,0.2220280679989073,0.2220280679989073,n/a,2026-05-12,2026-05-12,False,
