ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
PURR,LONG,0.5488746337931211,5.488746337931211,7.88,6.1684,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,POSITIVE,trend_continuation,2080402.96,11.46,23.0,7.0,100.79,38.89,336429.0,103995.0,0.309,199550.0,51397.0,189477.0,64.0,1.125,2.51,0.19,1.0,1.4,1.78,1.0,False,sustained_trend,5.0,False,11.45,10.08,13.79,1.7,1,1.0,99.0,0.0002,0.0,225797.01381612982,0.0,1019.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000128,0.0,0.811052,0.0,0.0,0.0,1.0,0.5488746337931211,0.5488746337931211,n/a,2026-08-25,2026-08-25,False,
NAMS,LONG,0.5065163738543761,5.065163738543761,4.77,5.2636,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.5,NEGATIVE,ema_pullback,-302565.46,27.57,35.0,25.0,26.94,9.33,5411.0,19408.0,3.587,5217.0,259.0,19343.0,71.4,0.782,0.0,0.84,1.0,1.2,0.86,0.86,False,default,2.5,False,,,,,1,1.0,99.0,0.000171,0.0,2.3813131095598294e-09,0.0,2.792287,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.801354,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-25,2026-08-25,False,
GRAL,LONG,0.4763725533141634,4.763725533141634,5.45,5.0369,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.1,POSITIVE,trend_continuation,371203.92,81.52,85.0,55.0,4.06,32.66,16723.0,14429.0,0.863,5158.0,13110.0,12884.0,28.8,0.83,1.76,0.68,0.0,1.4,1.55,0.07,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,0.000152,0.0,7.889639230379958e-17,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.4763725533141634,0.4763725533141634,n/a,2026-08-25,2026-08-25,False,
HL,LONG,0.46563282367740666,4.656328236774066,5.95,5.0332,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.6,POSITIVE,trend_continuation,4437980.32,20.63,25.0,10.0,21.15,51.54,462420.0,304910.0,0.659,210398.0,10275.0,546657.0,8.2,0.642,2.55,0.53,0.02,1.4,1.35,0.11,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,4.9e-05,0.0,525552.5904921767,0.0,7.484009,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.8e-05,0.0,0.467578,0.0,0.0,0.0,1.0,0.46563282367740666,0.46563282367740666,n/a,2026-08-25,2026-08-25,False,
ABVX,LONG,0.4540264871102567,4.5402648711025675,0.0,2.7242,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,1.4257604521223613e-62,0.000304,0.000223,2.3649309512767196e-62,2.4880732395364795,10.020761,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558737,0.38698,0.0,0.0,,,,,,,False,6.202083
TTWO,LONG,0.4499037748106662,4.4990377481066615,2.83,4.5785,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.4,NEGATIVE,ema_pullback,-6691114.98,,300.0,200.0,27.86,14.76,146775.0,115470.0,0.787,129889.0,44997.0,87359.0,61.7,0.431,0.0,0.71,0.52,1.2,0.41,0.0,False,default,2.5,False,,,,,1,1.0,99.0,0.000161,0.0,6.535260428332632e-17,0.0,4.954082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.4499037748106662,0.4499037748106662,n/a,2026-08-25,2026-08-25,False,
DASH,LONG,0.43941678842344517,4.394167884234451,6.44,4.9291,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.0,POSITIVE,trend_continuation,21666789.44,233.24,250.0,150.0,7.19,35.68,128311.0,65895.0,0.514,69644.0,39440.0,85122.0,7.5,0.376,2.56,0.51,0.0,1.4,1.85,0.12,False,sustained_trend,5.0,False,,,,,4,1.0,99.0,3.5e-05,3e-06,0.02470282067782748,9.90444906549959e-09,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.43941678842344517,0.43941678842344517,n/a,2026-08-25,2026-08-25,False,
LULU,LONG,0.42074894715910927,4.207489471591092,4.31,4.7167,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.6,NEGATIVE,ema_pullback,-6427100.84,118.11,200.0,100.0,69.38,15.31,213957.0,154367.0,0.721,115783.0,22381.0,230160.0,75.0,0.575,0.0,0.82,1.0,1.2,0.77,0.53,False,default,2.5,False,,,,,1,0.7,99.0,5.2e-05,0.0,632600.8440115585,0.0,1.61039,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.326834,0.0,0.0,0.0,1.0,0.42074894715910927,0.42074894715910927,n/a,2026-08-25,2026-08-25,False,
XLI,LONG,0.3892376789211025,3.892376789211025,2.73,4.1452,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.9,NEGATIVE,ema_pullback,-302109.21,178.38,195.0,170.0,9.3,4.71,142643.0,411880.0,2.887,265595.0,147808.0,141120.0,22.9,0.176,0.0,0.39,1.0,1.2,0.03,0.12,False,default,2.5,False,,,,,1,0.7,99.0,6.3e-05,0.0,4.6924943275441254e-09,0.0,4.647305,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397079,0.0,0.0,0.0,1.0,0.3892376789211025,0.3892376789211025,n/a,2026-08-25,2026-08-25,False,
BURL,LONG,0.3363679898392122,3.363679898392122,2.23,3.5708,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.1,NEGATIVE,unknown,-19240351.46,316.65,480.0,305.0,51.58,3.68,6213.0,30815.0,4.96,19215.0,13539.0,4274.0,80.0,0.482,0.0,0.03,1.0,0.0,0.2,1.0,False,default,2.5,False,,,,,1,1.0,99.0,3e-05,0.0,9.649368220865536e-05,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106936,0.0,0.0,0.0,1.0,0.3363679898392122,0.3363679898392122,n/a,2026-08-25,2026-08-25,False,
