ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
NXPI,LONG,0.36512248395621205,3.6512248395621203,2.8,4.2456,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.9,NEUTRAL,bounce_and_fail,,,350.0,210.0,50.41,9.76,99301.0,34252.0,0.345,20005.0,26763.0,86785.0,30.5,0.424,0.0,0.51,1.0,1.0,0.28,0.0,False,default,2.5,False,2,1.0,99.0,2.2e-05,6e-06,2.1910436951555944e-23,7.932254664257329e-29,2.3,1.207493,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.060541,0.374462,0.0,0.0,1.0,0.36512248395621205,0.36512248395621205,n/a,2026-08-14,2026-08-14,False
PAAS,LONG,0.35622834098658435,3.5622834098658434,4.04,4.2731,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",6.4,NEGATIVE,trend_continuation,-397696.44,47.43,60.0,42.0,26.48,11.47,200571.0,73393.0,0.366,73257.0,38689.0,162018.0,0.6,0.486,0.0,0.96,1.0,1.4,0.16,0.52,False,default,2.5,False,1,1.0,99.0,3.4e-05,0.0,1883.6608060586436,0.0,1.032817,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20834,0.0,0.0,0.0,1.0,0.35622834098658435,0.35622834098658435,n/a,2026-08-14,2026-08-14,False
DASH,LONG,0.3535620906334399,3.5356209063343993,6.05,4.9428,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.8,NEUTRAL,trend_continuation,,,240.0,145.0,10.43,33.28,132187.0,73882.0,0.559,40888.0,54438.0,110743.0,13.2,0.399,2.27,0.64,0.04,1.4,1.67,0.03,False,sustained_trend,5.0,False,4,1.0,7.674593625933212e-05,2e-05,1e-05,7.216019486217099,94024.77626741635,82.778846,3.342857,0,1,0.000147,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.281856,0.626534,0.0,0.0,1.0,0.3535620906334399,0.3535620906334399,n/a,2026-08-14,2026-08-14,False
TSEM,LONG,0.34642286641848313,3.4642286641848314,0.0,2.0785,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,4.4e-05,9e-05,0.0004295310070398899,5.142865501755852e-07,5.480357,4.016987,1,0,0.000716,0.440703,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.048609,0.599606,0.0,0.0,,,,,,,False
ADBE,LONG,0.3318378374876771,3.318378374876771,0.0,1.991,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.042149532943533,1.9e-05,8.7e-05,0.0004008660463786385,0.009510569118658368,1.8774,34.334119,0,1,0.325955,0.145067,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.182471,0.121385,0.0,0.0,,,,,,,False
TQQQ,LONG,0.32288900597822723,3.2288900597822723,5.81,4.5574,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target, trend_aligned",confirmation_volume,6.0,NEGATIVE,pullback_to_support,-178259.81,,80.0,60.0,4.92,21.31,869156.0,683595.0,0.787,601966.0,248150.0,702635.0,19.3,0.549,1.72,0.77,0.26,1.4,1.43,0.23,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,9.380247479370408e-06,0.0,25.929204,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.326423,0.0,0.0,0.0,1.0,0.32288900597822723,0.32288900597822723,n/a,2026-08-14,2026-08-14,False
VST,LONG,0.32047801298030076,3.204780129803008,4.71,4.3954,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.9,NEGATIVE,bounce_and_fail,-20219170.81,148.57,165.0,110.0,11.06,25.96,296341.0,253563.0,0.856,128925.0,190463.0,230516.0,0.7,0.43,0.0,0.97,1.0,1.0,1.65,0.09,False,default,2.5,False,2,1.0,99.0,5.4e-05,2.5e-05,33.93154811098852,8.236642640968431e-07,4.658642,4.248636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.189231,0.018669,0.0,0.0,1.0,0.32047801298030076,0.32047801298030076,n/a,2026-08-14,2026-08-14,False
LEU,LONG,0.3185491902974594,3.1854919029745936,0.0,1.9113,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.4193251292509096e-52,0.000153,0.000331,5.094072766391433e-49,1052.787966528645,4.032922,48.043765,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00692,0.297887,0.0,0.0,,,,,,,False
SMH,LONG,0.31693441063139716,3.1693441063139716,0.0,1.9016,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.27324116247607916,1.1e-05,3.9e-05,344132.9791321539,1259447.7933473182,5.929204,10.432002,0,0,0.45885,0.237634,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,1.1e-05,0.358619,0.294478,0.0,0.0,,,,,,,False
ON,LONG,0.2969388084017743,2.969388084017743,3.88,3.9487,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.5,POSITIVE,bounce_and_fail,3846603.34,82.36,145.0,80.0,76.02,2.88,179028.0,147691.0,0.825,81958.0,101001.0,143760.0,38.2,0.546,0.0,0.84,1.0,1.0,1.04,0.0,False,default,2.5,False,1,1.0,99.0,3.8e-05,0.0,5.543553731448011e-08,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,1.0,0.2969388084017743,0.2969388084017743,n/a,2026-08-14,2026-08-14,False
AMAT,LONG,0.2934719700484111,2.934719700484111,4.28,4.2314,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",7.4,NEGATIVE,ema_pullback,-18300810.41,,600.0,400.0,17.95,21.37,253183.0,326774.0,1.291,188390.0,104992.0,286575.0,28.2,0.539,0.0,0.74,1.0,1.2,0.35,1.0,False,default,2.5,False,1,1.0,99.0,5e-06,0.0,1580584.265747362,0.0,2.635701,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.399929,0.0,0.0,0.0,1.0,0.2934719700484111,0.2934719700484111,n/a,2026-08-14,2026-08-14,False
MRVL,LONG,0.2877902618912534,2.877902618912534,0.0,1.7267,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,4.849347175808517e-09,2e-06,2e-06,4.891023016329819e-06,1008.5941136013537,7.115646,1.921348,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008958,0.476499,0.0,0.0,,,,,,,False
CIEN,LONG,0.2838179441339115,2.838179441339115,0.0,1.7029,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,1.702991160456955e-08,2.7e-05,5.9e-05,0.002279992713966848,267763.30575375026,2.837427,9.173077,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.686287,0.619862,0.0,0.0,,,,,,,False
APP,LONG,0.28122279533144656,2.8122279533144656,3.31,3.8591,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.3,NEGATIVE,trend_continuation,-12325909.2,,600.0,300.0,87.15,6.43,225274.0,156217.0,0.693,120786.0,61954.0,198751.0,13.4,0.557,0.0,0.09,1.0,1.4,0.74,0.08,False,default,2.5,False,4,0.7,99.0,1.9e-05,3e-06,3.2501925162372713,4.3448943973261186e-05,41.653047,9.017544,1,0,1e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173029,0.035097,0.0,0.0,1.0,0.28122279533144656,0.28122279533144656,n/a,2026-08-14,2026-08-14,False
DELL,LONG,0.2748461512476802,2.748461512476802,0.0,1.6491,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,4e-06,4e-06,27764.12308323538,9.638320492865943e-06,25.0,2.182432,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.839001,0.253174,0.0,0.0,,,,,,,False
SLV,LONG,0.27458577911151383,2.7458577911151383,0.0,1.6475,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.054964606673903606,4.3e-05,3e-05,9.496803409477526,345.5606792866024,476.421875,2.502021,0,0,0.386158,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.079353,0.270817,0.0,0.0,,,,,,,False
CBRS,LONG,0.2724495817941182,2.724495817941182,5.15,4.0472,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,5.7,NEGATIVE,ema_pullback,-7690773.92,,330.0,125.0,48.71,43.67,151114.0,154065.0,1.02,196616.0,54930.0,53633.0,2.5,0.96,1.6,0.93,0.23,1.2,0.19,1.0,False,default,2.5,False,1,1.0,99.0,4e-05,0.0,12.409198874910633,0.0,134.666667,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001902,0.0,0.0,0.0,1.0,0.2724495817941182,0.2724495817941182,n/a,2026-08-14,2026-08-14,False
LRCX,LONG,0.26957501029112363,2.6957501029112363,6.23,4.1969,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.9,POSITIVE,support_ema_confluence,9106018.9,328.39,400.0,240.0,21.74,26.95,318883.0,350588.0,1.099,225212.0,135063.0,309196.0,27.1,0.615,1.54,0.77,1.0,1.6,1.16,0.15,False,default,2.5,False,2,1.0,52.89792248274356,5e-06,1e-06,2.6107801944510364e-11,4.935506106695833e-13,1.064917,1.260289,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.384125,0.003433,0.0,0.0,1.0,0.26957501029112363,0.26957501029112363,n/a,2026-08-14,2026-08-14,False
SPCX,LONG,0.2668447272927609,2.668447272927609,4.26,3.9522,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.7,NEGATIVE,trend_continuation,-7092620.5,,150.0,100.0,8.89,27.4,2450253.0,2544076.0,1.038,2207322.0,1184713.0,1602294.0,66.0,0.642,0.0,0.73,1.0,1.4,0.78,0.34,False,default,2.5,False,1,1.0,99.0,0.0,0.0,114.11253181544248,0.0,2.464668,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.054473,0.0,0.0,0.0,1.0,0.2668447272927609,0.2668447272927609,n/a,2026-08-14,2026-08-14,False
BMNR,LONG,0.26681306405940625,2.6681306405940624,6.31,4.0271,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.0,POSITIVE,retest_and_confirm,9313166.13,,20.0,15.0,10.71,16.97,1170693.0,457398.0,0.391,536462.0,104875.0,986754.0,5.6,0.733,1.85,0.91,1.0,1.4,0.91,0.24,False,sustained_trend,5.0,False,1,1.0,99.0,3.2e-05,0.0,1.5627500324719093e-15,0.0,32.031963,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.23662,0.0,0.0,0.0,1.0,0.26681306405940625,0.26681306405940625,n/a,2026-08-14,2026-08-14,False
NET,LONG,0.26516029863542695,2.6516029863542694,6.23,4.2948,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,400.0,160.0,25.04,49.99,128416.0,107980.0,0.841,78759.0,55349.0,102288.0,12.0,0.502,2.4,0.67,0.09,1.4,1.41,0.25,False,sustained_trend,5.0,False,2,1.0,99.0,9e-06,4e-06,7.013481893294741e-08,2.5199159398764648e-25,1.769231,8.895105,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.164161,0.024053,0.0,0.0,1.0,0.26516029863542695,0.26516029863542695,n/a,2026-08-14,2026-08-14,False
APLD,LONG,0.2642689930819527,2.6426899308195266,4.35,3.4463,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.1,POSITIVE,trend_continuation,5788989.01,30.5,35.0,25.0,14.74,18.05,543602.0,218939.0,0.403,169619.0,165200.0,427722.0,0.4,0.838,0.0,0.9,1.0,1.4,0.75,0.29,False,default,2.5,False,1,1.0,99.0,8.9e-05,0.0,3.2343303613033856e-08,0.0,2.620968,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.191348,0.0,0.0,0.0,1.0,0.2642689930819527,0.2642689930819527,n/a,2026-08-14,2026-08-14,False
ASML,LONG,0.26424396447989124,2.6424396447989125,0.0,1.5855,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.39690330613126845,0.0,1e-06,223229.42964650886,562427.7404549506,3.875,1.633333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.595899,0.450254,0.0,0.0,,,,,,,False
UBER,LONG,0.2600611880228685,2.600611880228685,4.72,3.4963,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",3.9,POSITIVE,trend_continuation,31366425.22,75.75,80.0,60.0,5.65,20.76,683767.0,680697.0,0.996,311600.0,267822.0,785042.0,8.9,0.322,1.74,0.82,0.23,1.4,0.53,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,2e-06,0.0,4.123546398289814e-17,0.0,38.25228,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.03043,0.0,0.0,0.0,1.0,0.2600611880228685,0.2600611880228685,n/a,2026-08-14,2026-08-14,False
SOXX,LONG,0.2585302799197899,2.585302799197899,5.66,4.6307,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,8.2,NEGATIVE,ema_pullback,-24248568.48,,600.0,500.0,9.93,8.39,276169.0,343700.0,1.245,283126.0,136348.0,200395.0,48.2,0.418,1.57,0.86,1.0,1.2,1.0,0.03,False,default,2.5,False,1,1.0,99.0,2.4e-05,0.0,174.79053106203943,0.0,7.142857,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.544391,0.0,0.0,0.0,1.0,0.2585302799197899,0.2585302799197899,n/a,2026-08-14,2026-08-14,False
AMD,LONG,0.25756504960567345,2.5756504960567344,7.02,4.8538,weak_relative_strength (-4.9% vs SPY),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.3,NEGATIVE,flag_breakout,-4562411.29,502.12,600.0,400.0,19.51,20.32,1537605.0,1757175.0,1.143,820044.0,608152.0,1866584.0,24.1,0.543,1.56,0.91,1.0,1.6,1.61,0.35,False,consolidation_break,3.0,False,2,1.0,99.0,6e-06,0.0,1908258.3424821957,0.0,5.792393,,0,0,0.106417,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.727309,0.0,0.0,0.0,1.0,0.25756504960567345,0.25756504960567345,n/a,2026-08-14,2026-08-14,False
IREN,LONG,0.25267638389702096,2.5267638389702096,0.0,1.5161,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,4.1e-05,0.001082,29480.557857820284,1.5496558855952927e-07,1.569347,7.507679,0,1,0.0,0.691409,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001979,0.447851,0.0,0.0,,,,,,,False
INTC,LONG,0.251214342621337,2.5121434262133704,0.0,1.5073,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.0709666867592085,5e-06,4e-06,7778.809427564562,2421.117769499621,3.511236,19.842006,0,0,0.0,0.298423,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282195,0.4966,0.0,0.0,,,,,,,False
PLTR,LONG,0.2508386394954853,2.508386394954853,5.81,3.7172,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.6,POSITIVE,trend_continuation,233444032.45,176.63,200.0,100.0,13.19,43.41,2018588.0,1941006.0,0.962,1053901.0,616114.0,2289579.0,4.4,0.438,2.51,0.43,0.0,1.4,1.41,0.06,False,sustained_trend,5.0,False,2,1.0,2.245230472719513,2e-06,1e-06,6.430511645809331e-07,2.864076416182094e-07,753.333333,2.245902,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.308831,0.153482,0.0,0.0,1.0,0.2508386394954853,0.2508386394954853,n/a,2026-08-14,2026-08-14,False
