ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
MRNA,LONG,0.5375540366853985,5.3755403668539845,7.56,5.1358,"wall_proximity (0.6%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,0.9,POSITIVE,trend_continuation,17080287.34,149.0,150.0,50.0,0.63,66.46,394872.0,603584.0,1.529,507234.0,53625.0,437597.0,96.4,0.972,2.51,0.13,1.0,1.4,1.52,1.0,False,sustained_trend,5.0,False,6,0.7,4.0558659450747205,9.4e-05,2.2e-05,614584.629631411,757649.0914076411,28.305033,13.398148,3,1,0.610248,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.2e-05,1e-06,0.458951,0.077846,0.0,0.0,1.0,0.5375540366853985,0.5375540366853985,n/a,2026-08-21,2026-08-21,False,,,,
BR,LONG,0.5143026350579837,5.143026350579837,7.17,5.5025,"wall_proximity (1.9%, 0.6 ATR to call wall)","momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.9,NEUTRAL,trend_continuation,,,185.0,160.0,1.92,11.85,5467.0,3877.0,0.709,7601.0,2.0,1741.0,20.8,0.307,2.39,0.49,0.93,1.4,1.96,0.0,False,sustained_trend,5.0,False,1,0.7,99.0,7.9e-05,0.0,1528937.468423879,0.0,13.993007,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.4e-05,0.0,0.447059,0.0,0.0,0.0,1.0,0.5143026350579837,0.5143026350579837,n/a,2026-08-21,2026-08-21,False,,,,
BIRK,LONG,0.5065163738543761,5.065163738543761,3.26,4.8106,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.5,NEUTRAL,bounce_and_fail,,,45.0,27.5,26.55,22.67,19888.0,73122.0,3.677,32580.0,46978.0,13452.0,25.8,0.479,0.0,0.43,1.0,1.0,0.41,0.42,False,default,2.5,False,1,1.0,99.0,0.00016,0.0,9.872611672105754e-06,0.0,1842.235294,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.02616,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-21,2026-08-21,False,,,,
UCO,LONG,0.49330376879060645,4.933037687906064,6.8,5.7265,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEUTRAL,trend_continuation,,,55.0,35.0,20.51,23.31,60113.0,57773.0,0.961,46405.0,31486.0,39995.0,24.3,0.708,1.84,0.58,1.0,1.4,1.85,0.13,False,sustained_trend,5.0,False,2,1.0,99.0,0.003887,0.0,2.5678299704638427e-42,0.0,6.689534,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.638125,0.0,0.0,0.0,1.0,0.49330376879060645,0.49330376879060645,n/a,2026-08-21,2026-08-21,False,,,,
SIRI,LONG,0.48904653007000487,4.890465300700049,2.38,4.1592,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.0,POSITIVE,unknown,19979445.52,28.61,33.0,13.0,15.38,54.55,274571.0,101180.0,0.369,210598.0,6721.0,158432.0,16.7,0.304,0.0,0.7,1.0,0.0,0.67,0.0,False,default,2.5,False,1,1.0,99.0,6.6e-05,0.0,9.43373988404193e-17,0.0,31.23155,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.295396,0.0,0.0,0.0,1.0,0.48904653007000487,0.48904653007000487,n/a,2026-08-21,2026-08-21,False,,,,
SLS,LONG,0.48594600069352223,4.8594600069352225,7.96,5.7577,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.7,POSITIVE,trend_continuation,1498047.76,15.39,30.0,5.0,94.87,67.52,679231.0,342459.0,0.504,268491.0,199278.0,553921.0,74.5,1.658,2.21,0.52,1.0,1.4,1.83,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.00061,0.0,1082094.1832402314,0.0,11.36456,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.013829,0.0,0.0,0.0,1.0,0.48594600069352223,0.48594600069352223,n/a,2026-08-21,2026-08-21,False,15.4,13.55,18.54,1.7
BNO,LONG,0.45603064460772386,4.560306446077239,5.82,5.3462,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.6,POSITIVE,trend_continuation,4458234.65,53.9,60.0,50.0,11.33,7.23,330930.0,38112.0,0.115,117240.0,126533.0,125269.0,32.0,0.5,1.84,0.57,0.0,1.4,1.8,0.21,False,sustained_trend,5.0,False,6,1.0,15.858789716004138,0.014792,0.008102,2.6466147250239108e-12,8.344314958514896e-14,1070.00935,171.947854,0,0,0.0,0.072319,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.52239,0.46446,0.0,0.0,1.0,0.45603064460772386,0.45603064460772386,n/a,2026-08-21,2026-08-21,False,,,,
NVTS,LONG,0.4489067175894099,4.4890671758941,4.07,4.3055,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.2,POSITIVE,trend_continuation,1581305.22,13.0,15.0,7.0,15.34,46.17,402693.0,177821.0,0.442,274613.0,8689.0,297212.0,6.1,0.891,0.0,0.94,1.0,1.4,0.47,0.27,False,default,2.5,False,1,1.0,99.0,0.0001,0.0,206816.89859209786,0.0,2904.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.6e-05,0.0,0.449381,0.0,0.0,0.0,1.0,0.4489067175894099,0.4489067175894099,n/a,2026-08-21,2026-08-21,False,,,,
TTWO,LONG,0.43924190845881406,4.39241908458814,4.88,5.3802,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,8.6,NEGATIVE,ema_pullback,-20666864.8,240.0,290.0,200.0,20.83,16.67,173504.0,120164.0,0.693,168778.0,11058.0,113832.0,51.4,0.407,1.53,0.91,0.24,1.2,1.0,0.0,False,default,2.5,False,1,1.0,99.0,0.000157,0.0,3.4334266219296606e-12,0.0,4.954082,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.43924190845881406,0.43924190845881406,n/a,2026-08-21,2026-08-21,False,,,,
DASH,LONG,0.43793682429720554,4.379368242972055,6.17,5.1007,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.3,NEUTRAL,trend_continuation,,,250.0,145.0,12.02,35.03,137704.0,79482.0,0.577,96140.0,1622.0,119424.0,7.2,0.374,2.39,0.65,0.0,1.4,1.6,0.13,False,sustained_trend,5.0,False,4,1.0,99.0,3.6e-05,3e-06,1297.810899536658,0.0005203495632645953,56.515568,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.43793682429720554,0.43793682429720554,n/a,2026-08-21,2026-08-21,False,,,,
