ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
EWJ,LONG,0.676516373854376,6.765163738543761,3.01,5.7656,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned",7.4,NEUTRAL,retest_and_confirm,,,100.0,88.0,11.14,2.2,89678.0,59821.0,0.667,84868.0,31185.0,33446.0,53.8,0.235,0.0,0.33,0.5,1.4,0.29,0.49,False,default,2.5,False,1,1.0,99.0,9.9e-05,0.0,1896075.8792787325,0.0,13.723696,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.8e-05,0.0,0.438453,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-07-17,2026-07-17,False,,,,,
KBWB,LONG,0.676516373854376,6.765163738543761,6.59,6.0996,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.7,NEUTRAL,trend_continuation,,,100.0,90.0,2.27,7.96,23123.0,12601.0,0.545,12663.0,5143.0,17918.0,3.9,0.191,2.56,0.7,0.07,1.4,1.39,0.46,False,sustained_trend,5.0,False,1,1.0,99.0,0.000212,0.0,1478344.8899734428,0.0,54.846847,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000131,0.0,0.634,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-07-17,2026-07-17,False,,,,,
ALKS,LONG,0.5065163738543761,5.065163738543761,6.12,5.4886,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.6,NEUTRAL,ema_pullback,,,55.0,41.0,5.29,21.51,14448.0,10100.0,0.699,4386.0,12653.0,7509.0,85.7,0.554,2.5,0.73,0.54,1.2,1.15,0.0,False,default,2.5,False,1,1.0,99.0,6.9e-05,0.0,2.8479270580345454e-33,0.0,130.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.46261,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-17,2026-07-17,False,,,,,
NAMS,LONG,0.4808020881400903,4.808020881400903,3.42,4.55,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.6,NEUTRAL,ema_pullback,,,35.0,25.0,10.38,21.16,4699.0,25491.0,5.425,1770.0,10641.0,17779.0,93.4,0.916,0.0,0.67,1.0,1.2,0.47,0.08,False,default,2.5,False,1,0.7,99.0,0.00031,0.0,2.0198370634895354e-64,0.0,5.298013,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.409477,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-17,2026-07-17,False,,,,,
RKLB,LONG,0.44725915096046426,4.4725915096046425,3.09,4.5233,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.8,NEGATIVE,bounce_and_fail,-2107186.92,67.56,110.0,60.0,63.04,11.07,674293.0,439719.0,0.652,319712.0,154853.0,639447.0,89.6,1.023,0.0,0.07,1.0,1.0,0.33,0.7,False,default,2.5,False,1,1.0,99.0,4.8e-05,0.0,1720496.3425018014,0.0,5.714026,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-05,0.0,0.217827,0.0,0.0,0.0,1.0,0.44725915096046426,0.44725915096046426,n/a,2026-07-17,2026-07-17,False,,,,,
INOD,LONG,0.40631971653000265,4.063197165300027,2.95,3.8166,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,120.0,50.0,100.47,16.47,34031.0,34781.0,1.022,38946.0,9468.0,20398.0,82.4,1.098,0.0,0.18,1.0,1.0,0.33,0.44,False,default,2.5,False,2,1.0,99.0,0.000443,0.0,4.609303321790662e-54,0.0,41.6,2,0,0.473029,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.607861,0.0,0.0,0.0,1.0,0.40631971653000265,0.40631971653000265,n/a,2026-07-17,2026-07-17,False,,,,,
TSEM,LONG,0.40472599840488027,4.047259984048803,0.0,2.4284,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0,4.9986057710139986e-08,0.000144,0.000209,0.0011676670825861892,11679.927724619505,7.699727,0,2,0.036813,0.006161,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.515335,0.050581,0.0,0.0,,,,,,,False,32.210655,,,,
CRWV,LONG,0.38397124412133693,3.8397124412133694,3.95,4.3649,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",6.3,NEGATIVE,pullback_to_support,-29783600.75,,100.0,50.0,37.74,31.13,1119126.0,875937.0,0.783,553902.0,467295.0,973866.0,90.6,1.071,0.0,0.15,1.0,1.4,0.4,1.0,False,default,2.5,False,4,1.0,99.0,0.000121,4.5e-05,908662.9193560653,990.0174533264351,3.610804,2,0,2.3e-05,0.186935,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.050524,0.034601,0.0,0.0,1.0,0.38397124412133693,0.38397124412133693,n/a,2026-07-17,2026-07-17,False,2.688337,,,,
AMGN,LONG,0.38354608512460153,3.8354608512460153,5.79,4.8347,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.9,NEUTRAL,ema_pullback,,,440.0,330.0,18.37,11.22,69734.0,52808.0,0.757,29003.0,45813.0,47726.0,92.8,0.328,1.59,0.46,0.72,1.2,1.44,0.38,False,default,2.5,False,1,0.7,99.0,1.1e-05,0.0,2.2823421164684034e-41,0.0,1.825455,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.522121,0.0,0.0,0.0,1.0,0.38354608512460153,0.38354608512460153,n/a,2026-07-17,2026-07-17,False,,,,,
GLW,LONG,0.36998175752126267,3.6998175752126268,3.25,4.2249,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",7.0,NEGATIVE,bounce_and_fail,-18350530.79,153.32,200.0,120.0,30.38,21.77,279663.0,278307.0,0.995,179899.0,188278.0,189793.0,96.4,0.955,0.0,0.2,1.0,1.0,0.28,0.78,False,default,2.5,False,4,1.0,99.0,3.2e-05,6e-06,139245.3990064185,10.805512937902249,4.490272,3,0,0.392203,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.032322,0.248608,0.0,0.0,1.0,0.36998175752126267,0.36998175752126267,n/a,2026-07-17,2026-07-17,False,1.117647,,,,
VRT,LONG,0.3659273422736495,3.659273422736495,3.74,4.0716,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",5.6,NEGATIVE,bounce_and_fail,-6784039.72,286.17,330.0,210.0,15.41,26.56,217974.0,240910.0,1.105,132719.0,126681.0,199484.0,97.4,0.826,0.0,0.55,0.89,1.0,0.59,0.71,False,default,2.5,False,7,1.0,0.08268857075029021,0.000116,4.3e-05,52367.703576140724,1583281.1929439756,3.17212,0,1,0.036708,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,7e-06,0.094179,0.254018,0.0,0.0,1.0,0.3659273422736495,0.3659273422736495,n/a,2026-07-17,2026-07-17,False,198.274639,,,,
